st_dbscan_cluster_id,vehicle_type,count,share
222,MOTOR CYCLE,19,0.22093023255813954
222,PASSENGER AUTO,19,0.22093023255813954
222,SCOOTER,18,0.20930232558139536
223,CAR,34,0.3090909090909091
223,JEEP,1,0.00909090909090909
223,MAXI-CAB,8,0.07272727272727272
223,MOTOR CYCLE,24,0.21818181818181817
223,PASSENGER AUTO,2,0.01818181818181818
223,SCOOTER,41,0.37272727272727274
224,CAR,3,0.061224489795918366
224,GOODS AUTO,1,0.02040816326530612
224,HGV,1,0.02040816326530612
224,LGV,1,0.02040816326530612
224,MAXI-CAB,5,0.10204081632653061
224,MOTOR CYCLE,18,0.3673469387755102
224,PASSENGER AUTO,1,0.02040816326530612
224,SCOOTER,19,0.3877551020408163
225,CAR,10,0.2777777777777778
225,LGV,10,0.2777777777777778
225,MAXI-CAB,2,0.05555555555555555
225,MOTOR CYCLE,4,0.1111111111111111
225,PASSENGER AUTO,6,0.16666666666666666
225,SCOOTER,4,0.1111111111111111
226,CAR,21,0.19444444444444445
226,GOODS AUTO,3,0.027777777777777776
226,HGV,1,0.009259259259259259
226,JEEP,1,0.009259259259259259
226,LGV,7,0.06481481481481481
226,MAXI-CAB,8,0.07407407407407407
226,MOTOR CYCLE,18,0.16666666666666666
226,OTHERS,1,0.009259259259259259
226,PASSENGER AUTO,14,0.12962962962962962
226,SCOOTER,32,0.2962962962962963
226,TANKER,1,0.009259259259259259
226,TOURIST BUS,1,0.009259259259259259
227,CAR,87,0.21914357682619648
227,GOODS AUTO,1,0.0025188916876574307
227,JEEP,2,0.005037783375314861
227,LGV,6,0.015113350125944584
227,LORRY/GOODS VEHICLE,1,0.0025188916876574307
227,MAXI-CAB,143,0.3602015113350126
227,MOTOR CYCLE,42,0.10579345088161209
227,PASSENGER AUTO,60,0.15113350125944586
227,SCOOTER,54,0.13602015113350127
227,TEMPO,1,0.0025188916876574307
228,CAR,1,0.038461538461538464
228,MOTOR CYCLE,5,0.19230769230769232
228,PASSENGER AUTO,2,0.07692307692307693
228,SCOOTER,18,0.6923076923076923
229,CAR,2,0.13333333333333333
229,MOTOR CYCLE,8,0.5333333333333333
229,OTHERS,3,0.2
229,PASSENGER AUTO,2,0.13333333333333333
230,CAR,129,0.2504854368932039
230,HGV,1,0.001941747572815534
230,JEEP,5,0.009708737864077669
230,MAXI-CAB,5,0.009708737864077669
230,MOTOR CYCLE,119,0.23106796116504855
230,OTHERS,1,0.001941747572815534
230,PASSENGER AUTO,29,0.05631067961165048
230,SCHOOL VEHICLE,1,0.001941747572815534
230,SCOOTER,221,0.429126213592233
230,TEMPO,2,0.003883495145631068
230,VAN,2,0.003883495145631068
231,MOTOR CYCLE,5,0.3125
231,SCOOTER,11,0.6875
232,CAR,4,0.017391304347826087
232,HGV,1,0.004347826086956522
232,LGV,3,0.013043478260869565
232,MOTOR CYCLE,42,0.1826086956521739
232,PASSENGER AUTO,1,0.004347826086956522
232,SCOOTER,177,0.7695652173913043
232,VAN,2,0.008695652173913044
233,CAR,16,1.0
234,CAR,11,0.1134020618556701
234,LGV,1,0.010309278350515464
234,MAXI-CAB,63,0.6494845360824743
234,PASSENGER AUTO,21,0.21649484536082475
234,SCOOTER,1,0.010309278350515464
235,BUS (BMTC/KSRTC),16,0.2
235,CAR,23,0.2875
235,FACTORY BUS,5,0.0625
235,MOTOR CYCLE,16,0.2
235,PRIVATE BUS,3,0.0375
235,SCOOTER,13,0.1625
235,TEMPO,4,0.05
236,MAXI-CAB,2,0.1111111111111111
236,MOTOR CYCLE,2,0.1111111111111111
236,SCOOTER,14,0.7777777777777778
237,CAR,6,0.35294117647058826
237,MAXI-CAB,3,0.17647058823529413
237,PASSENGER AUTO,6,0.35294117647058826
237,SCOOTER,2,0.11764705882352941
238,MOTOR CYCLE,7,0.30434782608695654
238,SCOOTER,16,0.6956521739130435
239,CAR,30,0.39473684210526316
239,GOODS AUTO,2,0.02631578947368421
239,LGV,2,0.02631578947368421
239,MAXI-CAB,2,0.02631578947368421
239,MINI LORRY,2,0.02631578947368421
239,MOTOR CYCLE,4,0.05263157894736842
239,PASSENGER AUTO,21,0.27631578947368424
239,PRIVATE BUS,4,0.05263157894736842
239,SCOOTER,6,0.07894736842105263
239,TOURIST BUS,1,0.013157894736842105
239,VAN,2,0.02631578947368421
240,BUS (BMTC/KSRTC),35,0.05902192242833052
240,CAR,148,0.24957841483979765
240,FACTORY BUS,2,0.003372681281618887
240,GOODS AUTO,4,0.006745362563237774
240,JEEP,1,0.0016863406408094434
240,LGV,8,0.013490725126475547
240,LORRY/GOODS VEHICLE,1,0.0016863406408094434
240,MAXI-CAB,8,0.013490725126475547
240,MOPED,17,0.02866779089376054
240,MOTOR CYCLE,175,0.2951096121416526
240,OTHERS,3,0.00505902192242833
240,PASSENGER AUTO,22,0.03709949409780776
240,SCHOOL VEHICLE,2,0.003372681281618887
240,SCOOTER,160,0.26981450252951095
240,TANKER,1,0.0016863406408094434
240,TEMPO,3,0.00505902192242833
240,TOURIST BUS,1,0.0016863406408094434
240,VAN,2,0.003372681281618887
241,CAR,3,0.029411764705882353
241,JEEP,1,0.00980392156862745
241,MAXI-CAB,2,0.0196078431372549
241,MOTOR CYCLE,46,0.45098039215686275
241,PASSENGER AUTO,6,0.058823529411764705
241,SCOOTER,43,0.4215686274509804
241,TANKER,1,0.00980392156862745
242,MOTOR CYCLE,2,0.1111111111111111
242,PASSENGER AUTO,2,0.1111111111111111
242,SCHOOL VEHICLE,1,0.05555555555555555
242,SCOOTER,13,0.7222222222222222
243,CAR,10,0.5882352941176471
243,HGV,1,0.058823529411764705
243,MAXI-CAB,1,0.058823529411764705
243,PASSENGER AUTO,4,0.23529411764705882
243,SCOOTER,1,0.058823529411764705
244,CAR,2,0.017543859649122806
244,LGV,2,0.017543859649122806
244,MOTOR CYCLE,3,0.02631578947368421
244,PASSENGER AUTO,106,0.9298245614035088
244,SCOOTER,1,0.008771929824561403
245,MOTOR CYCLE,2,0.1111111111111111
245,SCOOTER,16,0.8888888888888888
246,CAR,11,0.6470588235294118
246,MOTOR CYCLE,4,0.23529411764705882
246,SCOOTER,1,0.058823529411764705
246,VAN,1,0.058823529411764705
247,CAR,9,0.14754098360655737
247,MAXI-CAB,1,0.01639344262295082
247,MOTOR CYCLE,18,0.29508196721311475
247,PASSENGER AUTO,1,0.01639344262295082
247,SCOOTER,32,0.5245901639344263
248,CAR,7,0.15555555555555556
248,MAXI-CAB,17,0.37777777777777777
248,MOTOR CYCLE,8,0.17777777777777778
248,SCOOTER,13,0.28888888888888886
249,CAR,47,0.8245614035087719
249,LGV,2,0.03508771929824561
249,MOTOR CYCLE,2,0.03508771929824561
249,PASSENGER AUTO,1,0.017543859649122806
249,SCOOTER,5,0.08771929824561403
250,MOPED,3,0.046153846153846156
250,MOTOR CYCLE,22,0.3384615384615385
250,SCOOTER,40,0.6153846153846154
251,CAR,11,0.18333333333333332
251,MOTOR CYCLE,22,0.36666666666666664
251,OTHERS,1,0.016666666666666666
251,PASSENGER AUTO,4,0.06666666666666667
251,SCOOTER,22,0.36666666666666664
252,CAR,10,0.15625
252,LGV,1,0.015625
252,MAXI-CAB,2,0.03125
252,MOPED,7,0.109375
252,MOTOR CYCLE,28,0.4375
252,SCOOTER,16,0.25
253,CAR,7,0.25925925925925924
253,MOTOR CYCLE,1,0.037037037037037035
253,PASSENGER AUTO,3,0.1111111111111111
253,SCOOTER,16,0.5925925925925926
254,CAR,30,0.7894736842105263
254,JEEP,1,0.02631578947368421
254,MAXI-CAB,2,0.05263157894736842
254,MOTOR CYCLE,3,0.07894736842105263
254,SCOOTER,2,0.05263157894736842
255,CAR,10,0.35714285714285715
255,HGV,8,0.2857142857142857
255,LGV,6,0.21428571428571427
255,MAXI-CAB,2,0.07142857142857142
255,SCHOOL VEHICLE,1,0.03571428571428571
255,TEMPO,1,0.03571428571428571
256,MOPED,4,0.18181818181818182
256,MOTOR CYCLE,6,0.2727272727272727
256,PASSENGER AUTO,1,0.045454545454545456
256,SCOOTER,10,0.45454545454545453
256,VAN,1,0.045454545454545456
257,CAR,12,0.13793103448275862
257,MOPED,3,0.034482758620689655
257,MOTOR CYCLE,9,0.10344827586206896
257,SCOOTER,63,0.7241379310344828
258,CAR,10,0.4
258,JEEP,1,0.04
258,MOTOR CYCLE,2,0.08
258,PASSENGER AUTO,4,0.16
258,SCOOTER,8,0.32
259,CAR,32,0.4266666666666667
259,GOODS AUTO,1,0.013333333333333334
259,LGV,1,0.013333333333333334
259,MOTOR CYCLE,12,0.16
259,PASSENGER AUTO,3,0.04
259,SCOOTER,25,0.3333333333333333
259,TEMPO,1,0.013333333333333334
260,CAR,11,0.4230769230769231
260,MOTOR CYCLE,3,0.11538461538461539
260,PASSENGER AUTO,1,0.038461538461538464
260,SCOOTER,10,0.38461538461538464
260,VAN,1,0.038461538461538464
261,CAR,7,0.25925925925925924
261,MOTOR CYCLE,4,0.14814814814814814
261,PASSENGER AUTO,12,0.4444444444444444
261,SCOOTER,4,0.14814814814814814
262,CAR,84,0.5675675675675675
262,GOODS AUTO,2,0.013513513513513514
262,MAXI-CAB,1,0.006756756756756757
262,MOTOR CYCLE,12,0.08108108108108109
262,OTHERS,3,0.02027027027027027
262,PASSENGER AUTO,17,0.11486486486486487
262,SCOOTER,29,0.19594594594594594
263,CAR,14,0.27450980392156865
263,HGV,1,0.0196078431372549
263,LGV,14,0.27450980392156865
263,MOTOR CYCLE,6,0.11764705882352941
263,PASSENGER AUTO,2,0.0392156862745098
263,PRIVATE BUS,7,0.13725490196078433
263,SCOOTER,6,0.11764705882352941
263,VAN,1,0.0196078431372549
264,CAR,6,0.21428571428571427
264,LGV,2,0.07142857142857142
264,MOTOR CYCLE,5,0.17857142857142858
264,SCOOTER,15,0.5357142857142857
265,CAR,2,0.11764705882352941
265,MOTOR CYCLE,7,0.4117647058823529
265,SCOOTER,8,0.47058823529411764
266,CAR,34,0.4788732394366197
266,JEEP,1,0.014084507042253521
266,MAXI-CAB,2,0.028169014084507043
266,MOTOR CYCLE,21,0.29577464788732394
266,PASSENGER AUTO,1,0.014084507042253521
266,SCOOTER,12,0.16901408450704225
267,CAR,22,0.4888888888888889
267,LGV,2,0.044444444444444446
267,MAXI-CAB,9,0.2
267,MOTOR CYCLE,1,0.022222222222222223
267,OTHERS,1,0.022222222222222223
267,PASSENGER AUTO,6,0.13333333333333333
267,SCOOTER,4,0.08888888888888889
268,CAR,1,0.014492753623188406
268,MOTOR CYCLE,30,0.43478260869565216
268,PASSENGER AUTO,1,0.014492753623188406
268,SCOOTER,37,0.5362318840579711
269,MOTOR CYCLE,5,0.2631578947368421
269,SCOOTER,14,0.7368421052631579
270,CAR,8,0.04371584699453552
270,MAXI-CAB,1,0.00546448087431694
270,MOTOR CYCLE,37,0.20218579234972678
270,PASSENGER AUTO,10,0.0546448087431694
270,SCOOTER,127,0.6939890710382514
271,CAR,1,0.038461538461538464
271,MOTOR CYCLE,8,0.3076923076923077
271,PASSENGER AUTO,1,0.038461538461538464
271,SCOOTER,16,0.6153846153846154
272,CAR,44,0.3728813559322034
272,MAXI-CAB,26,0.22033898305084745
272,MOPED,1,0.00847457627118644
272,MOTOR CYCLE,7,0.059322033898305086
272,PASSENGER AUTO,26,0.22033898305084745
272,SCOOTER,12,0.1016949152542373
272,VAN,2,0.01694915254237288
273,CAR,6,0.2608695652173913
273,MOTOR CYCLE,6,0.2608695652173913
273,PASSENGER AUTO,1,0.043478260869565216
273,SCOOTER,10,0.43478260869565216
274,CAR,1,0.0625
274,MOTOR CYCLE,5,0.3125
274,SCOOTER,10,0.625
275,CAR,27,0.36486486486486486
275,MOTOR CYCLE,11,0.14864864864864866
275,PASSENGER AUTO,11,0.14864864864864866
275,SCOOTER,24,0.32432432432432434
275,TEMPO,1,0.013513513513513514
276,CAR,29,0.1695906432748538
276,GOODS AUTO,2,0.011695906432748537
276,LGV,1,0.005847953216374269
276,LORRY/GOODS VEHICLE,1,0.005847953216374269
276,MOPED,3,0.017543859649122806
276,MOTOR CYCLE,27,0.15789473684210525
276,PASSENGER AUTO,6,0.03508771929824561
276,SCHOOL VEHICLE,1,0.005847953216374269
276,SCOOTER,100,0.5847953216374269
276,TANKER,1,0.005847953216374269
277,CAR,46,0.7301587301587301
277,MAXI-CAB,1,0.015873015873015872
277,MOTOR CYCLE,1,0.015873015873015872
277,OTHERS,1,0.015873015873015872
277,SCOOTER,14,0.2222222222222222
278,CAR,16,0.5714285714285714
278,LGV,3,0.10714285714285714
278,MOTOR CYCLE,1,0.03571428571428571
278,PASSENGER AUTO,8,0.2857142857142857
279,BUS (BMTC/KSRTC),1,0.011235955056179775
279,CAR,47,0.5280898876404494
279,GOODS AUTO,1,0.011235955056179775
279,LGV,1,0.011235955056179775
279,LORRY/GOODS VEHICLE,1,0.011235955056179775
279,MAXI-CAB,12,0.1348314606741573
279,PASSENGER AUTO,22,0.24719101123595505
279,SCOOTER,3,0.033707865168539325
279,VAN,1,0.011235955056179775
280,CAR,1,0.034482758620689655
280,LGV,1,0.034482758620689655
280,MAXI-CAB,24,0.8275862068965517
280,SCOOTER,2,0.06896551724137931
280,TANKER,1,0.034482758620689655
281,CAR,8,0.42105263157894735
281,JEEP,1,0.05263157894736842
281,MOTOR CYCLE,3,0.15789473684210525
281,SCOOTER,7,0.3684210526315789
282,CAR,10,0.2631578947368421
282,GOODS AUTO,1,0.02631578947368421
282,LGV,1,0.02631578947368421
282,LORRY/GOODS VEHICLE,2,0.05263157894736842
282,MAXI-CAB,1,0.02631578947368421
282,MOTOR CYCLE,7,0.18421052631578946
282,PASSENGER AUTO,1,0.02631578947368421
282,PRIVATE BUS,2,0.05263157894736842
282,SCOOTER,12,0.3157894736842105
282,VAN,1,0.02631578947368421
283,CAR,1,0.058823529411764705
283,MOTOR CYCLE,4,0.23529411764705882
283,PASSENGER AUTO,1,0.058823529411764705
283,SCOOTER,11,0.6470588235294118
284,CAR,4,0.2
284,LGV,1,0.05
284,MAXI-CAB,4,0.2
284,MOTOR CYCLE,4,0.2
284,PASSENGER AUTO,1,0.05
284,SCOOTER,6,0.3
285,CAR,40,0.47619047619047616
285,GOODS AUTO,7,0.08333333333333333
285,LORRY/GOODS VEHICLE,2,0.023809523809523808
285,MAXI-CAB,6,0.07142857142857142
285,MOTOR CYCLE,7,0.08333333333333333
285,OTHERS,1,0.011904761904761904
285,PASSENGER AUTO,8,0.09523809523809523
285,PRIVATE BUS,1,0.011904761904761904
285,SCOOTER,12,0.14285714285714285
286,CAR,282,0.7121212121212122
286,HGV,5,0.012626262626262626
286,JEEP,2,0.005050505050505051
286,LGV,6,0.015151515151515152
286,MAXI-CAB,74,0.18686868686868688
286,MOTOR CYCLE,9,0.022727272727272728
286,PASSENGER AUTO,4,0.010101010101010102
286,PRIVATE BUS,5,0.012626262626262626
286,SCOOTER,3,0.007575757575757576
286,TEMPO,4,0.010101010101010102
286,VAN,2,0.005050505050505051
287,CAR,5,0.12195121951219512
287,LGV,2,0.04878048780487805
287,MOTOR CYCLE,6,0.14634146341463414
287,PASSENGER AUTO,4,0.0975609756097561
287,SCOOTER,24,0.5853658536585366
288,CAR,3,0.08333333333333333
288,MOTOR CYCLE,16,0.4444444444444444
288,SCOOTER,17,0.4722222222222222
289,CAR,29,0.5471698113207547
289,MOTOR CYCLE,6,0.11320754716981132
289,SCOOTER,18,0.33962264150943394
290,CAR,10,0.07407407407407407
290,LGV,1,0.007407407407407408
290,MOTOR CYCLE,29,0.21481481481481482
290,PASSENGER AUTO,1,0.007407407407407408
290,SCOOTER,94,0.6962962962962963
291,CAR,14,0.7777777777777778
291,MOTOR CYCLE,1,0.05555555555555555
291,PASSENGER AUTO,1,0.05555555555555555
291,SCOOTER,2,0.1111111111111111
292,CAR,8,0.32
292,LGV,1,0.04
292,MOPED,3,0.12
292,MOTOR CYCLE,2,0.08
292,PASSENGER AUTO,1,0.04
292,SCOOTER,10,0.4
293,CAR,8,0.5
293,LGV,1,0.0625
293,MAXI-CAB,3,0.1875
293,MOTOR CYCLE,1,0.0625
293,PASSENGER AUTO,1,0.0625
293,SCOOTER,2,0.125
294,CAR,40,0.6779661016949152
294,MAXI-CAB,4,0.06779661016949153
294,MOTOR CYCLE,3,0.05084745762711865
294,PASSENGER AUTO,5,0.0847457627118644
294,SCOOTER,7,0.11864406779661017
295,CAR,13,0.38235294117647056
295,LGV,1,0.029411764705882353
295,MAXI-CAB,12,0.35294117647058826
295,MOTOR CYCLE,4,0.11764705882352941
295,SCOOTER,4,0.11764705882352941
296,CAR,6,0.14634146341463414
296,GOODS AUTO,1,0.024390243902439025
296,LGV,1,0.024390243902439025
296,MOTOR CYCLE,3,0.07317073170731707
296,PASSENGER AUTO,13,0.3170731707317073
296,SCOOTER,17,0.4146341463414634
297,CAR,8,0.26666666666666666
297,LGV,2,0.06666666666666667
297,MAXI-CAB,6,0.2
297,MOTOR CYCLE,3,0.1
297,PASSENGER AUTO,5,0.16666666666666666
297,SCOOTER,5,0.16666666666666666
297,TEMPO,1,0.03333333333333333
298,MAXI-CAB,1,0.013888888888888888
298,MOPED,1,0.013888888888888888
298,MOTOR CYCLE,18,0.25
298,PASSENGER AUTO,1,0.013888888888888888
298,SCOOTER,51,0.7083333333333334
299,BUS (BMTC/KSRTC),33,0.11301369863013698
299,CAR,51,0.17465753424657535
299,LGV,2,0.00684931506849315
299,MAXI-CAB,30,0.10273972602739725
299,MOTOR CYCLE,36,0.1232876712328767
299,OTHERS,3,0.010273972602739725
299,PASSENGER AUTO,58,0.19863013698630136
299,PRIVATE BUS,15,0.05136986301369863
299,SCHOOL VEHICLE,1,0.003424657534246575
299,SCOOTER,56,0.1917808219178082
299,TEMPO,6,0.02054794520547945
299,TOURIST BUS,1,0.003424657534246575
300,CAR,9,0.391304347826087
300,LGV,2,0.08695652173913043
300,MOTOR CYCLE,2,0.08695652173913043
300,PASSENGER AUTO,1,0.043478260869565216
300,SCOOTER,8,0.34782608695652173
300,TEMPO,1,0.043478260869565216
301,GOODS AUTO,1,0.043478260869565216
301,MAXI-CAB,1,0.043478260869565216
301,MOPED,3,0.13043478260869565
301,MOTOR CYCLE,2,0.08695652173913043
301,PASSENGER AUTO,1,0.043478260869565216
301,SCOOTER,15,0.6521739130434783
302,CAR,17,0.2698412698412698
302,JEEP,1,0.015873015873015872
302,MOTOR CYCLE,13,0.20634920634920634
302,PASSENGER AUTO,1,0.015873015873015872
302,SCOOTER,31,0.49206349206349204
303,MOTOR CYCLE,3,0.17647058823529413
303,SCOOTER,14,0.8235294117647058
304,CAR,13,0.7222222222222222
304,JEEP,2,0.1111111111111111
304,LGV,1,0.05555555555555555
304,PASSENGER AUTO,1,0.05555555555555555
304,SCOOTER,1,0.05555555555555555
305,CAR,17,0.29310344827586204
305,LORRY/GOODS VEHICLE,1,0.017241379310344827
305,MINI LORRY,1,0.017241379310344827
305,PASSENGER AUTO,36,0.6206896551724138
305,SCOOTER,3,0.05172413793103448
306,MAXI-CAB,1,0.018867924528301886
306,MOTOR CYCLE,28,0.5283018867924528
306,SCOOTER,24,0.4528301886792453
307,CAR,7,0.1
307,HGV,2,0.02857142857142857
307,LGV,2,0.02857142857142857
307,MAXI-CAB,49,0.7
307,MOTOR CYCLE,1,0.014285714285714285
307,PASSENGER AUTO,9,0.12857142857142856
308,CAR,4,0.09090909090909091
308,MAXI-CAB,2,0.045454545454545456
308,MOTOR CYCLE,12,0.2727272727272727
308,PASSENGER AUTO,1,0.022727272727272728
308,SCOOTER,25,0.5681818181818182
309,CAR,45,0.4891304347826087
309,GOODS AUTO,1,0.010869565217391304
309,LGV,11,0.11956521739130435
309,MAXI-CAB,21,0.22826086956521738
309,MOTOR CYCLE,1,0.010869565217391304
309,OTHERS,1,0.010869565217391304
309,PASSENGER AUTO,2,0.021739130434782608
309,PRIVATE BUS,5,0.05434782608695652
309,SCOOTER,3,0.03260869565217391
309,TEMPO,2,0.021739130434782608
310,CAR,2,0.08333333333333333
310,MOTOR CYCLE,3,0.125
310,SCOOTER,19,0.7916666666666666
311,CAR,3,0.10714285714285714
311,LGV,3,0.10714285714285714
311,MOTOR CYCLE,6,0.21428571428571427
311,PASSENGER AUTO,1,0.03571428571428571
311,SCOOTER,15,0.5357142857142857
312,CAR,19,0.8636363636363636
312,JEEP,2,0.09090909090909091
312,SCOOTER,1,0.045454545454545456
313,CAR,4,0.14814814814814814
313,MAXI-CAB,1,0.037037037037037035
313,MOTOR CYCLE,5,0.18518518518518517
313,PASSENGER AUTO,4,0.14814814814814814
313,SCOOTER,13,0.48148148148148145
314,CAR,37,0.4457831325301205
314,LGV,3,0.03614457831325301
314,MAXI-CAB,5,0.060240963855421686
314,MOTOR CYCLE,8,0.0963855421686747
314,PASSENGER AUTO,19,0.2289156626506024
314,SCOOTER,11,0.13253012048192772
315,CAR,3,0.15789473684210525
315,MOTOR CYCLE,6,0.3157894736842105
315,SCOOTER,10,0.5263157894736842
316,CAR,12,0.2727272727272727
316,FACTORY BUS,1,0.022727272727272728
316,GOODS AUTO,2,0.045454545454545456
316,LGV,1,0.022727272727272728
316,MOTOR CYCLE,9,0.20454545454545456
316,SCHOOL VEHICLE,2,0.045454545454545456
316,SCOOTER,17,0.38636363636363635
317,CAR,1,0.038461538461538464
317,MOTOR CYCLE,9,0.34615384615384615
317,SCOOTER,16,0.6153846153846154
318,MOTOR CYCLE,2,0.125
318,SCOOTER,14,0.875
319,CAR,21,0.4117647058823529
319,MOTOR CYCLE,12,0.23529411764705882
319,PASSENGER AUTO,1,0.0196078431372549
319,SCOOTER,14,0.27450980392156865
319,TEMPO,1,0.0196078431372549
319,VAN,2,0.0392156862745098
320,PASSENGER AUTO,14,0.9333333333333333
320,SCOOTER,1,0.06666666666666667
321,CAR,2,0.09523809523809523
321,MOTOR CYCLE,9,0.42857142857142855
321,SCOOTER,10,0.47619047619047616
322,CAR,30,0.8108108108108109
322,GOODS AUTO,1,0.02702702702702703
322,MAXI-CAB,6,0.16216216216216217
323,CAR,33,0.18857142857142858
323,GOODS AUTO,3,0.017142857142857144
323,JEEP,1,0.005714285714285714
323,LGV,3,0.017142857142857144
323,LORRY/GOODS VEHICLE,1,0.005714285714285714
323,MAXI-CAB,7,0.04
323,MOPED,1,0.005714285714285714
323,MOTOR CYCLE,27,0.15428571428571428
323,PASSENGER AUTO,40,0.22857142857142856
323,PRIVATE BUS,2,0.011428571428571429
323,SCOOTER,57,0.32571428571428573
324,CAR,14,0.2545454545454545
324,GOODS AUTO,1,0.01818181818181818
324,LGV,2,0.03636363636363636
324,MOTOR CYCLE,15,0.2727272727272727
324,PASSENGER AUTO,3,0.05454545454545454
324,SCOOTER,20,0.36363636363636365
325,CAR,35,0.546875
325,GOODS AUTO,2,0.03125
325,LGV,5,0.078125
325,LORRY/GOODS VEHICLE,1,0.015625
325,MAXI-CAB,13,0.203125
325,PASSENGER AUTO,2,0.03125
325,SCOOTER,4,0.0625
325,TEMPO,1,0.015625
325,VAN,1,0.015625
326,CAR,7,0.25925925925925924
326,LGV,4,0.14814814814814814
326,MOTOR CYCLE,8,0.2962962962962963
326,PASSENGER AUTO,1,0.037037037037037035
326,SCOOTER,7,0.25925925925925924
327,CAR,33,0.868421052631579
327,PASSENGER AUTO,5,0.13157894736842105
328,CAR,4,0.23529411764705882
328,MOTOR CYCLE,5,0.29411764705882354
328,SCOOTER,8,0.47058823529411764
329,MOTOR CYCLE,14,0.4827586206896552
329,SCOOTER,15,0.5172413793103449
330,CAR,11,0.55
330,GOODS AUTO,2,0.1
330,MOTOR CYCLE,1,0.05
330,PASSENGER AUTO,2,0.1
330,PRIVATE BUS,1,0.05
330,SCOOTER,3,0.15
331,CAR,3,0.14285714285714285
331,FACTORY BUS,1,0.047619047619047616
331,LGV,2,0.09523809523809523
331,LORRY/GOODS VEHICLE,9,0.42857142857142855
331,SCOOTER,6,0.2857142857142857
332,CAR,13,0.5416666666666666
332,MOTOR CYCLE,4,0.16666666666666666
332,SCOOTER,6,0.25
332,TOURIST BUS,1,0.041666666666666664
333,CAR,9,0.45
333,GOODS AUTO,1,0.05
333,JEEP,1,0.05
333,LGV,3,0.15
333,PASSENGER AUTO,4,0.2
333,VAN,2,0.1
334,CAR,5,0.1724137931034483
334,MAXI-CAB,12,0.41379310344827586
334,MOTOR CYCLE,1,0.034482758620689655
334,PASSENGER AUTO,9,0.3103448275862069
334,SCOOTER,2,0.06896551724137931
335,CAR,2,0.07142857142857142
335,MOTOR CYCLE,2,0.07142857142857142
335,PASSENGER AUTO,22,0.7857142857142857
335,SCOOTER,2,0.07142857142857142
336,MOTOR CYCLE,4,0.2222222222222222
336,SCOOTER,14,0.7777777777777778
337,CAR,12,0.75
337,SCOOTER,4,0.25
338,CAR,1,0.03333333333333333
338,LGV,1,0.03333333333333333
338,MOTOR CYCLE,5,0.16666666666666666
338,PASSENGER AUTO,1,0.03333333333333333
338,SCOOTER,22,0.7333333333333333
339,CAR,16,0.27586206896551724
339,LORRY/GOODS VEHICLE,1,0.017241379310344827
339,MOTOR CYCLE,12,0.20689655172413793
339,PASSENGER AUTO,3,0.05172413793103448
339,SCOOTER,23,0.39655172413793105
339,TOURIST BUS,2,0.034482758620689655
339,VAN,1,0.017241379310344827
340,CAR,1,0.05555555555555555
340,GOODS AUTO,1,0.05555555555555555
340,MOTOR CYCLE,1,0.05555555555555555
340,PASSENGER AUTO,1,0.05555555555555555
340,SCOOTER,14,0.7777777777777778
341,CAR,16,0.019536019536019536
341,JEEP,1,0.001221001221001221
341,LGV,2,0.002442002442002442
341,MAXI-CAB,2,0.002442002442002442
341,MOTOR CYCLE,126,0.15384615384615385
341,PASSENGER AUTO,19,0.0231990231990232
341,SCOOTER,651,0.7948717948717948
341,VAN,2,0.002442002442002442
342,CAR,5,0.018796992481203006
342,MAXI-CAB,1,0.0037593984962406013
342,MOPED,5,0.018796992481203006
342,MOTOR CYCLE,66,0.24812030075187969
342,PASSENGER AUTO,8,0.03007518796992481
342,SCOOTER,180,0.6766917293233082
342,TOURIST BUS,1,0.0037593984962406013
343,BUS (BMTC/KSRTC),3,0.10344827586206896
343,CAR,8,0.27586206896551724
343,FACTORY BUS,2,0.06896551724137931
343,GOODS AUTO,2,0.06896551724137931
343,LGV,1,0.034482758620689655
343,MOTOR CYCLE,4,0.13793103448275862
343,PASSENGER AUTO,1,0.034482758620689655
343,PRIVATE BUS,4,0.13793103448275862
343,SCOOTER,3,0.10344827586206896
343,TOURIST BUS,1,0.034482758620689655
344,CAR,5,0.18518518518518517
344,FACTORY BUS,1,0.037037037037037035
344,MOTOR CYCLE,5,0.18518518518518517
344,SCOOTER,15,0.5555555555555556
344,VAN,1,0.037037037037037035
345,CAR,2,0.04081632653061224
345,GOODS AUTO,1,0.02040816326530612
345,MOTOR CYCLE,1,0.02040816326530612
345,PASSENGER AUTO,11,0.22448979591836735
345,SCOOTER,34,0.6938775510204082
346,CAR,4,0.2
346,MOTOR CYCLE,9,0.45
346,PASSENGER AUTO,1,0.05
346,SCOOTER,6,0.3
347,CAR,73,0.5983606557377049
347,HGV,2,0.01639344262295082
347,JEEP,1,0.00819672131147541
347,LGV,2,0.01639344262295082
347,MAXI-CAB,1,0.00819672131147541
347,MOPED,1,0.00819672131147541
347,MOTOR CYCLE,13,0.10655737704918032
347,PASSENGER AUTO,2,0.01639344262295082
347,SCOOTER,26,0.21311475409836064
347,TOURIST BUS,1,0.00819672131147541
348,BUS (BMTC/KSRTC),3,0.0045662100456621
348,CAR,124,0.1887366818873668
348,FACTORY BUS,3,0.0045662100456621
348,GOODS AUTO,6,0.0091324200913242
348,LGV,4,0.0060882800608828
348,MAXI-CAB,72,0.1095890410958904
348,MINI LORRY,2,0.0030441400304414
