st_dbscan_cluster_id,records_total,peak_window_records,distinct_days,severity_sum,severity_mean,unique_vehicles,centroid_lat,centroid_lon,dominant_police_station,dominant_junction_name,unique_vehicle_types,dominant_vehicle_type,records_peak_hour,gap_count,mean_dwell_minutes,median_dwell_minutes,std_dwell_minutes,mu_departures_per_hour,growth_first_half_mean,growth_second_half_mean,growth_pct_change,growth_multiplier,lambda_hr_peak_window,lambda_hr_peak_hour,cluster_label,lat,lon,vehicle_width_avg_m,cluster_label_mu,gap_count_mu,median_dwell_minutes_mu,std_dwell_minutes_mu,blocking_vehicles_L,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,dominant_violation_tag,lat_key,lon_key,geometry_source,road_class,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality,base_saturation_per_lane_pcu_hr,base_capacity_pcu_hr,blocked_width_fraction,reduced_capacity_pcu_hr,capacity_loss_pct,free_flow_speed_kmh,free_flow_time_min,V_over_C0,V_over_Cp,delay_minutes_per_vehicle,criticality_factor,stage5_rank,mappls_address
618,15,10,4,15,1.0,15,12.9704859,77.64621114666667,Jeevanbheemanagar,,3,CAR,5.0,,94.4,,,0.635593220338983,8.0,7.0,-0.124999999984375,1.0,0.018867924528301886,1.25,POLICE_STATION::Jeevanbheemanagar,12.9704859,77.64621114666667,1.76,,,,,0.02968553454448973,0,0,['NO PARKING'],12.9705,77.6462,osmnx,tertiary,2,7.0,203.61440050047483,6,0.008542593247449775,1700.0,3400.0,0.0074637915415483045,3374.6231087587357,0.007463791541840181,35.0,0.34905325800080406,5.549389567145982e-06,5.591120525229958e-06,2.255558869070973e-14,1.4200261580392544,336,
107,21,19,2,41,1.9523809523809523,21,13.093943976190477,77.5943195047619,Yelahanka,,3,MOTOR CYCLE,19.0,,94.4,,,0.635593220338983,19.0,2.0,-0.8947368420581717,1.0,0.035849056603773584,9.5,POLICE_STATION::Yelahanka,13.093943976190477,77.5943195047619,0.9571428571428572,,,,,0.056402515634530484,0,0,['WRONG PARKING'],13.0939,77.5943,osmnx,primary,3,10.5,282.46476488993335,4,0.003764232613211112,1900.0,5700.0,0.005141453805651212,5670.693713307788,0.0051414538058258685,45.0,0.3766196865199028,6.289308176099525e-06,6.321811477780564e-06,2.177935117365775e-14,1.2419947910419786,337,
153,27,20,4,27,1.0,27,13.09970415925926,77.58867976296297,Yelahanka,,3,SCOOTER,18.0,,94.4,,,0.635593220338983,18.0,9.0,-0.4999999999722222,1.0,0.03773584905660377,4.5,POLICE_STATION::Yelahanka,13.09970415925926,77.58867976296297,1.0777777777777777,,,,,0.05937106908897946,0,0,['NO PARKING'],13.0997,77.5887,osmnx,secondary,2,7.0,46.72125457986109,5,0.0001159527564027122,1800.0,3600.0,0.009141259842552847,3567.0914645668095,0.009141259842828209,40.0,0.07008188186978988,1.0482180293498136e-05,1.0578884626715303e-05,2.1415102327315533e-14,1.2865678311795405,338,
47,121,16,17,236,1.9504132231404958,103,12.892124729808328,77.63798691754413,Hulimavu,,11,CAR,12.0,1.0,174.0,174.0,0.0,0.3448275862049148,57.0,32.0,-0.43859649122037553,1.0,0.03018867924528302,0.7058823529411765,POLICE_STATION::Hulimavu,12.892124729808328,77.63798691754413,1.6429752066115701,POLICE_STATION::Hulimavu,1.0,174.0,0.0,0.0875471695579371,11,1,['WRONG PARKING'],12.8921,77.638,osmnx,trunk,3,10.5,223.34535529330054,6,0.003794323045416645,2100.0,6300.0,0.013698840855143906,6213.697302612593,0.013698840855300487,55.0,0.24364947850177798,4.791853848456861e-06,4.858408412103549e-06,2.1379517128320297e-14,1.3850734340308577,339,
205,16,14,3,20,1.25,16,12.995677023329218,77.6953448076584,Mahadevapura,,4,PASSENGER AUTO,7.0,,94.4,,,0.635593220338983,6.0,10.0,0.6666666665555555,1.6666666665555554,0.026415094339622643,2.3333333333333335,POLICE_STATION::Mahadevapura,12.995677023329218,77.6953448076584,1.54375,,,,,0.041559748362285626,0,0,['NO PARKING'],12.9957,77.6953,osmnx,primary,3,10.5,435.17428846268723,4,1.3709651464766971e-05,1900.0,5700.0,0.0061102725264922065,5665.171446598994,0.006110272526666627,45.0,0.5802323846169034,4.634227077125966e-06,4.6627175520832485e-06,2.090321616309848e-14,1.214386633040999,340,
678,45,22,9,47,1.0444444444444445,43,12.970349842224538,77.64653041019761,Jeevanbheemanagar,,6,CAR,7.0,1.0,8.0,8.0,0.0,7.4999999990625,3.0,21.0,5.999999998,6.999999998,0.04150943396226415,0.7777777777777778,POLICE_STATION::Jeevanbheemanagar,12.970349842224538,77.64653041019761,1.6555555555555554,POLICE_STATION::Jeevanbheemanagar,1.0,8.0,0.0,0.005534591194922432,2,0,['NO PARKING'],12.9703,77.6465,osmnx,tertiary,2,7.0,203.61440050047483,6,0.008542593247449775,1700.0,3400.0,0.0013089747427391025,3395.5494858746874,0.0013089747430327092,35.0,0.34905325800080406,1.2208657047721158e-05,1.222465881735167e-05,2.084348361843819e-14,1.4200261580392544,341,
93,22,16,4,37,1.6818181818181819,22,12.909889231818182,77.68686723181818,Bellandur,,2,CAR,13.0,,94.4,,,0.635593220338983,12.0,10.0,-0.16666666665277777,1.0,0.03018867924528302,3.25,POLICE_STATION::Bellandur,12.909889231818182,77.68686723181818,1.9,,,,,0.047496855271183566,0,0,['WRONG PARKING'],12.9099,77.6869,osmnx,primary,3,10.5,231.14020167417016,4,0.0016754095193797383,1900.0,5700.0,0.00859466904825277,5651.0103864249595,0.008594669048426762,45.0,0.3081869355655534,5.296259516715389e-06,5.342173731939672e-06,2.0808216498369962e-14,1.226618653207659,342,
48,21,10,4,35,1.6666666666666667,21,13.19087928095238,77.64589617619048,Chikkajala,,2,CAR,6.0,,94.4,,,0.635593220338983,12.0,9.0,-0.24999999997916666,1.0,0.018867924528301886,1.5,POLICE_STATION::Chikkajala,13.19087928095238,77.64589617619048,1.9,,,,,0.02968553454448973,0,0,['NO PARKING'],13.1909,77.6459,osmnx,residential,2,7.0,113.78832329278389,2,0.0,1500.0,3000.0,0.008057502232353284,2975.82749330294,0.008057502232683866,30.0,0.22757664658556018,6.289308176098532e-06,6.340395930462218e-06,2.071931130401346e-14,1.0714285714183673,343,
122,30,19,4,32,1.0666666666666667,29,13.029039326666666,77.57087747666667,Sadashivanagar,,3,SCOOTER,10.0,,94.4,,,0.635593220338983,29.0,1.0,-0.9655172413460167,1.0,0.035849056603773584,2.5,POLICE_STATION::Sadashivanagar,13.029039326666666,77.57087747666667,0.86,,,,,0.056402515634530484,1,0,['NO PARKING'],13.029,77.5709,osmnx,residential,2,7.0,33.69681982933375,4,0.00018691468475907645,1500.0,3000.0,0.006929451919823823,2979.2116442405286,0.006929451920154817,30.0,0.06739363965866524,1.1949685534587212e-05,1.2033068101444106e-05,2.053768620276516e-14,1.2156616210825406,344,
324,55,14,4,84,1.5272727272727273,54,13.035406738181818,77.58910746,Hebbala,,6,SCOOTER,11.0,1.0,192.0,192.0,0.0,0.3124999999983724,50.0,5.0,-0.8999999999820001,1.0,0.026415094339622643,2.75,POLICE_STATION::Hebbala,13.035406738181818,77.58910746,1.2109090909090907,POLICE_STATION::Hebbala,1.0,192.0,0.0,0.08452830161674213,1,0,['WRONG PARKING'],13.0354,77.5891,osmnx,tertiary,3,10.5,161.88384932494859,4,0.003065265664471032,1700.0,5100.0,0.009748198938768613,5050.28418541228,0.009748198938962949,35.0,0.27751517027133255,5.17943026267009e-06,5.230417412136385e-06,2.0307463765229592e-14,1.236849591251149,345,
207,23,10,5,30,1.3043478260869565,23,12.970463913043478,77.64607909130436,Jeevanbheemanagar,,4,CAR,5.0,,94.4,,,0.635593220338983,15.0,8.0,-0.46666666663555556,1.0,0.018867924528301886,1.0,POLICE_STATION::Jeevanbheemanagar,12.970463913043478,77.64607909130436,1.5565217391304347,,,,,0.02968553454448973,0,0,['NO PARKING'],12.9705,77.6461,osmnx,tertiary,2,7.0,203.61440050047483,6,0.008542593247449775,1700.0,3400.0,0.006600882835657839,3377.5569983587634,0.0066008828359499505,35.0,0.34905325800080406,5.549389567145982e-06,5.586263840244496e-06,1.992081733282698e-14,1.4200261580392544,346,
634,59,18,12,68,1.152542372881356,48,12.973752284745764,77.6230504779661,Halasur,,6,CAR,9.0,,94.4,,,0.635593220338983,23.0,18.0,-0.21739130433837428,1.0,0.033962264150943396,0.75,POLICE_STATION::Halasur,12.973752284745764,77.6230504779661,1.6254237288135593,,,,,0.053433962180081514,7,0,['NO PARKING'],12.9738,77.6231,osmnx,residential,2,7.0,20.103813437941543,6,7.627200462792893e-06,1500.0,3000.0,0.012407547148517608,2962.777358554447,0.012407547148846843,30.0,0.040207626875881745,1.1320754716977358e-05,1.1462982209200586e-05,1.973343174029267e-14,1.3571990020501878,347,
431,56,16,8,72,1.2857142857142858,55,12.986521382142858,77.57447258214286,Sheshadripuram,,7,CAR,8.0,1.0,121.0,121.0,0.0,0.4958677685909432,1.0,27.5,26.4999999735,27.4999999735,0.03018867924528302,1.0,POLICE_STATION::Sheshadripuram,12.986521382142858,77.57447258214286,1.7375,POLICE_STATION::Sheshadripuram,1.0,121.0,0.0,0.06088050302238155,1,0,['NO PARKING'],12.9865,77.5745,osmnx,secondary,2,7.0,41.09603034688859,8,0.008606121069025948,1800.0,3600.0,0.015111410569468076,3545.5989219499147,0.015111410569741746,40.0,0.06164404552033135,8.38574423479851e-06,8.514408964416126e-06,1.9586598425614786e-14,1.563350938630356,348,
423,30,13,2,40,1.3333333333333333,21,12.94532759,77.57998415333333,Basavanagudi,BTP185 - RV Teachers College,1,CAR,8.0,9.0,44.888888888888886,45.0,13.75535810305242,1.3366336633365603,13.0,17.0,0.30769230766863903,1.307692307668639,0.024528301886792454,4.0,BTP185 - RV Teachers College,12.94532759,77.57998415333333,1.9,BTP185 - RV Teachers College,9.0,45.0,13.75535810305242,0.018350803620502183,8,0,['NO PARKING'],12.9453,77.58,osmnx,secondary,2,7.0,191.557588577623,4,0.007179351848277171,1800.0,3600.0,0.004980932410567602,3582.0686433219566,0.004980932410843963,40.0,0.2873363828664273,6.813417190773789e-06,6.847524246223944e-06,1.9069684424123778e-14,1.2671339922668623,349,
735,14,14,2,24,1.7142857142857142,14,12.999525457142855,77.56942269285715,Malleshwaram,,3,CAR,12.0,,94.4,,,0.635593220338983,14.0,14.0,0.0,1.0,0.026415094339622643,6.0,POLICE_STATION::Malleshwaram,12.999525457142855,77.56942269285715,1.7428571428571427,,,,,0.041559748362285626,0,0,['WRONG PARKING'],12.9995,77.5694,osmnx,primary,2,7.0,98.20280941188275,4,0.00021249959770388806,1900.0,3800.0,0.010347529182601059,3760.679389106116,0.010347529182861415,45.0,0.13093707921584077,6.95134061568834e-06,7.024021887144779e-06,1.899600925570396e-14,1.215849955436503,350,
764,15,13,3,15,1.0,15,12.947772906666668,77.52404638,Byatarayanapura,BTP098 - Nayandahalli Junction,7,GOODS AUTO,7.0,,94.4,,,0.635593220338983,15.0,15.0,0.0,1.0,0.024528301886792454,2.3333333333333335,BTP098 - Nayandahalli Junction,12.947772906666668,77.52404638,1.94,,,,,0.03859119490783665,0,0,"['NO PARKING', 'PARKING IN A MAIN ROAD']",12.9478,77.524,osmnx,trunk,3,10.5,595.9895825753504,6,0.000768609403598661,2100.0,6300.0,0.007130182677530753,6255.079849131556,0.00713018267768839,55.0,0.6501704537185523,3.8933812518712e-06,3.921341130472378e-06,1.8923266652788974e-14,1.3628007053631375,351,
225,36,19,10,67,1.8611111111111112,36,13.030554058333333,77.53652511944443,Yeshwanthpura,,6,CAR,10.0,,94.4,,,0.635593220338983,17.0,19.0,0.117647058816609,1.117647058816609,0.035849056603773584,1.0,POLICE_STATION::Yeshwanthpura,13.030554058333333,77.53652511944443,1.6166666666666665,,,,,0.056402515634530484,0,0,['WRONG PARKING'],13.0306,77.5365,osmnx,trunk,3,10.5,215.70894899326876,4,0.02279644707435104,2100.0,6300.0,0.008684196850838738,6245.289559839715,0.008684196850996306,55.0,0.23531885344719802,5.690326445042522e-06,5.7401752569320265e-06,1.8694555394279516e-14,1.382093755722632,352,
198,18,18,1,32,1.7777777777777777,18,12.841678855555555,77.64701408333333,Electronic City,,4,SCOOTER,17.0,,94.4,,,0.635593220338983,18.0,18.0,0.0,1.0,0.033962264150943396,17.0,POLICE_STATION::Electronic City,12.841678855555555,77.64701408333333,1.0166666666666666,,,,,0.053433962180081514,0,0,['WRONG PARKING'],12.8417,77.647,osmnx,residential,2,7.0,30.352397895029934,4,6.436456086745057e-06,1500.0,3000.0,0.007760646886950794,2976.7180593391477,0.007760646887281508,30.0,0.060704795790057844,1.1320754716977358e-05,1.140929825193853e-05,1.8498767793658992e-14,1.2143330939667907,353,
505,22,10,4,23,1.0454545454545454,22,12.961131940909091,77.63674281363636,Halasur,"BTP145 - Sri Hatti Maramma Circle, Domluru",5,CAR,7.0,,94.4,,,0.635593220338983,21.0,1.0,-0.9523809523356009,1.0,0.018867924528301886,1.75,"BTP145 - Sri Hatti Maramma Circle, Domluru",12.961131940909091,77.63674281363636,1.5454545454545454,,,,,0.02968553454448973,0,0,['NO PARKING'],12.9611,77.6367,osmnx,primary,2,7.0,308.3882444924752,4,0.015083609563324005,1900.0,3800.0,0.006553949184210805,3775.094993099999,0.006553949184472163,45.0,0.4111843259899579,4.965243296920243e-06,4.997999934513726e-06,1.840412125495152e-14,1.3253184103075575,354,
254,38,14,5,72,1.894736842105263,34,12.998999518421053,77.54178999473685,Vijayanagara,"BTP206 - Shankara Mutt Circle, Vijayanagar",5,CAR,8.0,2.0,55.0,55.0,51.0,1.0909090908892562,28.0,10.0,-0.6428571428341837,1.0,0.026415094339622643,1.6,"BTP206 - Shankara Mutt Circle, Vijayanagar",12.998999518421053,77.54178999473685,1.7657894736842104,"BTP206 - Shankara Mutt Circle, Vijayanagar",2.0,55.0,51.0,0.024213836456231656,4,0,['WRONG PARKING'],12.999,77.5418,osmnx,secondary,2,7.0,127.89500428391696,3,0.012604769412916316,1800.0,3600.0,0.006108076789402395,3578.0109235581513,0.006108076789678507,40.0,0.19184250642587067,7.337526205448696e-06,7.382619814180662e-06,1.830171501451367e-14,1.2356427274250967,355,
590,16,15,3,19,1.1875,16,13.039635025,77.5898041875,Hebbala,,5,SCOOTER,8.0,,94.4,,,0.635593220338983,16.0,16.0,0.0,1.0,0.02830188679245283,2.6666666666666665,POLICE_STATION::Hebbala,13.039635025,77.5898041875,1.01875,,,,,0.044528301816734596,0,0,['NO PARKING'],13.0396,77.5898,osmnx,tertiary,2,7.0,79.45199167461176,4,9.735139831201898e-05,1700.0,3400.0,0.006480458209902559,3377.9664420863314,0.006480458210194717,35.0,0.13620341429933058,8.324084350718972e-06,8.378380092776877e-06,1.802346907220252e-14,1.215002332394393,356,
523,26,13,7,30,1.1538461538461537,26,12.980022926923077,77.59337310384616,Cubbon Park,BTP047 - Vidhan Soudha Metro Station,5,CAR,8.0,,94.4,,,0.635593220338983,1.0,12.5,11.499999988499999,12.499999988499999,0.024528301886792454,1.1428571428571428,BTP047 - Vidhan Soudha Metro Station,12.980022926923077,77.59337310384616,1.5538461538461539,,,,,0.03859119490783665,0,0,['NO PARKING'],12.98,77.5934,osmnx,primary,3,10.5,464.4512614542751,3,0.036854246448850055,1900.0,5700.0,0.005710931407062698,5667.447690979742,0.00571093140723733,45.0,0.6192683486056864,4.303210857331254e-06,4.327927353582309e-06,1.7808707537346898e-14,1.4141467388063407,357,
261,27,23,6,48,1.7777777777777777,26,12.995640788888888,77.69523699629629,Mahadevapura,,4,PASSENGER AUTO,9.0,1.0,18.0,18.0,0.0,3.3333333331481483,26.0,1.0,-0.9615384615014793,1.0,0.04339622641509434,1.5,POLICE_STATION::Mahadevapura,12.995640788888888,77.69523699629629,1.4555555555555555,POLICE_STATION::Mahadevapura,1.0,18.0,0.0,0.013018867921345911,1,0,['NO PARKING'],12.9956,77.6952,osmnx,primary,3,10.5,435.17428846268723,4,1.3709651464766971e-05,1900.0,5700.0,0.0018047319550623156,5689.713027856144,0.0018047319552375596,45.0,0.5802323846169034,7.613373055278372e-06,7.627137994943515e-06,1.756734179512834e-14,1.214386633040999,358,
561,45,5,7,76,1.6888888888888889,45,13.039876126666668,77.51845208222223,Peenya,,10,PASSENGER AUTO,2.0,,94.4,,,0.635593220338983,44.0,1.0,-0.9772727272505166,1.0,0.009433962264150943,0.2857142857142857,POLICE_STATION::Peenya,13.039876126666668,77.51845208222223,1.5933333333333335,,,,,0.014842767272244865,0,0,['WRONG PARKING'],13.0399,77.5185,osmnx,motorway,2,7.0,4532.218137548263,4,0.007246838090346693,2200.0,4400.0,0.003378496550056903,4385.13461517975,0.0033784965502834385,60.0,4.532218137548188,2.1440823327610907e-06,2.151350663555875e-06,1.7542181193785002e-14,1.2676307685439179,359,
456,35,8,10,49,1.4,35,13.000463831428572,77.67720102285715,Mahadevapura,,7,PASSENGER AUTO,6.0,,94.4,,,0.635593220338983,2.0,16.5,7.249999996375,8.249999996375,0.01509433962264151,0.6,POLICE_STATION::Mahadevapura,13.000463831428572,77.67720102285715,1.68,,,,,0.023748427635591783,0,0,['NO PARKING'],13.0005,77.6772,fallback,road,2,7.0,250.0,4,0.0,1600.0,3200.0,0.0056996226317277965,3181.761207578471,0.005699622632038603,30.0,0.49999999999998335,4.716981132073997e-06,4.744020257297859e-06,1.7433419178650452e-14,1.214285714255102,360,
309,92,9,7,176,1.9130434782608696,76,12.993112691304349,77.55364681956522,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",10,CAR,5.0,,94.4,,,0.635593220338983,23.0,69.0,1.9999999999130436,2.999999999913044,0.016981132075471698,0.7142857142857143,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",12.993112691304349,77.55364681956522,1.8532608695652173,,,,,0.026716981090040757,14,0,['WRONG PARKING'],12.9931,77.5536,osmnx,tertiary,2,7.0,206.30069626263946,6,0.0008419850029875546,1700.0,3400.0,0.007073362228573291,3375.950568422851,0.007073362228865232,35.0,0.353658336450229,4.994450610431383e-06,5.030029833463993e-06,1.7311714158498752e-14,1.3633408340763882,361,
757,41,11,5,123,3.0,38,12.987238912195123,77.73539101463415,Whitefield,,3,MOTOR CYCLE,10.0,,94.4,,,0.635593220338983,41.0,41.0,0.0,1.0,0.020754716981132074,2.0,POLICE_STATION::Whitefield,12.987238912195123,77.73539101463415,0.8804878048780488,,,,,0.0326540879989387,3,0,"['PARKING ON FOOTPATH', 'WRONG PARKING']",12.9872,77.7354,osmnx,primary,2,7.0,373.5842373313795,3,6.800115855646153e-05,1900.0,3800.0,0.0041073608940532585,3784.3920286025977,0.004107360894315293,45.0,0.49811231644182824,5.461767626612267e-06,5.484293599675072e-06,1.7035308097249332e-14,1.1433577094907252,362,
725,16,9,3,32,2.0,16,12.8931616125,77.6370909125,Hulimavu,,5,CAR,9.0,,94.4,,,0.635593220338983,7.0,9.0,0.2857142856734694,1.2857142856734693,0.016981132075471698,3.0,POLICE_STATION::Hulimavu,12.8931616125,77.6370909125,1.8187499999999999,,,,,0.026716981090040757,0,0,['WRONG PARKING'],12.8932,77.6371,osmnx,residential,2,7.0,134.39997701128686,6,0.0034103562575618683,1500.0,3000.0,0.006941644192938568,2979.1750674211844,0.006941644193269592,30.0,0.2687999540225648,5.660377358488679e-06,5.699944344044576e-06,1.683333129699975e-14,1.3822469973300708,363,
25,50,12,4,50,1.0,50,12.996148398,77.61373739599999,Pulikeshinagar(F.Town),,5,SCOOTER,9.0,,94.4,,,0.635593220338983,50.0,50.0,0.0,1.0,0.022641509433962263,2.25,POLICE_STATION::Pulikeshinagar(F.Town),12.996148398,77.61373739599999,0.882,,,,,0.03562264145338767,0,0,['NO PARKING'],12.9961,77.6137,osmnx,tertiary,2,7.0,171.0789001216645,6,0.00012161683775904785,1700.0,3400.0,0.004488452822485639,3384.7392604035485,0.004488452822778544,35.0,0.29327811449427366,6.659267480575177e-06,6.689292052368051e-06,1.6696035168034118e-14,1.3580380967441938,364,
574,31,16,9,60,1.935483870967742,31,12.920921317691233,77.66547566230389,Bellandur,,6,CAR,5.0,,94.4,,,0.635593220338983,1.0,15.0,13.999999985999999,14.999999985999999,0.03018867924528302,0.5555555555555556,POLICE_STATION::Bellandur,12.920921317691233,77.66547566230389,1.4161290322580644,,,,,0.047496855271183566,0,0,['WRONG PARKING'],12.9209,77.6655,osmnx,tertiary,2,7.0,42.20039583671381,6,0.023640652654688524,1700.0,3400.0,0.009608810811553388,3367.3300432407186,0.009608810811844615,35.0,0.07234353572007876,8.87902330743357e-06,8.965167909772357e-06,1.635591381391202e-14,1.531165221544451,365,
320,15,15,2,29,1.9333333333333333,15,12.9843953,77.58232827333333,High ground,BTP053 - Three Let Junction,2,PASSENGER AUTO,15.0,,94.4,,,0.635593220338983,14.0,1.0,-0.928571428505102,1.0,0.02830188679245283,7.5,BTP053 - Three Let Junction,12.9843953,77.58232827333333,1.5466666666666669,,,,,0.044528301816734596,0,0,['WRONG PARKING'],12.9844,77.5823,osmnx,secondary,2,7.0,58.98332534282063,5,0.0090427380676703,1800.0,3600.0,0.00983863430476822,3564.5809165028345,0.009838634305043281,40.0,0.08847498801422873,7.861635220123602e-06,7.939751531916834e-06,1.5829653205540574e-14,1.352279227117654,366,
310,24,17,3,24,1.0,24,12.9374591625,77.58518636666666,Wilson Garden,BTP218 - Syndicate Bank Junction,3,SCOOTER,11.0,,94.4,,,0.635593220338983,7.0,17.0,1.428571428367347,2.4285714283673467,0.03207547169811321,3.6666666666666665,BTP218 - Syndicate Bank Junction,12.9374591625,77.58518636666666,0.9041666666666667,,,,,0.05046540872563254,0,0,['NO PARKING'],12.9375,77.5852,osmnx,residential,2,7.0,34.97056523713657,4,0.003436552633834921,1500.0,3000.0,0.006518448626129663,2980.4446541216107,0.006518448626460893,30.0,0.0699411304742708,1.0691823899367506e-05,1.0761975282361231e-05,1.5827925526990966e-14,1.2395826899199092,367,
585,15,14,4,16,1.0666666666666667,15,12.999925933333333,77.61104387333333,Pulikeshinagar(F.Town),,4,SCOOTER,9.0,,94.4,,,0.635593220338983,15.0,15.0,0.0,1.0,0.026415094339622643,2.25,POLICE_STATION::Pulikeshinagar(F.Town),12.999925933333333,77.61104387333333,1.0800000000000003,,,,,0.041559748362285626,0,0,['NO PARKING'],12.9999,77.611,osmnx,tertiary,2,7.0,81.42570967048351,6,0.04081125092185918,1700.0,3400.0,0.006412075460693774,3378.198943433641,0.006412075460985989,35.0,0.13958693086368204,7.769145394004375e-06,7.819283228111548e-06,1.5787717266036987e-14,1.6575605522133945,368,
794,19,14,4,22,1.1578947368421053,19,12.931817584210526,77.58386815263158,Jayanagara,BTP218 - Syndicate Bank Junction,4,CAR,14.0,,94.4,,,0.635593220338983,16.0,3.0,-0.8124999999492187,1.0,0.026415094339622643,3.5,BTP218 - Syndicate Bank Junction,12.931817584210526,77.58386815263158,1.5842105263157893,,,,,0.041559748362285626,0,0,['NO PARKING'],12.9318,77.5839,osmnx,secondary,2,7.0,70.78905276803462,4,0.004062530170551312,1800.0,3600.0,0.009405627259594663,3566.139741865459,0.00940562725986982,40.0,0.10618357915204928,7.337526205448696e-06,7.407195525601421e-06,1.567986839308138e-14,1.2441906037801893,369,
655,16,16,3,16,1.0,16,13.099243675,77.5770153375,Yelahanka,,5,CAR,11.0,,94.4,,,0.635593220338983,5.0,11.0,1.19999999976,2.19999999976,0.03018867924528302,3.6666666666666665,POLICE_STATION::Yelahanka,13.099243675,77.5770153375,1.35,,,,,0.047496855271183566,0,0,['NO PARKING'],13.0992,77.577,osmnx,secondary,2,7.0,53.57285919119946,6,0.005644707623514548,1800.0,3600.0,0.0091601078009911,3567.023611916432,0.009160107801266304,40.0,0.0803592887867972,8.38574423479851e-06,8.463268688332365e-06,1.5332348982192717e-14,1.3986943904456708,370,
287,41,16,5,63,1.5365853658536586,39,13.000396085365853,77.61139605365854,Pulikeshinagar(F.Town),,5,SCOOTER,14.0,,94.4,,,0.635593220338983,13.0,28.0,1.1538461537573965,2.1538461537573967,0.03018867924528302,2.8,POLICE_STATION::Pulikeshinagar(F.Town),13.000396085365853,77.61139605365854,1.0804878048780489,,,,,0.047496855271183566,2,0,['WRONG PARKING'],13.0004,77.6114,osmnx,primary,2,7.0,84.01273650752655,2,0.0,1900.0,3800.0,0.0073313961261771594,3772.140694720527,0.007331396126438405,45.0,0.11201698201003292,7.944389275072387e-06,8.003062899410663e-06,1.52093786947174e-14,1.0714285714183673,371,
718,16,14,2,19,1.1875,16,13.0711266875,77.59269806875,Kodigehalli,,4,CAR,10.0,,94.4,,,0.635593220338983,3.0,13.0,3.3333333322222223,4.333333332222223,0.026415094339622643,5.0,POLICE_STATION::Kodigehalli,13.0711266875,77.59269806875,1.5875,,,,,0.041559748362285626,0,0,['NO PARKING'],13.0711,77.5927,osmnx,trunk,3,10.5,460.635866076374,3,0.00871628101495059,2100.0,6300.0,0.006283438144651903,6260.414339688693,0.006283438144809694,55.0,0.5025118539014898,4.1928721173997535e-06,4.2193843580218916e-06,1.5061392929334212e-14,1.2070189853040707,372,
516,24,9,1,24,1.0,23,12.986892975000002,77.51944154583333,Kamakshipalya,,2,SCOOTER,9.0,1.0,223.0,223.0,0.0,0.269058295962919,24.0,24.0,0.0,1.0,0.016981132075471698,9.0,POLICE_STATION::Kamakshipalya,12.986892975000002,77.51944154583333,0.8375,POLICE_STATION::Kamakshipalya,1.0,223.0,0.0,0.06311320731288207,1,0,['NO PARKING'],12.9869,77.5194,osmnx,trunk,3,10.5,1463.9037183779415,4,0.007235606474475323,2100.0,6300.0,0.0050340296304290195,6268.285613328298,0.005034029630586967,55.0,1.596985874594089,2.695417789756984e-06,2.7090552541769784e-06,1.4999915679105964e-14,1.2675480909470211,373,
298,72,10,9,83,1.1527777777777777,58,12.930900537500001,77.60660753611111,Mico Layout,BTP136 - Hosur-Tavarkere Road Junction,5,SCOOTER,4.0,1.0,74.0,74.0,0.0,0.8108108107998538,39.0,33.0,-0.1538461538422091,1.0,0.018867924528301886,0.4444444444444444,BTP136 - Hosur-Tavarkere Road Junction,12.930900537500001,77.60660753611111,0.8666666666666667,BTP136 - Hosur-Tavarkere Road Junction,1.0,74.0,0.0,0.023270440223186584,9,0,['NO PARKING'],12.9309,77.6066,osmnx,tertiary,2,7.0,349.16642256339287,6,0.0031657387439851226,1700.0,3400.0,0.002881102122459134,3390.204252783639,0.002881102122752388,35.0,0.5985710101086564,5.549389567145982e-06,5.565424122397401e-06,1.48235888432632e-14,1.3804463313873436,374,
114,32,15,7,38,1.1875,32,12.917307296875,77.573454015625,Banashankari,"BTP115 - Sahasra Hospital, Jayanagar",4,SCOOTER,8.0,,94.4,,,0.635593220338983,19.0,13.0,-0.31578947366759,1.0,0.02830188679245283,1.1428571428571428,"BTP115 - Sahasra Hospital, Jayanagar",12.917307296875,77.573454015625,1.0875000000000001,,,,,0.044528301816734596,0,0,['NO PARKING'],12.9173,77.5735,osmnx,primary,2,7.0,97.50217798588943,3,0.026085379587836462,1900.0,3800.0,0.006917789745540155,3773.7123989669476,0.006917789745801484,45.0,0.13000290398118303,7.447864945380364e-06,7.49974661561198e-06,1.4516363422135894e-14,1.3348755062814925,375,
