st_dbscan_cluster_id,cluster_label,stage5_rank,records_total,distinct_days,peak_window_records,records_peak_hour,lambda_hr_peak_window,lambda_hr_peak_hour,mean_dwell_minutes,mu_departures_per_hour,blocking_vehicles_L,road_class,lane_count,carriageway_width_m,base_saturation_per_lane_pcu_hr,base_capacity_pcu_hr,reduced_capacity_pcu_hr,capacity_loss_pct,free_flow_time_min,delay_minutes_per_vehicle,growth_first_half_mean,growth_second_half_mean,growth_pct_change,growth_multiplier,criticality_factor,dominant_vehicle_type,dominant_violation_tag,geometry_source,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,unique_vehicles,unique_vehicle_types,centroid_lat,centroid_lon,mappls_address
456,POLICE_STATION::Mahadevapura,360,35,10,8,6.0,0.01509433962264151,0.6,94.4,0.635593220338983,0.023748427635591783,road,2,7.0,1600.0,3200.0,3181.761207578471,0.005699622632038603,0.49999999999998335,1.7433419178650452e-14,2.0,16.5,7.249999996375,8.249999996375,1.214285714255102,PASSENGER AUTO,['NO PARKING'],fallback,0,0,35,7,13.000463831428572,77.67720102285715,
309,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",361,92,7,9,5.0,0.016981132075471698,0.7142857142857143,94.4,0.635593220338983,0.026716981090040757,tertiary,2,7.0,1700.0,3400.0,3375.950568422851,0.007073362228865232,0.353658336450229,1.7311714158498752e-14,23.0,69.0,1.9999999999130436,2.999999999913044,1.3633408340763882,CAR,['WRONG PARKING'],osmnx,14,0,76,10,12.993112691304349,77.55364681956522,
757,POLICE_STATION::Whitefield,362,41,5,11,10.0,0.020754716981132074,2.0,94.4,0.635593220338983,0.0326540879989387,primary,2,7.0,1900.0,3800.0,3784.3920286025977,0.004107360894315293,0.49811231644182824,1.7035308097249332e-14,41.0,41.0,0.0,1.0,1.1433577094907252,MOTOR CYCLE,"['PARKING ON FOOTPATH', 'WRONG PARKING']",osmnx,3,0,38,3,12.987238912195123,77.73539101463415,
725,POLICE_STATION::Hulimavu,363,16,3,9,9.0,0.016981132075471698,3.0,94.4,0.635593220338983,0.026716981090040757,residential,2,7.0,1500.0,3000.0,2979.1750674211844,0.006941644193269592,0.2687999540225648,1.683333129699975e-14,7.0,9.0,0.2857142856734694,1.2857142856734693,1.3822469973300708,CAR,['WRONG PARKING'],osmnx,0,0,16,5,12.8931616125,77.6370909125,
25,POLICE_STATION::Pulikeshinagar(F.Town),364,50,4,12,9.0,0.022641509433962263,2.25,94.4,0.635593220338983,0.03562264145338767,tertiary,2,7.0,1700.0,3400.0,3384.7392604035485,0.004488452822778544,0.29327811449427366,1.6696035168034118e-14,50.0,50.0,0.0,1.0,1.3580380967441938,SCOOTER,['NO PARKING'],osmnx,0,0,50,5,12.996148398,77.61373739599999,
574,POLICE_STATION::Bellandur,365,31,9,16,5.0,0.03018867924528302,0.5555555555555556,94.4,0.635593220338983,0.047496855271183566,tertiary,2,7.0,1700.0,3400.0,3367.3300432407186,0.009608810811844615,0.07234353572007876,1.635591381391202e-14,1.0,15.0,13.999999985999999,14.999999985999999,1.531165221544451,CAR,['WRONG PARKING'],osmnx,0,0,31,6,12.920921317691233,77.66547566230389,
320,BTP053 - Three Let Junction,366,15,2,15,15.0,0.02830188679245283,7.5,94.4,0.635593220338983,0.044528301816734596,secondary,2,7.0,1800.0,3600.0,3564.5809165028345,0.009838634305043281,0.08847498801422873,1.5829653205540574e-14,14.0,1.0,-0.928571428505102,1.0,1.352279227117654,PASSENGER AUTO,['WRONG PARKING'],osmnx,0,0,15,2,12.9843953,77.58232827333333,
310,BTP218 - Syndicate Bank Junction,367,24,3,17,11.0,0.03207547169811321,3.6666666666666665,94.4,0.635593220338983,0.05046540872563254,residential,2,7.0,1500.0,3000.0,2980.4446541216107,0.006518448626460893,0.0699411304742708,1.5827925526990966e-14,7.0,17.0,1.428571428367347,2.4285714283673467,1.2395826899199092,SCOOTER,['NO PARKING'],osmnx,0,0,24,3,12.9374591625,77.58518636666666,
585,POLICE_STATION::Pulikeshinagar(F.Town),368,15,4,14,9.0,0.026415094339622643,2.25,94.4,0.635593220338983,0.041559748362285626,tertiary,2,7.0,1700.0,3400.0,3378.198943433641,0.006412075460985989,0.13958693086368204,1.5787717266036987e-14,15.0,15.0,0.0,1.0,1.6575605522133945,SCOOTER,['NO PARKING'],osmnx,0,0,15,4,12.999925933333333,77.61104387333333,
794,BTP218 - Syndicate Bank Junction,369,19,4,14,14.0,0.026415094339622643,3.5,94.4,0.635593220338983,0.041559748362285626,secondary,2,7.0,1800.0,3600.0,3566.139741865459,0.00940562725986982,0.10618357915204928,1.567986839308138e-14,16.0,3.0,-0.8124999999492187,1.0,1.2441906037801893,CAR,['NO PARKING'],osmnx,0,0,19,4,12.931817584210526,77.58386815263158,
655,POLICE_STATION::Yelahanka,370,16,3,16,11.0,0.03018867924528302,3.6666666666666665,94.4,0.635593220338983,0.047496855271183566,secondary,2,7.0,1800.0,3600.0,3567.023611916432,0.009160107801266304,0.0803592887867972,1.5332348982192717e-14,5.0,11.0,1.19999999976,2.19999999976,1.3986943904456708,CAR,['NO PARKING'],osmnx,0,0,16,5,13.099243675,77.5770153375,
287,POLICE_STATION::Pulikeshinagar(F.Town),371,41,5,16,14.0,0.03018867924528302,2.8,94.4,0.635593220338983,0.047496855271183566,primary,2,7.0,1900.0,3800.0,3772.140694720527,0.007331396126438405,0.11201698201003292,1.52093786947174e-14,13.0,28.0,1.1538461537573965,2.1538461537573967,1.0714285714183673,SCOOTER,['WRONG PARKING'],osmnx,2,0,39,5,13.000396085365853,77.61139605365854,
718,POLICE_STATION::Kodigehalli,372,16,2,14,10.0,0.026415094339622643,5.0,94.4,0.635593220338983,0.041559748362285626,trunk,3,10.5,2100.0,6300.0,6260.414339688693,0.006283438144809694,0.5025118539014898,1.5061392929334212e-14,3.0,13.0,3.3333333322222223,4.333333332222223,1.2070189853040707,CAR,['NO PARKING'],osmnx,0,0,16,4,13.0711266875,77.59269806875,
516,POLICE_STATION::Kamakshipalya,373,24,1,9,9.0,0.016981132075471698,9.0,223.0,0.269058295962919,0.06311320731288207,trunk,3,10.5,2100.0,6300.0,6268.285613328298,0.005034029630586967,1.596985874594089,1.4999915679105964e-14,24.0,24.0,0.0,1.0,1.2675480909470211,SCOOTER,['NO PARKING'],osmnx,1,0,23,2,12.986892975000002,77.51944154583333,
298,BTP136 - Hosur-Tavarkere Road Junction,374,72,9,10,4.0,0.018867924528301886,0.4444444444444444,74.0,0.8108108107998538,0.023270440223186584,tertiary,2,7.0,1700.0,3400.0,3390.204252783639,0.002881102122752388,0.5985710101086564,1.48235888432632e-14,39.0,33.0,-0.1538461538422091,1.0,1.3804463313873436,SCOOTER,['NO PARKING'],osmnx,9,0,58,5,12.930900537500001,77.60660753611111,
114,"BTP115 - Sahasra Hospital, Jayanagar",375,32,7,15,8.0,0.02830188679245283,1.1428571428571428,94.4,0.635593220338983,0.044528301816734596,primary,2,7.0,1900.0,3800.0,3773.7123989669476,0.006917789745801484,0.13000290398118303,1.4516363422135894e-14,19.0,13.0,-0.31578947366759,1.0,1.3348755062814925,SCOOTER,['NO PARKING'],osmnx,0,0,32,4,12.917307296875,77.573454015625,
184,"BTP148 - 17th Main, Doopanahalli Bus Stop",376,130,10,13,6.0,0.024528301886792454,0.6,27.0,2.2222222221399175,0.01103773584449843,primary,2,7.0,1900.0,3800.0,3789.7999191431354,0.0026842318047004543,0.45017828183171915,1.4305523361993558e-14,101.0,29.0,-0.7128712871216547,1.0,1.3532740984937734,MAXI-CAB,['NO PARKING'],osmnx,5,0,123,8,12.95953097923077,77.64660686461539,
471,POLICE_STATION::Jeevanbheemanagar,377,20,1,14,6.0,0.026415094339622643,6.0,94.4,0.635593220338983,0.041559748362285626,primary,2,7.0,1900.0,3800.0,3763.5639749052984,0.009588427656761045,0.10635918658447892,1.428121069529992e-14,20.0,20.0,0.0,1.0,1.3460415855045003,CAR,"['WRONG PARKING', 'NO PARKING']",osmnx,0,0,20,6,12.959418765,77.65602405,
468,POLICE_STATION::Pulikeshinagar(F.Town),378,36,5,23,8.0,0.04339622641509434,1.6,12.0,4.999999999583333,0.008679245282006288,residential,2,7.0,1500.0,3000.0,2995.7533692733396,0.0014155435758863577,0.1540996848459434,1.425968153888892e-14,6.0,30.0,3.9999999993333333,4.999999999333333,1.4919040552135203,SCOOTER,['NO PARKING'],osmnx,2,0,34,4,12.999772111111112,77.61094975277778,
542,"BTP179 - 9th Block, 28th Main, Jayanagar",379,22,3,8,5.0,0.01509433962264151,1.6666666666666667,94.4,0.635593220338983,0.023748427635591783,residential,2,7.0,1500.0,3000.0,2986.7687331763464,0.004410422274883086,0.461409506458291,1.424542367999352e-14,17.0,5.0,-0.705882352899654,1.0,1.2553992221743746,CAR,"['NO PARKING', 'WRONG PARKING', 'PARKING IN A MAIN ROAD']",osmnx,0,0,22,6,12.917049531818181,77.59592615,
314,POLICE_STATION::Banaswadi,380,83,11,44,18.0,0.0830188679245283,1.6363636363636365,1.0,59.999999939999995,0.0013836478001027254,primary,3,10.5,1900.0,5700.0,5698.80634776196,0.0002094126735158186,1.0238298455618984,1.4193734116202689e-14,65.0,18.0,-0.7230769230657987,1.0,1.0714285714183673,CAR,['NO PARKING'],osmnx,3,0,79,6,12.993233114457832,77.66151085060241,
630,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",381,15,1,15,11.0,0.02830188679245283,11.0,94.4,0.635593220338983,0.044528301816734596,secondary,2,7.0,1800.0,3600.0,3574.6570350839247,0.0070397124769634445,0.10680458830176685,1.3612737422579698e-14,15.0,15.0,0.0,1.0,1.2544099337943153,SCOOTER,['WRONG PARKING'],osmnx,0,0,15,4,12.979638093333334,77.55369470000001,
164,POLICE_STATION::HAL Old Airport,382,29,4,11,5.0,0.020754716981132074,1.25,94.4,0.635593220338983,0.0326540879989387,tertiary,2,7.0,1700.0,3400.0,3380.3110326576398,0.005790872748045461,0.2210343822646922,1.3527481163505087e-14,29.0,29.0,0.0,1.0,1.2248445199034774,SCOOTER,['NO PARKING'],osmnx,1,0,28,5,12.958228503448275,77.70113790344827,
672,"BTP001 - 10th Cross, Dr. Rajkumar Road",383,61,8,20,8.0,0.03773584905660377,1.0,16.0,3.749999999765625,0.010062893079706498,residential,2,7.0,1500.0,3000.0,2994.648049137998,0.0017839836210000737,0.15523122025488584,1.3468692509916504e-14,36.0,25.0,-0.3055555555470679,1.0,1.3572868914153702,SCOOTER,['NO PARKING'],osmnx,2,0,59,5,13.008634959016392,77.55510906721311,
253,POLICE_STATION::Pulikeshinagar(F.Town),384,27,6,13,12.0,0.024528301886792454,2.0,94.4,0.635593220338983,0.03859119490783665,primary,2,7.0,1900.0,3800.0,3775.326137608483,0.006493121682239589,0.17249150283921091,1.333874860586691e-14,21.0,6.0,-0.7142857142517007,1.0,1.357772059663062,SCOOTER,['WRONG PARKING'],osmnx,1,0,26,4,13.000462285185186,77.61510964444444,
401,POLICE_STATION::Kodigehalli,385,38,5,15,10.0,0.02830188679245283,2.0,94.4,0.635593220338983,0.044528301816734596,trunk,3,10.5,2100.0,6300.0,6275.81410133132,0.0038390315348693083,0.6131926634350886,1.2947802336825291e-14,23.0,15.0,-0.3478260869413989,1.0,1.3111521134112079,MOTOR CYCLE,['WRONG PARKING'],osmnx,0,0,38,4,13.047369381578946,77.57582935,
187,"BTP022 - Marenahalli Junction, Vijayanagar",386,18,4,13,8.0,0.024528301886792454,2.0,94.4,0.635593220338983,0.03859119490783665,primary,2,7.0,1900.0,3800.0,3780.2143556294436,0.005206748518829296,0.20890401133014075,1.2927948567670978e-14,3.0,15.0,3.9999999986666666,4.999999998666667,1.275041192350582,SCOOTER,['NO PARKING'],osmnx,0,0,18,4,12.96874915,77.53645142777778,
572,BTP192 - Urvashi Theater,387,38,9,19,9.0,0.035849056603773584,1.0,76.5,0.7843137254799436,0.04570754711213168,secondary,3,10.5,1800.0,5400.0,5363.811994658277,0.006701482470873432,0.15227041888538098,1.290288203406322e-14,1.0,18.5,17.4999999825,18.4999999825,1.5824478369834596,CAR,['NO PARKING'],osmnx,2,0,36,8,12.957942210526317,77.58636156578947,
212,POLICE_STATION::Malleshwaram,388,24,3,13,8.0,0.024528301886792454,2.6666666666666665,94.4,0.635593220338983,0.03859119490783665,primary,2,7.0,1900.0,3800.0,3771.71816716444,0.007442587588566529,0.14311300833743426,1.2704147484521778e-14,17.0,7.0,-0.588235294083045,1.0,1.3599453670382207,CAR,['NO PARKING'],osmnx,0,0,24,2,13.005883195833334,77.56902789583333,
745,BTP136 - Hosur-Tavarkere Road Junction,389,15,3,14,8.0,0.026415094339622643,2.6666666666666665,94.4,0.635593220338983,0.041559748362285626,residential,2,7.0,1500.0,3000.0,2985.3947170061974,0.004868427664932562,0.11371732028818951,1.270213361042995e-14,15.0,15.0,0.0,1.0,1.0714285714183673,SCOOTER,['WRONG PARKING'],osmnx,1,0,14,2,12.930837293333333,77.60785976666668,
106,POLICE_STATION::HSR Layout,390,85,6,11,5.0,0.020754716981132074,0.8333333333333334,94.4,0.635593220338983,0.0326540879989387,secondary,2,7.0,1800.0,3600.0,3572.577151783229,0.007617457838267616,0.17630011452775898,1.2609479668703053e-14,27.0,58.0,1.1481481481056242,2.148148148105624,1.4022452629381772,CAR,['WRONG PARKING'],osmnx,2,0,83,7,12.90651588117647,77.63118375294118,
260,BTP219 - Canara Bank Junction,391,26,6,13,8.0,0.024528301886792454,1.3333333333333333,94.4,0.635593220338983,0.03859119490783665,secondary,2,7.0,1800.0,3600.0,3572.9776819870763,0.0075061994483101024,0.12218233798703346,1.2268582798386717e-14,22.0,4.0,-0.8181818181446281,1.0,1.2371378967967743,CAR,['NO PARKING'],osmnx,0,0,26,5,12.931014430769231,77.58375513846154,
345,POLICE_STATION::Pulikeshinagar(F.Town),392,49,6,13,13.0,0.024528301886792454,2.1666666666666665,94.4,0.635593220338983,0.03859119490783665,tertiary,2,7.0,1700.0,3400.0,3380.3376174311074,0.005783053697025475,0.13958693086368204,1.2156740484084823e-14,10.0,39.0,2.89999999971,3.89999999971,1.6575605522133945,SCOOTER,['NO PARKING'],osmnx,4,0,45,5,13.000038751020409,77.61108419387755,
472,POLICE_STATION::Mahadevapura,393,34,5,19,13.0,0.035849056603773584,2.6,94.4,0.635593220338983,0.056402515634530484,trunk,3,10.5,2100.0,6300.0,6240.478757036052,0.009447816343641113,0.140033212754152,1.2117533407767259e-14,33.0,1.0,-0.969696969667585,1.0,1.5600540849122488,PASSENGER AUTO,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",osmnx,0,0,34,8,12.996524335294119,77.66908644411764,
432,BTP047 - Vidhan Soudha Metro Station,394,28,5,22,18.0,0.04150943396226415,3.6,20.0,2.99999999985,0.013836477983501048,primary,3,10.5,1900.0,5700.0,5692.730201517321,0.0012754032427505502,0.6162435264096714,1.1989610095503328e-14,28.0,28.0,0.0,1.0,1.1431054125259832,MOTOR CYCLE,['NO PARKING'],osmnx,5,0,23,4,12.979643910714286,77.592024275,
583,POLICE_STATION::Halasur,395,21,7,10,7.0,0.018867924528301886,1.0,94.4,0.635593220338983,0.02968553454448973,tertiary,2,7.0,1700.0,3400.0,3373.1537757701994,0.007895948303174305,0.17196359373599837,1.1763573067557733e-14,17.0,4.0,-0.7647058823079584,1.0,1.3581034807463241,CAR,['NO PARKING'],osmnx,0,0,21,6,12.972327747619047,77.62596747619048,
70,POLICE_STATION::Peenya,396,31,4,13,8.0,0.024528301886792454,2.0,51.0,1.1764705882122262,0.02084905658646069,tertiary,2,7.0,1700.0,3400.0,3390.853317111763,0.002690200849774782,0.2917447364701037,1.1762426058824014e-14,31.0,31.0,0.0,1.0,1.215359338521967,SCOOTER,['WRONG PARKING'],osmnx,3,0,28,4,13.047166312903226,77.50091605806452,
683,POLICE_STATION::Pulikeshinagar(F.Town),397,22,6,13,10.0,0.024528301886792454,1.6666666666666667,94.4,0.635593220338983,0.03859119490783665,tertiary,2,7.0,1700.0,3400.0,3379.040470508894,0.006164567497676354,0.12615890754863912,1.1719147321456559e-14,19.0,3.0,-0.8421052631135734,1.0,1.3576284991366454,SCOOTER,['NO PARKING'],osmnx,0,0,22,3,12.995586372727272,77.61379756818182,
420,"BTP163 - 16th Main Road, BTM Layout",398,29,2,15,12.0,0.02830188679245283,6.0,94.4,0.635593220338983,0.044528301816734596,tertiary,2,7.0,1700.0,3400.0,3376.805799835326,0.0068218235781374315,0.08300660333797148,1.156886935480828e-14,29.0,29.0,0.0,1.0,1.2147561947921703,SCOOTER,['NO PARKING'],osmnx,0,0,29,6,12.913702837931035,77.6066183275862,
137,POLICE_STATION::Mahadevapura,399,21,3,9,5.0,0.016981132075471698,1.6666666666666667,94.4,0.635593220338983,0.026716981090040757,trunk,3,10.5,2100.0,6300.0,6271.069326193826,0.004592170445582577,1.3451132552936504,1.1517222287006219e-14,6.0,15.0,1.49999999975,2.49999999975,1.3861129449053067,CAR,['WRONG PARKING'],osmnx,0,0,21,5,12.979077052380953,77.6950927,
566,BTP218 - Syndicate Bank Junction,400,34,5,8,6.0,0.01509433962264151,1.2,94.4,0.635593220338983,0.023748427635591783,residential,2,7.0,1500.0,3000.0,2990.570477263686,0.003143174245770264,0.522179588753106,1.14665979441478e-14,34.0,34.0,0.0,1.0,1.2395826899199092,SCOOTER,['WRONG PARKING'],osmnx,0,0,34,3,12.9375196,77.58474381764707,
741,POLICE_STATION::HSR Layout,401,16,4,13,7.0,0.024528301886792454,1.75,94.4,0.635593220338983,0.03859119490783665,secondary,2,7.0,1800.0,3600.0,3570.229649646779,0.008269541765059119,0.10100533824724343,1.1187001226297826e-14,16.0,16.0,0.0,1.0,1.142989806029463,CAR,['WRONG PARKING'],osmnx,0,0,16,4,12.9062732125,77.62992845,
78,"BTP163 - 16th Main Road, BTM Layout",402,92,8,31,16.0,0.05849056603773585,2.0,13.0,4.615384615029586,0.012672955973071802,tertiary,2,7.0,1700.0,3400.0,3393.1754951384573,0.002007207312511916,0.05769534329995316,1.09422095386427e-14,1.0,45.5,44.499999955499995,45.499999955499995,1.2147317942406508,SCOOTER,['NO PARKING'],osmnx,6,0,84,5,12.913656329347827,77.60613122934782,
614,POLICE_STATION::Bellandur,403,22,3,16,12.0,0.03018867924528302,4.0,94.4,0.635593220338983,0.047496855271183566,primary,3,10.5,1900.0,5700.0,5667.769991069052,0.0056543875319198245,0.24689856615057376,1.0916579966031171e-14,13.0,9.0,-0.30769230766863903,1.0,1.2150056489742111,SCOOTER,['WRONG PARKING'],osmnx,0,0,22,7,12.906814786363638,77.6967522,
176,POLICE_STATION::Yeshwanthpura,404,22,5,17,8.0,0.03207547169811321,1.6,94.4,0.635593220338983,0.05046540872563254,trunk,3,10.5,2100.0,6300.0,6259.8111836005055,0.006379177206426778,0.23531885344719802,1.080857661715445e-14,22.0,22.0,0.0,1.0,1.382093755722632,MOTOR CYCLE,['WRONG PARKING'],osmnx,1,0,21,6,13.030602509090908,77.53643995909091,
708,BTP130 - GD Mara Junction,405,23,1,23,12.0,0.04339622641509434,12.0,94.4,0.635593220338983,0.06827672945232638,trunk,3,10.5,2100.0,6300.0,6265.267924586255,0.00551302784360963,0.13942094309762154,1.0490245047526473e-14,23.0,23.0,0.0,1.0,1.3476670808431956,SCOOTER,['NO PARKING'],osmnx,0,0,23,3,12.907731326086957,77.60075574347826,
344,"BTP016 - 5th Main Road, RPC Layout",406,27,7,12,7.0,0.022641509433962263,1.0,94.4,0.635593220338983,0.03562264145338767,secondary,2,7.0,1800.0,3600.0,3579.5763522363086,0.005673235490190498,0.16297985588661057,1.0408384553895899e-14,20.0,7.0,-0.6499999999675,1.0,1.3612942674299966,SCOOTER,['WRONG PARKING'],osmnx,0,0,27,5,12.964849992592592,77.53892069629629,
756,POLICE_STATION::HAL Old Airport,407,60,2,7,7.0,0.013207547169811321,3.5,246.0,0.24390243902339878,0.054150943174427674,tertiary,2,7.0,1700.0,3400.0,3367.166478126596,0.00965691819835135,0.2621271747389112,1.0324344561816053e-14,1.0,59.0,57.999999941999995,58.999999941999995,1.2546795243538238,CAR,['WRONG PARKING'],osmnx,1,0,59,3,12.958595678333333,77.66816897,
112,POLICE_STATION::K.R. Pura,408,89,15,9,4.0,0.016981132075471698,0.26666666666666666,94.4,0.635593220338983,0.026716981090040757,trunk,2,7.0,2100.0,4200.0,4175.864659782782,0.0057465095757649465,0.40438542074436284,1.0253470337427847e-14,18.0,35.5,0.9722222221682099,1.97222222216821,1.2361062035747539,PASSENGER AUTO,['WRONG PARKING'],osmnx,4,0,85,10,13.008240484269663,77.69504693146067,
398,POLICE_STATION::Thalagattapura,409,19,3,10,10.0,0.018867924528301886,3.3333333333333335,94.4,0.635593220338983,0.02968553454448973,tertiary,2,7.0,1700.0,3400.0,3388.237385937811,0.0034595923715251553,0.3411984365863568,1.0155572209944759e-14,19.0,19.0,0.0,1.0,1.2156857847355018,SCOOTER,['NO PARKING'],osmnx,0,0,19,2,12.888530531578947,77.56301676842105,
562,BTP068 - Veeresh Theatre Junction,410,15,1,15,15.0,0.02830188679245283,15.0,94.4,0.635593220338983,0.044528301816734596,secondary,2,7.0,1800.0,3600.0,3581.0691105446185,0.005258580404548963,0.10636643796894149,1.0098530686377852e-14,15.0,15.0,0.0,1.0,1.359900119413558,SCOOTER,['NO PARKING'],osmnx,0,0,15,2,12.976730433333334,77.54546944,
126,POLICE_STATION::HAL Old Airport,411,15,3,6,5.0,0.011320754716981131,1.6666666666666667,94.4,0.635593220338983,0.017811320726693836,tertiary,2,7.0,1700.0,3400.0,3385.8120108060207,0.0041729379985221415,0.8241463734958268,1.0029628776416304e-14,15.0,15.0,0.0,1.0,1.2450173797491564,PASSENGER AUTO,['NO PARKING'],osmnx,0,0,15,3,12.932534054637587,77.68827450195242,
689,POLICE_STATION::Mahadevapura,412,40,2,24,18.0,0.045283018867924525,9.0,5.0,11.9999999976,0.0037735849061006285,primary,2,7.0,1900.0,3800.0,3798.2485175202614,0.00046091644229950823,0.49811231644182824,9.936363918342631e-15,40.0,40.0,0.0,1.0,1.1434053261009725,MOTOR CYCLE,"['PARKING ON FOOTPATH', 'WRONG PARKING']",osmnx,1,0,39,2,12.987487495,77.7351550975,
620,POLICE_STATION::Sadashivanagar,413,21,6,9,5.0,0.016981132075471698,0.8333333333333334,94.4,0.635593220338983,0.026716981090040757,tertiary,2,7.0,1700.0,3400.0,3383.068340421819,0.0049798998762282665,0.286092718711162,9.827185637941402e-15,14.0,7.0,-0.49999999996428574,1.0,1.422439443654116,SCOOTER,['WRONG PARKING'],osmnx,0,0,21,5,13.028120557142856,77.5728588,
101,POLICE_STATION::Yeshwanthpura,414,65,12,27,10.0,0.0509433962264151,0.8333333333333334,18.0,3.3333333331481483,0.01528301886418868,trunk,3,10.5,2100.0,6300.0,6286.231175621513,0.002185527679283372,0.23531885344719802,9.809433132861013e-15,3.0,31.0,9.333333330222223,10.333333330222223,1.382093755722632,SCOOTER,['WRONG PARKING'],osmnx,1,0,64,10,13.0304705,77.53682315538461,
51,POLICE_STATION::Kodigehalli,415,21,6,9,4.0,0.016981132075471698,0.6666666666666666,94.4,0.635593220338983,0.026716981090040757,residential,2,7.0,1500.0,3000.0,2978.953561838199,0.007015479387597945,0.15260651192829258,9.659605520162196e-15,15.0,6.0,-0.59999999996,1.0,1.5657988114347503,CAR,['WRONG PARKING'],osmnx,3,0,16,5,13.027153423809523,77.57871187619048,
160,POLICE_STATION::Mahadevapura,416,31,3,23,16.0,0.04339622641509434,5.333333333333333,204.0,0.2941176470573818,0.1475471693103836,primary,3,10.5,1900.0,5700.0,5566.418816221395,0.023435295399926614,0.023546014957064678,9.579816110800849e-15,20.0,11.0,-0.4499999999775,1.0,1.3747051265833448,PASSENGER AUTO,['WRONG PARKING'],osmnx,1,0,30,6,12.995216078381937,77.69672903879511,
327,POLICE_STATION::HAL Old Airport,417,38,3,6,5.0,0.011320754716981131,1.6666666666666667,94.4,0.635593220338983,0.017811320726693836,tertiary,2,7.0,1700.0,3400.0,3383.904190692966,0.0047340615611850545,0.6884876619759716,9.513729905890872e-15,38.0,38.0,0.0,1.0,1.269495397097425,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",osmnx,0,0,38,2,12.942797794736842,77.69708927894737,
647,BTP068 - Veeresh Theatre Junction,418,31,9,11,5.0,0.020754716981132074,0.5555555555555556,94.4,0.635593220338983,0.0326540879989387,primary,2,7.0,1900.0,3800.0,3777.184272711098,0.006004138760498989,0.18622857530950968,9.337910521027878e-15,9.0,22.0,1.4444444442839506,2.444444444283951,1.2156950237792812,SCOOTER,['WRONG PARKING'],osmnx,1,0,30,6,12.977920829032257,77.54438578709677,
792,"BTP226 - 33rd Cross, 11th Main, Jayanagar",419,15,2,13,6.0,0.024528301886792454,3.0,94.4,0.635593220338983,0.03859119490783665,secondary,2,7.0,1800.0,3600.0,3573.5374663526927,0.007350703791194402,0.09207641469429075,9.051840764297053e-15,14.0,1.0,-0.928571428505102,1.0,1.2463845213299325,CAR,['NO PARKING'],osmnx,0,0,15,3,12.926632146666666,77.58607416666668,
439,POLICE_STATION::K.S. Layout,420,24,6,14,11.0,0.026415094339622643,1.8333333333333333,94.4,0.635593220338983,0.041559748362285626,secondary,2,7.0,1800.0,3600.0,3561.0822642177336,0.010810482162015411,0.05227626444849012,8.892220654145885e-15,3.0,21.0,5.999999998,6.999999998,1.4607291207567445,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",osmnx,0,0,24,5,12.906791938145266,77.546120205592,
746,POLICE_STATION::Basavanagudi,421,17,1,17,10.0,0.03207547169811321,10.0,94.4,0.635593220338983,0.05046540872563254,tertiary,4,14.0,1700.0,6800.0,6779.669649629125,0.0029897574076283018,0.48799221770985474,8.887300588058406e-15,17.0,17.0,0.0,1.0,1.0714285714183673,SCOOTER,['NO PARKING'],osmnx,0,0,17,2,12.941350370588236,77.56681632941176,
282,BTP096 - Gali Anjaneya Temple,422,38,5,12,5.0,0.022641509433962263,1.0,94.4,0.635593220338983,0.03562264145338767,trunk,2,7.0,2100.0,4200.0,4170.751936495081,0.0069638246442648155,0.1558339434032468,8.828405179710504e-15,30.0,8.0,-0.7333333333088888,1.0,1.4881103616986096,SCOOTER,['NO PARKING'],osmnx,0,0,38,10,12.95218612894737,77.54073480526317,
606,POLICE_STATION::Mahadevapura,423,43,3,37,14.0,0.06981132075471698,4.666666666666667,16.5,3.6363636361432508,0.01919811320343121,primary,3,10.5,1900.0,5700.0,5683.446251493873,0.002904166404758657,0.0656918387829157,8.784072051543741e-15,33.0,10.0,-0.6969696969485768,1.0,1.3782270974517208,PASSENGER AUTO,['NO PARKING'],osmnx,2,0,41,5,12.995338590697674,77.69597469069767,
173,BTP010 - Rajajinagar Entrance,424,22,2,12,4.0,0.022641509433962263,2.0,94.4,0.635593220338983,0.03562264145338767,residential,2,7.0,1500.0,3000.0,2984.1086008604016,0.005297133046864411,0.09708390490780364,8.51558464832495e-15,22.0,22.0,0.0,1.0,1.293558368171301,MOTOR CYCLE,['NO PARKING'],osmnx,0,0,22,3,12.984574445454546,77.56009009090909,
117,POLICE_STATION::K.R. Pura,425,20,4,5,4.0,0.009433962264150943,1.0,94.4,0.635593220338983,0.014842767272244865,tertiary,2,7.0,1700.0,3400.0,3389.8348248152893,0.0029897574075611333,1.4045053586263854,8.304790098699317e-15,20.0,20.0,0.0,1.0,1.358574671979068,CAR,['WRONG PARKING'],osmnx,0,0,20,6,13.005649205000001,77.68564807,
