st_dbscan_cluster_id,cluster_label,records,core_points,noise_points,start_time_ist,end_time_ist,duration_days,latitude_mean,longitude_mean,unique_vehicles,dominant_vehicle_type,dominant_police_station,dominant_junction_name,severity_sum,severity_mean
86,"BTP204 - ESI Hospital, Rajajinagar",52,47,0,2023-11-23 03:25:46+05:30,2023-11-30 03:21:46+05:30,6.997222222222222,12.989725098076924,77.55300978269231,44,CAR,Rajajinagar,"BTP204 - ESI Hospital, Rajajinagar",104.0,2.0
162,POLICE_STATION::Sadashivanagar,52,43,0,2024-01-27 10:55:46+05:30,2024-02-01 11:16:46+05:30,5.014583333333333,13.028008001923077,77.57363048076922,51,CAR,Sadashivanagar,No Junction,92.0,1.7692307692307692
136,POLICE_STATION::Malleshwaram,52,36,0,2024-01-24 01:26:46+05:30,2024-02-01 09:27:46+05:30,8.334027777777777,13.007833026923075,77.57084105576922,51,CAR,Malleshwaram,No Junction,86.0,1.6538461538461537
390,BTP155 - Katriguppe Junction,52,52,0,2023-12-03 01:50:46+05:30,2023-12-09 11:16:46+05:30,6.393055555555556,12.926669757692308,77.5507466403846,49,SCOOTER,Banashankari,BTP155 - Katriguppe Junction,58.0,1.1153846153846154
58,POLICE_STATION::Mahadevapura,51,48,0,2024-03-12 03:37:46+05:30,2024-03-16 06:50:46+05:30,4.134027777777778,12.979178980392158,77.69501827058824,49,MAXI-CAB,Mahadevapura,No Junction,143.0,2.803921568627451
558,POLICE_STATION::Pulikeshinagar(F.Town),51,42,0,2023-12-10 13:36:46+05:30,2023-12-14 03:07:46+05:30,3.5631944444444446,12.995434701960782,77.61082448235295,50,CAR,Pulikeshinagar(F.Town),No Junction,96.0,1.8823529411764706
480,POLICE_STATION::Malleshwaram,51,36,0,2023-11-10 09:20:46+05:30,2023-11-19 09:03:46+05:30,8.988194444444444,12.994562356862744,77.57141124901962,51,CAR,Malleshwaram,No Junction,60.0,1.1764705882352942
263,POLICE_STATION::Electronic City,51,39,0,2024-01-11 12:45:46+05:30,2024-01-21 14:19:46+05:30,10.065277777777778,12.841718733333332,77.64490603529411,49,CAR,Electronic City,No Junction,57.0,1.1176470588235294
319,"BTP163 - 16th Main Road, BTM Layout",51,44,0,2024-01-03 06:03:46+05:30,2024-01-10 13:21:46+05:30,7.304166666666666,12.913667733333332,77.60650345294118,51,CAR,Mico Layout,"BTP163 - 16th Main Road, BTM Layout",53.0,1.0392156862745099
692,POLICE_STATION::Mahadevapura,50,45,0,2023-12-24 08:44:46+05:30,2023-12-27 02:47:46+05:30,2.752083333333333,12.99540115570867,77.6957082637594,49,PASSENGER AUTO,Mahadevapura,No Junction,74.0,1.48
25,POLICE_STATION::Pulikeshinagar(F.Town),50,44,0,2024-03-13 13:10:46+05:30,2024-03-16 05:54:46+05:30,2.6972222222222224,12.996148398,77.61373739599999,50,SCOOTER,Pulikeshinagar(F.Town),No Junction,50.0,1.0
224,BTP098 - Nayandahalli Junction,49,46,0,2024-01-21 02:24:46+05:30,2024-01-25 11:12:46+05:30,4.366666666666666,12.940712863265306,77.52468388979591,48,SCOOTER,Byatarayanapura,No Junction,94.0,1.9183673469387754
102,BTP051 - Safina Plaza Junction,49,45,0,2023-11-10 07:18:46+05:30,2023-11-13 14:37:46+05:30,3.3048611111111112,12.97400319387755,77.60764306122448,49,SCOOTER,Ashok Nagar,No Junction,92.0,1.8775510204081634
350,BTP017 - Attiguppe Circle,49,49,0,2023-11-26 04:57:46+05:30,2023-12-02 03:50:46+05:30,5.9534722222222225,12.96077081176054,77.52855258302795,48,SCOOTER,Byatarayanapura,No Junction,92.0,1.8775510204081634
345,POLICE_STATION::Pulikeshinagar(F.Town),49,44,0,2023-12-29 04:08:46+05:30,2024-01-06 04:21:46+05:30,8.009027777777778,13.000038751020407,77.61108419387755,45,SCOOTER,Pulikeshinagar(F.Town),No Junction,54.0,1.1020408163265305
405,POLICE_STATION::Sadashivanagar,48,26,0,2023-12-12 10:24:46+05:30,2023-12-24 06:46:46+05:30,11.848611111111111,13.028021200000003,77.57347315416666,48,CAR,Sadashivanagar,No Junction,85.0,1.7708333333333333
654,POLICE_STATION::Malleshwaram,48,47,0,2023-12-24 01:44:46+05:30,2023-12-27 11:50:46+05:30,3.4208333333333334,13.005530591666664,77.56884992291667,47,CAR,Malleshwaram,No Junction,72.0,1.5
750,BTP074 - Leprosy Hospital Junction,48,31,0,2024-01-09 11:42:46+05:30,2024-01-17 02:50:46+05:30,7.6305555555555555,12.975731395900466,77.55932123645833,46,SCOOTER,Magadi Road,No Junction,62.0,1.2916666666666667
601,POLICE_STATION::Magadi Road,48,42,0,2023-12-15 03:33:46+05:30,2023-12-28 02:27:46+05:30,12.954166666666667,12.964353441666667,77.55386453125,42,SCOOTER,Magadi Road,No Junction,53.0,1.1041666666666667
367,"BTP115 - Sahasra Hospital, Jayanagar",47,39,0,2023-11-18 04:03:46+05:30,2023-12-02 13:10:46+05:30,14.379861111111111,12.917262141785086,77.5736361554071,44,SCOOTER,Banashankari,"BTP115 - Sahasra Hospital, Jayanagar",62.0,1.3191489361702127
482,BTP010 - Rajajinagar Entrance,47,46,0,2023-11-10 08:58:46+05:30,2023-11-12 11:07:46+05:30,2.089583333333333,12.982318114893614,77.5630161787234,46,PASSENGER AUTO,Magadi Road,BTP010 - Rajajinagar Entrance,55.0,1.1702127659574468
374,POLICE_STATION::Jeevanbheemanagar,47,47,0,2023-12-01 03:16:46+05:30,2023-12-02 14:12:46+05:30,1.4555555555555555,12.971629823404259,77.65814534680851,42,SCOOTER,Jeevanbheemanagar,No Junction,47.0,1.0
728,"BTP148 - 17th Main, Doopanahalli Bus Stop",46,46,0,2024-01-03 10:29:46+05:30,2024-01-07 08:39:46+05:30,3.923611111111111,12.964853636956525,77.64143355869565,44,CAR,Jeevanbheemanagar,"BTP148 - 17th Main, Doopanahalli Bus Stop",106.0,2.3043478260869565
514,BTP075 - Police Corner,46,43,0,2023-11-14 05:29:46+05:30,2023-11-18 11:00:46+05:30,4.229861111111111,12.968524523913043,77.58694634347826,44,CAR,Halasuru Gate,BTP075 - Police Corner,81.0,1.7608695652173914
73,BTP042 - Minsk Square Junction (CTO),46,46,0,2024-03-14 08:34:46+05:30,2024-03-15 06:20:46+05:30,0.9069444444444444,12.981210243478262,77.59849502608695,45,SCOOTER,Shivajinagar,BTP042 - Minsk Square Junction (CTO),74.0,1.608695652173913
182,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",46,27,0,2024-01-15 05:47:46+05:30,2024-01-29 09:43:46+05:30,14.16388888888889,12.979952454347824,77.55461207826087,45,SCOOTER,Magadi Road,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",60.0,1.3043478260869565
506,POLICE_STATION::Banaswadi,46,45,0,2023-12-07 06:38:46+05:30,2023-12-07 07:08:46+05:30,0.020833333333333332,12.991537626086958,77.65180846304347,46,SCOOTER,Banaswadi,No Junction,52.0,1.1304347826086956
430,"BTP070 - Cholurpalya Junction, Magadi Road",46,44,0,2023-11-21 11:14:46+05:30,2023-11-26 10:54:46+05:30,4.986111111111111,12.973527160869562,77.55087079130436,46,SCOOTER,Magadi Road,"BTP070 - Cholurpalya Junction, Magadi Road",47.0,1.0217391304347827
362,POLICE_STATION::Basavanagudi,46,46,0,2023-11-17 03:52:46+05:30,2023-11-17 09:36:46+05:30,0.2388888888888889,12.940289528260866,77.56646395217392,40,CAR,Basavanagudi,No Junction,46.0,1.0
594,BTP010 - Rajajinagar Entrance,45,40,0,2023-12-20 06:26:46+05:30,2023-12-24 04:14:46+05:30,3.908333333333333,12.984523746666667,77.56007909555555,39,CAR,Rajajinagar,BTP010 - Rajajinagar Entrance,81.0,1.8
682,BTP018 - Dhobi Ghat Junction,45,30,0,2023-12-26 02:51:46+05:30,2024-01-01 05:05:46+05:30,6.093055555555556,12.987921166666666,77.54989369333333,40,CAR,Vijayanagara,BTP018 - Dhobi Ghat Junction,78.0,1.7333333333333334
561,POLICE_STATION::Peenya,45,39,0,2023-12-11 04:03:46+05:30,2023-12-20 01:27:46+05:30,8.891666666666667,13.03987612666667,77.51845208222223,45,PASSENGER AUTO,Peenya,No Junction,76.0,1.6888888888888889
267,POLICE_STATION::Bellandur,45,42,0,2024-01-13 08:32:46+05:30,2024-01-20 11:05:46+05:30,7.10625,12.925723204444447,77.67612351999999,43,CAR,Bellandur,No Junction,67.0,1.488888888888889
571,BTP020 - Hosahalli Metro Station,45,15,0,2023-12-10 12:07:46+05:30,2023-12-16 07:35:46+05:30,5.811111111111111,12.970889755555557,77.5464585,44,SCOOTER,Vijayanagara,BTP020 - Hosahalli Metro Station,48.0,1.0666666666666667
678,POLICE_STATION::Jeevanbheemanagar,45,28,0,2023-12-23 10:50:46+05:30,2024-01-01 11:29:46+05:30,9.027083333333334,12.970349842224538,77.64653041019761,43,CAR,Jeevanbheemanagar,No Junction,47.0,1.0444444444444445
248,POLICE_STATION::Chikkajala,45,42,0,2024-01-19 13:37:46+05:30,2024-01-23 13:32:46+05:30,3.9965277777777777,13.121505706666664,77.63126636,45,MAXI-CAB,Chikkajala,No Junction,45.0,1.0
316,POLICE_STATION::HSR Layout,44,40,0,2024-01-06 02:05:46+05:30,2024-01-13 13:42:46+05:30,7.4840277777777775,12.89206713191548,77.63809091456743,42,SCOOTER,HSR Layout,No Junction,154.0,3.5
308,POLICE_STATION::Mahadevapura,44,44,0,2024-01-11 05:53:46+05:30,2024-01-12 04:46:46+05:30,0.9534722222222223,12.977897886363634,77.71304812954544,44,SCOOTER,Mahadevapura,No Junction,88.0,2.0
588,POLICE_STATION::Rajajinagar,44,34,0,2023-12-15 04:03:46+05:30,2023-12-21 11:58:46+05:30,6.329861111111111,13.016989159090912,77.5312329,36,CAR,Rajajinagar,No Junction,75.0,1.7045454545454546
219,BTP023 - Mahalaxmi Layout Entrance,44,40,0,2024-01-20 11:14:46+05:30,2024-01-26 10:33:46+05:30,5.971527777777778,13.007906886363635,77.5484844090909,37,SCOOTER,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,71.0,1.6136363636363635
82,POLICE_STATION::Malleshwaram,44,27,0,2024-03-10 13:08:46+05:30,2024-03-16 10:28:46+05:30,5.888888888888889,12.99966464090909,77.57132123636363,44,CAR,Malleshwaram,No Junction,63.0,1.4318181818181819
1,POLICE_STATION::Byatarayanapura,44,42,0,2023-11-16 12:17:46+05:30,2023-11-21 15:30:46+05:30,5.134027777777778,12.956325756818181,77.5185056,44,SCOOTER,Byatarayanapura,No Junction,60.0,1.3636363636363635
369,POLICE_STATION::Cubbon Park,44,42,0,2023-11-19 05:09:46+05:30,2023-11-22 12:28:46+05:30,3.3048611111111112,12.974967818181819,77.60427583636364,41,SCOOTER,Cubbon Park,No Junction,50.0,1.1363636363636365
617,POLICE_STATION::Yeshwanthpura,43,31,0,2023-12-16 07:26:46+05:30,2023-12-26 01:20:46+05:30,9.745833333333334,13.030446334883722,77.53652979767442,42,PASSENGER AUTO,Yeshwanthpura,No Junction,88.0,2.046511627906977
85,POLICE_STATION::Yeshwanthpura,43,43,0,2023-11-15 03:31:46+05:30,2023-11-18 08:57:46+05:30,3.2263888888888888,13.034700225763626,77.55713622360886,43,CAR,Yeshwanthpura,No Junction,86.0,2.0
479,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",43,39,0,2023-11-16 13:18:46+05:30,2023-11-25 03:00:46+05:30,8.570833333333333,12.993197772093021,77.55322868372095,40,CAR,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",81.0,1.8837209302325582
606,POLICE_STATION::Mahadevapura,43,38,0,2023-12-16 07:41:46+05:30,2023-12-18 10:33:46+05:30,2.1194444444444445,12.995338590697678,77.69597469069768,41,PASSENGER AUTO,Mahadevapura,No Junction,58.0,1.3488372093023255
780,POLICE_STATION::Pulikeshinagar(F.Town),43,34,0,2024-01-19 13:20:46+05:30,2024-01-25 10:13:46+05:30,5.870138888888889,13.000463683720927,77.61151885581396,43,SCOOTER,Pulikeshinagar(F.Town),No Junction,58.0,1.3488372093023255
751,BTP225 - Geetha Junction,43,35,0,2024-01-13 07:16:46+05:30,2024-01-20 04:06:46+05:30,6.868055555555555,12.927860079069768,77.58581977441861,43,SCOOTER,Jayanagara,BTP225 - Geetha Junction,54.0,1.255813953488372
412,BTP137 - Madiwala Traffic PS Junction,43,35,0,2023-12-22 09:37:46+05:30,2023-12-26 04:23:46+05:30,3.7819444444444446,12.925231369767442,77.61902737209303,41,CAR,Madiwala,BTP137 - Madiwala Traffic PS Junction,44.0,1.0232558139534884
477,BTP032 - Windsor Circle,42,36,0,2023-12-06 11:01:46+05:30,2023-12-13 09:34:46+05:30,6.939583333333333,12.99685154761905,77.58409357380953,39,CAR,Sheshadripuram,BTP032 - Windsor Circle,96.0,2.2857142857142856
18,"BTP016 - 5th Main Road, RPC Layout",42,32,0,2024-03-14 09:49:46+05:30,2024-03-15 05:00:46+05:30,0.7993055555555556,12.965111821428572,77.53824457619048,42,SCOOTER,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",81.0,1.9285714285714286
179,"BTP206 - Shankara Mutt Circle, Vijayanagar",42,37,0,2024-03-10 10:53:46+05:30,2024-03-16 05:37:46+05:30,5.780555555555556,12.998552126190479,77.54099326666667,42,SCOOTER,Vijayanagara,"BTP206 - Shankara Mutt Circle, Vijayanagar",81.0,1.9285714285714286
140,BTP037 - KR Circle,42,37,0,2024-01-25 07:36:46+05:30,2024-02-01 06:45:46+05:30,6.964583333333334,12.976229521428573,77.58275272380953,42,CAR,Upparpet,BTP037 - KR Circle,80.0,1.9047619047619047
757,POLICE_STATION::Whitefield,41,41,0,2024-01-16 04:28:46+05:30,2024-01-20 15:59:46+05:30,4.479861111111111,12.987238912195123,77.73539101463416,38,MOTOR CYCLE,Whitefield,No Junction,123.0,3.0
680,BTP180 - Swagath Poornima Theatre,41,40,0,2023-12-26 05:30:46+05:30,2023-12-30 09:43:46+05:30,4.175694444444445,12.961173807317074,77.58678606829268,34,TEMPO,Halasuru Gate,BTP180 - Swagath Poornima Theatre,84.0,2.048780487804878
605,POLICE_STATION::Kodigehalli,41,37,0,2023-12-13 16:35:46+05:30,2023-12-24 11:29:46+05:30,10.7875,13.071513987804881,77.59261327317073,40,CAR,Kodigehalli,No Junction,79.0,1.9268292682926829
296,BTP171 - Indian Express (Balekundri),41,36,0,2024-01-10 09:15:46+05:30,2024-01-18 14:04:46+05:30,8.200694444444444,12.989258212195123,77.59911372439024,39,SCOOTER,Shivajinagar,No Junction,77.0,1.8780487804878048
99,BTP023 - Mahalaxmi Layout Entrance,41,31,0,2024-03-10 10:27:46+05:30,2024-03-16 11:33:46+05:30,6.045833333333333,13.008117773170733,77.54854039512195,36,SCOOTER,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,74.0,1.8048780487804879
410,POLICE_STATION::K.R. Pura,41,36,0,2023-12-14 01:12:46+05:30,2023-12-19 13:33:46+05:30,5.514583333333333,13.00546916829268,77.68535350487805,40,CAR,K.R. Pura,No Junction,66.0,1.6097560975609757
287,POLICE_STATION::Pulikeshinagar(F.Town),41,28,0,2024-01-11 04:01:46+05:30,2024-01-16 13:13:46+05:30,5.383333333333334,13.00039608536585,77.61139605365854,39,SCOOTER,Pulikeshinagar(F.Town),No Junction,63.0,1.5365853658536586
551,BTP054 - Shivananda Circle,41,37,0,2023-12-07 07:30:46+05:30,2023-12-18 08:40:46+05:30,11.04861111111111,12.986975604878047,77.58035716097561,40,CAR,High ground,BTP054 - Shivananda Circle,53.0,1.2926829268292683
555,BTP135 - UCO Bank Junction,41,30,0,2023-12-09 13:38:46+05:30,2023-12-12 04:01:46+05:30,2.5993055555555555,12.935590065853656,77.61571764634147,41,SCOOTER,Adugodi,BTP135 - UCO Bank Junction,41.0,1.0
40,POLICE_STATION::Halasur,40,37,0,2023-11-29 08:59:46+05:30,2023-12-04 05:25:46+05:30,4.851388888888889,12.9783929575,77.62870983,35,PASSENGER AUTO,Halasur,No Junction,151.0,3.775
689,POLICE_STATION::Mahadevapura,40,36,0,2023-12-28 10:02:46+05:30,2023-12-29 04:33:46+05:30,0.7715277777777778,12.987487495,77.7351550975,39,MOTOR CYCLE,Mahadevapura,No Junction,140.0,3.5
743,POLICE_STATION::Jeevanbheemanagar,40,34,0,2024-01-04 10:27:46+05:30,2024-01-07 13:31:46+05:30,3.1277777777777778,12.970927981261354,77.64723041842694,39,CAR,Jeevanbheemanagar,No Junction,99.0,2.475
771,BTP009 - Prakash Nagar Junction,40,37,0,2024-01-18 02:36:46+05:30,2024-01-19 11:17:46+05:30,1.3618055555555555,12.9926088225,77.558071735,39,SCOOTER,Rajajinagar,BTP009 - Prakash Nagar Junction,80.0,2.0
509,POLICE_STATION::Vijayanagara,40,40,0,2023-11-12 10:39:46+05:30,2023-11-12 11:54:46+05:30,0.052083333333333336,12.967056624999998,77.5429791275,40,SCOOTER,Vijayanagara,No Junction,72.0,1.8
139,POLICE_STATION::Jeevanbheemanagar,40,40,0,2024-01-28 12:35:46+05:30,2024-02-02 11:19:46+05:30,4.947222222222222,12.971883947499999,77.658056415,40,CAR,Jeevanbheemanagar,No Junction,56.0,1.4
531,BTP172 - Nanjappa Circle,40,40,0,2023-11-16 05:44:46+05:30,2023-11-16 05:58:46+05:30,0.009722222222222222,12.961864694999997,77.59901637499999,40,SCOOTER,Ashok Nagar,BTP172 - Nanjappa Circle,40.0,1.0
411,POLICE_STATION::Mahadevapura,39,39,0,2023-12-19 12:05:46+05:30,2023-12-19 12:31:46+05:30,0.018055555555555554,12.987948479487178,77.73408087948722,39,MOTOR CYCLE,Mahadevapura,No Junction,121.0,3.1025641025641026
358,BTP120 - Lalbagh Main Gate Junction,39,32,0,2023-11-22 01:43:46+05:30,2023-11-29 04:43:46+05:30,7.125,12.954820087179488,77.58434583333334,39,CAR,City Market,BTP120 - Lalbagh Main Gate Junction,82.0,2.1025641025641026
760,POLICE_STATION::Hulimavu,39,32,0,2024-01-14 04:11:46+05:30,2024-01-20 04:31:46+05:30,6.013888888888889,12.892697469614678,77.63744886146044,34,CAR,Hulimavu,No Junction,79.0,2.0256410256410255
573,POLICE_STATION::HSR Layout,39,35,0,2023-12-10 13:52:46+05:30,2023-12-16 13:55:46+05:30,6.002083333333333,12.906212033333334,77.62976247179489,38,MOTOR CYCLE,HSR Layout,No Junction,74.0,1.8974358974358974
180,POLICE_STATION::HAL Old Airport,39,38,0,2024-03-11 03:54:46+05:30,2024-03-14 08:49:46+05:30,3.204861111111111,12.964174323076922,77.71796925641026,39,CAR,HAL Old Airport,No Junction,70.0,1.794871794871795
177,BTP075 - Police Corner,39,23,0,2024-01-20 11:02:46+05:30,2024-01-25 10:26:46+05:30,4.975,12.968348582051282,77.58684957179487,38,CAR,Halasuru Gate,BTP075 - Police Corner,69.0,1.7692307692307692
450,POLICE_STATION::Yeshwanthpura,39,30,0,2023-11-14 00:29:46+05:30,2023-11-23 02:13:46+05:30,9.072222222222223,13.02888446410256,77.53944665897437,38,CAR,Yeshwanthpura,No Junction,64.0,1.641025641025641
394,BTP120 - Lalbagh Main Gate Junction,39,27,0,2023-11-30 10:15:46+05:30,2023-12-06 14:14:46+05:30,6.165972222222222,12.954104979487182,77.5846184871795,39,CAR,Wilson Garden,BTP120 - Lalbagh Main Gate Junction,57.0,1.4615384615384615
217,POLICE_STATION::HSR Layout,39,35,0,2024-01-19 10:15:46+05:30,2024-01-27 02:54:46+05:30,7.69375,12.911629871794872,77.63808773076924,39,MOTOR CYCLE,HSR Layout,No Junction,42.0,1.0769230769230769
30,POLICE_STATION::HSR Layout,38,30,0,2024-03-10 13:06:46+05:30,2024-03-16 13:34:46+05:30,6.019444444444445,12.892326886490416,77.6378391755341,38,CAR,HSR Layout,No Junction,83.0,2.1842105263157894
154,BTP028 - Vijayanagar Bus Stand Junction,38,31,0,2024-01-27 06:25:46+05:30,2024-02-01 12:07:46+05:30,5.2375,12.973025486842106,77.53866460526315,37,CAR,Vijayanagara,BTP028 - Vijayanagar Bus Stand Junction,77.0,2.026315789473684
327,POLICE_STATION::HAL Old Airport,38,28,0,2024-03-12 03:49:46+05:30,2024-03-14 11:31:46+05:30,2.3208333333333333,12.942797794736839,77.69708927894736,38,CAR,HAL Old Airport,No Junction,74.0,1.9473684210526316
417,"BTP206 - Shankara Mutt Circle, Vijayanagar",38,36,0,2023-12-03 08:32:46+05:30,2023-12-07 12:07:46+05:30,4.149305555555555,12.998684886842103,77.54103849210526,37,SCOOTER,Vijayanagara,"BTP206 - Shankara Mutt Circle, Vijayanagar",73.0,1.9210526315789473
254,"BTP206 - Shankara Mutt Circle, Vijayanagar",38,28,0,2024-01-20 05:20:46+05:30,2024-01-25 05:45:46+05:30,5.017361111111111,12.998999518421051,77.54178999473686,34,CAR,Vijayanagara,"BTP206 - Shankara Mutt Circle, Vijayanagar",72.0,1.894736842105263
401,POLICE_STATION::Kodigehalli,38,38,0,2023-12-14 03:05:46+05:30,2023-12-20 03:08:46+05:30,6.002083333333333,13.047369381578948,77.57582935,38,MOTOR CYCLE,Kodigehalli,No Junction,66.0,1.736842105263158
762,POLICE_STATION::Kodigehalli,38,32,0,2024-01-14 11:55:46+05:30,2024-01-20 11:24:46+05:30,5.978472222222222,13.047442221052634,77.57546819999999,38,SCOOTER,Kodigehalli,No Junction,64.0,1.6842105263157894
282,BTP096 - Gali Anjaneya Temple,38,33,0,2024-01-12 01:44:46+05:30,2024-01-17 11:41:46+05:30,5.414583333333334,12.95218612894737,77.54073480526317,38,SCOOTER,Byatarayanapura,BTP096 - Gali Anjaneya Temple,49.0,1.2894736842105263
33,POLICE_STATION::Jeevanbheemanagar,38,22,0,2023-11-14 11:04:46+05:30,2023-11-21 07:03:46+05:30,6.832638888888889,12.9699949,77.63860170789474,38,CAR,Jeevanbheemanagar,No Junction,45.0,1.1842105263157894
572,BTP192 - Urvashi Theater,38,29,0,2023-12-10 02:56:46+05:30,2023-12-22 09:33:46+05:30,12.275694444444444,12.957942210526314,77.58636156578946,36,CAR,Wilson Garden,BTP192 - Urvashi Theater,45.0,1.1842105263157894
24,"BTP148 - 17th Main, Doopanahalli Bus Stop",38,27,0,2024-03-12 03:14:46+05:30,2024-03-19 03:12:46+05:30,6.998611111111111,12.959431286842106,77.64541980526317,38,MAXI-CAB,Jeevanbheemanagar,No Junction,38.0,1.0
624,POLICE_STATION::Rajajinagar,38,19,0,2023-12-16 11:41:46+05:30,2023-12-25 06:50:46+05:30,8.797916666666667,13.007111484210528,77.52682525000002,32,CAR,Rajajinagar,No Junction,38.0,1.0
322,POLICE_STATION::Rajajinagar,37,34,0,2023-12-28 02:55:46+05:30,2024-01-02 05:08:46+05:30,5.092361111111111,13.016862375675675,77.53122201621622,29,CAR,Rajajinagar,No Junction,64.0,1.7297297297297298
43,BTP205 - Modi Hospital Junction,37,25,0,2023-11-28 11:46:46+05:30,2023-12-07 12:24:46+05:30,9.026388888888889,12.997741502683738,77.54433665404231,36,CAR,Vijayanagara,BTP205 - Modi Hospital Junction,63.0,1.7027027027027026
36,BTP034 - LRDE Junction,37,25,0,2023-11-23 12:02:46+05:30,2023-12-03 13:49:46+05:30,10.074305555555556,12.988952762162164,77.59234617567569,37,CAR,High ground,BTP034 - LRDE Junction,61.0,1.6486486486486487
81,POLICE_STATION::Jnanabharathi,37,32,0,2023-11-26 13:03:46+05:30,2023-12-07 11:37:46+05:30,10.940277777777778,12.960943275675675,77.51165639729729,34,CAR,Jnanabharathi,No Junction,54.0,1.4594594594594594
414,BTP172 - Nanjappa Circle,37,34,0,2023-12-19 04:23:46+05:30,2023-12-26 04:43:46+05:30,7.013888888888889,12.961831437837839,77.59887463513512,36,SCOOTER,Ashok Nagar,BTP172 - Nanjappa Circle,41.0,1.1081081081081081
705,"BTP163 - 16th Main Road, BTM Layout",37,30,0,2023-12-30 04:11:46+05:30,2023-12-30 12:06:46+05:30,0.3298611111111111,12.913643983783782,77.6060315,36,SCOOTER,Mico Layout,No Junction,37.0,1.0
288,POLICE_STATION::Electronic City,36,33,0,2024-01-11 05:35:46+05:30,2024-01-15 11:50:46+05:30,4.260416666666667,12.818453477777778,77.68905428055557,36,SCOOTER,Electronic City,No Junction,78.0,2.1666666666666665
675,POLICE_STATION::Electronic City,36,36,0,2023-12-27 12:15:46+05:30,2023-12-30 11:53:46+05:30,2.984722222222222,12.850938727777777,77.65746415555556,36,SCOOTER,Electronic City,No Junction,72.0,2.0
408,BTP208 - Havanur Circle,36,24,0,2023-11-18 05:41:46+05:30,2023-11-22 11:12:46+05:30,4.229861111111111,12.987071429845605,77.53745029195001,35,CAR,Kamakshipalya,BTP208 - Havanur Circle,71.0,1.9722222222222223
225,POLICE_STATION::Yeshwanthpura,36,27,0,2024-01-16 03:05:46+05:30,2024-01-25 10:30:46+05:30,9.309027777777779,13.03055405833333,77.53652511944443,36,CAR,Yeshwanthpura,No Junction,67.0,1.8611111111111112
755,BTP051 - Safina Plaza Junction,36,33,0,2024-01-11 11:49:46+05:30,2024-01-20 09:38:46+05:30,8.909027777777778,12.974212677777778,77.60758981666666,36,SCOOTER,Ashok Nagar,No Junction,64.0,1.7777777777777777
468,POLICE_STATION::Pulikeshinagar(F.Town),36,23,0,2023-12-03 12:43:46+05:30,2023-12-10 09:37:46+05:30,6.870833333333334,12.99977211111111,77.61094975277778,34,SCOOTER,Pulikeshinagar(F.Town),No Junction,39.0,1.0833333333333333
697,BTP076 - Hudson Circle,36,28,0,2023-12-26 05:23:46+05:30,2024-01-03 05:01:46+05:30,7.9847222222222225,12.968004388888891,77.58866055555555,33,SCOOTER,Halasuru Gate,BTP076 - Hudson Circle,37.0,1.0277777777777777
142,BTP032 - Windsor Circle,36,36,0,2024-01-30 04:28:46+05:30,2024-01-30 05:16:46+05:30,0.03333333333333333,12.99412071111111,77.58913407222221,36,SCOOTER,High ground,BTP032 - Windsor Circle,36.0,1.0
375,POLICE_STATION::High ground,35,27,0,2023-12-01 02:47:46+05:30,2023-12-06 12:31:46+05:30,5.405555555555556,12.989091785714287,77.59888671999998,33,CAR,High ground,No Junction,67.0,1.9142857142857144
456,POLICE_STATION::Mahadevapura,35,28,0,2023-12-03 01:20:46+05:30,2023-12-12 04:56:46+05:30,9.15,13.000463831428574,77.67720102285715,35,PASSENGER AUTO,Mahadevapura,No Junction,49.0,1.4
686,POLICE_STATION::Jeevanbheemanagar,35,24,0,2023-12-26 03:49:46+05:30,2024-01-04 10:01:46+05:30,9.258333333333333,12.978282014285712,77.64098697714286,32,SCOOTER,Jeevanbheemanagar,No Junction,46.0,1.3142857142857143
774,POLICE_STATION::Hebbala,35,35,0,2024-01-17 10:07:46+05:30,2024-01-20 06:47:46+05:30,2.861111111111111,13.04947956,77.5933345285714,31,SCOOTER,Hebbala,No Junction,44.0,1.2571428571428571
497,POLICE_STATION::Ashok Nagar,35,28,0,2023-11-11 11:06:46+05:30,2023-11-19 03:13:46+05:30,7.6715277777777775,12.970145297142857,77.60669892285713,35,SCOOTER,Ashok Nagar,No Junction,40.0,1.1428571428571428
695,BTP048 - Shanthala Junction,35,34,0,2023-12-28 09:28:46+05:30,2023-12-30 00:46:46+05:30,1.6375,12.977318342857142,77.57076002000002,35,PASSENGER AUTO,Chamarajpet,BTP048 - Shanthala Junction,37.0,1.0571428571428572
295,POLICE_STATION::HAL Old Airport,34,17,0,2024-01-10 03:28:46+05:30,2024-01-17 07:45:46+05:30,7.178472222222222,12.958777382352942,77.71587821470587,34,CAR,HAL Old Airport,No Junction,68.0,2.0
