st_dbscan_cluster_id,week_start,weekly_count,cluster_label,emerging_hotspot_score,alert_level,emerging_rank
262,2024-01-15,45,POLICE_STATION::Malleshwaram,33.12876072538158,Emerging-High,315
262,2024-01-22,2,POLICE_STATION::Malleshwaram,33.12876072538158,Emerging-High,315
263,2024-01-08,12,POLICE_STATION::Electronic City,68.39208400774464,Emerging-Critical,132
263,2024-01-15,39,POLICE_STATION::Electronic City,68.39208400774464,Emerging-Critical,132
264,2024-01-15,26,CLUSTER::264,14.799464249924043,Stable,788
264,2024-01-22,2,CLUSTER::264,14.799464249924043,Stable,788
265,2024-01-15,10,CLUSTER::265,24.58483962618613,Emerging-Watch,428
265,2024-01-22,7,CLUSTER::265,24.58483962618613,Emerging-Watch,428
266,2024-01-15,71,CLUSTER::266,34.15939821433946,Emerging-High,309
267,2024-01-08,3,POLICE_STATION::Bellandur,80.04317028529944,Emerging-Critical,47
267,2024-01-15,42,POLICE_STATION::Bellandur,80.04317028529944,Emerging-Critical,47
268,2024-01-15,69,BTP017 - Attiguppe Circle,34.827556663684796,Emerging-High,302
269,2024-01-15,17,CLUSTER::269,18.4491538444439,Stable,758
269,2024-01-22,2,CLUSTER::269,18.4491538444439,Stable,758
270,2024-01-08,28,BTP042 - Minsk Square Junction (CTO),88.58459941443209,Emerging-Critical,12
270,2024-01-15,155,BTP042 - Minsk Square Junction (CTO),88.58459941443209,Emerging-Critical,12
271,2024-01-15,26,CLUSTER::271,22.269004155215526,Stable,505
272,2024-01-01,1,POLICE_STATION::Halasur,90.1773844568906,Emerging-Critical,10
272,2024-01-08,57,POLICE_STATION::Halasur,90.1773844568906,Emerging-Critical,10
272,2024-01-15,60,POLICE_STATION::Halasur,90.1773844568906,Emerging-Critical,10
273,2024-01-15,23,CLUSTER::273,21.53363521626401,Stable,574
274,2024-01-15,16,CLUSTER::274,21.6342691490872,Stable,559
275,2024-01-08,42,CLUSTER::275,31.667108102458325,Emerging-Watch,329
275,2024-01-15,32,CLUSTER::275,31.667108102458325,Emerging-Watch,329
276,2024-01-01,12,POLICE_STATION::Pulikeshinagar(F.Town),39.208654267442256,Emerging-High,279
276,2024-01-08,76,POLICE_STATION::Pulikeshinagar(F.Town),39.208654267442256,Emerging-High,279
276,2024-01-15,81,POLICE_STATION::Pulikeshinagar(F.Town),39.208654267442256,Emerging-High,279
276,2024-01-22,2,POLICE_STATION::Pulikeshinagar(F.Town),39.208654267442256,Emerging-High,279
277,2024-01-08,8,POLICE_STATION::Sadashivanagar,78.99589612361063,Emerging-Critical,55
277,2024-01-15,55,POLICE_STATION::Sadashivanagar,78.99589612361063,Emerging-Critical,55
278,2024-01-15,28,CLUSTER::278,22.804203795337592,Stable,481
279,2024-01-08,41,POLICE_STATION::HAL Old Airport,42.79549045063498,Emerging-High,260
279,2024-01-15,48,POLICE_STATION::HAL Old Airport,42.79549045063498,Emerging-High,260
280,2024-01-08,5,CLUSTER::280,66.81650620028128,Emerging-Critical,138
280,2024-01-15,24,CLUSTER::280,66.81650620028128,Emerging-Critical,138
281,2024-01-15,19,CLUSTER::281,20.37129265616939,Stable,709
282,2024-01-08,30,CLUSTER::282,19.888217001755613,Stable,737
282,2024-01-15,8,CLUSTER::282,19.888217001755613,Stable,737
283,2024-01-08,17,CLUSTER::283,20.826034091012353,Stable,644
284,2024-01-08,17,CLUSTER::284,19.82882475199951,Stable,738
284,2024-01-15,3,CLUSTER::284,19.82882475199951,Stable,738
285,2024-01-01,1,POLICE_STATION::Byatarayanapura,81.97888046673809,Emerging-Critical,36
285,2024-01-08,69,POLICE_STATION::Byatarayanapura,81.97888046673809,Emerging-Critical,36
285,2024-01-15,14,POLICE_STATION::Byatarayanapura,81.97888046673809,Emerging-Critical,36
286,2023-12-04,48,POLICE_STATION::Chikkajala,39.858330087699464,Emerging-High,277
286,2023-12-11,97,POLICE_STATION::Chikkajala,39.858330087699464,Emerging-High,277
286,2023-12-18,50,POLICE_STATION::Chikkajala,39.858330087699464,Emerging-High,277
286,2023-12-25,64,POLICE_STATION::Chikkajala,39.858330087699464,Emerging-High,277
286,2024-01-01,33,POLICE_STATION::Chikkajala,39.858330087699464,Emerging-High,277
286,2024-01-08,39,POLICE_STATION::Chikkajala,39.858330087699464,Emerging-High,277
286,2024-01-15,64,POLICE_STATION::Chikkajala,39.858330087699464,Emerging-High,277
286,2024-01-22,1,POLICE_STATION::Chikkajala,39.858330087699464,Emerging-High,277
287,2024-01-08,13,CLUSTER::287,49.364858643271894,Emerging-High,212
287,2024-01-15,28,CLUSTER::287,49.364858643271894,Emerging-High,212
288,2024-01-08,34,CLUSTER::288,14.835557855562392,Stable,787
288,2024-01-15,2,CLUSTER::288,14.835557855562392,Stable,787
289,2024-01-08,47,CLUSTER::289,20.17089128723714,Stable,732
289,2024-01-15,6,CLUSTER::289,20.17089128723714,Stable,732
290,2024-01-08,7,POLICE_STATION::Kodigehalli,94.3832149275221,Emerging-Critical,3
290,2024-01-15,128,POLICE_STATION::Kodigehalli,94.3832149275221,Emerging-Critical,3
291,2024-01-08,13,CLUSTER::291,23.44161050364034,Emerging-Watch,453
291,2024-01-15,5,CLUSTER::291,23.44161050364034,Emerging-Watch,453
292,2024-01-08,25,CLUSTER::292,21.933175283920363,Stable,519
293,2024-01-08,16,POLICE_STATION::Yeshwanthpura,20.792404556364907,Stable,649
294,2024-01-01,19,BTP063 - Siddalingaiah Circle,32.066073257965996,Emerging-Watch,325
294,2024-01-08,34,BTP063 - Siddalingaiah Circle,32.066073257965996,Emerging-Watch,325
294,2024-01-15,6,BTP063 - Siddalingaiah Circle,32.066073257965996,Emerging-Watch,325
295,2024-01-08,24,CLUSTER::295,22.666989057129992,Stable,487
295,2024-01-15,10,CLUSTER::295,22.666989057129992,Stable,487
296,2024-01-08,22,BTP171 - Indian Express (Balekundri),27.15379024973934,Emerging-Watch,382
296,2024-01-15,19,BTP171 - Indian Express (Balekundri),27.15379024973934,Emerging-Watch,382
297,2024-01-08,18,POLICE_STATION::Mahadevapura,23.679544722470478,Emerging-Watch,449
297,2024-01-15,12,POLICE_STATION::Mahadevapura,23.679544722470478,Emerging-Watch,449
298,2024-01-08,39,BTP136 - Hosur-Tavarkere Road Junction,31.16552470069983,Emerging-Watch,334
298,2024-01-15,33,BTP136 - Hosur-Tavarkere Road Junction,31.16552470069983,Emerging-Watch,334
299,2023-12-11,14,POLICE_STATION::Mahadevapura,42.42654126587958,Emerging-High,265
299,2023-12-18,112,POLICE_STATION::Mahadevapura,42.42654126587958,Emerging-High,265
299,2023-12-25,56,POLICE_STATION::Mahadevapura,42.42654126587958,Emerging-High,265
299,2024-01-01,40,POLICE_STATION::Mahadevapura,42.42654126587958,Emerging-High,265
299,2024-01-08,44,POLICE_STATION::Mahadevapura,42.42654126587958,Emerging-High,265
299,2024-01-15,26,POLICE_STATION::Mahadevapura,42.42654126587958,Emerging-High,265
300,2024-03-11,23,CLUSTER::300,20.943175929982587,Stable,634
301,2024-01-08,23,CLUSTER::301,20.907916096935892,Stable,638
302,2024-01-08,58,CLUSTER::302,20.07670343673412,Stable,735
302,2024-01-15,5,CLUSTER::302,20.07670343673412,Stable,735
303,2024-01-08,17,CLUSTER::303,21.189849746827527,Stable,620
304,2024-01-08,18,CLUSTER::304,21.324342609455442,Stable,605
305,2024-01-08,58,CLUSTER::305,31.3074208097207,Emerging-Watch,333
306,2024-01-08,53,POLICE_STATION::Peenya,30.41818501591711,Emerging-Watch,339
307,2024-01-08,70,CLUSTER::307,34.082169088002125,Emerging-High,310
308,2024-01-08,44,CLUSTER::308,28.215612350976045,Emerging-Watch,361
309,2024-01-01,23,CLUSTER::309,72.83755919397733,Emerging-Critical,104
309,2024-01-08,69,CLUSTER::309,72.83755919397733,Emerging-Critical,104
310,2024-01-01,7,CLUSTER::310,50.35323291955645,Emerging-High,207
310,2024-01-08,17,CLUSTER::310,50.35323291955645,Emerging-High,207
311,2024-01-08,26,CLUSTER::311,14.559516267326167,Stable,793
311,2024-01-15,2,CLUSTER::311,14.559516267326167,Stable,793
312,2024-01-08,22,CLUSTER::312,21.090476787168942,Stable,629
313,2024-01-08,27,CLUSTER::313,22.592784402848114,Stable,489
314,2024-01-01,65,POLICE_STATION::Banaswadi,25.00137692951639,Emerging-Watch,417
314,2024-01-08,18,POLICE_STATION::Banaswadi,25.00137692951639,Emerging-Watch,417
315,2024-01-08,19,CLUSTER::315,20.643882744142335,Stable,671
316,2024-01-01,2,CLUSTER::316,84.88653134083137,Emerging-Critical,21
316,2024-01-08,42,CLUSTER::316,84.88653134083137,Emerging-Critical,21
317,2024-01-08,26,CLUSTER::317,22.4697853624177,Stable,497
318,2024-01-08,16,BTP109 - Dewan Madhava Rao Junction,20.807967817550754,Stable,647
319,2024-01-01,48,CLUSTER::319,16.330059374750615,Stable,769
319,2024-01-08,3,CLUSTER::319,16.330059374750615,Stable,769
320,2023-12-25,14,CLUSTER::320,20.819410227937784,Stable,645
320,2024-01-01,1,CLUSTER::320,20.819410227937784,Stable,645
321,2023-12-25,3,CLUSTER::321,66.21481700766697,Emerging-Critical,142
321,2024-01-01,18,CLUSTER::321,66.21481700766697,Emerging-Critical,142
322,2023-12-25,35,CLUSTER::322,13.97831781405306,Stable,795
322,2024-01-01,2,CLUSTER::322,13.97831781405306,Stable,795
323,2023-12-11,25,BTP096 - Gali Anjaneya Temple,42.47795639811861,Emerging-High,263
323,2023-12-18,61,BTP096 - Gali Anjaneya Temple,42.47795639811861,Emerging-High,263
323,2023-12-25,85,BTP096 - Gali Anjaneya Temple,42.47795639811861,Emerging-High,263
323,2024-01-01,4,BTP096 - Gali Anjaneya Temple,42.47795639811861,Emerging-High,263
324,2024-03-11,50,POLICE_STATION::Hebbala,19.00178284572963,Stable,752
324,2024-03-18,5,POLICE_STATION::Hebbala,19.00178284572963,Stable,752
325,2024-01-15,52,CLUSTER::325,22.93571355703026,Emerging-Watch,473
325,2024-01-22,12,CLUSTER::325,22.93571355703026,Emerging-Watch,473
326,2024-03-04,25,CLUSTER::326,14.703794527024233,Stable,790
326,2024-03-11,2,CLUSTER::326,14.703794527024233,Stable,790
327,2024-03-11,38,CLUSTER::327,26.299836998039794,Emerging-Watch,396
328,2024-03-11,17,CLUSTER::328,21.659886194150452,Stable,550
329,2024-03-18,29,CLUSTER::329,23.15834012729924,Emerging-Watch,468
330,2024-02-26,20,CLUSTER::330,20.299969234066584,Stable,714
331,2024-03-04,21,CLUSTER::331,20.95666861741931,Stable,631
332,2024-03-04,18,CLUSTER::332,20.327231617093723,Stable,711
332,2024-03-11,6,CLUSTER::332,20.327231617093723,Stable,711
333,2024-03-11,20,CLUSTER::333,20.299969234066584,Stable,715
334,2024-03-11,29,CLUSTER::334,22.87134260005651,Emerging-Watch,477
335,2024-03-04,1,CLUSTER::335,78.4630206253828,Emerging-Critical,60
335,2024-03-11,27,CLUSTER::335,78.4630206253828,Emerging-Critical,60
336,2024-03-11,18,CLUSTER::336,21.46995085200423,Stable,582
337,2024-03-11,16,CLUSTER::337,21.354479114885567,Stable,597
338,2024-03-11,30,CLUSTER::338,23.57394345533544,Emerging-Watch,451
339,2023-12-18,40,POLICE_STATION::Rajajinagar,25.922425518661374,Emerging-Watch,400
339,2023-12-25,18,POLICE_STATION::Rajajinagar,25.922425518661374,Emerging-Watch,400
340,2023-12-25,18,CLUSTER::340,21.324342609455442,Stable,606
341,2023-12-04,123,BTP032 - Windsor Circle,54.528914368844674,Emerging-High,186
341,2023-12-11,131,BTP032 - Windsor Circle,54.528914368844674,Emerging-High,186
341,2023-12-18,271,BTP032 - Windsor Circle,54.528914368844674,Emerging-High,186
341,2023-12-25,119,BTP032 - Windsor Circle,54.528914368844674,Emerging-High,186
341,2024-01-01,175,BTP032 - Windsor Circle,54.528914368844674,Emerging-High,186
342,2023-12-18,23,"BTP070 - Cholurpalya Junction, Magadi Road",85.1851980207075,Emerging-Critical,19
342,2023-12-25,204,"BTP070 - Cholurpalya Junction, Magadi Road",85.1851980207075,Emerging-Critical,19
342,2024-01-01,39,"BTP070 - Cholurpalya Junction, Magadi Road",85.1851980207075,Emerging-Critical,19
343,2023-12-25,13,POLICE_STATION::HAL Old Airport,33.419219149618904,Emerging-High,313
343,2024-01-01,16,POLICE_STATION::HAL Old Airport,33.419219149618904,Emerging-High,313
344,2023-12-25,20,CLUSTER::344,20.722890314292066,Stable,656
344,2024-01-01,7,CLUSTER::344,20.722890314292066,Stable,656
345,2023-12-25,10,CLUSTER::345,72.85616066828466,Emerging-Critical,103
345,2024-01-01,39,CLUSTER::345,72.85616066828466,Emerging-Critical,103
346,2024-01-22,20,CLUSTER::346,20.894479986444676,Stable,640
347,2024-01-08,4,"BTP148 - 17th Main, Doopanahalli Bus Stop",86.00324928790643,Emerging-Critical,16
347,2024-01-15,114,"BTP148 - 17th Main, Doopanahalli Bus Stop",86.00324928790643,Emerging-Critical,16
347,2024-01-22,4,"BTP148 - 17th Main, Doopanahalli Bus Stop",86.00324928790643,Emerging-Critical,16
348,2023-12-04,229,POLICE_STATION::HAL Old Airport,44.31014992239659,Emerging-High,245
348,2023-12-11,303,POLICE_STATION::HAL Old Airport,44.31014992239659,Emerging-High,245
348,2023-12-18,125,POLICE_STATION::HAL Old Airport,44.31014992239659,Emerging-High,245
349,2023-12-25,1,BTP192 - Urvashi Theater,75.69798850767467,Emerging-Critical,81
349,2024-01-01,17,BTP192 - Urvashi Theater,75.69798850767467,Emerging-Critical,81
350,2023-11-20,11,CLUSTER::350,69.63687849204318,Emerging-Critical,121
350,2023-11-27,38,CLUSTER::350,69.63687849204318,Emerging-Critical,121
351,2023-11-27,16,"BTP197 - 9th Cross, 24th Main, JP Nagar",21.6342691490872,Stable,560
352,2023-11-27,20,CLUSTER::352,21.302740014090134,Stable,610
353,2023-11-27,25,POLICE_STATION::HAL Old Airport,22.117451812891595,Stable,510
354,2023-11-20,7,CLUSTER::354,31.791620989407004,Emerging-Watch,328
354,2023-11-27,8,CLUSTER::354,31.791620989407004,Emerging-Watch,328
355,2023-11-20,72,POLICE_STATION::Kodigehalli,23.236288421769068,Emerging-Watch,459
355,2023-11-27,8,POLICE_STATION::Kodigehalli,23.236288421769068,Emerging-Watch,459
356,2023-11-06,5,CLUSTER::356,69.44621674224925,Emerging-Critical,122
356,2023-11-13,34,CLUSTER::356,69.44621674224925,Emerging-Critical,122
356,2023-11-20,22,CLUSTER::356,69.44621674224925,Emerging-Critical,122
357,2023-11-13,83,"BTP163 - 16th Main Road, BTM Layout",30.665834538178554,Emerging-Watch,338
357,2023-11-20,31,"BTP163 - 16th Main Road, BTM Layout",30.665834538178554,Emerging-Watch,338
358,2023-11-20,23,CLUSTER::358,26.560631501370548,Emerging-Watch,390
358,2023-11-27,16,CLUSTER::358,26.560631501370548,Emerging-Watch,390
359,2023-11-06,1,CLUSTER::359,86.28060558131159,Emerging-Critical,15
359,2023-11-13,79,CLUSTER::359,86.28060558131159,Emerging-Critical,15
359,2023-11-20,36,CLUSTER::359,86.28060558131159,Emerging-Critical,15
360,2023-11-06,15,POLICE_STATION::Mahadevapura,44.02169611508442,Emerging-High,246
360,2023-11-13,100,POLICE_STATION::Mahadevapura,44.02169611508442,Emerging-High,246
360,2023-11-20,57,POLICE_STATION::Mahadevapura,44.02169611508442,Emerging-High,246
360,2023-11-27,33,POLICE_STATION::Mahadevapura,44.02169611508442,Emerging-High,246
361,2023-11-13,26,BTP009 - Prakash Nagar Junction,22.306383812666663,Stable,502
362,2023-11-13,46,POLICE_STATION::Basavanagudi,28.213049782334863,Emerging-Watch,362
363,2023-11-20,85,CLUSTER::363,37.25830767324842,Emerging-High,290
364,2023-11-06,22,BTP135 - UCO Bank Junction,49.48810599661515,Emerging-High,211
364,2023-11-13,65,BTP135 - UCO Bank Junction,49.48810599661515,Emerging-High,211
364,2023-11-20,19,BTP135 - UCO Bank Junction,49.48810599661515,Emerging-High,211
365,2023-11-13,222,POLICE_STATION::HAL Old Airport,47.403843355283136,Emerging-High,220
366,2023-11-27,114,"BTP148 - 17th Main, Doopanahalli Bus Stop",43.59353000244799,Emerging-High,249
366,2023-12-04,211,"BTP148 - 17th Main, Doopanahalli Bus Stop",43.59353000244799,Emerging-High,249
366,2023-12-11,3,"BTP148 - 17th Main, Doopanahalli Bus Stop",43.59353000244799,Emerging-High,249
367,2023-11-13,1,CLUSTER::367,76.7012648304515,Emerging-Critical,71
367,2023-11-20,27,CLUSTER::367,76.7012648304515,Emerging-Critical,71
367,2023-11-27,19,CLUSTER::367,76.7012648304515,Emerging-Critical,71
368,2023-11-27,56,CLUSTER::368,21.648423558468856,Stable,555
368,2023-12-04,8,CLUSTER::368,21.648423558468856,Stable,555
369,2023-11-13,18,POLICE_STATION::Cubbon Park,38.647421741040844,Emerging-High,283
369,2023-11-20,26,POLICE_STATION::Cubbon Park,38.647421741040844,Emerging-High,283
370,2023-11-13,4,CLUSTER::370,54.37733671184377,Emerging-High,189
370,2023-11-20,11,CLUSTER::370,54.37733671184377,Emerging-High,189
371,2023-11-06,28,POLICE_STATION::Basavanagudi,14.602958293691573,Stable,791
371,2023-11-13,2,POLICE_STATION::Basavanagudi,14.602958293691573,Stable,791
372,2023-11-27,25,CLUSTER::372,22.0868482382246,Stable,512
373,2023-11-27,15,CLUSTER::373,20.252313247055604,Stable,722
373,2023-12-04,1,CLUSTER::373,20.252313247055604,Stable,722
374,2023-11-27,47,POLICE_STATION::Jeevanbheemanagar,28.715134911196504,Emerging-Watch,355
375,2023-11-27,27,POLICE_STATION::High ground,20.8912893015029,Stable,641
375,2023-12-04,8,POLICE_STATION::High ground,20.8912893015029,Stable,641
376,2023-12-18,64,BTP042 - Minsk Square Junction (CTO),18.54085547714459,Stable,756
376,2023-12-25,1,BTP042 - Minsk Square Junction (CTO),18.54085547714459,Stable,756
377,2023-11-06,28,CLUSTER::377,29.956582391550977,Emerging-Watch,342
377,2023-11-13,33,CLUSTER::377,29.956582391550977,Emerging-Watch,342
377,2023-11-20,17,CLUSTER::377,29.956582391550977,Emerging-Watch,342
378,2023-12-18,42,POLICE_STATION::Pulikeshinagar(F.Town),21.48752354307749,Stable,576
378,2023-12-25,11,POLICE_STATION::Pulikeshinagar(F.Town),21.48752354307749,Stable,576
379,2023-12-11,5,POLICE_STATION::HSR Layout,55.76798063769958,Emerging-High,181
379,2023-12-18,23,POLICE_STATION::HSR Layout,55.76798063769958,Emerging-High,181
379,2023-12-25,59,POLICE_STATION::HSR Layout,55.76798063769958,Emerging-High,181
379,2024-01-01,5,POLICE_STATION::HSR Layout,55.76798063769958,Emerging-High,181
380,2023-11-13,20,CLUSTER::380,20.299969234066584,Stable,716
381,2023-11-13,67,"BTP095 - Satellite Bus Stand, Mysore Road",27.81694507029902,Emerging-Watch,370
381,2023-11-20,22,"BTP095 - Satellite Bus Stand, Mysore Road",27.81694507029902,Emerging-Watch,370
382,2023-11-27,28,POLICE_STATION::Kodigehalli,72.64183490482323,Emerging-Critical,107
382,2023-12-04,17,POLICE_STATION::Kodigehalli,72.64183490482323,Emerging-Critical,107
382,2023-12-11,71,POLICE_STATION::Kodigehalli,72.64183490482323,Emerging-Critical,107
382,2023-12-18,69,POLICE_STATION::Kodigehalli,72.64183490482323,Emerging-Critical,107
382,2023-12-25,158,POLICE_STATION::Kodigehalli,72.64183490482323,Emerging-Critical,107
382,2024-01-01,68,POLICE_STATION::Kodigehalli,72.64183490482323,Emerging-Critical,107
383,2023-11-27,18,CLUSTER::383,17.34364344802726,Stable,761
383,2023-12-04,1,CLUSTER::383,17.34364344802726,Stable,761
384,2023-11-27,9,CLUSTER::384,27.486722508005236,Emerging-Watch,376
384,2023-12-04,6,CLUSTER::384,27.486722508005236,Emerging-Watch,376
385,2023-11-27,22,POLICE_STATION::Yeshwanthpura,42.47750973987693,Emerging-High,264
385,2023-12-04,33,POLICE_STATION::Yeshwanthpura,42.47750973987693,Emerging-High,264
386,2023-11-27,15,CLUSTER::386,21.33819512925137,Stable,601
387,2023-11-13,10,CLUSTER::387,29.93830473634001,Emerging-Watch,343
387,2023-11-20,12,CLUSTER::387,29.93830473634001,Emerging-Watch,343
388,2023-11-13,29,CLUSTER::388,22.84753727751129,Emerging-Watch,479
389,2023-11-20,1,CLUSTER::389,74.49898919557984,Emerging-Critical,92
389,2023-11-27,23,CLUSTER::389,74.49898919557984,Emerging-Critical,92
389,2023-12-04,5,CLUSTER::389,74.49898919557984,Emerging-Critical,92
390,2023-11-27,31,BTP155 - Katriguppe Junction,27.428637622828546,Emerging-Watch,377
390,2023-12-04,21,BTP155 - Katriguppe Junction,27.428637622828546,Emerging-Watch,377
391,2023-12-04,51,CLUSTER::391,57.16816350555353,Emerging-High,177
391,2023-12-11,50,CLUSTER::391,57.16816350555353,Emerging-High,177
391,2023-12-18,91,CLUSTER::391,57.16816350555353,Emerging-High,177
392,2023-11-20,25,CLUSTER::392,22.080095577677383,Stable,513
393,2023-12-11,2,BTP135 - UCO Bank Junction,38.35309573899494,Emerging-High,285
393,2023-12-18,72,BTP135 - UCO Bank Junction,38.35309573899494,Emerging-High,285
393,2023-12-25,60,BTP135 - UCO Bank Junction,38.35309573899494,Emerging-High,285
393,2024-01-01,8,BTP135 - UCO Bank Junction,38.35309573899494,Emerging-High,285
394,2023-11-27,13,CLUSTER::394,47.26483788688517,Emerging-High,223
394,2023-12-04,26,CLUSTER::394,47.26483788688517,Emerging-High,223
395,2023-11-20,15,CLUSTER::395,21.65431638346825,Stable,552
396,2023-12-04,13,CLUSTER::396,43.33650112874643,Emerging-High,252
396,2023-12-11,26,CLUSTER::396,43.33650112874643,Emerging-High,252
396,2023-12-18,20,CLUSTER::396,43.33650112874643,Emerging-High,252
397,2023-11-27,15,BTP041 - Gopal Gowda Circle,24.504428189205164,Emerging-Watch,430
397,2023-12-04,12,BTP041 - Gopal Gowda Circle,24.504428189205164,Emerging-Watch,430
398,2023-12-18,19,CLUSTER::398,21.18694863209471,Stable,621
399,2023-12-11,2,CLUSTER::399,72.86939380244955,Emerging-Critical,102
399,2023-12-18,23,CLUSTER::399,72.86939380244955,Emerging-Critical,102
400,2023-11-20,20,CLUSTER::400,20.67713773943257,Stable,662
401,2023-12-11,23,CLUSTER::401,25.18463905384235,Emerging-Watch,412
401,2023-12-18,15,CLUSTER::401,25.18463905384235,Emerging-Watch,412
402,2023-12-11,7,POLICE_STATION::R.T. Nagar,60.657560947746916,Emerging-High,168
402,2023-12-18,23,POLICE_STATION::R.T. Nagar,60.657560947746916,Emerging-High,168
403,2023-11-27,22,CLUSTER::403,20.668306002341673,Stable,668
404,2023-11-13,22,CLUSTER::404,15.977364369129754,Stable,774
404,2023-11-20,2,CLUSTER::404,15.977364369129754,Stable,774
405,2023-12-11,24,CLUSTER::405,26.375324819849734,Emerging-Watch,394
405,2023-12-18,24,CLUSTER::405,26.375324819849734,Emerging-Watch,394
406,2023-12-04,7,POLICE_STATION::Jnanabharathi,42.787582256240086,Emerging-High,261
406,2023-12-11,26,POLICE_STATION::Jnanabharathi,42.787582256240086,Emerging-High,261
406,2023-12-18,31,POLICE_STATION::Jnanabharathi,42.787582256240086,Emerging-High,261
406,2023-12-25,25,POLICE_STATION::Jnanabharathi,42.787582256240086,Emerging-High,261
406,2024-01-01,19,POLICE_STATION::Jnanabharathi,42.787582256240086,Emerging-High,261
407,2023-12-04,27,CLUSTER::407,29.01898372305095,Emerging-Watch,351
407,2023-12-11,24,CLUSTER::407,29.01898372305095,Emerging-Watch,351
407,2023-12-18,33,CLUSTER::407,29.01898372305095,Emerging-Watch,351
407,2023-12-25,2,CLUSTER::407,29.01898372305095,Emerging-Watch,351
408,2023-11-13,2,BTP208 - Havanur Circle,79.92002330897687,Emerging-Critical,48
408,2023-11-20,34,BTP208 - Havanur Circle,79.92002330897687,Emerging-Critical,48
409,2023-12-11,6,POLICE_STATION::Electronic City,81.06890222842095,Emerging-Critical,40
409,2023-12-18,56,POLICE_STATION::Electronic City,81.06890222842095,Emerging-Critical,40
410,2023-12-11,16,POLICE_STATION::K.R. Pura,40.84797166581337,Emerging-High,272
410,2023-12-18,25,POLICE_STATION::K.R. Pura,40.84797166581337,Emerging-High,272
411,2023-12-18,39,CLUSTER::411,28.5147179778655,Emerging-Watch,357
412,2023-12-18,32,CLUSTER::412,21.632684044891597,Stable,565
412,2023-12-25,11,CLUSTER::412,21.632684044891597,Stable,565
413,2023-12-11,50,POLICE_STATION::Mahadevapura,62.71362301742457,Emerging-High,161
413,2023-12-18,89,POLICE_STATION::Mahadevapura,62.71362301742457,Emerging-High,161
413,2023-12-25,203,POLICE_STATION::Mahadevapura,62.71362301742457,Emerging-High,161
413,2024-01-01,54,POLICE_STATION::Mahadevapura,62.71362301742457,Emerging-High,161
414,2023-12-18,30,BTP172 - Nanjappa Circle,19.26172342909101,Stable,747
414,2023-12-25,7,BTP172 - Nanjappa Circle,19.26172342909101,Stable,747
415,2023-11-13,22,CLUSTER::415,21.16683519810455,Stable,623
416,2023-11-06,3,BTP034 - LRDE Junction,72.5823200441097,Emerging-Critical,109
416,2023-11-13,28,BTP034 - LRDE Junction,72.5823200441097,Emerging-Critical,109
417,2023-11-27,20,CLUSTER::417,26.526260729167056,Emerging-Watch,392
417,2023-12-04,18,CLUSTER::417,26.526260729167056,Emerging-Watch,392
418,2023-11-06,9,BTP054 - Shivananda Circle,77.36465116358232,Emerging-Critical,65
418,2023-11-13,49,BTP054 - Shivananda Circle,77.36465116358232,Emerging-Critical,65
419,2023-11-06,28,CLUSTER::419,19.284287513155242,Stable,746
419,2023-11-13,6,CLUSTER::419,19.284287513155242,Stable,746
420,2023-12-18,29,CLUSTER::420,23.15834012729924,Emerging-Watch,469
421,2023-12-25,34,CLUSTER::421,24.479348456770744,Emerging-Watch,431
422,2023-11-13,24,POLICE_STATION::Kodigehalli,19.58679199481958,Stable,741
422,2023-11-20,7,POLICE_STATION::Kodigehalli,19.58679199481958,Stable,741
423,2023-11-27,13,BTP185 - RV Teachers College,33.060626748009945,Emerging-High,317
423,2023-12-04,17,BTP185 - RV Teachers College,33.060626748009945,Emerging-High,317
424,2023-11-13,18,CLUSTER::424,21.46995085200423,Stable,583
425,2023-11-27,20,CLUSTER::425,20.597574495414435,Stable,675
425,2023-12-04,7,CLUSTER::425,20.597574495414435,Stable,675
426,2023-11-27,12,CLUSTER::426,25.14545775242333,Emerging-Watch,414
426,2023-12-04,7,CLUSTER::426,25.14545775242333,Emerging-Watch,414
427,2023-11-13,32,BTP052 - CID Carlton House Junction,13.907823341051204,Stable,796
427,2023-11-20,2,BTP052 - CID Carlton House Junction,13.907823341051204,Stable,796
428,2023-11-06,9,CLUSTER::428,33.06858530043299,Emerging-High,316
428,2023-11-13,12,CLUSTER::428,33.06858530043299,Emerging-High,316
429,2023-11-27,14,CLUSTER::429,41.71584301414827,Emerging-High,269
429,2023-12-04,38,CLUSTER::429,41.71584301414827,Emerging-High,269
429,2023-12-11,5,CLUSTER::429,41.71584301414827,Emerging-High,269
430,2023-11-20,46,CLUSTER::430,28.170900115181503,Emerging-Watch,363
431,2023-11-27,1,POLICE_STATION::Sheshadripuram,79.52766215900941,Emerging-Critical,53
431,2023-12-04,45,POLICE_STATION::Sheshadripuram,79.52766215900941,Emerging-Critical,53
431,2023-12-11,10,POLICE_STATION::Sheshadripuram,79.52766215900941,Emerging-Critical,53
432,2023-12-04,28,BTP047 - Vidhan Soudha Metro Station,22.70410673716891,Stable,484
433,2023-11-27,8,CLUSTER::433,56.525655906727664,Emerging-High,178
433,2023-12-04,23,CLUSTER::433,56.525655906727664,Emerging-High,178
434,2023-12-04,40,POLICE_STATION::Jeevanbheemanagar,63.19898929701555,Emerging-Critical,159
