st_dbscan_cluster_id,records_total,distinct_days,severity_sum,severity_mean,peak_window_records,unique_vehicles,unique_vehicle_types,lat,lon,cluster_label,weekly_first_half_mean,weekly_second_half_mean,weekly_recent_mean,weekly_previous_mean,weekly_trend_slope,peak_week_ratio,growth_pct_change,growth_multiplier,recent_vs_prev_ratio,resurgence_score,recent_volume_norm,growth_norm,trend_slope_norm,resurgence_norm,peak_ratio_norm,severity_norm,records_norm,anomaly_score_raw,anomaly_score,emerging_hotspot_score,emerging_rank,alert_level,is_emerging_hotspot,priority_message
206,162,15,278,1.7160493827160495,57,153,11,12.953292750154924,77.54247975876544,"BTP095 - Satellite Bus Stand, Mysore Road",5.0,78.5,78.5,5.0,52.49999999999999,2.037037036999314,3.0,4.0,13.25,208.02499996104498,0.9431264024585144,0.9999999997368421,1.0,0.992931830230227,0.824790292160253,0.612460401265723,0.8099051137047784,0.13561349081501195,0.8849442485582764,95.508505720669,1,Emerging-Critical,1,"BTP095 - Satellite Bus Stand, Mysore Road | Emerging-Critical | Score=95.51"
559,31,8,31,1.0,7,31,5,12.970023393548388,77.63881399354838,CLUSTER::559,14.0,17.0,17.0,14.0,2.999999999999997,1.0967741934776274,0.21428571427040816,1.2142857142704082,1.2,1.4571428571244898,0.5156487735410821,0.2669172931588134,0.5483870967653488,0.14923785908578166,0.07696775767059147,0.03285228206023035,0.24185454190465508,-0.05981527338993081,0.2662346793479188,30.914071268483788,336,Emerging-Watch,1,CLUSTER::559 | Emerging-Watch | Score=30.91
619,15,3,27,1.8,1,14,5,12.978284626666666,77.54365208666667,CLUSTER::619,7.0,8.0,8.0,7.0,0.9999999999999991,1.0666666665244444,0.1428571428367347,1.1428571428367347,1.125,1.2857142856913266,0.3161685979496662,0.24812030068121432,0.51612903224974,0.13550608701050507,0.053022233003237336,0.023465915757307394,0.0,-0.025313407714641245,0.3754644262367963,30.892670585871024,337,Emerging-Watch,1,CLUSTER::619 | Emerging-Watch | Score=30.89
357,114,8,114,1.0,78,110,7,12.913712979824561,77.60691099473685,"BTP163 - 16th Main Road, BTM Layout",83.0,31.0,31.0,83.0,-52.0,1.4561403508516468,-0.6265060240888373,1.0,0.38095238095238093,0.38095238095238093,0.6812322800074142,0.04565630943829118,0.0,0.03982788191054677,0.36278369995615023,0.2276193828458817,0.6881946927654055,0.0593011255993906,0.6433462893220054,30.665834538178554,338,Emerging-Watch,1,"BTP163 - 16th Main Road, BTM Layout | Emerging-Watch | Score=30.67"
306,53,2,106,2.0,1,52,3,13.04701125283019,77.50105121509435,POLICE_STATION::Peenya,53.0,53.0,53.0,53.0,0.0,0.9999999999811321,0.0,1.0,1.0,1.0,0.8318173714907483,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.519910831410556e-11,0.2088466502400358,0.4244275129299501,-0.07501187744015392,0.21812362269960522,30.41818501591711,339,Emerging-Watch,1,POLICE_STATION::Peenya | Emerging-Watch | Score=30.42
252,64,10,102,1.59375,10,64,6,12.9123418890625,77.635324209375,CLUSTER::252,22.0,21.0,21.0,22.0,-6.9999999999999964,1.593749999925293,-0.04545454545247934,1.0,0.9565217391304348,0.9565217391304348,0.5733996043740147,0.1985645932497253,0.38709677418730504,0.10597881307406215,0.4722292632361519,0.19946028393711285,0.48911884098271585,-0.03155930417450625,0.3556904900727061,29.97835028488841,340,Emerging-Watch,1,CLUSTER::252 | Emerging-Watch | Score=29.98
127,53,4,61,1.150943396226415,38,47,5,12.981131041509434,77.59827861698112,BTP042 - Minsk Square Junction (CTO),53.0,53.0,53.0,53.0,0.0,0.9999999999811321,0.0,1.0,1.0,1.0,0.8318173714907483,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.519910831410556e-11,0.10325002933215253,0.4244275129299501,-0.07943881018124122,0.20410835908012584,29.969696580093768,341,Emerging-Watch,1,BTP042 - Minsk Square Junction (CTO) | Emerging-Watch | Score=29.97
377,78,8,104,1.3333333333333333,17,77,5,12.899740206410257,77.67547928205128,CLUSTER::377,28.0,25.0,25.0,28.0,-5.499999999999999,1.2692307691819527,-0.10714285713903061,1.0,0.896551724137931,0.896551724137931,0.6214759423819852,0.18233082702069436,0.41129032257401155,0.10006787878100325,0.21412824893235444,0.20415346708857432,0.5571798374991367,-0.035118035819746374,0.3444238716088408,29.956582391550977,342,Emerging-Watch,1,CLUSTER::377 | Emerging-Watch | Score=29.96
387,22,4,44,2.0,0,22,8,13.097766004545456,77.59889065454546,CLUSTER::387,10.0,12.0,12.0,10.0,2.0,1.0909090908099173,0.19999999998,1.19999999998,1.1818181818181819,1.4181818181581818,0.42199576679056905,0.26315789466232686,0.5322580645075444,0.146203056653195,0.07230304506152845,0.06335797254472997,0.12662583704087402,-0.05493921694111109,0.28167182749327013,29.93830473634001,343,Emerging-Watch,1,CLUSTER::387 | Emerging-Watch | Score=29.94
689,40,2,140,3.5,24,39,2,12.987487495,77.7351550975,POLICE_STATION::Mahadevapura,40.0,40.0,40.0,40.0,0.0,0.9999999999750001,0.0,1.0,1.0,1.0,0.7525568166716923,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.032213619344119e-11,0.28863076381488095,0.3283301181886529,-0.07088439661569723,0.23119084897621195,29.88520959893985,344,Emerging-Watch,1,POLICE_STATION::Mahadevapura | Emerging-Watch | Score=29.89
184,130,10,136,1.0461538461538462,13,123,8,12.95953097923077,77.64660686461539,"BTP148 - 17th Main, Doopanahalli Bus Stop",101.0,29.0,29.0,101.0,-71.99999999999999,1.5538461538222483,-0.7128712871216547,1.0,0.29411764705882354,0.29411764705882354,0.6626587996701894,0.022928608646162297,0.0,0.027496688145145692,0.4404923978114829,0.27924439751195795,0.7336471304398837,0.06027505416788825,0.6464296579730241,29.728738862591886,345,Emerging-Watch,1,"BTP148 - 17th Main, Doopanahalli Bus Stop | Emerging-Watch | Score=29.73"
225,36,10,67,1.8611111111111112,19,36,6,13.030554058333333,77.53652511944443,CLUSTER::225,17.0,19.0,19.0,17.0,1.9999999999999958,1.0555555554969136,0.117647058816609,1.117647058816609,1.1111111111111112,1.2418300653517877,0.5459703773119391,0.241486068046085,0.5322580645075443,0.1318251916954854,0.044185194225353865,0.11732957878653696,0.2925117896992329,-0.06473888349886248,0.2506469806698353,29.61093590298548,346,Emerging-Watch,1,CLUSTER::225 | Emerging-Watch | Score=29.61
599,24,9,39,1.625,4,24,6,12.936964445833333,77.60174432916666,CLUSTER::599,11.0,13.0,13.0,11.0,1.9999999999999987,1.0833333332430555,0.18181818180165288,1.1818181818016529,1.1666666666666667,1.3787878787685952,0.44332323044122685,0.2583732056692841,0.5322580645075444,0.1430844084135444,0.06627779131108696,0.05162501466607627,0.15571954383044265,-0.05972365405378949,0.26652473777522323,29.528989847037586,347,Emerging-Watch,1,CLUSTER::599 | Emerging-Watch | Score=29.53
25,50,4,50,1.0,12,50,5,12.996148398,77.61373739599999,CLUSTER::25,50.0,50.0,50.0,50.0,0.0,0.9999999999800001,0.0,1.0,1.0,1.0,0.815367805296006,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.429880400243309e-11,0.0774375219991144,0.40448366495225213,-0.08506110000708883,0.1863087044065792,29.20271283620337,348,Emerging-Watch,1,CLUSTER::25 | Emerging-Watch | Score=29.2
490,70,5,140,2.0,8,68,9,13.121393784285715,77.61929078428571,CLUSTER::490,46.0,24.0,24.0,46.0,-21.999999999999996,1.3142857142481634,-0.47826086955482044,1.0,0.5319148936170213,0.5319148936170213,0.6101886502078803,0.08466819220013458,0.14516129032023944,0.05952632464937149,0.24996195590359996,0.28863076381488095,0.5199261047986566,0.021154455190969812,0.5225774244559676,29.059523709820585,349,Emerging-Watch,1,CLUSTER::490 | Emerging-Watch | Score=29.06
728,46,5,106,2.3043478260869565,35,44,6,12.964853636956521,77.64143355869565,"BTP148 - 17th Main, Doopanahalli Bus Stop",46.0,46.0,46.0,46.0,0.0,0.999999999978261,0.0,1.0,1.0,1.0,0.7918617615211109,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.291558832546671e-11,0.2088466502400358,0.3759843745725787,-0.08378355341956173,0.1903532998991145,29.050067366665754,350,Emerging-Watch,1,"BTP148 - 17th Main, Doopanahalli Bus Stop | Emerging-Watch | Score=29.05"
407,86,16,103,1.197674418604651,22,64,6,12.930913131395348,77.60640085813954,CLUSTER::407,25.5,17.5,17.5,25.5,-6.6000000000000005,1.5348837208588426,-0.3137254901837755,1.0,0.6981132075471698,0.6981132075471698,0.523533898569874,0.127966976233752,0.3935483870904267,0.07908314353647285,0.4254109397101799,0.20180687551284357,0.5908369800874508,-0.012989765828227584,0.41447994779353997,29.01898372305095,351,Emerging-Watch,1,CLUSTER::407 | Emerging-Watch | Score=29.02
699,59,12,90,1.5254237288135593,41,58,6,12.967494827118644,77.53615902033897,CLUSTER::699,30.0,29.0,29.0,30.0,-1.0000000000000067,1.0169491525079,-0.03333333333222222,1.0,0.967741935483871,0.967741935483871,0.6626587996701894,0.20175438591211145,0.48387096773413113,0.10706458260895746,0.013480228768418279,0.17130118502834396,0.46119015146319303,-0.0643004597634575,0.2520349900632711,28.99625341155265,352,Emerging-Watch,1,CLUSTER::699 | Emerging-Watch | Score=29.0
672,61,8,90,1.4754098360655739,20,59,5,13.008634959016392,77.55510906721311,"BTP001 - 10th Cross, Dr. Rajkumar Road",36.0,25.0,25.0,36.0,-11.000000000000002,1.1803278688137597,-0.3055555555470679,1.0,0.7027027027027027,0.7027027027027027,0.6214759423819852,0.1301169590323198,0.3225806451560875,0.07959562274100333,0.1434207943786741,0.17130118502834396,0.47263125344038487,-0.01845720711398402,0.3971705294161825,28.85389813595308,353,Emerging-Watch,1,"BTP001 - 10th Cross, Dr. Rajkumar Road | Emerging-Watch | Score=28.85"
757,41,5,123,3.0,11,38,3,12.987238912195123,77.73539101463415,CLUSTER::757,41.0,41.0,41.0,41.0,0.0,0.9999999999756098,0.0,1.0,1.0,1.0,0.7594918283908931,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.0807078453121973e-11,0.24873870702745837,0.3367382924720271,-0.08195897217422116,0.1961297570183445,28.846474796918503,354,Emerging-Watch,1,CLUSTER::757 | Emerging-Watch | Score=28.85
374,47,2,47,1.0,17,42,4,12.971629823404255,77.65814534680851,POLICE_STATION::Jeevanbheemanagar,47.0,47.0,47.0,47.0,0.0,0.9999999999787235,0.0,1.0,1.0,1.0,0.7979207023656644,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.328344510875697e-11,0.07039774727192218,0.38333037954797183,-0.08780727753871209,0.1776145578489927,28.715134911196504,355,Emerging-Watch,1,POLICE_STATION::Jeevanbheemanagar | Emerging-Watch | Score=28.72
482,47,3,55,1.1702127659574468,45,46,8,12.982318114893616,77.5630161787234,BTP010 - Rajajinagar Entrance,47.0,47.0,47.0,47.0,0.0,0.9999999999787235,0.0,1.0,1.0,1.0,0.7979207023656644,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.328344510875697e-11,0.08917047987776809,0.38333037954797183,-0.08913960720521286,0.17339652414571238,28.580157832691533,356,Emerging-Watch,1,BTP010 - Rajajinagar Entrance | Emerging-Watch | Score=28.58
411,39,1,121,3.1025641025641026,39,39,2,12.98794847948718,77.73408087948718,CLUSTER::411,39.0,39.0,39.0,39.0,0.0,0.9999999999743591,0.0,1.0,1.0,1.0,0.7454505529033553,0.21052631573407204,0.4999999999919356,0.11015202348064793,2.9812293402582346e-11,0.2440455238759969,0.3197143138198764,-0.0835704914028697,0.19102783473076482,28.5147179778655,357,Emerging-Watch,1,CLUSTER::411 | Emerging-Watch | Score=28.51
514,46,4,81,1.7608695652173914,35,44,8,12.968524523913043,77.58694634347826,BTP075 - Police Corner,46.0,46.0,46.0,46.0,0.0,0.999999999978261,0.0,1.0,1.0,1.0,0.7918617615211109,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.291558832546671e-11,0.15018186084676732,0.3759843745725787,-0.09038196820787814,0.16946332299239236,28.381588105650646,358,Emerging-Watch,1,BTP075 - Police Corner | Emerging-Watch | Score=28.38
618,15,4,15,1.0,10,15,3,12.9704859,77.64621114666667,CLUSTER::618,8.0,7.0,7.0,8.0,-1.0,1.0666666665244444,-0.124999999984375,1.0,0.8888888888888888,0.8888888888888888,0.28227192882458196,0.17763157890473513,0.48387096773413124,0.09929915939086839,0.053022233003237336,0.0,0.0,-0.017796571915540904,0.3992620399504522,28.375905957677773,359,Emerging-Watch,1,CLUSTER::618 | Emerging-Watch | Score=28.38
446,59,11,92,1.5593220338983051,31,59,6,12.960949577966103,77.51180047457626,CLUSTER::446,22.0,18.5,18.5,22.0,-6.999999999999994,1.474576271111462,-0.15909090908367768,1.0,0.8478260869565217,0.8478260869565217,0.5386841891488191,0.16866028703885846,0.3870967741873051,0.09512594898428262,0.37744640486822234,0.17599436817980546,0.46119015146319303,-0.03412724097666653,0.34756063734049597,28.32874649965677,360,Emerging-Watch,1,CLUSTER::446 | Emerging-Watch | Score=28.33
308,44,2,88,2.0,0,44,5,12.977897886363637,77.71304812954546,CLUSTER::308,44.0,44.0,44.0,44.0,0.0,0.9999999999772728,0.0,1.0,1.0,1.0,0.7793472220284392,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.212972049750623e-11,0.1666080018768825,0.3608114472018547,-0.09053793924653025,0.1689695329685628,28.215612350976045,361,Emerging-Watch,1,CLUSTER::308 | Emerging-Watch | Score=28.22
362,46,1,46,1.0,3,40,4,12.940289528260871,77.5664639521739,POLICE_STATION::Basavanagudi,46.0,46.0,46.0,46.0,0.0,0.999999999978261,0.0,1.0,1.0,1.0,0.7918617615211109,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.291558832546671e-11,0.06805115569619144,0.3759843745725787,-0.0920455736924764,0.1641965003887741,28.213049782334863,362,Emerging-Watch,1,POLICE_STATION::Basavanagudi | Emerging-Watch | Score=28.21
430,46,5,47,1.0217391304347827,41,46,5,12.973527160869564,77.55087079130435,CLUSTER::430,46.0,46.0,46.0,46.0,0.0,0.999999999978261,0.0,1.0,1.0,1.0,0.7918617615211109,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.291558832546671e-11,0.07039774727192218,0.3759843745725787,-0.09246162397748453,0.16287932329023153,28.170900115181503,363,Emerging-Watch,1,CLUSTER::430 | Emerging-Watch | Score=28.17
594,45,5,81,1.8,20,39,3,12.984523746666666,77.56007909555555,BTP010 - Rajajinagar Entrance,45.0,45.0,45.0,45.0,0.0,0.9999999999777779,0.0,1.0,1.0,1.0,0.7856725109346523,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.253139608732558e-11,0.15018186084676732,0.3684803789455291,-0.09176293142999664,0.16509131990611037,28.16741299985212,364,Emerging-Watch,1,BTP010 - Rajajinagar Entrance | Emerging-Watch | Score=28.17
73,46,2,74,1.608695652173913,30,45,5,12.981210243478262,77.59849502608695,CLUSTER::73,46.0,46.0,46.0,46.0,0.0,0.999999999978261,0.0,1.0,1.0,1.0,0.7918617615211109,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.291558832546671e-11,0.13375571981665213,0.3759843745725787,-0.09298282899183291,0.1612292359491501,28.118097320266894,365,Emerging-Watch,1,CLUSTER::73 | Emerging-Watch | Score=28.12
506,46,1,52,1.1304347826086956,0,46,2,12.991537626086958,77.65180846304348,CLUSTER::506,46.0,46.0,46.0,46.0,0.0,0.999999999978261,0.0,1.0,1.0,1.0,0.7918617615211109,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.291558832546671e-11,0.08213070515057587,0.3759843745725787,-0.0938253974014478,0.15856174153058847,28.032737498872923,366,Emerging-Watch,1,CLUSTER::506 | Emerging-Watch | Score=28.03
634,59,12,68,1.152542372881356,18,48,6,12.973752284745764,77.6230504779661,CLUSTER::634,23.0,18.0,18.0,23.0,-6.999999999999997,1.3728813558623958,-0.21739130433837428,1.0,0.7916666666666666,0.7916666666666666,0.5312087283316677,0.15331807776534412,0.38709677418730504,0.08926577620202224,0.2965650323985529,0.1196761703622677,0.46119015146319303,-0.03238565716890851,0.35307433217362555,27.911098653319037,367,Emerging-Watch,1,CLUSTER::634 | Emerging-Watch | Score=27.91
85,43,3,86,2.0,1,43,4,13.034700225763627,77.55713622360886,CLUSTER::85,43.0,43.0,43.0,43.0,0.0,0.9999999999767443,0.0,1.0,1.0,1.0,0.7728797799654307,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.1709325359425354e-11,0.16191481872542102,0.35297016556669275,-0.09288865514985756,0.1615273817079717,27.899854205881024,368,Emerging-Watch,1,CLUSTER::85 | Emerging-Watch | Score=27.9
736,33,3,117,3.5454545454545454,5,32,2,12.987154854545455,77.73461575454546,POLICE_STATION::Whitefield,33.0,33.0,33.0,33.0,0.0,0.9999999999696971,0.0,1.0,1.0,1.0,0.698679382937756,0.21052631573407204,0.4999999999919356,0.11015202348064793,2.6104498350460067e-11,0.23465915757307393,0.26300782730893557,-0.08421573282930389,0.1889850594688432,27.88809512989682,369,Emerging-Watch,1,POLICE_STATION::Whitefield | Emerging-Watch | Score=27.89
381,89,8,158,1.7752808988764044,38,86,6,12.953492923259459,77.54273083852891,"BTP095 - Satellite Bus Stand, Mysore Road",67.0,22.0,22.0,67.0,-44.999999999999986,1.505617977494256,-0.6716417910347516,1.0,0.3382352941176471,0.3382352941176471,0.5861923353432362,0.033778476034597354,0.0,0.033861756665725565,0.40213491372721294,0.33086941217803423,0.6026659891065098,0.04654613517236117,0.6029651577905498,27.81694507029902,370,Emerging-Watch,1,"BTP095 - Satellite Bus Stand, Mysore Road | Emerging-Watch | Score=27.82"
31,67,12,108,1.6119402985074627,22,65,4,12.937702156716417,77.5847269761194,BTP218 - Syndicate Bank Junction,31.0,18.0,18.0,31.0,-12.499999999999996,1.3880597014303855,-0.41935483869614987,1.0,0.59375,0.59375,0.5312087283316677,0.10016977926412643,0.298387096769381,0.06703984651896032,0.3086368790425197,0.21353983339149726,0.5048623692135906,-0.00589057858229175,0.4369553244380469,27.74885178143866,371,Emerging-Watch,1,BTP218 - Syndicate Bank Junction | Emerging-Watch | Score=27.75
199,74,11,87,1.1756756756756757,30,70,8,12.964401916216216,77.55508381621623,CLUSTER::199,34.0,20.0,20.0,34.0,-8.999999999999995,1.378378378322498,-0.4117647058702423,1.0,0.6,0.6,0.560011652799477,0.10216718263883963,0.35483870967169634,0.06778299200778222,0.30093699848929367,0.16426141030115174,0.5390499233784143,-0.01732670084724941,0.4007496087197157,27.678632433434892,372,Emerging-Watch,1,CLUSTER::199 | Emerging-Watch | Score=27.68
743,40,3,99,2.475,29,39,5,12.970927981261351,77.64723041842696,POLICE_STATION::Jeevanbheemanagar,40.0,40.0,40.0,40.0,0.0,0.9999999999750001,0.0,1.0,1.0,1.0,0.7525568166716923,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.032213619344119e-11,0.19242050920992063,0.3283301181886529,-0.09327930043686489,0.16029063450639344,27.61640273590566,373,Emerging-Watch,1,POLICE_STATION::Jeevanbheemanagar | Emerging-Watch | Score=27.62
86,52,6,104,2.0,0,44,6,12.989725098076924,77.5530097826923,CLUSTER::86,26.0,26.0,26.0,26.0,-3.400326353594165e-15,0.9999999999615384,0.0,1.0,1.0,1.0,0.6323371958993322,0.21052631573407204,0.49999999999193556,0.11015202348064793,1.9615614184917222e-11,0.20415346708857432,0.41790540998606596,-0.07953303463154959,0.2038100530999568,27.56638868163137,374,Emerging-Watch,1,CLUSTER::86 | Emerging-Watch | Score=27.57
249,57,14,83,1.456140350877193,41,53,5,12.960880652631579,77.51173931929824,CLUSTER::249,21.0,18.0,18.0,21.0,-4.500000000000002,1.26315789467036,-0.14285714285034012,1.0,0.8636363636363636,0.8636363636363636,0.5312087283316677,0.17293233078334938,0.4274193548318159,0.0967436237747019,0.20929828841632767,0.1548750439982288,0.44936114244413405,-0.047172106415213966,0.30626178807065735,27.541540044534557,375,Emerging-Watch,1,CLUSTER::249 | Emerging-Watch | Score=27.54
384,15,4,23,1.5333333333333334,4,14,5,12.952228453333333,77.59068747333335,CLUSTER::384,9.0,6.0,6.0,9.0,-3.0000000000000004,1.19999999984,-0.3333333332962963,1.0,0.7,0.7,0.24384305484981084,0.12280701752128863,0.4516129032185225,0.0792939968951887,0.15906669912139018,0.014079549454384437,0.0,-0.0005760866690120436,0.453780519109948,27.486722508005236,376,Emerging-Watch,1,CLUSTER::384 | Emerging-Watch | Score=27.49
390,52,5,58,1.1153846153846154,11,49,3,12.926669757692308,77.55074664038462,BTP155 - Katriguppe Junction,31.0,21.0,21.0,31.0,-10.000000000000004,1.1923076922618343,-0.32258064515088447,1.0,0.6875,0.6875,0.5733996043740147,0.12563667229565234,0.3387096774138918,0.07789271060873987,0.15294874924300048,0.09621025460496031,0.41790540998606596,-0.02728912094786351,0.36920949908529344,27.428637622828546,377,Emerging-Watch,1,BTP155 - Katriguppe Junction | Emerging-Watch | Score=27.43
18,42,2,81,1.9285714285714286,22,42,6,12.965111821428572,77.53824457619048,CLUSTER::18,42.0,42.0,42.0,42.0,0.0,0.9999999999761906,0.0,1.0,1.0,1.0,0.7662636481238205,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.126897447649964e-11,0.15018186084676732,0.34494860888323114,-0.09677391705331773,0.14922699835172032,27.42684835638166,378,Emerging-Watch,1,CLUSTER::18 | Emerging-Watch | Score=27.43
474,71,6,84,1.1830985915492958,0,58,3,12.962032549295774,77.5961991056338,CLUSTER::474,48.0,23.0,23.0,48.0,-25.000000000000004,1.3521126760182505,-0.5208333333224827,1.0,0.4897959183673469,0.4897959183673469,0.5984405267742482,0.07346491226422432,0.09677419354682619,0.05423277223050169,0.28004700565096624,0.15722163557395955,0.5248062171912884,0.014053847499500893,0.5000975508109937,27.231975888823555,379,Emerging-Watch,1,CLUSTER::474 | Emerging-Watch | Score=27.23
182,46,12,60,1.3043478260869565,22,45,5,12.979952454347826,77.55461207826087,CLUSTER::182,18.0,14.0,14.0,18.0,-7.499999999999999,1.6304347825023628,-0.22222222220987653,1.0,0.7894736842105263,0.7894736842105263,0.4631786240787732,0.15204678358896756,0.3790322580584028,0.08903323063711717,0.5014058996128862,0.10090343775642178,0.3759843745725787,-0.0297760409738847,0.3613361380464517,27.225101527913832,380,Emerging-Watch,1,CLUSTER::182 | Emerging-Watch | Score=27.23
680,41,4,84,2.048780487804878,21,34,7,12.961173807317074,77.58678606829268,CLUSTER::680,41.0,41.0,41.0,41.0,0.0,0.9999999999756098,0.0,1.0,1.0,1.0,0.7594918283908931,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.0807078453121973e-11,0.15722163557395955,0.3367382924720271,-0.09801079641464228,0.1453111515728512,27.22027942266272,381,Emerging-Watch,1,CLUSTER::680 | Emerging-Watch | Score=27.22
296,41,6,77,1.8780487804878048,33,39,6,12.989258212195121,77.59911372439024,BTP171 - Indian Express (Balekundri),22.0,19.0,19.0,22.0,-3.000000000000001,1.0731707316549672,-0.136363636357438,1.0,0.8695652173913043,0.8695652173913043,0.5459703773119391,0.17464114828103183,0.4516129032185225,0.09734671617166486,0.05819513386165695,0.14079549454384435,0.3367382924720271,-0.056159426974329574,0.2778087542805313,27.15379024973934,382,Emerging-Watch,1,BTP171 - Indian Express (Balekundri) | Emerging-Watch | Score=27.15
39,59,8,60,1.0169491525423728,30,58,4,12.973489581355933,77.55088875423729,CLUSTER::39,38.0,21.0,21.0,38.0,-17.000000000000004,1.2881355931766734,-0.4473684210408588,1.0,0.5641025641025641,0.5641025641025641,0.5733996043740147,0.09279778391219566,0.2258064516092612,0.0634744959310549,0.2291638886911927,0.10090343775642178,0.46119015146319303,-0.006605107575710922,0.434693191084724,27.055938094986555,383,Emerging-Watch,1,CLUSTER::39 | Emerging-Watch | Score=27.06
527,15,5,26,1.7333333333333334,7,15,3,12.969875953333334,77.64134192,CLUSTER::527,9.0,6.0,6.0,9.0,-3.0000000000000004,1.19999999984,-0.3333333332962963,1.0,0.7,0.7,0.24384305484981084,0.12280701752128863,0.4516129032185225,0.0792939968951887,0.15906669912139018,0.021119324181576655,0.0,-0.004967583503789952,0.4398774423244613,27.04182405086966,384,Emerging-Watch,1,CLUSTER::527 | Emerging-Watch | Score=27.04
250,65,6,95,1.4615384615384615,40,44,3,13.050518967692309,77.52553715692308,CLUSTER::250,43.0,22.0,22.0,43.0,-21.000000000000004,1.3230769230362132,-0.4883720930118984,1.0,0.5227272727272727,0.5227272727272727,0.5861923353432362,0.0820073439226564,0.16129032257804368,0.05838413498684398,0.25695389872299684,0.18303414290699765,0.49444600321000937,0.0028230819805010743,0.4645419757428525,27.018240490578897,385,Emerging-Watch,1,CLUSTER::250 | Emerging-Watch | Score=27.02
771,40,2,80,2.0,22,39,7,12.9926088225,77.558071735,CLUSTER::771,40.0,40.0,40.0,40.0,0.0,0.9999999999750001,0.0,1.0,1.0,1.0,0.7525568166716923,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.032213619344119e-11,0.14783526927103657,0.3283301181886529,-0.10018872885268909,0.13841601693903602,26.916414973750225,386,Emerging-Watch,1,CLUSTER::771 | Emerging-Watch | Score=26.92
641,15,4,30,2.0,3,14,4,12.892604526666666,77.63740889333333,CLUSTER::641,9.0,6.0,6.0,9.0,-3.0000000000000004,1.19999999984,-0.3333333332962963,1.0,0.7,0.7,0.24384305484981084,0.12280701752128863,0.4516129032185225,0.0792939968951887,0.15906669912139018,0.030505690484499613,0.0,-0.007245477047614135,0.43266583998465147,26.811052775995748,387,Emerging-Watch,1,CLUSTER::641 | Emerging-Watch | Score=26.81
629,59,10,71,1.2033898305084745,32,58,6,12.9697997779661,77.63991479661017,POLICE_STATION::Jeevanbheemanagar,38.0,21.0,21.0,38.0,-17.000000000000004,1.2881355931766734,-0.4473684210408588,1.0,0.5641025641025641,0.5641025641025641,0.5733996043740147,0.09279778391219566,0.2258064516092612,0.0634744959310549,0.2291638886911927,0.12671594508945994,0.46119015146319303,-0.009357532660456525,0.4259792653461317,26.777092471351605,388,Emerging-Watch,1,POLICE_STATION::Jeevanbheemanagar | Emerging-Watch | Score=26.78
531,40,1,40,1.0,0,40,2,12.961864695,77.59901637499999,CLUSTER::531,40.0,40.0,40.0,40.0,0.0,0.9999999999750001,0.0,1.0,1.0,1.0,0.7525568166716923,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.032213619344119e-11,0.053971606241807,0.3283301181886529,-0.10280655673364886,0.13012821362060048,26.651205267560286,389,Emerging-Watch,1,CLUSTER::531 | Emerging-Watch | Score=26.65
358,39,6,82,2.1025641025641026,8,39,3,12.954820087179488,77.58434583333334,CLUSTER::358,23.0,16.0,16.0,23.0,-7.000000000000002,1.179487179426693,-0.304347826073724,1.0,0.7083333333333334,0.7083333333333334,0.49919920734633993,0.13043478257785296,0.387096774187305,0.08022247517570028,0.1427521659494148,0.15252845242249805,0.3197143138198764,-0.0344447798933723,0.34655533821187573,26.560631501370548,390,Emerging-Watch,1,CLUSTER::358 | Emerging-Watch | Score=26.56
509,40,1,72,1.8,40,40,3,12.967056625000001,77.54297912749999,CLUSTER::509,40.0,40.0,40.0,40.0,0.0,0.9999999999750001,0.0,1.0,1.0,1.0,0.7525568166716923,0.21052631573407204,0.4999999999919356,0.11015202348064793,3.032213619344119e-11,0.12906253666519066,0.3283301181886529,-0.10395313009582774,0.126498267364389,26.535046987361515,391,Emerging-Watch,1,CLUSTER::509 | Emerging-Watch | Score=26.54
