st_dbscan_cluster_id,records_total,peak_window_records,distinct_days,severity_sum,severity_mean,unique_vehicles,centroid_lat,centroid_lon,dominant_police_station,dominant_junction_name,unique_vehicle_types,dominant_vehicle_type,records_peak_hour,gap_count,mean_dwell_minutes,median_dwell_minutes,std_dwell_minutes,mu_departures_per_hour,growth_first_half_mean,growth_second_half_mean,growth_pct_change,growth_multiplier,lambda_hr_peak_window,lambda_hr_peak_hour,cluster_label,lat,lon,vehicle_width_avg_m,cluster_label_mu,gap_count_mu,median_dwell_minutes_mu,std_dwell_minutes_mu,blocking_vehicles_L,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,dominant_violation_tag,lat_key,lon_key,geometry_source,road_class,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality,base_saturation_per_lane_pcu_hr,base_capacity_pcu_hr,blocked_width_fraction,reduced_capacity_pcu_hr,capacity_loss_pct,free_flow_speed_kmh,free_flow_time_min,V_over_C0,V_over_Cp,delay_minutes_per_vehicle,criticality_factor,stage5_rank,mappls_address,effective_capacity_pcu_hr,delay_norm,lambda_norm,severity_norm,growth_norm,criticality_norm,ccs_raw_product,ccs_score,risk_band,physical_hotspot_key,cluster_label_display,priority_message,ccs_rank
2,21733,10074,87,34509,1.58786177702112,18627,12.973168894409923,77.5775477916929,Upparpet,BTP040 - Elite Junction,21,SCOOTER,2791.0,624.0,101.33173076923076,48.0,126.7815500341265,0.592114627313035,1792.0,1568.7142857142858,-0.1246014030611549,1.0,19.00754716981132,32.08045977011494,BTP040 - Elite Junction,12.973168894409923,77.5775477916929,1.3896056687986011,BTP040 - Elite Junction,624.0,48.0,126.7815500341265,32.101127486015336,1844,154,['WRONG PARKING'],12.9732,77.5775,osmnx,tertiary,2,7.0,64.13710759442279,5,0.0004823158368602,1700.0,3400.0,0.95,340.0,0.9000000000000294,35.0,0.1099493273047216,0.0055904550499428,0.0559045504992806,60.0,1.3174810730666666,2,"AS Char Main Road, Kempegowda Maharaja Complex, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",340.0,0.9999999999830509,0.9999999999473893,0.9999999999999711,0.0,0.40243524546916803,0.21913129304124876,21.913129304124876,Critical,BTP040 - ELITE JUNCTION|12.97317|77.57755,BTP040 - Elite Junction (Cluster 2),BTP040 - Elite Junction (Cluster 2) | Critical | CCS=21.913,1
459,28,1,4,34,1.2142857142857142,28,13.121618392857142,77.63114156071428,Yelahanka,No Junction,6,MAXI-CAB,1.0,,94.4,,,0.635593220338983,6.0,22.0,2.666666666222222,3.666666666222222,0.0018867924528301,0.25,POLICE_STATION::Yelahanka,13.121618392857142,77.63114156071428,1.864285714285714,,,,,0.0029685534544489,0,0,['NO PARKING'],13.1216,77.6311,osmnx,primary,2,7.0,368.0941048418436,4,0.0008316223086878,1900.0,3800.0,0.0007906045423474,3796.99570273908,0.0007906045426103,45.0,0.4907921397891139,4.965243296920242e-07,4.969171946833113e-07,60.0,1.2412238117644712,670,,3796.99570273908,0.9999999999830509,9.926543577003596e-05,0.0007246376811593994,0.3333333332361111,0.30577244483502963,0.012283648150446018,1.2283648150446018,High,POLICE_STATION::YELAHANKA|13.12162|77.63114,POLICE_STATION::Yelahanka (Cluster 459),POLICE_STATION::Yelahanka (Cluster 459) | High | CCS=1.228,300
251,60,46,9,85,1.4166666666666667,57,12.96866157,77.53648272333334,Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",5,MOTOR CYCLE,19.0,,94.4,,,0.635593220338983,42.0,18.0,-0.5714285714149661,1.0,0.0867924528301886,2.111111111111111,"BTP022 - Marenahalli Junction, Vijayanagar",12.96866157,77.53648272333334,1.11,,,,,0.1365534589046527,3,0,['NO PARKING'],12.9687,77.5365,osmnx,primary,2,7.0,156.67800849760903,4,0.008253532004594,1900.0,3800.0,0.0216534770517872,3717.716787203208,0.0216534770520447,45.0,0.2089040113301407,2.2840119165833117e-05,2.3345633300770665e-05,60.0,1.290394215966544,115,,3717.716787203208,0.9999999999830509,0.004566210045421865,0.002202898550724574,0.0,0.3681002664394508,0.012176781562287037,1.2176781562287038,High,"BTP022 - MARENAHALLI JUNCTION, VIJAYANAGAR|12.96866|77.53648","BTP022 - Marenahalli Junction, Vijayanagar (Cluster 251)","BTP022 - Marenahalli Junction, Vijayanagar (Cluster 251) | High | CCS=1.218",301
448,21,2,5,21,1.0,21,12.959665404761903,77.64565549047619,Jeevanbheemanagar,"BTP148 - 17th Main, Doopanahalli Bus Stop",4,MAXI-CAB,1.0,,94.4,,,0.635593220338983,6.0,15.0,1.49999999975,2.49999999975,0.0037735849056603,0.2,"BTP148 - 17th Main, Doopanahalli Bus Stop",12.959665404761903,77.64565549047619,1.8285714285714283,,,,,0.0059371069088979,0,0,['NO PARKING'],12.9597,77.6457,osmnx,residential,2,7.0,149.05937677851068,4,0.0173029318043141,1500.0,3000.0,0.0015509177229191,2995.3472468312425,0.0015509177232519,30.0,0.2981187535570114,1.2578616352197065e-06,1.2598155054146618e-06,60.0,1.3503467974677483,627,,2995.3472468312425,0.9999999999830509,0.0001985308715400772,0.0003478260869565117,0.1874999999453125,0.4440954481990927,0.01214001226465938,1.2140012264659379,High,"BTP148 - 17TH MAIN, DOOPANAHALLI BUS STOP|12.95967|77.64566","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 448)","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 448) | High | CCS=1.214",302
464,69,38,11,107,1.5507246376811594,65,12.97810134347826,77.63954483188405,Jeevanbheemanagar,No Junction,4,SCOOTER,18.0,,94.4,,,0.635593220338983,19.0,15.5,-0.1842105263060942,1.0,0.0716981132075471,1.6363636363636365,POLICE_STATION::Jeevanbheemanagar,12.97810134347826,77.63954483188405,0.9420289855072465,,,,,0.1128050312690609,4,0,['NO PARKING'],12.9781,77.6395,osmnx,residential,2,7.0,212.86338061001803,4,0.0002565249573372,1500.0,3000.0,0.0151808013073322,2954.4575960780035,0.0151808013076604,30.0,0.4257267612200219,2.3899371069174424e-05,2.426777534485553e-05,60.0,1.2374137722490284,98,,2954.4575960780035,0.9999999999830509,0.0037720865592615403,0.0028405797101448455,0.0,0.3009428839014162,0.01200244624098821,1.200244624098821,High,POLICE_STATION::JEEVANBHEEMANAGAR|12.9781|77.63954,POLICE_STATION::Jeevanbheemanagar (Cluster 464),POLICE_STATION::Jeevanbheemanagar (Cluster 464) | High | CCS=1.2,303
507,65,65,1,65,1.0,65,12.909785066153846,77.64451709846153,HSR Layout,No Junction,4,SCOOTER,43.0,,94.4,,,0.635593220338983,65.0,65.0,0.0,1.0,0.1226415094339622,43.0,POLICE_STATION::HSR Layout,12.909785066153846,77.64451709846153,1.2692307692307692,,,,,0.1929559745391832,0,0,['NO PARKING'],12.9098,77.6445,osmnx,secondary,4,14.0,54.42566337577483,4,0.0002609982943175,1800.0,7200.0,0.0174932614267533,7074.048517727376,0.0174932614268898,40.0,0.0816384950636602,1.7033542976936838e-05,1.7336820510434523e-05,60.0,1.2374434082586896,193,,7074.048517727376,0.9999999999830509,0.006452253325052637,0.0016231884057970546,0.0,0.3009804501560201,0.011934406562459025,1.1934406562459026,High,POLICE_STATION::HSR LAYOUT|12.90979|77.64452,POLICE_STATION::HSR Layout (Cluster 507),POLICE_STATION::HSR Layout (Cluster 507) | High | CCS=1.193,304
509,40,40,1,72,1.8,40,12.967056625,77.54297912749999,Vijayanagara,No Junction,3,SCOOTER,25.0,,94.4,,,0.635593220338983,40.0,40.0,0.0,1.0,0.0754716981132075,25.0,POLICE_STATION::Vijayanagara,12.967056625,77.54297912749999,0.8800000000000001,,,,,0.1187421381779589,0,0,['WRONG PARKING'],12.9671,77.543,osmnx,tertiary,2,7.0,48.812214489166806,6,0.0064382261121689,1700.0,3400.0,0.0149275830830966,3349.2462175174715,0.0149275830833863,35.0,0.0836780819814264,2.2197558268583926e-05,2.253393546238776e-05,60.0,1.4355106097994537,164,,3349.2462175174715,0.9999999999830509,0.003970617430801623,0.0018260869565216863,0.0,0.552048087358792,0.011923161079406266,1.1923161079406266,High,POLICE_STATION::VIJAYANAGARA|12.96706|77.54298,POLICE_STATION::Vijayanagara (Cluster 509),POLICE_STATION::Vijayanagara (Cluster 509) | High | CCS=1.192,305
674,63,35,6,109,1.7301587301587302,62,12.841830123809522,77.64624068888888,Electronic City,No Junction,5,MOTOR CYCLE,26.0,,94.4,,,0.635593220338983,63.0,63.0,0.0,1.0,0.0660377358490566,4.333333333333333,POLICE_STATION::Electronic City,12.841830123809522,77.64624068888888,1.053968253968254,,,,,0.103899370905714,1,0,['WRONG PARKING'],12.8418,77.6462,osmnx,residential,2,7.0,30.35239789502993,4,6.436456086745057e-06,1500.0,3000.0,0.0156438055037502,2953.068583488749,0.0156438055040782,30.0,0.0607047957900578,2.2012578616344866e-05,2.236241183772894e-05,60.0,1.235756927421132,187,,2953.068583488749,0.9999999999830509,0.003474290251951422,0.0028985507246375975,0.0,0.29884268703431416,0.011805330379517805,1.1805330379517804,High,POLICE_STATION::ELECTRONIC CITY|12.84183|77.64624,POLICE_STATION::Electronic City (Cluster 674),POLICE_STATION::Electronic City (Cluster 674) | High | CCS=1.181,306
249,57,41,14,83,1.456140350877193,53,12.96088065263158,77.51173931929824,Jnanabharathi,No Junction,5,CAR,16.0,,94.4,,,0.635593220338983,21.0,18.0,-0.1428571428503401,1.0,0.0773584905660377,1.1428571428571428,POLICE_STATION::Jnanabharathi,12.96088065263158,77.51173931929824,1.763157894736842,,,,,0.1217106916324078,3,0,['NO PARKING'],12.9609,77.5117,osmnx,secondary,2,7.0,89.08410999914251,4,0.0089713899519487,1800.0,3600.0,0.0306564523992721,3489.6367713626205,0.0306564523995412,40.0,0.1336261649987104,2.148846960167118e-05,2.2168063794160704e-05,60.0,1.2951500492867163,123,,3489.6367713626205,0.9999999999830509,0.004069882866571664,0.002144927536231822,0.0,0.37412870439049706,0.011781532570294555,1.1781532570294555,High,POLICE_STATION::JNANABHARATHI|12.96088|77.51174,POLICE_STATION::Jnanabharathi (Cluster 249),POLICE_STATION::Jnanabharathi (Cluster 249) | High | CCS=1.178,307
411,39,39,1,121,3.102564102564102,39,12.98794847948718,77.73408087948718,Mahadevapura,No Junction,2,MOTOR CYCLE,39.0,,94.4,,,0.635593220338983,39.0,39.0,0.0,1.0,0.0735849056603773,39.0,POLICE_STATION::Mahadevapura,12.98794847948718,77.73408087948718,0.8641025641025641,,,,,0.1157735847235099,0,0,"['PARKING ON FOOTPATH', 'WRONG PARKING']",12.9879,77.7341,osmnx,primary,2,7.0,377.8368118476869,3,7.446979692364031e-05,1900.0,3800.0,0.0142914644858055,3745.692434953939,0.0142914644860648,45.0,0.5037824157969047,1.9364448857988944e-05,1.9645207645368936e-05,60.0,1.1576362220582221,111,,3745.692434953939,0.9999999999830509,0.0038713519950315813,0.0032463768115941092,0.0,0.19981780679414465,0.011746555235338631,1.1746555235338632,High,POLICE_STATION::MAHADEVAPURA|12.98795|77.73408,POLICE_STATION::Mahadevapura (Cluster 411),POLICE_STATION::Mahadevapura (Cluster 411) | High | CCS=1.175,308
699,59,41,12,90,1.5254237288135593,58,12.967494827118644,77.53615902033897,Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",6,CAR,16.0,,94.4,,,0.635593220338983,30.0,29.0,-0.0333333333322222,1.0,0.0773584905660377,1.3333333333333333,"BTP022 - Marenahalli Junction, Vijayanagar",12.967494827118644,77.53615902033897,1.4033898305084744,,,,,0.1217106916324078,1,0,['NO PARKING'],12.9675,77.5362,osmnx,primary,2,7.0,156.8019566350709,4,0.0012007530652627,1900.0,3800.0,0.024401078125239,3707.275903124092,0.0244010781254956,45.0,0.2090692755134232,2.0357497517372997e-05,2.0866666681275997e-05,60.0,1.2436693155832816,118,,3707.275903124092,0.9999999999830509,0.004069882866571664,0.002347826086956454,0.0,0.3088723364919163,0.011709242772470116,1.1709242772470116,High,"BTP022 - MARENAHALLI JUNCTION, VIJAYANAGAR|12.96749|77.53616","BTP022 - Marenahalli Junction, Vijayanagar (Cluster 699)","BTP022 - Marenahalli Junction, Vijayanagar (Cluster 699) | High | CCS=1.171",309
302,63,27,7,98,1.5555555555555556,63,12.967010495238096,77.5359064904762,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",5,SCOOTER,19.0,,94.4,,,0.635593220338983,58.0,5.0,-0.8,1.0,0.0509433962264151,2.7142857142857144,"BTP016 - 5th Main Road, RPC Layout",12.967010495238096,77.5359064904762,1.1492063492063491,,,,,0.0801509432701222,0,0,['WRONG PARKING'],12.967,77.5359,osmnx,primary,2,7.0,174.9635285477111,6,0.0030792649564597,1900.0,3800.0,0.0131585675553919,3749.99744328951,0.0131585675556518,45.0,0.2332847047302763,1.3406156901684657e-05,1.35849149224256e-05,60.0,1.4132573778830935,180,,3749.99744328951,0.9999999999830509,0.002680166765791097,0.0025797101449274618,0.0,0.5238401543244274,0.011689959327727237,1.1689959327727237,High,"BTP016 - 5TH MAIN ROAD, RPC LAYOUT|12.96701|77.53591","BTP016 - 5th Main Road, RPC Layout (Cluster 302)","BTP016 - 5th Main Road, RPC Layout (Cluster 302) | High | CCS=1.169",310
296,41,33,6,77,1.8780487804878048,39,12.98925821219512,77.59911372439024,Shivajinagar,BTP171 - Indian Express (Balekundri),6,SCOOTER,20.0,1.0,105.0,105.0,0.0,0.5714285714231292,22.0,19.0,-0.136363636357438,1.0,0.0622641509433962,3.333333333333333,BTP171 - Indian Express (Balekundri),12.98925821219512,77.59911372439024,1.275609756097561,BTP171 - Indian Express (Balekundri),1.0,105.0,0.0,0.1089622639612971,2,0,['WRONG PARKING'],12.9893,77.5991,osmnx,primary,3,10.5,125.44478642864478,4,0.0291331059094711,1900.0,5700.0,0.0132374597087877,5624.54647965991,0.0132374597089609,45.0,0.1672597152381893,1.092353525322549e-05,1.1070074924005248e-05,60.0,1.4287221033344202,230,,5624.54647965991,0.9999999999830509,0.003275759380411339,0.0019710144927535663,0.0,0.5434430570203342,0.011555096039216948,1.1555096039216948,High,BTP171 - INDIAN EXPRESS (BALEKUNDRI)|12.98926|77.59911,BTP171 - Indian Express (Balekundri) (Cluster 296),BTP171 - Indian Express (Balekundri) (Cluster 296) | High | CCS=1.156,311
738,26,23,7,104,4.0,26,12.978758838461538,77.62889721153846,Halasur,No Junction,7,SCOOTER,19.0,,94.4,,,0.635593220338983,24.0,2.0,-0.8,1.0,0.0433962264150943,2.7142857142857144,POLICE_STATION::Halasur,12.978758838461538,77.62889721153846,1.4615384615384617,,,,,0.0682767294523263,0,0,['WRONG PARKING'],12.9788,77.6289,osmnx,primary,2,7.0,82.02866021243793,3,0.0434392559420771,1900.0,3800.0,0.014255580872625,3745.828792684025,0.0142555808728844,45.0,0.1093715469499148,1.1420059582916557e-05,1.1585213531339147e-05,60.0,1.4449294053840402,253,,3745.828792684025,0.9999999999830509,0.0022831050227109326,0.0027536231884057174,0.0,0.563987241011303,0.011542449730345206,1.1542449730345206,High,POLICE_STATION::HALASUR|12.97876|77.6289,POLICE_STATION::Halasur (Cluster 738),POLICE_STATION::Halasur (Cluster 738) | High | CCS=1.154,312
40,40,15,6,151,3.775,35,12.9783929575,77.62870983,Halasur,No Junction,8,PASSENGER AUTO,12.0,,94.4,,,0.635593220338983,39.0,1.0,-0.8,1.0,0.0283018867924528,2.0,POLICE_STATION::Halasur,12.9783929575,77.62870983,1.55,,,,,0.0445283018167345,5,0,"['NO PARKING', 'WRONG PARKING', 'PARKING IN A MAIN ROAD', 'PARKING ON FOOTPATH', 'PARKING NEAR ROAD CROSSING']",12.9784,77.6287,osmnx,secondary,2,7.0,17.12801636150521,6,0.0079106619888531,1800.0,3600.0,0.0098598382580112,3564.5045822711595,0.0098598382582862,40.0,0.0256920245422571,7.861635220123602e-06,7.939921562511237e-06,60.0,1.4452655475694631,471,,3564.5045822711595,0.9999999999830509,0.0014889815365506079,0.004115942028985388,0.0,0.5644133308616255,0.011470417612047538,1.1470417612047539,High,POLICE_STATION::HALASUR|12.97839|77.62871,POLICE_STATION::Halasur (Cluster 40),POLICE_STATION::Halasur (Cluster 40) | High | CCS=1.147,313
104,113,13,6,173,1.5309734513274336,111,13.000369847746285,77.67703044627365,Mahadevapura,No Junction,9,PASSENGER AUTO,13.0,,94.4,,,0.635593220338983,110.0,3.0,-0.8,1.0,0.0245283018867924,2.1666666666666665,POLICE_STATION::Mahadevapura,13.000369847746285,77.67703044627365,1.736283185840708,,,,,0.0385911949078366,1,0,['NO PARKING'],13.0004,77.677,osmnx,trunk,3,10.5,110.64726978853082,6,0.0063591542491432,2100.0,6300.0,0.0063814516984377,6259.7968542998415,0.0063814516985956,55.0,0.1207061124965769,3.8933812518712e-06,3.918386244425822e-06,60.0,1.4349867560171676,498,,6259.7968542998415,0.9999999999830509,0.0012904506650105252,0.004753623188405659,0.0,0.5513840565130226,0.011432985963639779,1.143298596363978,High,POLICE_STATION::MAHADEVAPURA|13.00037|77.67703,POLICE_STATION::Mahadevapura (Cluster 104),POLICE_STATION::Mahadevapura (Cluster 104) | High | CCS=1.143,314
446,59,31,11,92,1.5593220338983051,59,12.960949577966105,77.51180047457626,Jnanabharathi,No Junction,6,CAR,19.0,,94.4,,,0.635593220338983,22.0,18.5,-0.1590909090836776,1.0,0.0584905660377358,1.7272727272727273,POLICE_STATION::Jnanabharathi,12.960949577966105,77.51180047457626,1.7440677966101694,,,,,0.0920251570879181,0,0,['WRONG PARKING'],12.9609,77.5118,osmnx,secondary,2,7.0,89.08410999914251,4,0.0089713899519487,1800.0,3600.0,0.0229283018474431,3517.4581133492047,0.0229283018477145,40.0,0.1336261649987104,1.6247379454922113e-05,1.6628646071360457e-05,60.0,1.2951500492867163,150,,3517.4581133492047,0.9999999999830509,0.0030772285088712568,0.0024057971014492057,0.0,0.37412870439049706,0.011305970309887826,1.1305970309887825,High,POLICE_STATION::JNANABHARATHI|12.96095|77.5118,POLICE_STATION::Jnanabharathi (Cluster 446),POLICE_STATION::Jnanabharathi (Cluster 446) | High | CCS=1.131,315
407,86,22,16,103,1.197674418604651,64,12.930913131395348,77.60640085813954,Mico Layout,BTP136 - Hosur-Tavarkere Road Junction,6,SCOOTER,7.0,,94.4,,,0.635593220338983,25.5,17.5,-0.3137254901837755,1.0,0.0415094339622641,0.4375,BTP136 - Hosur-Tavarkere Road Junction,12.930913131395348,77.60640085813954,0.9023255813953488,,,,,0.0653081759978774,15,1,['NO PARKING'],12.9309,77.6064,osmnx,tertiary,2,7.0,349.16642256339287,6,0.0031657387439851,1700.0,3400.0,0.0084184625526765,3371.3772273209,0.0084184625529681,35.0,0.5985710101086564,1.2208657047721158e-05,1.2312307749446876e-05,60.0,1.4138302696669767,158,,3371.3772273209,0.9999999999830509,0.002183839586940891,0.0027246376811593414,0.0,0.5245663451598285,0.011261660657066576,1.1261660657066577,High,BTP136 - HOSUR-TAVARKERE ROAD JUNCTION|12.93091|77.6064,BTP136 - Hosur-Tavarkere Road Junction (Cluster 407),BTP136 - Hosur-Tavarkere Road Junction (Cluster 407) | High | CCS=1.126,316
457,73,64,6,146,2.0,71,12.998416657534246,77.54124579452055,Vijayanagara,"BTP206 - Shankara Mutt Circle, Vijayanagar",6,SCOOTER,32.0,1.0,20.0,20.0,0.0,2.99999999985,72.0,1.0,-0.8,1.0,0.120754716981132,5.333333333333333,"BTP206 - Shankara Mutt Circle, Vijayanagar",12.998416657534246,77.54124579452055,1.1904109589041096,"BTP206 - Shankara Mutt Circle, Vijayanagar",1.0,20.0,0.0,0.0402515723156394,2,0,['WRONG PARKING'],12.9984,77.5412,osmnx,residential,2,7.0,189.5466644691472,3,0.0126047694129163,1500.0,3000.0,0.0068451303986876,2979.464608803937,0.0068451303990186,30.0,0.3790933289382817,4.025157232703061e-05,4.052899860742658e-05,20.03929151006554,1.240649883249934,91,,2979.464608803937,0.32269901365325354,0.0063529878892825955,0.003971014492753508,0.0,0.3050449398521388,0.01122855467805349,1.122855467805349,High,"BTP206 - SHANKARA MUTT CIRCLE, VIJAYANAGAR|12.99842|77.54125","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 457)","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 457) | High | CCS=1.123",317
239,76,33,9,76,1.0,72,12.924605011842104,77.61875365921053,Madiwala,BTP137 - Madiwala Traffic PS Junction,11,CAR,14.0,1.0,445.0,445.0,0.0,0.1348314606738543,39.0,37.0,-0.0512820512807363,1.0,0.0622641509433962,1.5555555555555556,BTP137 - Madiwala Traffic PS Junction,12.924605011842104,77.61875365921053,1.6855263157894735,BTP137 - Madiwala Traffic PS Junction,1.0,445.0,0.0,0.4617924494062657,2,0,['NO PARKING'],12.9246,77.6188,osmnx,primary,2,7.0,209.8164526252711,4,0.0187726321871615,1900.0,3800.0,0.1111947608279921,3377.4599088536297,0.1111947608282261,45.0,0.2797552701670219,1.63853028798368e-05,1.843520060154063e-05,60.0,1.3600836124980376,68,,3377.4599088536297,0.9999999999830509,0.003275759380411339,0.0019420289855071903,0.0,0.45643771953184553,0.01121499680691227,1.121499680691227,High,BTP137 - MADIWALA TRAFFIC PS JUNCTION|12.92461|77.61875,BTP137 - Madiwala Traffic PS Junction (Cluster 239),BTP137 - Madiwala Traffic PS Junction (Cluster 239) | High | CCS=1.121,318
417,38,37,3,73,1.9210526315789476,37,12.998684886842106,77.54103849210526,Vijayanagara,"BTP206 - Shankara Mutt Circle, Vijayanagar",6,SCOOTER,18.0,,94.4,,,0.635593220338983,20.0,18.0,-0.099999999995,1.0,0.0698113207547169,6.0,"BTP206 - Shankara Mutt Circle, Vijayanagar",12.998684886842106,77.54103849210526,1.1105263157894738,,,,,0.109836477814612,1,0,['WRONG PARKING'],12.9987,77.541,osmnx,secondary,4,14.0,198.467630314897,4,0.0127838638035299,1800.0,7200.0,0.0087125927884314,7137.269331923293,0.0087125927885692,40.0,0.297701445472338,9.696016771487124e-06,9.78123670385506e-06,60.0,1.3204078182401007,237,,7137.269331923293,0.9999999999830509,0.003672821123491499,0.0018550724637680623,0.0,0.40614515296355685,0.011210948442046537,1.1210948442046536,High,"BTP206 - SHANKARA MUTT CIRCLE, VIJAYANAGAR|12.99868|77.54104","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 417)","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 417) | High | CCS=1.121",319
354,15,4,3,19,1.2666666666666666,12,12.930508493333331,77.60972117333334,Mico Layout,BTP140 - Madiwala Check Post,4,CAR,3.0,,94.4,,,0.635593220338983,7.0,8.0,0.1428571428367347,1.142857142836735,0.0075471698113207,1.0,BTP140 - Madiwala Check Post,12.930508493333331,77.60972117333334,1.88,,,,,0.0118742138177958,2,0,['NO PARKING'],12.9305,77.6097,osmnx,secondary,2,7.0,76.58193843059654,6,0.0023765970454697,1800.0,3600.0,0.0031890745677524,3588.5193315560914,0.0031890745680293,40.0,0.1148729076458919,2.0964360586996277e-06,2.103143138996542e-06,60.0,1.4086021790705476,602,,3588.5193315560914,0.9999999999830509,0.0003970617430801596,0.00028985507246375976,0.01785714285235972,0.5179392794825395,0.011157907633764941,1.115790763376494,Moderate,BTP140 - MADIWALA CHECK POST|12.93051|77.60972,BTP140 - Madiwala Check Post (Cluster 354),BTP140 - Madiwala Check Post (Cluster 354) | Moderate | CCS=1.116,320
127,53,38,4,61,1.150943396226415,47,12.981131041509434,77.59827861698112,Shivajinagar,BTP042 - Minsk Square Junction (CTO),5,SCOOTER,15.0,1.0,186.0,186.0,0.0,0.322580645159556,53.0,53.0,0.0,1.0,0.0716981132075471,3.75,BTP042 - Minsk Square Junction (CTO),12.981131041509434,77.59827861698112,0.8886792452830189,BTP042 - Minsk Square Junction (CTO),1.0,186.0,0.0,0.2222641502555722,6,0,['NO PARKING'],12.9811,77.5983,osmnx,residential,2,7.0,161.82105428267124,6,4.956071186793694e-06,1500.0,3000.0,0.028217362467768,2915.347912596696,0.0282173624680919,30.0,0.3236421085653316,2.3899371069174424e-05,2.4593329975378883e-05,60.0,1.3928899769412209,88,,2915.347912596696,0.9999999999830509,0.0037720865592615403,0.0015072463768115506,0.0,0.49802267828266567,0.011047877308950058,1.1047877308950058,Moderate,BTP042 - MINSK SQUARE JUNCTION (CTO)|12.98113|77.59828,BTP042 - Minsk Square Junction (CTO) (Cluster 127),BTP042 - Minsk Square Junction (CTO) (Cluster 127) | Moderate | CCS=1.105,321
73,46,30,2,74,1.608695652173913,45,12.981210243478262,77.59849502608695,Shivajinagar,BTP042 - Minsk Square Junction (CTO),5,SCOOTER,16.0,,94.4,,,0.635593220338983,46.0,46.0,0.0,1.0,0.0566037735849056,8.0,BTP042 - Minsk Square Junction (CTO),12.981210243478262,77.59849502608695,0.9565217391304348,,,,,0.0890566036334691,1,0,['WRONG PARKING'],12.9812,77.5985,osmnx,residential,2,7.0,123.74213174435968,6,4.956071186793694e-06,1500.0,3000.0,0.0121692253394809,2963.492323981557,0.0121692253398102,30.0,0.2474842634887111,1.88679245282956e-05,1.9100361126914403e-05,60.0,1.3928899769412209,139,,2963.492323981557,0.9999999999830509,0.0029779630731012158,0.0018840579710144383,0.0,0.49802267828266567,0.01101135490075304,1.101135490075304,Moderate,BTP042 - MINSK SQUARE JUNCTION (CTO)|12.98121|77.5985,BTP042 - Minsk Square Junction (CTO) (Cluster 73),BTP042 - Minsk Square Junction (CTO) (Cluster 73) | Moderate | CCS=1.101,322
18,42,22,2,81,1.9285714285714288,42,12.965111821428572,77.53824457619048,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",6,SCOOTER,21.0,,94.4,,,0.635593220338983,42.0,42.0,0.0,1.0,0.0415094339622641,10.5,"BTP016 - 5th Main Road, RPC Layout",12.965111821428572,77.53824457619048,1.2261904761904765,,,,,0.0653081759978774,0,0,['WRONG PARKING'],12.9651,77.5382,osmnx,tertiary,2,7.0,55.04857105680446,8,0.0006984520322531,1700.0,3400.0,0.0114400376306469,3361.1038720558004,0.0114400376309377,35.0,0.0943689789545192,1.2208657047721158e-05,1.2349940835616837e-05,60.0,1.5546272683939333,270,,3361.1038720558004,0.9999999999830509,0.002183839586940891,0.00208695652173907,0.0,0.7030389520358509,0.011008558182264608,1.1008558182264607,Moderate,"BTP016 - 5TH MAIN ROAD, RPC LAYOUT|12.96511|77.53824","BTP016 - 5th Main Road, RPC Layout (Cluster 18)","BTP016 - 5th Main Road, RPC Layout (Cluster 18) | Moderate | CCS=1.101",323
771,40,22,2,80,2.0,39,12.9926088225,77.558071735,Rajajinagar,BTP009 - Prakash Nagar Junction,7,SCOOTER,19.0,,94.4,,,0.635593220338983,40.0,40.0,0.0,1.0,0.0415094339622641,9.5,BTP009 - Prakash Nagar Junction,12.9926088225,77.558071735,1.2,,,,,0.0653081759978774,1,0,['WRONG PARKING'],12.9926,77.5581,osmnx,residential,2,7.0,142.32091701110286,8,0.0003457664209799,1500.0,3000.0,0.0111956873123224,2966.4129380630325,0.011195687312652,30.0,0.2846418340221963,1.383647798741677e-05,1.3993140816515728e-05,60.0,1.5522907142221514,169,,2966.4129380630325,0.9999999999830509,0.002183839586940891,0.002057971014492694,0.0,0.7000771636602786,0.010963188557684581,1.0963188557684582,Moderate,BTP009 - PRAKASH NAGAR JUNCTION|12.99261|77.55807,BTP009 - Prakash Nagar Junction (Cluster 771),BTP009 - Prakash Nagar Junction (Cluster 771) | Moderate | CCS=1.096,324
