st_dbscan_cluster_id,records_total,peak_window_records,distinct_days,severity_sum,severity_mean,unique_vehicles,centroid_lat,centroid_lon,dominant_police_station,dominant_junction_name,unique_vehicle_types,dominant_vehicle_type,records_peak_hour,gap_count,mean_dwell_minutes,median_dwell_minutes,std_dwell_minutes,mu_departures_per_hour,growth_first_half_mean,growth_second_half_mean,growth_pct_change,growth_multiplier,lambda_hr_peak_window,lambda_hr_peak_hour,cluster_label,lat,lon,vehicle_width_avg_m,cluster_label_mu,gap_count_mu,median_dwell_minutes_mu,std_dwell_minutes_mu,blocking_vehicles_L,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,dominant_violation_tag,lat_key,lon_key,geometry_source,road_class,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality,base_saturation_per_lane_pcu_hr,base_capacity_pcu_hr,blocked_width_fraction,reduced_capacity_pcu_hr,capacity_loss_pct,free_flow_speed_kmh,free_flow_time_min,V_over_C0,V_over_Cp,delay_minutes_per_vehicle,criticality_factor,stage5_rank,mappls_address,reverse_geocode_ok,reverse_geocode_address,reverse_geocode_level,reverse_geocode_poi,reverse_geocode_street,reverse_geocode_locality,reverse_geocode_city,reverse_geocode_district,reverse_geocode_state,nearby_sensitive_poi_ok,nearby_sensitive_poi_count,nearby_sensitive_poi_names,nearby_sensitive_poi_addresses,nearby_sensitive_poi_min_distance_m,route_traffic_ok,route_traffic_distance_m,route_traffic_duration_sec,route_traffic_duration_min,route_optimal_ok,route_optimal_distance_m,route_optimal_duration_sec,route_optimal_duration_min,route_traffic_vs_optimal_ratio,distance_matrix_ok,distance_matrix_source,distance_matrix_distance_m,distance_matrix_duration_sec,distance_matrix_duration_min,distance_matrix_vs_route_ratio,context_multiplier,layer_b_priority_boost,layer_b_alert_flag,layer_b_error
618,15,10,4,15,1.0,15,12.9704859,77.64621114666667,Jeevanbheemanagar,,3,CAR,5.0,,94.4,,,0.635593220338983,8.0,7.0,-0.124999999984375,1.0,0.0188679245283018,1.25,POLICE_STATION::Jeevanbheemanagar,12.9704859,77.64621114666667,1.76,,,,,0.0296855345444897,0,0,['NO PARKING'],12.9705,77.6462,osmnx,tertiary,2,7.0,203.61440050047483,6,0.0085425932474497,1700.0,3400.0,0.0074637915415483,3374.623108758736,0.0074637915418401,35.0,0.349053258000804,5.549389567145982e-06,5.591120525229958e-06,2.2555588690709733e-14,1.4200261580392544,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,21,19,2,41,1.9523809523809523,21,13.093943976190475,77.5943195047619,Yelahanka,,3,MOTOR CYCLE,19.0,,94.4,,,0.635593220338983,19.0,2.0,-0.8947368420581717,1.0,0.0358490566037735,9.5,POLICE_STATION::Yelahanka,13.093943976190475,77.5943195047619,0.9571428571428572,,,,,0.0564025156345304,0,0,['WRONG PARKING'],13.0939,77.5943,osmnx,primary,3,10.5,282.4647648899333,4,0.0037642326132111,1900.0,5700.0,0.0051414538056512,5670.693713307788,0.0051414538058258,45.0,0.3766196865199028,6.289308176099525e-06,6.321811477780564e-06,2.177935117365775e-14,1.2419947910419786,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,27,20,4,27,1.0,27,13.09970415925926,77.58867976296297,Yelahanka,,3,SCOOTER,18.0,,94.4,,,0.635593220338983,18.0,9.0,-0.4999999999722222,1.0,0.0377358490566037,4.5,POLICE_STATION::Yelahanka,13.09970415925926,77.58867976296297,1.0777777777777775,,,,,0.0593710690889794,0,0,['NO PARKING'],13.0997,77.5887,osmnx,secondary,2,7.0,46.72125457986109,5,0.0001159527564027,1800.0,3600.0,0.0091412598425528,3567.091464566809,0.0091412598428282,40.0,0.0700818818697898,1.0482180293498136e-05,1.0578884626715304e-05,2.141510232731553e-14,1.2865678311795403,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,121,16,17,236,1.950413223140496,103,12.892124729808328,77.63798691754413,Hulimavu,,11,CAR,12.0,1.0,174.0,174.0,0.0,0.3448275862049148,57.0,32.0,-0.4385964912203755,1.0,0.030188679245283,0.7058823529411765,POLICE_STATION::Hulimavu,12.892124729808328,77.63798691754413,1.64297520661157,POLICE_STATION::Hulimavu,1.0,174.0,0.0,0.0875471695579371,11,1,['WRONG PARKING'],12.8921,77.638,osmnx,trunk,3,10.5,223.3453552933005,6,0.0037943230454166,2100.0,6300.0,0.0136988408551439,6213.697302612593,0.0136988408553004,55.0,0.2436494785017779,4.791853848456861e-06,4.858408412103549e-06,2.1379517128320297e-14,1.3850734340308577,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,16,14,3,20,1.25,16,12.995677023329218,77.6953448076584,Mahadevapura,,4,PASSENGER AUTO,7.0,,94.4,,,0.635593220338983,6.0,10.0,0.6666666665555555,1.6666666665555554,0.0264150943396226,2.333333333333333,POLICE_STATION::Mahadevapura,12.995677023329218,77.6953448076584,1.54375,,,,,0.0415597483622856,0,0,['NO PARKING'],12.9957,77.6953,osmnx,primary,3,10.5,435.1742884626872,4,1.3709651464766973e-05,1900.0,5700.0,0.0061102725264922,5665.171446598994,0.0061102725266666,45.0,0.5802323846169034,4.634227077125966e-06,4.6627175520832485e-06,2.090321616309848e-14,1.214386633040999,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,45,22,9,47,1.0444444444444445,43,12.970349842224538,77.64653041019761,Jeevanbheemanagar,,6,CAR,7.0,1.0,8.0,8.0,0.0,7.4999999990625,3.0,21.0,5.999999998,6.999999998,0.0415094339622641,0.7777777777777778,POLICE_STATION::Jeevanbheemanagar,12.970349842224538,77.64653041019761,1.6555555555555554,POLICE_STATION::Jeevanbheemanagar,1.0,8.0,0.0,0.0055345911949224,2,0,['NO PARKING'],12.9703,77.6465,osmnx,tertiary,2,7.0,203.61440050047483,6,0.0085425932474497,1700.0,3400.0,0.0013089747427391,3395.5494858746874,0.0013089747430327,35.0,0.349053258000804,1.2208657047721158e-05,1.222465881735167e-05,2.084348361843819e-14,1.4200261580392544,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,22,16,4,37,1.681818181818182,22,12.909889231818182,77.68686723181818,Bellandur,,2,CAR,13.0,,94.4,,,0.635593220338983,12.0,10.0,-0.1666666666527777,1.0,0.030188679245283,3.25,POLICE_STATION::Bellandur,12.909889231818182,77.68686723181818,1.9,,,,,0.0474968552711835,0,0,['WRONG PARKING'],12.9099,77.6869,osmnx,primary,3,10.5,231.14020167417016,4,0.0016754095193797,1900.0,5700.0,0.0085946690482527,5651.01038642496,0.0085946690484267,45.0,0.3081869355655534,5.296259516715389e-06,5.342173731939672e-06,2.080821649836996e-14,1.226618653207659,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,21,10,4,35,1.6666666666666667,21,13.19087928095238,77.64589617619048,Chikkajala,,2,CAR,6.0,,94.4,,,0.635593220338983,12.0,9.0,-0.2499999999791666,1.0,0.0188679245283018,1.5,POLICE_STATION::Chikkajala,13.19087928095238,77.64589617619048,1.9,,,,,0.0296855345444897,0,0,['NO PARKING'],13.1909,77.6459,osmnx,residential,2,7.0,113.78832329278389,2,0.0,1500.0,3000.0,0.0080575022323532,2975.82749330294,0.0080575022326838,30.0,0.2275766465855601,6.289308176098532e-06,6.340395930462218e-06,2.0719311304013462e-14,1.0714285714183671,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,30,19,4,32,1.0666666666666669,29,13.029039326666666,77.57087747666667,Sadashivanagar,,3,SCOOTER,10.0,,94.4,,,0.635593220338983,29.0,1.0,-0.9655172413460168,1.0,0.0358490566037735,2.5,POLICE_STATION::Sadashivanagar,13.029039326666666,77.57087747666667,0.86,,,,,0.0564025156345304,1,0,['NO PARKING'],13.029,77.5709,osmnx,residential,2,7.0,33.69681982933375,4,0.000186914684759,1500.0,3000.0,0.0069294519198238,2979.2116442405286,0.0069294519201548,30.0,0.0673936396586652,1.1949685534587212e-05,1.2033068101444106e-05,2.0537686202765163e-14,1.2156616210825406,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,55,14,4,84,1.5272727272727271,54,13.035406738181818,77.58910746,Hebbala,,6,SCOOTER,11.0,1.0,192.0,192.0,0.0,0.3124999999983724,50.0,5.0,-0.8999999999820001,1.0,0.0264150943396226,2.75,POLICE_STATION::Hebbala,13.035406738181818,77.58910746,1.2109090909090907,POLICE_STATION::Hebbala,1.0,192.0,0.0,0.0845283016167421,1,0,['WRONG PARKING'],13.0354,77.5891,osmnx,tertiary,3,10.5,161.8838493249486,4,0.003065265664471,1700.0,5100.0,0.0097481989387686,5050.28418541228,0.0097481989389629,35.0,0.2775151702713325,5.17943026267009e-06,5.230417412136385e-06,2.0307463765229592e-14,1.236849591251149,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,23,10,5,30,1.3043478260869563,23,12.970463913043478,77.64607909130436,Jeevanbheemanagar,,4,CAR,5.0,,94.4,,,0.635593220338983,15.0,8.0,-0.4666666666355555,1.0,0.0188679245283018,1.0,POLICE_STATION::Jeevanbheemanagar,12.970463913043478,77.64607909130436,1.556521739130435,,,,,0.0296855345444897,0,0,['NO PARKING'],12.9705,77.6461,osmnx,tertiary,2,7.0,203.61440050047483,6,0.0085425932474497,1700.0,3400.0,0.0066008828356578,3377.5569983587634,0.0066008828359499,35.0,0.349053258000804,5.549389567145982e-06,5.586263840244496e-06,1.9920817332826982e-14,1.4200261580392544,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,59,18,12,68,1.152542372881356,48,12.973752284745764,77.6230504779661,Halasur,,6,CAR,9.0,,94.4,,,0.635593220338983,23.0,18.0,-0.2173913043383742,1.0,0.0339622641509433,0.75,POLICE_STATION::Halasur,12.973752284745764,77.6230504779661,1.6254237288135591,,,,,0.0534339621800815,7,0,['NO PARKING'],12.9738,77.6231,osmnx,residential,2,7.0,20.103813437941543,6,7.627200462792893e-06,1500.0,3000.0,0.0124075471485176,2962.777358554447,0.0124075471488468,30.0,0.0402076268758817,1.1320754716977358e-05,1.1462982209200586e-05,1.9733431740292673e-14,1.3571990020501878,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,56,16,8,72,1.2857142857142858,55,12.986521382142858,77.57447258214286,Sheshadripuram,,7,CAR,8.0,1.0,121.0,121.0,0.0,0.4958677685909432,1.0,27.5,26.4999999735,27.4999999735,0.030188679245283,1.0,POLICE_STATION::Sheshadripuram,12.986521382142858,77.57447258214286,1.7375,POLICE_STATION::Sheshadripuram,1.0,121.0,0.0,0.0608805030223815,1,0,['NO PARKING'],12.9865,77.5745,osmnx,secondary,2,7.0,41.09603034688859,8,0.0086061210690259,1800.0,3600.0,0.015111410569468,3545.5989219499147,0.0151114105697417,40.0,0.0616440455203313,8.38574423479851e-06,8.514408964416126e-06,1.9586598425614782e-14,1.563350938630356,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,30,13,2,40,1.3333333333333333,21,12.94532759,77.57998415333333,Basavanagudi,BTP185 - RV Teachers College,1,CAR,8.0,9.0,44.888888888888886,45.0,13.75535810305242,1.3366336633365603,13.0,17.0,0.307692307668639,1.307692307668639,0.0245283018867924,4.0,BTP185 - RV Teachers College,12.94532759,77.57998415333333,1.9,BTP185 - RV Teachers College,9.0,45.0,13.75535810305242,0.0183508036205021,8,0,['NO PARKING'],12.9453,77.58,osmnx,secondary,2,7.0,191.557588577623,4,0.0071793518482771,1800.0,3600.0,0.0049809324105676,3582.0686433219566,0.0049809324108439,40.0,0.2873363828664273,6.813417190773789e-06,6.847524246223944e-06,1.9069684424123775e-14,1.2671339922668623,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,14,14,2,24,1.7142857142857142,14,12.999525457142855,77.56942269285715,Malleshwaram,,3,CAR,12.0,,94.4,,,0.635593220338983,14.0,14.0,0.0,1.0,0.0264150943396226,6.0,POLICE_STATION::Malleshwaram,12.999525457142855,77.56942269285715,1.7428571428571429,,,,,0.0415597483622856,0,0,['WRONG PARKING'],12.9995,77.5694,osmnx,primary,2,7.0,98.20280941188275,4,0.0002124995977038,1900.0,3800.0,0.010347529182601,3760.679389106116,0.0103475291828614,45.0,0.1309370792158407,6.95134061568834e-06,7.024021887144779e-06,1.899600925570396e-14,1.215849955436503,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,15,13,3,15,1.0,15,12.947772906666668,77.52404638,Byatarayanapura,BTP098 - Nayandahalli Junction,7,GOODS AUTO,7.0,,94.4,,,0.635593220338983,15.0,15.0,0.0,1.0,0.0245283018867924,2.333333333333333,BTP098 - Nayandahalli Junction,12.947772906666668,77.52404638,1.94,,,,,0.0385911949078366,0,0,"['NO PARKING', 'PARKING IN A MAIN ROAD']",12.9478,77.524,osmnx,trunk,3,10.5,595.9895825753504,6,0.0007686094035986,2100.0,6300.0,0.0071301826775307,6255.079849131556,0.0071301826776883,55.0,0.6501704537185523,3.8933812518712e-06,3.921341130472378e-06,1.892326665278897e-14,1.3628007053631377,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,36,19,10,67,1.8611111111111112,36,13.030554058333331,77.53652511944443,Yeshwanthpura,,6,CAR,10.0,,94.4,,,0.635593220338983,17.0,19.0,0.117647058816609,1.117647058816609,0.0358490566037735,1.0,POLICE_STATION::Yeshwanthpura,13.030554058333331,77.53652511944443,1.6166666666666665,,,,,0.0564025156345304,0,0,['WRONG PARKING'],13.0306,77.5365,osmnx,trunk,3,10.5,215.7089489932688,4,0.022796447074351,2100.0,6300.0,0.0086841968508387,6245.289559839715,0.0086841968509963,55.0,0.235318853447198,5.690326445042522e-06,5.7401752569320265e-06,1.869455539427952e-14,1.382093755722632,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,18,18,1,32,1.7777777777777777,18,12.841678855555555,77.64701408333333,Electronic City,,4,SCOOTER,17.0,,94.4,,,0.635593220338983,18.0,18.0,0.0,1.0,0.0339622641509433,17.0,POLICE_STATION::Electronic City,12.841678855555555,77.64701408333333,1.0166666666666666,,,,,0.0534339621800815,0,0,['WRONG PARKING'],12.8417,77.647,osmnx,residential,2,7.0,30.35239789502993,4,6.436456086745057e-06,1500.0,3000.0,0.0077606468869507,2976.718059339148,0.0077606468872815,30.0,0.0607047957900578,1.1320754716977358e-05,1.140929825193853e-05,1.8498767793658992e-14,1.214333093966791,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,22,10,4,23,1.0454545454545454,22,12.961131940909093,77.63674281363636,Halasur,"BTP145 - Sri Hatti Maramma Circle, Domluru",5,CAR,7.0,,94.4,,,0.635593220338983,21.0,1.0,-0.9523809523356008,1.0,0.0188679245283018,1.75,"BTP145 - Sri Hatti Maramma Circle, Domluru",12.961131940909093,77.63674281363636,1.5454545454545454,,,,,0.0296855345444897,0,0,['NO PARKING'],12.9611,77.6367,osmnx,primary,2,7.0,308.3882444924752,4,0.015083609563324,1900.0,3800.0,0.0065539491842108,3775.094993099999,0.0065539491844721,45.0,0.4111843259899579,4.965243296920243e-06,4.997999934513726e-06,1.8404121254951522e-14,1.3253184103075577,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,38,14,5,72,1.894736842105263,34,12.998999518421051,77.54178999473685,Vijayanagara,"BTP206 - Shankara Mutt Circle, Vijayanagar",5,CAR,8.0,2.0,55.0,55.0,51.0,1.0909090908892562,28.0,10.0,-0.6428571428341837,1.0,0.0264150943396226,1.6,"BTP206 - Shankara Mutt Circle, Vijayanagar",12.998999518421051,77.54178999473685,1.7657894736842104,"BTP206 - Shankara Mutt Circle, Vijayanagar",2.0,55.0,51.0,0.0242138364562316,4,0,['WRONG PARKING'],12.999,77.5418,osmnx,secondary,2,7.0,127.89500428391696,3,0.0126047694129163,1800.0,3600.0,0.0061080767894023,3578.0109235581517,0.0061080767896785,40.0,0.1918425064258706,7.337526205448696e-06,7.382619814180662e-06,1.830171501451367e-14,1.2356427274250967,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,16,15,3,19,1.1875,16,13.039635025,77.5898041875,Hebbala,,5,SCOOTER,8.0,,94.4,,,0.635593220338983,16.0,16.0,0.0,1.0,0.0283018867924528,2.6666666666666665,POLICE_STATION::Hebbala,13.039635025,77.5898041875,1.01875,,,,,0.0445283018167345,0,0,['NO PARKING'],13.0396,77.5898,osmnx,tertiary,2,7.0,79.45199167461176,4,9.735139831201898e-05,1700.0,3400.0,0.0064804582099025,3377.9664420863314,0.0064804582101947,35.0,0.1362034142993305,8.324084350718972e-06,8.378380092776877e-06,1.8023469072202522e-14,1.215002332394393,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,26,13,7,30,1.1538461538461535,26,12.980022926923075,77.59337310384616,Cubbon Park,BTP047 - Vidhan Soudha Metro Station,5,CAR,8.0,,94.4,,,0.635593220338983,1.0,12.5,11.4999999885,12.4999999885,0.0245283018867924,1.1428571428571428,BTP047 - Vidhan Soudha Metro Station,12.980022926923075,77.59337310384616,1.553846153846154,,,,,0.0385911949078366,0,0,['NO PARKING'],12.98,77.5934,osmnx,primary,3,10.5,464.4512614542751,3,0.03685424644885,1900.0,5700.0,0.0057109314070626,5667.447690979742,0.0057109314072373,45.0,0.6192683486056864,4.303210857331254e-06,4.327927353582309e-06,1.7808707537346898e-14,1.414146738806341,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,27,23,6,48,1.7777777777777777,26,12.995640788888888,77.69523699629629,Mahadevapura,,4,PASSENGER AUTO,9.0,1.0,18.0,18.0,0.0,3.3333333331481483,26.0,1.0,-0.9615384615014791,1.0,0.0433962264150943,1.5,POLICE_STATION::Mahadevapura,12.995640788888888,77.69523699629629,1.4555555555555555,POLICE_STATION::Mahadevapura,1.0,18.0,0.0,0.0130188679213459,1,0,['NO PARKING'],12.9956,77.6952,osmnx,primary,3,10.5,435.1742884626872,4,1.3709651464766973e-05,1900.0,5700.0,0.0018047319550623,5689.713027856144,0.0018047319552375,45.0,0.5802323846169034,7.613373055278372e-06,7.627137994943515e-06,1.7567341795128342e-14,1.214386633040999,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,45,5,7,76,1.6888888888888889,45,13.039876126666668,77.51845208222223,Peenya,,10,PASSENGER AUTO,2.0,,94.4,,,0.635593220338983,44.0,1.0,-0.9772727272505166,1.0,0.0094339622641509,0.2857142857142857,POLICE_STATION::Peenya,13.039876126666668,77.51845208222223,1.5933333333333335,,,,,0.0148427672722448,0,0,['WRONG PARKING'],13.0399,77.5185,osmnx,motorway,2,7.0,4532.218137548263,4,0.0072468380903466,2200.0,4400.0,0.0033784965500569,4385.13461517975,0.0033784965502834,60.0,4.532218137548188,2.1440823327610907e-06,2.151350663555875e-06,1.7542181193785002e-14,1.267630768543918,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,35,8,10,49,1.4,35,13.000463831428572,77.67720102285715,Mahadevapura,,7,PASSENGER AUTO,6.0,,94.4,,,0.635593220338983,2.0,16.5,7.249999996375,8.249999996375,0.0150943396226415,0.6,POLICE_STATION::Mahadevapura,13.000463831428572,77.67720102285715,1.68,,,,,0.0237484276355917,0,0,['NO PARKING'],13.0005,77.6772,fallback,road,2,7.0,250.0,4,0.0,1600.0,3200.0,0.0056996226317277,3181.761207578471,0.0056996226320386,30.0,0.4999999999999833,4.716981132073997e-06,4.744020257297859e-06,1.7433419178650452e-14,1.214285714255102,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,92,9,7,176,1.9130434782608696,76,12.993112691304349,77.55364681956522,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",10,CAR,5.0,,94.4,,,0.635593220338983,23.0,69.0,1.999999999913044,2.999999999913044,0.0169811320754716,0.7142857142857143,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",12.993112691304349,77.55364681956522,1.8532608695652173,,,,,0.0267169810900407,14,0,['WRONG PARKING'],12.9931,77.5536,osmnx,tertiary,2,7.0,206.30069626263943,6,0.0008419850029875,1700.0,3400.0,0.0070733622285732,3375.950568422851,0.0070733622288652,35.0,0.353658336450229,4.994450610431383e-06,5.030029833463993e-06,1.7311714158498752e-14,1.3633408340763882,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,41,11,5,123,3.0,38,12.987238912195124,77.73539101463415,Whitefield,,3,MOTOR CYCLE,10.0,,94.4,,,0.635593220338983,41.0,41.0,0.0,1.0,0.020754716981132,2.0,POLICE_STATION::Whitefield,12.987238912195124,77.73539101463415,0.8804878048780488,,,,,0.0326540879989387,3,0,"['PARKING ON FOOTPATH', 'WRONG PARKING']",12.9872,77.7354,osmnx,primary,2,7.0,373.5842373313795,3,6.800115855646153e-05,1900.0,3800.0,0.0041073608940532,3784.3920286025977,0.0041073608943152,45.0,0.4981123164418282,5.461767626612267e-06,5.484293599675072e-06,1.7035308097249332e-14,1.1433577094907252,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,16,9,3,32,2.0,16,12.8931616125,77.6370909125,Hulimavu,,5,CAR,9.0,,94.4,,,0.635593220338983,7.0,9.0,0.2857142856734694,1.2857142856734691,0.0169811320754716,3.0,POLICE_STATION::Hulimavu,12.8931616125,77.6370909125,1.81875,,,,,0.0267169810900407,0,0,['WRONG PARKING'],12.8932,77.6371,osmnx,residential,2,7.0,134.39997701128686,6,0.0034103562575618,1500.0,3000.0,0.0069416441929385,2979.1750674211844,0.0069416441932695,30.0,0.2687999540225648,5.660377358488679e-06,5.699944344044576e-06,1.6833331296999753e-14,1.3822469973300708,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,50,12,4,50,1.0,50,12.996148398,77.61373739599999,Pulikeshinagar(F.Town),,5,SCOOTER,9.0,,94.4,,,0.635593220338983,50.0,50.0,0.0,1.0,0.0226415094339622,2.25,POLICE_STATION::Pulikeshinagar(F.Town),12.996148398,77.61373739599999,0.882,,,,,0.0356226414533876,0,0,['NO PARKING'],12.9961,77.6137,osmnx,tertiary,2,7.0,171.0789001216645,6,0.000121616837759,1700.0,3400.0,0.0044884528224856,3384.7392604035485,0.0044884528227785,35.0,0.2932781144942736,6.659267480575177e-06,6.689292052368051e-06,1.6696035168034118e-14,1.3580380967441938,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,31,16,9,60,1.935483870967742,31,12.920921317691231,77.66547566230389,Bellandur,,6,CAR,5.0,,94.4,,,0.635593220338983,1.0,15.0,13.999999986,14.999999986,0.030188679245283,0.5555555555555556,POLICE_STATION::Bellandur,12.920921317691231,77.66547566230389,1.4161290322580644,,,,,0.0474968552711835,0,0,['WRONG PARKING'],12.9209,77.6655,osmnx,tertiary,2,7.0,42.20039583671381,6,0.0236406526546885,1700.0,3400.0,0.0096088108115533,3367.3300432407186,0.0096088108118446,35.0,0.0723435357200787,8.87902330743357e-06,8.965167909772357e-06,1.6355913813912022e-14,1.531165221544451,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,15,15,2,29,1.9333333333333331,15,12.9843953,77.58232827333333,High ground,BTP053 - Three Let Junction,2,PASSENGER AUTO,15.0,,94.4,,,0.635593220338983,14.0,1.0,-0.928571428505102,1.0,0.0283018867924528,7.5,BTP053 - Three Let Junction,12.9843953,77.58232827333333,1.5466666666666669,,,,,0.0445283018167345,0,0,['WRONG PARKING'],12.9844,77.5823,osmnx,secondary,2,7.0,58.98332534282063,5,0.0090427380676703,1800.0,3600.0,0.0098386343047682,3564.5809165028345,0.0098386343050432,40.0,0.0884749880142287,7.861635220123602e-06,7.939751531916834e-06,1.5829653205540574e-14,1.352279227117654,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,24,17,3,24,1.0,24,12.9374591625,77.58518636666666,Wilson Garden,BTP218 - Syndicate Bank Junction,3,SCOOTER,11.0,,94.4,,,0.635593220338983,7.0,17.0,1.428571428367347,2.4285714283673467,0.0320754716981132,3.6666666666666665,BTP218 - Syndicate Bank Junction,12.9374591625,77.58518636666666,0.9041666666666668,,,,,0.0504654087256325,0,0,['NO PARKING'],12.9375,77.5852,osmnx,residential,2,7.0,34.97056523713657,4,0.0034365526338349,1500.0,3000.0,0.0065184486261296,2980.4446541216107,0.0065184486264608,30.0,0.0699411304742708,1.0691823899367506e-05,1.0761975282361233e-05,1.5827925526990966e-14,1.2395826899199092,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,15,14,4,16,1.0666666666666669,15,12.999925933333332,77.61104387333333,Pulikeshinagar(F.Town),,4,SCOOTER,9.0,,94.4,,,0.635593220338983,15.0,15.0,0.0,1.0,0.0264150943396226,2.25,POLICE_STATION::Pulikeshinagar(F.Town),12.999925933333332,77.61104387333333,1.0800000000000003,,,,,0.0415597483622856,0,0,['NO PARKING'],12.9999,77.611,osmnx,tertiary,2,7.0,81.42570967048351,6,0.0408112509218591,1700.0,3400.0,0.0064120754606937,3378.198943433641,0.0064120754609859,35.0,0.139586930863682,7.769145394004375e-06,7.819283228111548e-06,1.5787717266036987e-14,1.6575605522133945,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,19,14,4,22,1.1578947368421053,19,12.931817584210526,77.58386815263158,Jayanagara,BTP218 - Syndicate Bank Junction,4,CAR,14.0,,94.4,,,0.635593220338983,16.0,3.0,-0.8124999999492187,1.0,0.0264150943396226,3.5,BTP218 - Syndicate Bank Junction,12.931817584210526,77.58386815263158,1.5842105263157893,,,,,0.0415597483622856,0,0,['NO PARKING'],12.9318,77.5839,osmnx,secondary,2,7.0,70.78905276803462,4,0.0040625301705513,1800.0,3600.0,0.0094056272595946,3566.139741865459,0.0094056272598698,40.0,0.1061835791520492,7.337526205448696e-06,7.407195525601421e-06,1.567986839308138e-14,1.2441906037801893,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,16,16,3,16,1.0,16,13.099243675,77.5770153375,Yelahanka,,5,CAR,11.0,,94.4,,,0.635593220338983,5.0,11.0,1.19999999976,2.19999999976,0.030188679245283,3.6666666666666665,POLICE_STATION::Yelahanka,13.099243675,77.5770153375,1.35,,,,,0.0474968552711835,0,0,['NO PARKING'],13.0992,77.577,osmnx,secondary,2,7.0,53.57285919119946,6,0.0056447076235145,1800.0,3600.0,0.0091601078009911,3567.023611916432,0.0091601078012663,40.0,0.0803592887867972,8.38574423479851e-06,8.463268688332365e-06,1.5332348982192717e-14,1.3986943904456708,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,41,16,5,63,1.5365853658536586,39,13.000396085365852,77.61139605365854,Pulikeshinagar(F.Town),,5,SCOOTER,14.0,,94.4,,,0.635593220338983,13.0,28.0,1.1538461537573963,2.1538461537573967,0.030188679245283,2.8,POLICE_STATION::Pulikeshinagar(F.Town),13.000396085365852,77.61139605365854,1.0804878048780489,,,,,0.0474968552711835,2,0,['WRONG PARKING'],13.0004,77.6114,osmnx,primary,2,7.0,84.01273650752655,2,0.0,1900.0,3800.0,0.0073313961261771,3772.140694720527,0.0073313961264384,45.0,0.1120169820100329,7.944389275072387e-06,8.003062899410663e-06,1.52093786947174e-14,1.0714285714183671,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
