source_idx,target_idx,source_cluster_id,target_cluster_id,source_label,target_label,distance_m,decay_factor,source_pressure_norm,target_pressure_norm,source_road_centrality_norm,target_road_centrality_norm,influence_weight
303,442,482,677,BTP010 - Rajajinagar Entrance (Cluster 482),BTP074 - Leprosy Hospital Junction (Cluster 677),1006.5046152057901,0.1868390567104814,0.040029939505028554,0.25971822066234757,0.16646406504903294,0.0,0.00747915613729717
442,303,677,482,BTP074 - Leprosy Hospital Junction (Cluster 677),BTP010 - Rajajinagar Entrance (Cluster 482),1006.5046152057901,0.1868390567104814,0.25971822066234757,0.040029939505028554,0.0,0.16646406504903294,0.052564383965857095
303,502,482,493,BTP010 - Rajajinagar Entrance (Cluster 482),BTP010 - Rajajinagar Entrance (Cluster 493),550.9744212699168,0.39920081134620194,0.040029939505028554,0.08103388079201675,0.16646406504903294,0.17780722465128784,0.017400662660261766
502,303,493,482,BTP010 - Rajajinagar Entrance (Cluster 493),BTP010 - Rajajinagar Entrance (Cluster 482),550.9744212699168,0.39920081134620194,0.08103388079201675,0.040029939505028554,0.17780722465128784,0.16646406504903294,0.03504124657990817
303,528,482,778,BTP010 - Rajajinagar Entrance (Cluster 482),"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 778)",1036.4576571282992,0.17774071844868602,0.040029939505028554,0.11700502406395528,0.16646406504903294,0.00013665500116186963,0.007115436353845621
528,303,778,482,"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 778)",BTP010 - Rajajinagar Entrance (Cluster 482),1036.4576571282992,0.17774071844868602,0.11700502406395528,0.040029939505028554,0.00013665500116186963,0.16646406504903294,0.02252749675112063
303,553,482,752,BTP010 - Rajajinagar Entrance (Cluster 482),"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 752)",939.0871651447773,0.2090576400680007,0.040029939505028554,0.04978067049922945,0.16646406504903294,0.10463721109313588,0.008806396319730826
553,303,752,482,"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 752)",BTP010 - Rajajinagar Entrance (Cluster 482),939.0871651447773,0.2090576400680007,0.04978067049922945,0.040029939505028554,0.10463721109313588,0.16646406504903294,0.011273227713030673
303,578,482,553,BTP010 - Rajajinagar Entrance (Cluster 482),BTP048 - Shanthala Junction (Cluster 553),1023.1955637916192,0.1817131490013437,0.040029939505028554,0.08845567471519346,0.16646406504903294,0.5097485785200353,0.009127913368355048
578,303,553,482,BTP048 - Shanthala Junction (Cluster 553),BTP010 - Rajajinagar Entrance (Cluster 482),1023.1955637916192,0.1817131490013437,0.08845567471519346,0.040029939505028554,0.5097485785200353,0.16646406504903294,0.017411394201616887
303,580,482,433,BTP010 - Rajajinagar Entrance (Cluster 482),BTP061 - Bhashyam Circle (Cluster 433),1123.4338076648792,0.153755795385531,0.040029939505028554,0.0835838370659288,0.16646406504903294,0.09104718902991599,0.006435025409227539
580,303,433,482,BTP061 - Bhashyam Circle (Cluster 433),BTP010 - Rajajinagar Entrance (Cluster 482),1123.4338076648792,0.153755795385531,0.0835838370659288,0.040029939505028554,0.09104718902991599,0.16646406504903294,0.013921155761288443
303,608,482,157,BTP010 - Rajajinagar Entrance (Cluster 482),"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 157)",901.1800985446488,0.22269173215120244,0.040029939505028554,0.21060026214225386,0.16646406504903294,0.017781040267456735,0.008993589655004023
608,303,157,482,"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 157)",BTP010 - Rajajinagar Entrance (Cluster 482),901.1800985446488,0.22269173215120244,0.21060026214225386,0.040029939505028554,0.017781040267456735,0.16646406504903294,0.050802431031684366
303,614,482,750,BTP010 - Rajajinagar Entrance (Cluster 482),BTP074 - Leprosy Hospital Junction (Cluster 750),834.6939780180088,0.2487873831959838,0.040029939505028554,0.05485032928627887,0.16646406504903294,0.009090735600545666,0.0100042109618726
614,303,750,482,BTP074 - Leprosy Hospital Junction (Cluster 750),BTP010 - Rajajinagar Entrance (Cluster 482),834.6939780180088,0.2487873831959838,0.05485032928627887,0.040029939505028554,0.009090735600545666,0.16646406504903294,0.014781860023535213
303,619,482,565,BTP010 - Rajajinagar Entrance (Cluster 482),BTP074 - Leprosy Hospital Junction (Cluster 565),884.1566146847629,0.22910053419647183,0.040029939505028554,0.18621052959330858,0.16646406504903294,0.0058801375790635225,0.009197843544056967
619,303,565,482,BTP074 - Leprosy Hospital Junction (Cluster 565),BTP010 - Rajajinagar Entrance (Cluster 482),884.1566146847629,0.22910053419647183,0.18621052959330858,0.040029939505028554,0.0058801375790635225,0.16646406504903294,0.046211687866174654
303,679,482,517,BTP010 - Rajajinagar Entrance (Cluster 482),"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 517)",954.4038122698413,0.20378841180165047,0.040029939505028554,0.027386171026402315,0.16646406504903294,0.06381470751930993,0.008417926431253867
679,303,517,482,"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 517)",BTP010 - Rajajinagar Entrance (Cluster 482),954.4038122698413,0.20378841180165047,0.027386171026402315,0.040029939505028554,0.06381470751930993,0.16646406504903294,0.0060455009654753495
304,319,602,279,POLICE_STATION::HAL Old Airport (Cluster 602),POLICE_STATION::HAL Old Airport (Cluster 279),535.2481820031953,0.40980235219264116,0.2928092526487815,0.04614311077726593,0.03988260318792638,0.1017356758359074,0.1260977517773178
319,304,279,602,POLICE_STATION::HAL Old Airport (Cluster 279),POLICE_STATION::HAL Old Airport (Cluster 602),535.2481820031953,0.40980235219264116,0.04614311077726593,0.2928092526487815,0.1017356758359074,0.03988260318792638,0.019286636479932402
304,416,602,327,POLICE_STATION::HAL Old Airport (Cluster 602),POLICE_STATION::HAL Old Airport (Cluster 327),563.9801053974601,0.3906407878824668,0.2928092526487815,0.04072975291008423,0.03988260318792638,0.1017356758359074,0.12020166512207663
416,304,327,602,POLICE_STATION::HAL Old Airport (Cluster 327),POLICE_STATION::HAL Old Airport (Cluster 602),563.9801053974601,0.3906407878824668,0.04072975291008423,0.2928092526487815,0.1017356758359074,0.03988260318792638,0.016227982889503216
304,496,602,10,POLICE_STATION::HAL Old Airport (Cluster 602),POLICE_STATION::HAL Old Airport (Cluster 10),973.8847528469671,0.19727802421541193,0.2928092526487815,0.03295298839975104,0.03988260318792638,0.0,0.057764830834542986
496,304,10,602,POLICE_STATION::HAL Old Airport (Cluster 10),POLICE_STATION::HAL Old Airport (Cluster 602),973.8847528469671,0.19727802421541193,0.03295298839975104,0.2928092526487815,0.0,0.03988260318792638,0.006630536859872362
304,499,602,26,POLICE_STATION::HAL Old Airport (Cluster 602),POLICE_STATION::HAL Old Airport (Cluster 26),983.3153690343627,0.194201509859272,0.2928092526487815,0.04621450947581493,0.03988260318792638,0.016957137731381508,0.05734612429636307
499,304,26,602,POLICE_STATION::HAL Old Airport (Cluster 26),POLICE_STATION::HAL Old Airport (Cluster 602),983.3153690343627,0.194201509859272,0.04621450947581493,0.2928092526487815,0.016957137731381508,0.03988260318792638,0.00915389925402149
304,640,602,143,POLICE_STATION::HAL Old Airport (Cluster 602),POLICE_STATION::HAL Old Airport (Cluster 143),989.7436289645483,0.19213198621132194,0.2928092526487815,0.039361871535122085,0.03988260318792638,0.20908850782422564,0.062139476364144
640,304,143,602,POLICE_STATION::HAL Old Airport (Cluster 143),POLICE_STATION::HAL Old Airport (Cluster 602),989.7436289645483,0.19213198621132194,0.039361871535122085,0.2928092526487815,0.20908850782422564,0.03988260318792638,0.007713484133276669
304,674,602,22,POLICE_STATION::HAL Old Airport (Cluster 602),POLICE_STATION::HAL Old Airport (Cluster 22),1150.5220270467294,0.1469685424938318,0.2928092526487815,0.0438886658062615,0.03988260318792638,0.23330504523942258,0.04805374447969005
674,304,22,602,POLICE_STATION::HAL Old Airport (Cluster 22),POLICE_STATION::HAL Old Airport (Cluster 602),1150.5220270467294,0.1469685424938318,0.0438886658062615,0.2928092526487815,0.23330504523942258,0.03988260318792638,0.0065788796908719804
304,694,602,116,POLICE_STATION::HAL Old Airport (Cluster 602),POLICE_STATION::HAL Old Airport (Cluster 116),375.2624977051316,0.535027304909097,0.2928092526487815,0.040335270448417206,0.03988260318792638,0.0,0.15666094529712443
694,304,116,602,POLICE_STATION::HAL Old Airport (Cluster 116),POLICE_STATION::HAL Old Airport (Cluster 602),375.2624977051316,0.535027304909097,0.040335270448417206,0.2928092526487815,0.0,0.03988260318792638,0.02201081372236051
304,739,602,343,POLICE_STATION::HAL Old Airport (Cluster 602),POLICE_STATION::HAL Old Airport (Cluster 343),446.55266567180297,0.4750883734964513,0.2928092526487815,0.04775345495855983,0.03988260318792638,0.0,0.13911027158562106
739,304,343,602,POLICE_STATION::HAL Old Airport (Cluster 343),POLICE_STATION::HAL Old Airport (Cluster 602),446.55266567180297,0.4750883734964513,0.04775345495855983,0.2928092526487815,0.0,0.03988260318792638,0.023139521772732534
304,742,602,353,POLICE_STATION::HAL Old Airport (Cluster 602),POLICE_STATION::HAL Old Airport (Cluster 353),277.07193631530095,0.6301568259308706,0.2928092526487815,0.04160484421015527,0.03988260318792638,0.04851729244738689,0.18899185153615888
742,304,353,602,POLICE_STATION::HAL Old Airport (Cluster 353),POLICE_STATION::HAL Old Airport (Cluster 602),277.07193631530095,0.6301568259308706,0.04160484421015527,0.2928092526487815,0.04851729244738689,0.03988260318792638,0.026740389172281342
304,744,602,380,POLICE_STATION::HAL Old Airport (Cluster 602),POLICE_STATION::HAL Old Airport (Cluster 380),40.043198411588826,0.9354396334299093,0.2928092526487815,0.0436431800626544,0.03988260318792638,0.03988260318792638,0.27936740975270635
744,304,380,602,POLICE_STATION::HAL Old Airport (Cluster 380),POLICE_STATION::HAL Old Airport (Cluster 602),40.043198411588826,0.9354396334299093,0.0436431800626544,0.2928092526487815,0.03988260318792638,0.03988260318792638,0.04163967517139679
304,786,602,722,POLICE_STATION::HAL Old Airport (Cluster 602),POLICE_STATION::HAL Old Airport (Cluster 722),450.9274639749211,0.47163694518918453,0.2928092526487815,0.04234421335710758,0.03988260318792638,0.1017356758359074,0.1451244926371757
786,304,722,602,POLICE_STATION::HAL Old Airport (Cluster 722),POLICE_STATION::HAL Old Airport (Cluster 602),450.9274639749211,0.47163694518918453,0.04234421335710758,0.2928092526487815,0.1017356758359074,0.03988260318792638,0.020369345071400192
304,787,602,739,POLICE_STATION::HAL Old Airport (Cluster 602),POLICE_STATION::HAL Old Airport (Cluster 739),482.41607520022546,0.4475232479007664,0.2928092526487815,0.041379967662255324,0.03988260318792638,0.13897575266415899,0.1401445659574656
787,304,739,602,POLICE_STATION::HAL Old Airport (Cluster 739),POLICE_STATION::HAL Old Airport (Cluster 602),482.41607520022546,0.4475232479007664,0.041379967662255324,0.2928092526487815,0.13897575266415899,0.03988260318792638,0.018887780470479024
305,310,451,682,BTP061 - Bhashyam Circle (Cluster 451),BTP018 - Dhobi Ghat Junction (Cluster 682),704.8503964137119,0.30889598999992846,0.02534889471861861,0.02232079072014971,0.018201333846611538,0.11670257648641444,0.008287072548764457
310,305,682,451,BTP018 - Dhobi Ghat Junction (Cluster 682),BTP061 - Bhashyam Circle (Cluster 451),704.8503964137119,0.30889598999992846,0.02232079072014971,0.02534889471861861,0.11670257648641444,0.018201333846611538,0.006957550050384947
305,314,451,182,BTP061 - Bhashyam Circle (Cluster 451),"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 182)",668.2341868120316,0.32833408252237706,0.02534889471861861,0.03667375120429551,0.018201333846611538,0.10463721109313588,0.008758348931138419
314,305,182,451,"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 182)",BTP061 - Bhashyam Circle (Cluster 451),668.2341868120316,0.32833408252237706,0.03667375120429551,0.02534889471861861,0.10463721109313588,0.018201333846611538,0.01215082579123579
305,331,451,65,BTP061 - Bhashyam Circle (Cluster 451),BTP061 - Bhashyam Circle (Cluster 65),292.9079036696655,0.61374248800618,0.02534889471861861,0.09493142626109224,0.018201333846611538,0.0004751144807837096,0.01556138955559698
331,305,65,451,BTP061 - Bhashyam Circle (Cluster 65),BTP061 - Bhashyam Circle (Cluster 451),292.9079036696655,0.61374248800618,0.09493142626109224,0.02534889471861861,0.0004751144807837096,0.018201333846611538,0.05879368599337595
305,360,451,309,BTP061 - Bhashyam Circle (Cluster 451),"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 309)",852.7387777837351,0.24141657847586154,0.02534889471861861,0.08704192225308742,0.018201333846611538,0.013183235083016788,0.006159981780102047
360,305,309,451,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 309)",BTP061 - Bhashyam Circle (Cluster 451),852.7387777837351,0.24141657847586154,0.08704192225308742,0.02534889471861861,0.013183235083016788,0.018201333846611538,0.02120459867239802
305,380,451,630,BTP061 - Bhashyam Circle (Cluster 451),"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 630)",730.4406785087087,0.2959984293719948,0.02534889471861861,0.0455457813113141,0.018201333846611538,0.10714943849821512,0.007905216625696475
380,305,630,451,"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 630)",BTP061 - Bhashyam Circle (Cluster 451),730.4406785087087,0.2959984293719948,0.0455457813113141,0.02534889471861861,0.10714943849821512,0.018201333846611538,0.013604170189349648
305,423,451,173,BTP061 - Bhashyam Circle (Cluster 451),BTP010 - Rajajinagar Entrance (Cluster 173),461.1580668565934,0.4636632344482972,0.02534889471861861,0.04296775602343124,0.018201333846611538,0.15810586381517838,0.012682487332866383
423,305,173,451,BTP010 - Rajajinagar Entrance (Cluster 173),BTP061 - Bhashyam Circle (Cluster 451),461.1580668565934,0.4636632344482972,0.04296775602343124,0.02534889471861861,0.15810586381517838,0.018201333846611538,0.0201038773971216
305,468,451,313,BTP061 - Bhashyam Circle (Cluster 451),"BTP204 - ESI Hospital, Rajajinagar (Cluster 313)",519.9365400675907,0.4203948458715516,0.02534889471861861,0.042911196098991466,0.018201333846611538,0.025912807342408434,0.010794615182969024
468,305,313,451,"BTP204 - ESI Hospital, Rajajinagar (Cluster 313)",BTP061 - Bhashyam Circle (Cluster 451),519.9365400675907,0.4203948458715516,0.042911196098991466,0.02534889471861861,0.025912807342408434,0.018201333846611538,0.018203818476858386
305,502,451,493,BTP061 - Bhashyam Circle (Cluster 451),BTP010 - Rajajinagar Entrance (Cluster 493),608.920664811568,0.3624503517757658,0.02534889471861861,0.08103388079201675,0.018201333846611538,0.17780722465128784,0.010004536932233025
502,305,493,451,BTP010 - Rajajinagar Entrance (Cluster 493),BTP061 - Bhashyam Circle (Cluster 451),608.920664811568,0.3624503517757658,0.08103388079201675,0.02534889471861861,0.17780722465128784,0.018201333846611538,0.02963805209011464
305,528,451,778,BTP061 - Bhashyam Circle (Cluster 451),"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 778)",280.28879696013837,0.6267873221998259,0.02534889471861861,0.11700502406395528,0.018201333846611538,0.00013665500116186963,0.015889451453734525
528,305,778,451,"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 778)",BTP061 - Bhashyam Circle (Cluster 451),280.28879696013837,0.6267873221998259,0.11700502406395528,0.02534889471861861,0.00013665500116186963,0.018201333846611538,0.07400468374532887
305,546,451,325,BTP061 - Bhashyam Circle (Cluster 451),"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 325)",855.0961287522896,0.2404699333308099,0.02534889471861861,0.02623803545446402,0.018201333846611538,0.013183235083016788,0.006135827196839559
546,305,325,451,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 325)",BTP061 - Bhashyam Circle (Cluster 451),855.0961287522896,0.2404699333308099,0.02623803545446402,0.02534889471861861,0.013183235083016788,0.018201333846611538,0.006366878917983244
305,553,451,752,BTP061 - Bhashyam Circle (Cluster 451),"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 752)",656.1104674632069,0.33503594789258967,0.02534889471861861,0.04978067049922945,0.018201333846611538,0.10463721109313588,0.008937121950835012
553,305,752,451,"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 752)",BTP061 - Bhashyam Circle (Cluster 451),656.1104674632069,0.33503594789258967,0.04978067049922945,0.02534889471861861,0.10463721109313588,0.018201333846611538,0.016830097909154094
305,580,451,433,BTP061 - Bhashyam Circle (Cluster 451),BTP061 - Bhashyam Circle (Cluster 433),314.30659082072407,0.5922394094261199,0.02534889471861861,0.0835838370659288,0.018201333846611538,0.09104718902991599,0.015696042610033545
580,305,433,451,BTP061 - Bhashyam Circle (Cluster 433),BTP061 - Bhashyam Circle (Cluster 451),314.30659082072407,0.5922394094261199,0.0835838370659288,0.02534889471861861,0.09104718902991599,0.018201333846611538,0.04995214026023723
305,608,451,157,BTP061 - Bhashyam Circle (Cluster 451),"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 157)",79.05492085981406,0.8765529186965473,0.02534889471861861,0.21060026214225386,0.018201333846611538,0.017781040267456735,0.022417191876145194
608,305,157,451,"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 157)",BTP061 - Bhashyam Circle (Cluster 451),79.05492085981406,0.8765529186965473,0.21060026214225386,0.02534889471861861,0.017781040267456735,0.018201333846611538,0.18628227827218707
305,614,451,750,BTP061 - Bhashyam Circle (Cluster 451),BTP074 - Leprosy Hospital Junction (Cluster 750),1175.412730141836,0.14099635825685838,0.02534889471861861,0.05485032928627887,0.018201333846611538,0.009090735600545666,0.0035903474485854477
614,305,750,451,BTP074 - Leprosy Hospital Junction (Cluster 750),BTP061 - Bhashyam Circle (Cluster 451),1175.412730141836,0.14099635825685838,0.05485032928627887,0.02534889471861861,0.009090735600545666,0.018201333846611538,0.007804078476112231
305,619,451,565,BTP061 - Bhashyam Circle (Cluster 451),BTP074 - Leprosy Hospital Junction (Cluster 565),1155.6919233731412,0.14570762907490542,0.02534889471861861,0.18621052959330858,0.018201333846611538,0.0058801375790635225,0.003704386573601737
619,305,565,451,BTP074 - Leprosy Hospital Junction (Cluster 565),BTP061 - Bhashyam Circle (Cluster 451),1155.6919233731412,0.14570762907490542,0.18621052959330858,0.02534889471861861,0.0058801375790635225,0.018201333846611538,0.027379216753443226
305,679,451,517,BTP061 - Bhashyam Circle (Cluster 451),"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 517)",158.09312861185805,0.7683664219620417,0.02534889471861861,0.027386171026402315,0.018201333846611538,0.06381470751930993,0.020098706707762603
679,305,517,451,"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 517)",BTP061 - Bhashyam Circle (Cluster 451),158.09312861185805,0.7683664219620417,0.027386171026402315,0.02534889471861861,0.06381470751930993,0.018201333846611538,0.021234116066216592
305,690,451,79,BTP061 - Bhashyam Circle (Cluster 451),"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 79)",844.5752824018684,0.24472369737263774,0.02534889471861861,0.046181478253434535,0.018201333846611538,0.01898074405672631,0.006262348527744993
690,305,79,451,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 79)",BTP061 - Bhashyam Circle (Cluster 451),844.5752824018684,0.24472369737263774,0.046181478253434535,0.02534889471861861,0.01898074405672631,0.018201333846611538,0.011404555134868759
305,709,451,59,BTP061 - Bhashyam Circle (Cluster 451),"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 59)",968.4177083611308,0.19908378475711708,0.02534889471861861,0.0460868820434584,0.018201333846611538,0.21882597116282895,0.005598712429087977
709,305,59,451,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 59)",BTP061 - Bhashyam Circle (Cluster 451),968.4177083611308,0.19908378475711708,0.0460868820434584,0.02534889471861861,0.21882597116282895,0.018201333846611538,0.009258650897222775
305,710,451,86,BTP061 - Bhashyam Circle (Cluster 451),"BTP204 - ESI Hospital, Rajajinagar (Cluster 86)",544.964748296189,0.4032193466982125,0.02534889471861861,0.04161913072937328,0.018201333846611538,0.025107972946030767,0.010349481132198635
710,305,86,451,"BTP204 - ESI Hospital, Rajajinagar (Cluster 86)",BTP061 - Bhashyam Circle (Cluster 451),544.964748296189,0.4032193466982125,0.04161913072937328,0.02534889471861861,0.025107972946030767,0.018201333846611538,0.016934362807107247
305,716,451,168,BTP061 - Bhashyam Circle (Cluster 451),"BTP170 - Dr. Bheem Rao Palace, Chord Road (Cluster 168)",916.8988818728319,0.21693341776032726,0.02534889471861861,0.04238629509192725,0.018201333846611538,0.16800222831792436,0.0059609463734332565
716,305,168,451,"BTP170 - Dr. Bheem Rao Palace, Chord Road (Cluster 168)",BTP061 - Bhashyam Circle (Cluster 451),916.8988818728319,0.21693341776032726,0.04238629509192725,0.02534889471861861,0.16800222831792436,0.018201333846611538,0.00927868452798239
305,743,451,361,BTP061 - Bhashyam Circle (Cluster 451),BTP009 - Prakash Nagar Junction (Cluster 361),801.9311515623706,0.26275009195055016,0.02534889471861861,0.04256732487711763,0.018201333846611538,0.006746148923636019,0.006682890525671626
743,305,361,451,BTP009 - Prakash Nagar Junction (Cluster 361),BTP061 - Bhashyam Circle (Cluster 451),801.9311515623706,0.26275009195055016,0.04256732487711763,0.02534889471861861,0.006746148923636019,0.018201333846611538,0.011286355558383534
305,760,451,479,BTP061 - Bhashyam Circle (Cluster 451),"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 479)",876.3740576692318,0.2320915369186261,0.02534889471861861,0.03403668146898361,0.018201333846611538,0.02103215808579561,0.005945132802997361
760,305,479,451,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 479)",BTP061 - Bhashyam Circle (Cluster 451),876.3740576692318,0.2320915369186261,0.03403668146898361,0.02534889471861861,0.02103215808579561,0.018201333846611538,0.007971517576185713
305,773,451,616,BTP061 - Bhashyam Circle (Cluster 451),BTP009 - Prakash Nagar Junction (Cluster 616),778.0927284055883,0.27339949166319766,0.02534889471861861,0.03701228287753296,0.018201333846611538,0.006531632352044362,0.006953008260847497
773,305,616,451,BTP009 - Prakash Nagar Junction (Cluster 616),BTP061 - Bhashyam Circle (Cluster 451),778.0927284055883,0.27339949166319766,0.03701228287753296,0.02534889471861861,0.006531632352044362,0.018201333846611538,0.010211230240550343
305,774,451,622,BTP061 - Bhashyam Circle (Cluster 451),BTP018 - Dhobi Ghat Junction (Cluster 622),931.7979321880578,0.21161291335833735,0.02534889471861861,0.043061719146595664,0.018201333846611538,0.05564321515332255,0.005513392834416418
774,305,622,451,BTP018 - Dhobi Ghat Junction (Cluster 622),BTP061 - Bhashyam Circle (Cluster 451),931.7979321880578,0.21161291335833735,0.043061719146595664,0.02534889471861861,0.05564321515332255,0.018201333846611538,0.009195344904281852
306,463,603,770,POLICE_STATION::Kodigehalli (Cluster 603),POLICE_STATION::Kodigehalli (Cluster 770),884.5905158565257,0.22893491577164793,0.055790174161442205,0.045619944653257145,0.009055777344434784,0.0,0.01277231882253534
463,306,770,603,POLICE_STATION::Kodigehalli (Cluster 770),POLICE_STATION::Kodigehalli (Cluster 603),884.5905158565257,0.22893491577164793,0.045619944653257145,0.055790174161442205,0.0,0.009055777344434784,0.010491287447782886
306,495,603,774,POLICE_STATION::Kodigehalli (Cluster 603),POLICE_STATION::Hebbala (Cluster 774),80.71508299139938,0.8741309044188507,0.055790174161442205,0.041748388828866355,0.009055777344434784,0.0945366585944673,0.05107309328157186
495,306,774,603,POLICE_STATION::Hebbala (Cluster 774),POLICE_STATION::Kodigehalli (Cluster 603),80.71508299139938,0.8741309044188507,0.041748388828866355,0.055790174161442205,0.0945366585944673,0.009055777344434784,0.03665879564783533
306,657,603,189,POLICE_STATION::Kodigehalli (Cluster 603),POLICE_STATION::Kodigehalli (Cluster 189),51.4769521619183,0.9177824304947327,0.055790174161442205,0.04240598223435417,0.009055777344434784,0.3304151081871655,0.059662403952555995
657,306,189,603,POLICE_STATION::Kodigehalli (Cluster 189),POLICE_STATION::Kodigehalli (Cluster 603),51.4769521619183,0.9177824304947327,0.04240598223435417,0.055790174161442205,0.3304151081871655,0.009055777344434784,0.03909568844926816
306,699,603,568,POLICE_STATION::Kodigehalli (Cluster 603),POLICE_STATION::Hebbala (Cluster 568),40.3645161310558,0.934938811994692,0.055790174161442205,0.0429874431503613,0.009055777344434784,0.0945366585944673,0.054625934074842834
699,306,568,603,POLICE_STATION::Hebbala (Cluster 568),POLICE_STATION::Kodigehalli (Cluster 603),40.3645161310558,0.934938811994692,0.0429874431503613,0.055790174161442205,0.0945366585944673,0.009055777344434784,0.04037260772360097
306,723,603,245,POLICE_STATION::Kodigehalli (Cluster 603),POLICE_STATION::Hebbala (Cluster 245),98.06995398182379,0.8492090235197581,0.055790174161442205,0.04388866580623725,0.009055777344434784,0.0945366585944673,0.049616975506216694
723,306,245,603,POLICE_STATION::Hebbala (Cluster 245),POLICE_STATION::Kodigehalli (Cluster 603),98.06995398182379,0.8492090235197581,0.04388866580623725,0.055790174161442205,0.0945366585944673,0.009055777344434784,0.03743940839151776
307,329,66,577,"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 66)",BTP028 - Vijayanagar Bus Stand Junction (Cluster 577),658.1694932226764,0.33388817235673035,0.04480610195138023,0.04308883721453634,0.11226049444283293,0.03595536091616484,0.015229177680388655
329,307,577,66,BTP028 - Vijayanagar Bus Stand Junction (Cluster 577),"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 66)",658.1694932226764,0.33388817235673035,0.04308883721453634,0.04480610195138023,0.03595536091616484,0.11226049444283293,0.015194390728146398
307,385,66,187,"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 66)","BTP022 - Marenahalli Junction, Vijayanagar (Cluster 187)",69.60407367301498,0.8904691774765171,0.04480610195138023,0.12000187746348699,0.11226049444283293,0.1511022950056324,0.04291282663946732
385,307,187,66,"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 187)","BTP022 - Marenahalli Junction, Vijayanagar (Cluster 66)",69.60407367301498,0.8904691774765171,0.12000187746348699,0.04480610195138023,0.1511022950056324,0.11226049444283293,0.11285593756938495
307,405,66,344,"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 66)","BTP016 - 5th Main Road, RPC Layout (Cluster 344)",452.06455810223935,0.47074396562363635,0.04480610195138023,0.03190281939684261,0.11226049444283293,0.007937907654698146,0.021175916093048096
405,307,344,66,"BTP016 - 5th Main Road, RPC Layout (Cluster 344)","BTP022 - Marenahalli Junction, Vijayanagar (Cluster 66)",452.06455810223935,0.47074396562363635,0.03190281939684261,0.04480610195138023,0.007937907654698146,0.11226049444283293,0.015861027122170506
307,429,66,668,"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 66)",BTP020 - Hosahalli Metro Station (Cluster 668),1136.6682424713479,0.15040147342801233,0.04480610195138023,0.045505421141426,0.11226049444283293,0.2440992013195677,0.007561384263876152
429,307,668,66,BTP020 - Hosahalli Metro Station (Cluster 668),"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 66)",1136.6682424713479,0.15040147342801233,0.045505421141426,0.04480610195138023,0.2440992013195677,0.11226049444283293,0.007228242425110389
307,513,66,340,"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 66)",BTP020 - Hosahalli Metro Station (Cluster 340),936.1923489184326,0.21006871625435225,0.04480610195138023,0.0451058236937512,0.11226049444283293,0.24309653497383435,0.010556416406817048
513,307,340,66,BTP020 - Hosahalli Metro Station (Cluster 340),"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 66)",936.1923489184326,0.21006871625435225,0.0451058236937512,0.04480610195138023,0.24309653497383435,0.11226049444283293,0.010007174672187088
