physical_hotspot_key,merged_cluster_ids,cluster_id,cluster_label,cluster_label_display,risk_band,lat,lon,ccs_score,delay_minutes_per_vehicle,records_total,distinct_days,severity_sum,severity_mean,growth_pct_change,growth_multiplier,context_multiplier,layer_b_priority_boost,layer_b_alert_flag,validation_uncertainty,resurgence_score,persistence_score,anomaly_score,rop,tvs,vdi,nearby_sensitive_poi_count,road_class,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality,geometry_source,mappls_address,road_node_id,road_node_distance_m,road_node_degree,road_node_betweenness,source_pressure_score,source_pressure_norm,spillover_out_score,spillover_in_score,spillover_total_score,propagation_radius_m,network_pagerank,network_component_id,network_component_size,neighbor_count,in_neighbor_count,out_neighbor_count,influence_asymmetry,network_vulnerability_score,layer_d_alert_flag,road_node_betweenness_norm,road_node_degree_norm,road_node_distance_norm,context_boost,growth_surge,layer_d_pressure_ccs_score_norm,layer_d_pressure_delay_minutes_per_vehicle_norm,layer_d_pressure_growth_surge_norm,layer_d_pressure_layer_b_priority_boost_norm,layer_d_pressure_context_boost_norm,layer_d_pressure_persistence_score_norm,layer_d_pressure_resurgence_score_norm,layer_d_pressure_validation_uncertainty_norm,layer_d_pressure_anomaly_score_norm,layer_d_pressure_rop_norm,layer_d_pressure_tvs_norm,layer_d_pressure_vdi_norm,layer_d_pressure_raw,layer_d_pressure_score,source_idx,layer_d_vulnerability_source_pressure_score_norm,layer_d_vulnerability_spillover_out_score_norm,layer_d_vulnerability_spillover_in_score_norm,layer_d_vulnerability_road_node_betweenness_norm,layer_d_vulnerability_network_pagerank_norm,layer_d_vulnerability_resurgence_score_norm,layer_d_vulnerability_validation_uncertainty_norm,layer_d_vulnerability_raw,layer_d_vulnerability_score,secondary_risk_score,network_rank,propagation_class
police_station::kamakshipalya|12.98716|77.52059,761,761,POLICE_STATION::Kamakshipalya,POLICE_STATION::Kamakshipalya (Cluster 761),Watch,12.9871572375,77.52059168125001,0.0,0.0,16.0,2.0,16.0,1.0,0.0,1.0,1.0,0.0,False,1.2500001034254635e-10,1.0,0.32036414696199506,0.0,,,,0.0,residential,2.0,7.0,100.0940217537294,6.0,6.436456086745057e-06,osmnx,,10994536998,39.37368598410576,6,6.436456086745056e-06,4.55325391527693,0.045532539152769294,0.1554274193761283,0.13580625546095676,0.29123367483708507,142.25891717774826,0.0010962217296386237,24,5,8,4,4,0.019621163915171547,10.285830215575398,False,0.00010169674505069368,0.7142857141836735,0.004396540149744191,0.0,0.0,,0.0,0.0,,,0.0030912271236933327,0.1777277839904615,0.09368736929938333,,,,,0.045532539152769294,4.55325391527693,791,0.06943751351618392,0.039186252089081615,0.08574162963527555,0.00010169674505069368,0.49413580493519804,0.1777277839904615,0.09368736929938333,0.10285830215575398,10.285830215575398,0.13580625546095676,698,Localized
police_station::whitefield|12.98715|77.73462,736,736,POLICE_STATION::Whitefield,POLICE_STATION::Whitefield (Cluster 736),Watch,12.987154854545455,77.73461575454546,0.0,4.44845157829743e-16,33.0,3.0,117.0,3.5454545454545454,0.0,1.0,1.0,0.0,False,6.060574264665775e-11,1.0,0.6384471023640089,0.0,,,,0.0,primary,2.0,7.0,373.5842373313795,3.0,7.446979692364031e-05,osmnx,,11041656612,124.37863404755073,3,0.0001060003861785,4.133887302977733,0.04133887302977733,0.10750257033513416,0.10503624449406124,0.2125388148291954,86.04758654791094,0.0012930289229914772,11,4,6,3,3,0.002466325841072925,10.284990662059561,False,0.0016748182700523058,0.2857142856734694,0.01401509119794331,0.0,0.0,,2.6894777540211324e-12,0.0,,,0.0062724153977787855,0.1777277839904615,0.04538833151322433,,,,,0.04133887302977733,4.133887302977733,598,0.06017143446234053,0.0271034727224185,0.06631490385418363,0.0016748182700523058,0.6015744125150284,0.1777277839904615,0.04538833151322433,0.10284990662059562,10.284990662059561,0.10503624449406124,699,Localized
police_station::banaswadi|12.99323|77.66151,314,314,POLICE_STATION::Banaswadi,POLICE_STATION::Banaswadi (Cluster 314),Watch,12.993233114457832,77.66151085060241,0.0,1.4193734116202688e-14,83.0,11.0,88.0,1.0602409638554218,-0.7230769230657987,1.0,1.0,0.0,False,2.4096502571069323e-11,0.6439393939393939,3.071688409226621,0.0,,,,0.0,primary,3.0,10.5,767.8723841714408,2.0,0.0,osmnx,,9699916325,104.84846355881263,2,0.0,2.8828585111389953,0.028828585111389953,0.1342932722680047,0.38401779779899214,0.5183110700669968,481.5442078674149,0.0010542361642095325,5,43,22,11,11,-0.24972452553098745,10.264087333533112,False,0.0,0.1428571428367347,0.011805196996422795,0.0,0.0,,8.581352742661141e-11,0.0,,,0.030607572569682676,0.10453309811397167,0.018004509489150253,,,,,0.028828585111389953,2.8828585111389953,379,0.03252943497111366,0.033857925725619756,0.2424506270383206,0.0,0.4712155518117976,0.10453309811397167,0.018004509489150253,0.10264087333533112,10.264087333533112,0.38401779779899214,700,Localized
police_station::mahadevapura|12.98749|77.73516,689,689,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 689),Watch,12.987487495,77.7351550975,0.0,9.936363918342631e-15,40.0,2.0,140.0,3.5,0.0,1.0,1.0,0.0,False,4.9999782092413625e-11,1.0,0.3590257201198154,0.0,,,,0.0,primary,2.0,7.0,373.5842373313795,3.0,7.446979692364031e-05,osmnx,,11041656612,161.00319677563576,3,0.0001060003861785,3.998446525530085,0.039984465255300854,0.10561751608484023,0.10801757187964553,0.21363508796448577,75.73160188567213,0.0013109507666721433,11,4,6,3,3,-0.002400055794805303,10.258370492811068,False,0.0016748182700523058,0.2857142856734694,0.01815926438131058,0.0,0.0,,6.007400382779659e-11,0.0,,,0.003477886456105258,0.1777277839904615,0.037433311479653,,,,,0.039984465255300854,3.998446525530085,411,0.05717881436780489,0.026628214165401256,0.06819717258804003,0.0016748182700523058,0.6113580891048467,0.1777277839904615,0.037433311479653,0.10258370492811067,10.258370492811068,0.10801757187964553,701,Localized
police_station::halasur|12.97233|77.62597,583,583,POLICE_STATION::Halasur,POLICE_STATION::Halasur (Cluster 583),Watch,12.972327747619047,77.62596747619048,0.0,1.1763573067557731e-14,21.0,7.0,21.0,1.0,-0.7647058823079584,1.0,1.0,0.0,False,9.523803967681488e-11,0.6388888888888888,1.7683495297149843,0.0,,,,0.0,tertiary,2.0,7.0,100.31209634600192,6.0,0.0001304991471587,osmnx,,7452201857,34.90863719157917,6,0.000119728140176,3.13499528290727,0.0313499528290727,0.10263077257051645,0.49628734394304364,0.5989181165135601,650.8421911216624,0.0007974676664845337,1,502,20,10,10,-0.3936565713725272,10.251536916460749,False,0.0018917183591055655,0.7142857141836735,0.0038913072106973676,0.0,0.0,,7.11210800345668e-11,0.0,,,0.017572713925899337,0.10349487561926969,0.07136434898702564,,,,,0.0313499528290727,3.13499528290727,394,0.038100501410515505,0.02587519848292061,0.3133322945442124,0.0018917183591055655,0.33104359266760847,0.10349487561926969,0.07136434898702564,0.10251536916460749,10.251536916460749,0.49628734394304364,702,Localized
police_station::sadashivanagar|13.02904|77.57088,122,122,POLICE_STATION::Sadashivanagar,POLICE_STATION::Sadashivanagar (Cluster 122),Watch,13.029039326666666,77.57087747666667,0.0,2.0537686202765163e-14,30.0,4.0,32.0,1.0666666666666669,-0.9655172413460168,1.0,1.0,0.0,False,6.66666721826914e-11,0.5333333333333333,0.9243120801345057,0.0,,,,0.0,residential,2.0,7.0,33.69681982933375,4.0,0.000186914684759,osmnx,,9709501442,16.404872565065947,4,0.0001795167830443,2.317891692078833,0.02317891692078833,0.10070079131562326,0.4204150068804384,0.5211157981960617,361.25517271226977,0.0010777965268856245,1,502,16,8,8,-0.31971421556481516,10.221727468726787,False,0.002836385779928337,0.4285714285102041,0.0017975537445916023,0.0,0.0,,1.2416826212266914e-10,0.0,,,0.009131387561520965,0.08179602547999824,0.04993434275234006,,,,,0.02317891692078833,2.317891692078833,343,0.020046259022726574,0.025388612960977226,0.2654300988618129,0.002836385779928337,0.48407734063603436,0.08179602547999824,0.04993434275234006,0.10221727468726786,10.221727468726787,0.4204150068804384,703,Localized
police_station::whitefield|12.98724|77.73539,757,757,POLICE_STATION::Whitefield,POLICE_STATION::Whitefield (Cluster 757),Watch,12.987238912195124,77.73539101463415,0.0,1.7035308097249332e-14,41.0,5.0,123.0,3.0,0.0,1.0,1.0,0.0,False,4.8780313122165347e-11,1.0,1.2598446097090887,0.0,,,,0.0,primary,2.0,7.0,373.5842373313795,3.0,6.800115855646153e-05,osmnx,,6632652240,192.43136974522525,3,9.961421490501528e-05,4.169483973594312,0.04169483973594312,0.10727256105324831,0.10365062662672672,0.21092318767997503,90.5088560842192,0.0012805414939305413,11,4,6,3,3,0.003621934426521589,10.189004462841,False,0.0015739160308236263,0.2857142856734694,0.02171545132038154,0.0,0.0,,1.0299332555168215e-10,0.0,,,0.012487091256199775,0.1777277839904615,0.036518646557128685,,,,,0.04169483973594312,4.169483973594312,361,0.06095795764829107,0.02704548294340148,0.06544009044007569,0.0015739160308236263,0.5947574259623394,0.1777277839904615,0.036518646557128685,0.10189004462841,10.189004462841,0.10365062662672672,704,Localized
police_station::k.g. halli|13.03462|77.62393,352,352,POLICE_STATION::K.G. Halli,POLICE_STATION::K.G. Halli (Cluster 352),Watch,13.034617975,77.62393448499999,0.0,0.0,20.0,2.0,20.0,1.0,0.0,1.0,1.0,0.0,False,1.0000000827403709e-10,1.0,0.3539227099503228,0.0,,,,0.0,residential,2.0,7.0,64.78767913058873,6.0,0.0001900041836807,osmnx,,5329386824,21.990096075731664,6,0.0001671467190026,4.37245341387633,0.043724534138763295,0.10672579299681315,0.09424919891315359,0.20097499190996673,122.82726416981909,0.0012292105771826802,38,4,6,3,3,0.012476594083659559,10.182381547114467,False,0.0026409373480342424,0.7142857141836735,0.002429537631139523,0.0,0.0,,0.0,0.0,,,0.0034268505994583297,0.1777277839904615,0.07493607220779336,,,,,0.0437245341387633,4.37245341387633,741,0.06544265152712975,0.02690763216404912,0.05950447480643686,0.0026409373480342424,0.5667354714431327,0.1777277839904615,0.07493607220779336,0.10182381547114466,10.182381547114467,0.09424919891315359,705,Localized
police_station::basavanagudi|12.9424|77.56747,371,371,POLICE_STATION::Basavanagudi,POLICE_STATION::Basavanagudi (Cluster 371),Watch,12.94239615,77.56747236333334,0.0,4.496975510370894e-17,30.0,4.0,46.0,1.5333333333333334,-0.9285714285382654,1.0,1.0,0.0,False,6.66666721826914e-11,0.5517241379310345,0.9378695638655179,0.0,,,,0.0,tertiary,4.0,14.0,284.6621269974234,6.0,0.0007996974864976,osmnx,,1836940126,29.486453890879076,6,0.0008307051136955,2.3962147291337526,0.023962147291337527,0.12254156283235823,0.31741384759941466,0.4399554104317729,334.1288982105579,0.0011764878887651313,1,502,18,9,9,-0.19487228476705643,10.13339291783614,False,0.013125236158104618,0.7142857141836735,0.003277771786482405,0.0,0.0,,2.7188147117360147e-13,0.0,,,0.009266977688369137,0.08557658739174064,0.04993434275234006,,,,,0.023962147291337527,2.3962147291337526,654,0.02177683897783804,0.03089509297531541,0.2004000513054502,0.013125236158104618,0.5379537377323583,0.08557658739174064,0.04993434275234006,0.1013339291783614,10.13339291783614,0.31741384759941466,706,Localized
btp098 - nayandahalli junction|12.94777|77.52405,764,764,BTP098 - Nayandahalli Junction,BTP098 - Nayandahalli Junction (Cluster 764),Watch,12.947772906666668,77.52404638,0.0,1.892326665278897e-14,15.0,3.0,15.0,1.0,0.0,1.0,1.0,0.0,False,1.333333443653828e-10,1.0,0.5958934387646315,0.0,,,,0.0,trunk,3.0,10.5,595.9895825753504,6.0,0.0007686094035986,osmnx,,10041196112,20.793775648439855,6,0.0007552778939289,4.67087031530636,0.04670870315306361,0.09477358378569847,0.265466899995751,0.36024048378144946,585.946166826736,0.0008394144629417327,1,502,12,6,6,-0.17069331621005254,10.11424805369065,False,0.011933477427040911,0.7142857141836735,0.0022941705806082844,0.0,0.0,,1.1440768501197125e-10,0.0,,,0.005846830771621671,0.1777277839904615,0.09993780166324669,,,,,0.04670870315306361,4.67087031530636,350,0.07203629660653549,0.023894249550813006,0.16760321196253133,0.011933477427040911,0.3539426815018057,0.1777277839904615,0.09993780166324669,0.1011424805369065,10.11424805369065,0.265466899995751,707,Localized
police_station::jalahalli|13.05047|77.52552,159,159,POLICE_STATION::Jalahalli,POLICE_STATION::Jalahalli (Cluster 159),Watch,13.050473333333333,77.52551848095239,0.0,1.3079898709446244e-13,21.0,2.0,28.0,1.3333333333333333,0.0,1.0,1.0,0.0,False,9.523803967681488e-11,1.0,0.3419761251008865,0.0,,,,0.0,tertiary,2.0,7.0,710.2869173095183,6.0,0.0026258809897093,osmnx,,433824950,5.062239662282908,6,0.0026366338941592,4.334346618965859,0.04334346618965859,0.043845278086001714,0.03182696442066815,0.07567224250666987,5.462717938231779,0.0012737230925996689,6,2,2,1,1,0.012018313665333562,10.061160166291259,False,0.04165911820303025,0.7142857141836735,0.0005141026504861968,0.0,0.0,,7.90794189500186e-10,0.0,,,0.003307371278127322,0.1777277839904615,0.07136434898702564,,,,,0.04334346618965859,4.334346618965859,195,0.06460066610489232,0.011054240795416774,0.02009403607005833,0.04165911820303025,0.5910352066042492,0.1777277839904615,0.07136434898702564,0.1006116016629126,10.061160166291259,0.03182696442066815,708,Localized
police_station::chikkajala|13.18385|77.68634,233,233,POLICE_STATION::Chikkajala,POLICE_STATION::Chikkajala (Cluster 233),Watch,13.1838499375,77.68633704999999,0.0,2.916438137308073e-15,16.0,2.0,35.0,2.1875,0.0,1.0,1.0,0.0,False,1.2500001034254635e-10,1.0,0.3068066632309829,0.0,,,,0.0,residential,2.0,7.0,32.21333224576199,4.0,6.436456086745057e-06,osmnx,,559375851,8838.123099721739,4,6.436456086745056e-06,4.550542113268939,0.04550542113268939,0.06098362760261579,0.1508863913092743,0.2118700189118901,434.2511604731346,0.0011116295032895284,3,4,6,3,3,-0.08990276370665852,10.04640764617378,False,0.00010169674505069368,0.4285714285102041,0.9999999999998868,0.0,0.0,,1.763241737762364e-11,0.0,,,0.0029556369968451617,0.1777277839904615,0.09368736929938333,,,,,0.04550542113268939,4.550542113268939,501,0.0693775951272434,0.015375149469346521,0.09526251229541054,0.00010169674505069368,0.5025470307585879,0.1777277839904615,0.09368736929938333,0.1004640764617378,10.04640764617378,0.1508863913092743,709,Localized
police_station::kodigehalli|13.05812|77.59317,770,770,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 770),Watch,13.0581154,77.59317149411766,0.0,4.937543315568801e-15,17.0,3.0,25.0,1.4705882352941178,0.0,1.0,1.0,0.0,False,1.1764700325045396e-10,1.0,0.6397876877208197,0.0,,,,0.0,tertiary,2.0,7.0,143.3395887152856,2.0,0.0,osmnx,,11031568630,31.410867643310826,2,0.0,4.561994465325714,0.045619944653257145,0.16747032476716522,0.18832610886157744,0.3557964336287427,793.0678084873434,0.0009474337025411531,1,502,28,14,14,-0.020855784094412216,10.022511921566618,False,0.0,0.1428571428367347,0.003495524662489174,0.0,0.0,,2.985176453650532e-11,0.0,,,0.006285822763200511,0.1777277839904615,0.08817223293569207,,,,,0.04561994465325714,4.561994465325714,463,0.0696306395909615,0.042222500959662894,0.11890017453065117,0.0,0.4129112410177505,0.1777277839904615,0.08817223293569207,0.10022511921566618,10.022511921566618,0.18832610886157744,710,Localized
police_station::jeevanbheemanagar|12.97817|77.63923,445,445,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 445),Watch,12.978168133333334,77.63922989999999,0.0,1.3164546053344398e-15,15.0,3.0,15.0,1.0,0.0,1.0,1.0,0.0,False,1.333333443653828e-10,1.0,0.5958934387646315,0.0,,,,0.0,secondary,2.0,7.0,47.47340519897885,4.0,0.0002565249573372,osmnx,,12822535157,14.439382000204068,4,0.000190730296383,4.670870312112904,0.04670870312112904,0.20506545924941438,0.2227066504129445,0.4277721096623589,688.0002839729658,0.0008167645507965667,1,502,34,17,17,-0.017641191163530107,10.013044127909952,False,0.003013560577947509,0.4285714285102041,0.0015751529107158203,0.0,0.0,,7.959118612190764e-12,0.0,,,0.005846830771621671,0.1777277839904615,0.09993780166324669,,,,,0.04670870312112904,4.670870312112904,547,0.07203629653597475,0.05170095992821351,0.14060641810795824,0.003013560577947509,0.34157791484249367,0.1777277839904615,0.09993780166324669,0.10013044127909952,10.013044127909952,0.2227066504129445,711,Localized
police_station::yeshwanthpura|13.0347|77.55714,85,85,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 85),Watch,13.034700225763627,77.55713622360886,0.0,4.512999222765988e-18,43.0,3.0,86.0,2.0,0.0,1.0,1.0,0.0,False,4.6511461349041377e-11,1.0,0.6409986074487551,0.0,,,,0.0,tertiary,2.0,7.0,69.75429465700792,6.0,0.0001941556978566,osmnx,,10839591755,24.367831298199135,4,0.0042279470919806,4.028683247849569,0.040286832478495696,0.03234397323992383,0.03258198229179387,0.0649259555317177,187.038179334619,0.0012737230925996689,45,2,2,1,1,-0.00023800905187004034,9.972761436398272,False,0.06680204940517348,0.4285714285102041,0.0026985851176380116,0.0,0.0,,2.7285024462802522e-14,0.0,,,0.006297933326102249,0.1777277839904615,0.03481689015174751,,,,,0.04028683247849569,4.028683247849569,697,0.057846907275357476,0.00815453987481457,0.02057071855021615,0.06680204940517348,0.5910352066042492,0.1777277839904615,0.03481689015174751,0.09972761436398273,9.972761436398272,0.03258198229179387,712,Localized
btp017 - attiguppe circle|12.96089|77.52798,268,268,BTP017 - Attiguppe Circle,BTP017 - Attiguppe Circle (Cluster 268),Watch,12.960892034782608,77.52797763188406,0.0,8.291236422363254e-14,69.0,2.0,140.0,2.028985507246377,0.0,1.0,1.0,0.0,False,2.8985702726913587e-11,1.0,0.40574178768551483,0.0,,,,0.0,tertiary,2.0,7.0,34.72728610893242,6.0,0.0008853667170122,osmnx,,1517474050,3.3800893133273906,6,0.0010796149389251,3.850174320891901,0.03850174320891901,0.14499455184701077,0.24632928697528325,0.39132383882229405,342.23120605664275,0.0009716393363180504,1,502,18,9,9,-0.10133473512827249,9.966326119112773,False,0.017058039970612008,0.7142857141836735,0.00032376256592901926,0.0,0.0,,5.012777034612645e-10,0.0,,,0.003945099816103,0.1777277839904615,0.021671662972227966,,,,,0.03850174320891901,3.850174320891901,228,0.05390267857308204,0.036555924836342166,0.15552063062535637,0.017058039970612008,0.4261252884530723,0.1777277839904615,0.021671662972227966,0.09966326119112773,9.966326119112773,0.24632928697528325,713,Localized
police_station::r.t. nagar|13.01082|77.59514,303,303,POLICE_STATION::R.T. Nagar,POLICE_STATION::R.T. Nagar (Cluster 303),Watch,13.010824635294115,77.59514411176471,0.0,3.4983153598218373e-14,17.0,2.0,20.0,1.1764705882352942,0.0,1.0,1.0,0.0,False,1.1764700325045396e-10,1.0,0.3084175621125587,0.0,,,,0.0,tertiary,2.0,7.0,130.14604686620214,6.0,0.0171837930021484,osmnx,,3448461178,19.791141990589846,6,0.0205457712466483,4.495712971558509,0.0449571297155851,0.01829073399068894,0.019244465877794936,0.03753519986848387,966.1195864070221,0.00048135700629052796,1,502,4,2,2,-0.0009537318871059956,9.946609418715017,False,0.3246255442716619,0.7142857141836735,0.0021807197375647122,0.0,0.0,,2.1150373722607236e-10,0.0,,,0.0029717478023623253,0.1777277839904615,0.08817223293569207,,,,,0.0449571297155851,4.495712971558509,294,0.06816612252393382,0.004611447040235384,0.01215004316422647,0.3246255442716619,0.1584762764339284,0.1777277839904615,0.08817223293569207,0.09946609418715018,9.946609418715017,0.019244465877794936,714,Localized
police_station::thalagattapura|12.88868|77.56265,311,311,POLICE_STATION::Thalagattapura,POLICE_STATION::Thalagattapura (Cluster 311),Watch,12.888682810714286,77.562649525,0.0,7.862619452349965e-14,28.0,5.0,31.0,1.1071428571428572,-0.92307692304142,1.0,1.0,0.0,False,7.142864077991362e-11,0.5555555555555556,1.1982304730555664,0.0,,,,0.0,trunk,2.0,7.0,183.2528104333735,4.0,0.0001901972773633,osmnx,,8318600533,45.60393723572195,4,0.0001778070993963,2.4997623712043824,0.024997623712043823,0.046501588159879134,0.275652708342356,0.32215429650223515,64.00631794414103,0.001287368862662157,15,3,4,2,2,-0.22915112018247685,9.917708452895567,False,0.002809372582024904,0.4285714285102041,0.00510151075524412,0.0,0.0,,4.753640617017227e-10,0.0,,,0.011870880403932138,0.08636420445668698,0.05350606597310779,,,,,0.024997623712043823,2.4997623712043824,231,0.024064767032017507,0.011723947830375848,0.1740340483317852,0.002809372582024904,0.5984845406956091,0.08636420445668698,0.05350606597310779,0.09917708452895568,9.917708452895567,0.275652708342356,715,Localized
police_station::hulimavu|12.87614|77.59657,788,788,POLICE_STATION::Hulimavu,POLICE_STATION::Hulimavu (Cluster 788),Watch,12.87613518235294,77.59656789411764,0.0,2.3411552589449263e-14,17.0,3.0,33.0,1.9411764705882355,-0.7857142856581633,1.0,1.0,0.0,False,1.1764700325045396e-10,0.6333333333333333,0.5991152365277832,0.0,,,,0.0,secondary,2.0,7.0,199.2832535331713,4.0,0.0046143275508679,osmnx,,2322673151,56.56694857461196,4,0.0049946899233141,3.0463599987582897,0.0304635999875829,0.04184579575032053,0.05146056942289347,0.093306365173214,241.3798088787843,0.001337520113155387,14,3,4,2,2,-0.009614773672572935,9.865068549928779,False,0.07891667415933729,0.4285714285102041,0.006342006592338169,0.0,0.0,,1.4154329606194874e-10,0.0,,,0.005879052382655997,0.10235283087509751,0.08817223293569207,,,,,0.0304635999875829,3.0463599987582897,330,0.03614206808321389,0.010550132709673813,0.03248976322409996,0.07891667415933729,0.6258625060513748,0.10235283087509751,0.08817223293569207,0.0986506854992878,9.865068549928779,0.05146056942289347,716,Localized
police_station::hebbala|13.03525|77.58899,151,151,POLICE_STATION::Hebbala,POLICE_STATION::Hebbala (Cluster 151),Watch,13.035250067286244,77.58898769665427,0.0,6.4934875935719975e-12,269.0,23.0,340.0,1.2639405204460967,-0.5459459459400438,1.0,1.0,0.0,False,7.434941551309748e-12,0.4598930481283422,7.133337580087544,0.0,,,,0.0,tertiary,3.0,10.5,161.8838493249486,4.0,0.003065265664471,osmnx,,7172904984,25.59865273263753,4,0.0042828581079707,2.81362980667221,0.0281362980667221,0.08101706541540644,0.11567189361506641,0.19668895903047284,226.0695504880709,0.0013431844511219003,1,502,10,5,5,-0.03465482819965997,9.766269496643739,False,0.06766964976138809,0.4285714285102041,0.002837856055013649,0.0,0.0,,3.925880752333196e-08,0.0,,,0.07122864482884046,0.06669904896880234,0.005507475295512827,,,,,0.0281362980667221,2.81362980667221,54,0.03099979806256851,0.020425965776366323,0.0730297483565132,0.06766964976138809,0.6289547130668606,0.06669904896880234,0.005507475295512827,0.09766269496643738,9.766269496643739,0.11567189361506641,717,Localized
police_station::hal old airport|12.95823|77.70114,164,164,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 164),Watch,12.958228503448275,77.70113790344827,0.0,1.3527481163505088e-14,29.0,4.0,35.0,1.206896551724138,0.0,1.0,1.0,0.0,False,6.896549997748025e-11,1.0,0.9227011812529299,0.0,,,,0.0,tertiary,2.0,7.0,128.93672298774078,4.0,0.0014343964212115,osmnx,,5276879795,13.804023868194642,4,0.0016761436776521,4.253447044656624,0.04253447044656624,0.14790586773767808,0.20282792660829366,0.35073379434597174,442.73956534393835,0.0008824218824793385,2,76,16,8,8,-0.054922058870615575,9.698558543960106,False,0.026483262521677396,0.4285714285102041,0.0015032603354499677,0.0,0.0,,8.178544605202016e-11,0.0,,,0.009115276756003802,0.1777277839904615,0.05165858272737542,,,,,0.04253447044656624,4.253447044656624,381,0.06281315649161667,0.03728992375918705,0.12805593456583364,0.026483262521677396,0.3774207728865938,0.1777277839904615,0.05165858272737542,0.09698558543960106,9.698558543960106,0.20282792660829366,718,Localized
police_station::magadi road|12.96419|77.55122,200,200,POLICE_STATION::Magadi Road,POLICE_STATION::Magadi Road (Cluster 200),Watch,12.964193652380953,77.55122168571428,0.0,6.023126012951512e-15,21.0,4.0,35.0,1.6666666666666667,-0.4999999999642857,1.0,1.0,0.0,False,9.523803967681488e-11,0.7666666666666667,0.8962565064693109,0.0,,,,0.0,tertiary,2.0,7.0,22.212287651320125,5.0,0.0035428507061075,osmnx,,1931853235,11.205971308635652,5,0.003512947333407,3.485897589367673,0.03485897589367673,0.13922743699134948,0.33702855802336484,0.47625599501471433,719.393989875633,0.0006949309995909214,1,502,28,14,14,-0.19780112103201536,9.607206045607676,False,0.055504971140519575,0.5714285713469388,0.0012092833171783823,0.0,0.0,,3.641506069331884e-11,0.0,,,0.008850800185018323,0.1297619047352299,0.07136434898702564,,,,,0.03485897589367673,3.485897589367673,449,0.04585383326021055,0.035101923879061005,0.2127838493187679,0.055504971140519575,0.27506801306988804,0.1297619047352299,0.07136434898702564,0.09607206045607675,9.607206045607676,0.33702855802336484,719,Localized
police_station::mahadevapura|12.98795|77.73408,411,411,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 411),Watch,12.98794847948718,77.73408087948718,0.0,8.913739557430827e-13,39.0,1.0,121.0,3.102564102564102,0.0,1.0,1.0,0.0,False,5.128186764125076e-11,1.0,0.05315966309200289,0.0,,,,0.0,primary,2.0,7.0,377.8368118476869,3.0,7.446979692364031e-05,osmnx,,11041656612,40.96818977242767,3,0.0001060003861785,3.9468828811622974,0.039468828811622975,0.09521801068964997,0.09890621516243919,0.19412422585208916,130.8112445190192,0.0012103711868045122,11,4,6,3,3,-0.003688204472789225,9.569927205715361,False,0.0016748182700523058,0.2857142856734694,0.004576962777296111,0.0,0.0,,5.389134583774376e-09,0.0,,,0.0004188809434462519,0.1777277839904615,0.038394942081010505,,,,,0.039468828811622975,3.9468828811622974,110,0.056039494281266124,0.02400629815049585,0.062444694026062585,0.0016748182700523058,0.5564508988347815,0.1777277839904615,0.038394942081010505,0.09569927205715362,9.569927205715361,0.09890621516243919,720,Localized
police_station::whitefield|12.95636|77.7322,481,481,POLICE_STATION::Whitefield,POLICE_STATION::Whitefield (Cluster 481),Watch,12.956362042857142,77.73219886071429,0.0,2.1495989715763858e-13,28.0,3.0,59.0,2.107142857142857,0.0,1.0,1.0,0.0,False,7.142864077991362e-11,1.0,0.6168351242251174,0.0,,,,0.0,primary,2.0,7.0,440.9227435175336,4.0,0.0017818041384936,osmnx,,1502865753,30.557500253305367,4,0.002275488365917,4.210741803395817,0.04210741803395817,0.01718762938486007,0.017254992085374815,0.034442621470234885,537.620413352141,0.0012737230925996689,16,2,2,1,1,-6.73627005147448e-05,9.544121163784334,False,0.03595297739870165,0.4285714285102041,0.003398963721148328,0.0,0.0,,1.299620443735186e-09,0.0,,,0.006056271243344796,0.1777277839904615,0.05350606597310779,,,,,0.04210741803395817,4.210741803395817,161,0.06186956649200609,0.0043333330797891215,0.010893983754446088,0.03595297739870165,0.5910352066042492,0.1777277839904615,0.05350606597310779,0.09544121163784335,9.544121163784334,0.017254992085374815,721,Localized
