network_rank,cluster_id,cluster_label,cluster_label_display,risk_band,network_vulnerability_score,source_pressure_score,spillover_out_score,spillover_in_score,spillover_total_score,secondary_risk_score,propagation_radius_m,neighbor_count,road_node_betweenness,road_node_degree,road_node_distance_m,network_pagerank,network_component_id,network_component_size,layer_d_alert_flag,propagation_class,ccs_score,delay_minutes_per_vehicle,growth_pct_change,growth_multiplier,layer_b_priority_boost,context_multiplier,validation_uncertainty,resurgence_score,persistence_score,anomaly_score,rop,tvs,vdi,records_total,distinct_days,severity_sum,nearby_sensitive_poi_count,road_class,geometry_source,mappls_address,lat,lon,merged_cluster_ids,physical_hotspot_key
344,341,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 341),Watch,19.127173981450714,5.653606943730437,0.5415891276735495,0.7880083227840222,1.3295974504575718,0.7880083227840222,508.716174846911,52,7.658377046963064e-05,6,29.932559338571927,0.001263881022203527,1,502,False,Moderate Propagator,0.0,2.9692559292642646e-11,0.4829396325421291,1.4829396325421291,0.0,1.0,2.4420465649654943e-12,0.8409090909090909,12.920752556642274,0.0,,,,819.0,28.0,1426.0,0.0,residential,osmnx,,12.992328987859814,77.5888701927762,341,btp032 - windsor circle|12.99233|77.58887
345,671,POLICE_STATION::Sadashivanagar,POLICE_STATION::Sadashivanagar (Cluster 671),Watch,19.120079053591546,4.4130678135727655,0.2528792220224297,0.6141434637190153,0.8670226857414449,0.6141434637190153,177.72286198985046,16,0.0104475750643034,8,80.68979828307855,0.0014655649169775169,1,502,False,Localized,0.0,1.6298950468443232e-13,0.0,1.0,0.0,1.0,9.090905805919648e-11,1.0,0.8978674053508868,0.0,,,,22.0,4.0,37.0,0.0,tertiary,osmnx,,13.028115636363635,77.57265875454546,671,police_station::sadashivanagar|13.02812|77.57266
346,113,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 113),Watch,19.105276370983816,4.213453573086816,0.29373278341745723,0.6125285064976507,0.9062612899151079,0.6125285064976507,115.80312445530406,20,0.0135775532605491,3,18.273627440011037,0.0013335587445264983,1,502,False,Localized,0.0,3.386689086658185e-14,0.0,1.0,0.0,1.0,7.142864077991362e-11,1.0,0.6303926079561296,0.0,,,,28.0,3.0,28.0,0.0,unclassified,osmnx,,12.97172047142857,77.65809898571429,113,police_station::jeevanbheemanagar|12.97172|77.6581
347,562,BTP068 - Veeresh Theatre Junction,BTP068 - Veeresh Theatre Junction (Cluster 562),Watch,19.101013905499173,4.554578130494017,0.508569672395528,0.7806854127532667,1.2892550851487947,0.7806854127532667,515.8663864332455,56,0.0003880981881054,6,21.40371805044604,0.0013243445965746533,1,502,False,Moderate Propagator,0.0,1.0098530686377852e-14,0.0,1.0,0.0,1.0,1.333333443653828e-10,1.0,0.014498089934182607,0.0,,,,15.0,1.0,15.0,0.0,secondary,osmnx,,12.976730433333334,77.54546944,562,btp068 - veeresh theatre junction|12.97673|77.54547
348,698,"BTP001 - 10th Cross, Dr. Rajkumar Road","BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 698)",Watch,19.084186332561604,4.447012672259683,0.36262751620194583,0.9584995468954082,1.321127063097354,0.9584995468954082,381.4043659388051,34,0.000675777604295,4,16.15887660683284,0.001165456952044787,1,502,False,Moderate Propagator,0.0,1.658720262359899e-16,0.0,1.0,0.0,1.0,1.1111112030448568e-10,1.0,0.31002846099413456,0.0,,,,18.0,2.0,33.0,0.0,residential,osmnx,,13.004199155555556,77.55334424444443,698,"btp001 - 10th cross, dr. rajkumar road|13.0042|77.55334"
349,252,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 252),Watch,19.07314289209568,4.149249582049357,0.31668093711783263,0.7667470212792311,1.0834279583970639,0.7667470212792311,322.2418991832575,30,0.0040229861934683,8,12.203906864123677,0.001498334051418616,7,27,False,Moderate Propagator,0.0,4.952968269341627e-15,-0.0454545454524793,1.0,0.0,1.0,3.1250113607939056e-11,0.9565217391304348,2.7097112048684187,0.0,,,,64.0,10.0,102.0,0.0,tertiary,osmnx,,12.9123418890625,77.635324209375,252,police_station::hsr layout|12.91234|77.63532
350,11,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 11),Watch,18.995783551454505,5.337318813105536,0.510713618241564,0.7894071664927089,1.3001207847342728,0.7894071664927089,508.9446683594456,52,7.658377046963064e-05,6,25.128554469312242,0.0012632258954476012,1,502,False,Moderate Propagator,0.0,2.5055633229543872e-11,0.0811688311683041,1.081168831168304,0.0,1.0,4.106714968088454e-12,1.0806451612903225,6.987079590022699,0.0,,,,487.0,15.0,863.0,0.0,residential,osmnx,,12.992327070020536,77.58879523408625,11,btp032 - windsor circle|12.99233|77.5888
351,702,POLICE_STATION::Byatarayanapura,POLICE_STATION::Byatarayanapura (Cluster 702),Watch,18.97547214944401,2.7331160578752045,0.13846834965026855,0.6982756522293921,0.8367440018796607,0.6982756522293921,493.2283930771482,28,0.0159887603372328,4,30.12760360764093,0.0014771243817052419,1,502,False,Localized,0.0,5.762887138128653e-15,-0.8571428571020409,1.0,0.0,1.0,8.333334022836425e-11,0.5909090909090909,1.191786877529263,0.0,,,,24.0,5.0,40.0,0.0,trunk,osmnx,,12.958020195833331,77.51908105833333,702,police_station::byatarayanapura|12.95802|77.51908
352,732,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 732),Watch,18.968258066630497,4.553253915437727,0.4646242616834534,0.8424228070180423,1.3070470687014957,0.8424228070180423,268.2714175251361,34,0.0004286277475266,6,17.576697514326828,0.0012364535488171378,2,76,False,Moderate Propagator,0.0,8.865368616927836e-16,0.0,1.0,0.0,1.0,1.2500001034254635e-10,1.0,0.32036414696199506,0.0,,,,16.0,2.0,25.0,0.0,tertiary,osmnx,,12.92606431875,77.6764037,732,police_station::bellandur|12.92606|77.6764
353,260,BTP219 - Canara Bank Junction,BTP219 - Canara Bank Junction (Cluster 260),Watch,18.96221887850753,2.8169536939772644,0.31592252861393816,0.8731160079948986,1.1890385366088367,0.8731160079948986,376.09484373922845,46,0.0027306664948015,4,22.05095664652148,0.0015721252474325573,1,502,False,Moderate Propagator,0.0,1.2268582798386715e-14,-0.8181818181446281,1.0,0.0,1.0,7.692313452878352e-11,0.6086956521739131,1.485706349707639,0.0,,,,26.0,6.0,34.0,0.0,secondary,osmnx,,12.931014430769231,77.58375513846154,260,btp219 - canara bank junction|12.93101|77.58376
354,709,BTP220 - Puttanna Junction,BTP220 - Puttanna Junction (Cluster 709),Watch,18.939963445026585,3.387939324092161,0.3745334173276391,0.8679400290263511,1.2424734463539902,0.8679400290263511,383.8660811637874,46,3.821645801504877e-06,4,31.33282870809521,0.0015239711808708023,1,502,False,Moderate Propagator,0.0,4.024681570934634e-14,-0.5333333332977778,1.0,0.0,1.0,9.090905805919648e-11,0.75,0.911424889081899,0.0,,,,22.0,4.0,27.0,0.0,secondary,osmnx,,12.929839204545454,77.58366316363636,709,btp220 - puttanna junction|12.92984|77.58366
355,221,POLICE_STATION::K.R. Pura,POLICE_STATION::K.R. Pura (Cluster 221),Watch,18.93068342211934,7.698458286619947,0.5044705815085583,0.48304827699054403,0.9875188584991024,0.48304827699054403,315.614957099255,30,0.0001736334599025,6,28.0345963650064,0.0013179859132892865,5,43,False,Moderate Propagator,0.0,2.474939030443469e-12,0.7656249999760742,1.7656249999760742,0.0,1.0,1.3792966768733096e-11,1.7424242424242424,3.7394020049837593,0.0,,,,145.0,13.0,281.0,0.0,trunk,osmnx,,13.005724898209584,77.68587213684211,221,police_station::k.r. pura|13.00572|77.68587
356,315,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 315),Watch,18.929622084095055,4.34532585096383,0.4791151267889872,0.7523929270096015,1.2315080537985887,0.7523929270096015,417.35617611931923,58,0.0030718992370254,4,16.09066560572817,0.0013000778558763923,1,502,False,Moderate Propagator,0.0,2.4847286672489946e-15,0.0,1.0,0.0,1.0,1.0526313154457512e-10,1.0,0.020941685460485988,0.0,,,,19.0,1.0,23.0,0.0,residential,osmnx,,12.996344084210524,77.56316521578947,315,police_station::sheshadripuram|12.99634|77.56317
357,521,"BTP206 - Shankara Mutt Circle, Vijayanagar","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 521)",Watch,18.905746476764932,4.464583186511005,0.36655668589604445,0.5988145641059988,0.9653712500020433,0.5988145641059988,293.34004094800355,34,0.0104319867722184,3,24.177762571623187,0.0013303566994234445,1,502,False,Localized,0.0,2.376164909631918e-15,-0.1111111110987654,1.0,0.0,1.0,1.1764700325045396e-10,0.95,1.180510585358232,0.0,,,,17.0,5.0,33.0,0.0,secondary,osmnx,,12.9988325,77.54194982941176,521,"btp206 - shankara mutt circle, vijayanagar|12.99883|77.54195"
358,711,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 711),Watch,18.89024676514918,5.402647621561595,0.33712644831004956,0.5085695299305877,0.8456959782406372,0.5085695299305877,467.4285530209088,30,0.0088174419907089,4,8.876172870344696,0.0014036045808261636,1,502,False,Localized,0.0,1.7762436746329256e-13,0.4285714285102041,1.428571428510204,0.0,1.0,1.1764700325045396e-10,1.1875,0.3084175621125587,0.0,,,,17.0,2.0,23.0,0.0,tertiary,osmnx,,13.06877847647059,77.5927252882353,711,police_station::kodigehalli|13.06878|77.59273
359,794,BTP218 - Syndicate Bank Junction,BTP218 - Syndicate Bank Junction (Cluster 794),Watch,18.884845353232333,2.9477731273730265,0.318517087618868,0.8285563280870215,1.1470734157058895,0.8285563280870215,407.60629995154414,46,0.004020924516128,4,34.26220589835964,0.0015364459537973287,1,502,False,Moderate Propagator,0.0,1.567986839308138e-14,-0.8124999999492187,1.0,0.0,1.0,1.0526313154457512e-10,0.6176470588235294,0.8930347087061592,0.0,,,,19.0,4.0,22.0,0.0,secondary,osmnx,,12.931817584210526,77.58386815263158,794,btp218 - syndicate bank junction|12.93182|77.58387
360,527,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 527),Watch,18.8725617117708,4.170458333814158,0.40524697191568154,0.6564483407618072,1.0616953126774888,0.6564483407618072,487.5812095833127,48,0.0054072265306239,4,36.666987509743095,0.001456119209821783,1,502,False,Moderate Propagator,0.0,3.2047121399314038e-15,-0.3333333332962963,1.0,0.0,1.0,1.333333443653828e-10,0.85,1.1772887875950804,0.0,,,,15.0,5.0,26.0,0.0,primary,osmnx,,12.969875953333334,77.64134192,527,police_station::jeevanbheemanagar|12.96988|77.64134
361,726,BTP010 - Rajajinagar Entrance,BTP010 - Rajajinagar Entrance (Cluster 726),Watch,18.862286746536967,4.403471986504951,0.5388309285708482,0.8045127341740022,1.3433436627448505,0.8045127341740022,619.3773998382127,80,0.0,2,42.454076733716335,0.0012666797073391143,1,502,False,Moderate Propagator,0.0,2.4471740717172044e-13,0.0,1.0,0.0,1.0,1.0526313154457512e-10,1.0,0.31163935987571045,0.0,,,,19.0,2.0,32.0,0.0,secondary,osmnx,,12.985126389473685,77.56013851578946,726,btp010 - rajajinagar entrance|12.98513|77.56014
362,537,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 537),Watch,18.8537639044016,4.563304856521131,0.3602280933967939,0.6630286917395679,1.0232567851363619,0.6630286917395679,202.18663681917593,22,0.0070787942902769,3,86.63744978049309,0.0013414738570304622,8,20,False,Moderate Propagator,0.0,5.953293386664763e-15,0.0,1.0,0.0,1.0,1.1111112030448568e-10,1.0,0.8914238098245835,0.0,,,,18.0,4.0,38.0,0.0,trunk,osmnx,,13.03078328888889,77.53598713888888,537,police_station::yeshwanthpura|13.03078|77.53599
363,636,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 636),Watch,18.819808551548284,4.160484421015527,0.4656870115704044,0.7600363173437871,1.2257233289141913,0.7600363173437871,449.4562823303489,62,0.0030718992370254,4,17.77514158078727,0.001321639891336099,1,502,False,Moderate Propagator,0.0,0.0,0.0,1.0,0.0,1.0,8.000000661922968e-11,1.0,0.044164562480953226,0.0,,,,25.0,1.0,39.0,0.0,secondary,osmnx,,12.996384352,77.56333186399999,636,police_station::sheshadripuram|12.99638|77.56333
364,237,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 237),Watch,18.79036784289829,4.553859056819271,0.4607397068283188,0.8328405536175536,1.2935802604458724,0.8328405536175536,275.11370283351323,34,0.0004286277475266,6,18.985108312748444,0.001227414863140586,2,76,False,Moderate Propagator,0.0,0.0,0.0,1.0,0.0,1.0,1.1764700325045396e-10,1.0,0.5991152365277832,0.0,,,,17.0,3.0,25.0,0.0,tertiary,osmnx,,12.926217570588236,77.67632845882353,237,police_station::bellandur|12.92622|77.67633
365,577,BTP028 - Vijayanagar Bus Stand Junction,BTP028 - Vijayanagar Bus Stand Junction (Cluster 577),Watch,18.752276927986156,4.3088837214536335,0.43456451280706027,0.7546150758488509,1.1891795886559111,0.7546150758488509,685.8833548167906,66,0.0022756392203566,4,45.985759123026305,0.0013466094745001015,1,502,False,Moderate Propagator,0.0,2.347112161255911e-14,0.0,1.0,0.0,1.0,1.0000000827403709e-10,1.0,0.036110068073074,0.0,,,,20.0,1.0,40.0,0.0,tertiary,osmnx,,12.973556235,77.54013974,577,btp028 - vijayanagar bus stand junction|12.97356|77.54014
366,4,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 4),Watch,18.712450250605198,5.381288461525397,0.5293080702064977,0.7026170704740771,1.2319251406805747,0.7026170704740771,343.2575438734342,34,0.0,2,31.019319343922305,0.0013365204313488175,1,502,False,Moderate Propagator,0.0,1.3925027964412266e-12,-0.02173913043431,1.0,0.0,1.0,8.810507878820317e-12,1.0777777777777775,7.218302452881581,0.0,,,,227.0,24.0,324.0,0.0,residential,osmnx,,12.995530915859032,77.61257689030838,4,police_station::pulikeshinagar(f.town)|12.99553|77.61258
367,88,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 88),Watch,18.698432499882326,4.209305067072256,0.46382698579217174,0.753545050049682,1.2173720358418536,0.753545050049682,418.0017882838002,58,0.0030718992370254,4,15.71765724532522,0.0012995784641525144,1,502,False,Moderate Propagator,0.0,5.607259016310002e-14,0.0,1.0,0.0,1.0,8.695644204692599e-11,1.0,0.027385280986789367,0.0,,,,23.0,1.0,34.0,0.0,residential,osmnx,,12.99634292173913,77.56319295652175,88,police_station::sheshadripuram|12.99634|77.56319
368,486,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 486),Watch,18.690663840744413,3.983157898244406,0.27714654474563116,0.6120500675143947,0.8891966122600259,0.6120500675143947,116.90301372764381,20,0.0135775532605491,3,12.452722342658687,0.0013311492681852399,1,502,False,Localized,0.0,2.183014133640761e-13,0.0,1.0,0.0,1.0,2.985078850770151e-11,1.0,1.0381452736768608,0.0,,,,67.0,4.0,79.0,0.0,unclassified,osmnx,,12.971669582089552,77.65811406865672,486,police_station::jeevanbheemanagar|12.97167|77.65811
369,365,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 365),Watch,18.64553569803712,3.9511941921835643,0.5013643490223264,0.7904523459834485,1.291816695005775,0.7904523459834485,326.43729982183186,48,5.083794612265041e-05,6,24.79666362797995,0.0014119755940151947,2,76,False,Moderate Propagator,0.0,1.42160413399767e-13,0.0,1.0,0.0,1.0,9.009015755623295e-12,1.0,1.6598771771224141,0.0,,,,222.0,5.0,246.0,0.0,primary,osmnx,,12.934144997700978,77.69071524913755,365,police_station::hal old airport|12.93414|77.69072
370,348,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 348),Watch,18.64356601852309,4.492692875830403,0.5481090263552555,0.7382209777123186,1.2863300040675743,0.7382209777123186,340.47263941426684,48,0.0007538196343468,3,87.5453415919582,0.0013681781818833821,2,76,False,Moderate Propagator,0.0,3.6600464620718257e-10,-0.0655021834058275,1.0,0.0,1.0,3.0440094889172546e-12,0.9347826086956522,5.930921544085538,0.0,,,,657.0,14.0,970.0,0.0,tertiary,osmnx,,12.933367415041864,77.68994128087768,348,police_station::hal old airport|12.93337|77.68994
371,369,POLICE_STATION::Cubbon Park,POLICE_STATION::Cubbon Park (Cluster 369),Watch,18.640174009724777,5.0940013032620906,0.5705339979800621,0.7375173533222514,1.3080513513023135,0.7375173533222514,626.1483522282607,60,3.258455893914685e-05,5,27.88714416829551,0.0012131107988305003,1,502,False,Moderate Propagator,0.0,2.041708577830352e-12,0.444444444419753,1.444444444419753,0.0,1.0,4.545430698499331e-11,1.2105263157894737,0.9739796319385919,0.0,,,,44.0,4.0,50.0,0.0,unclassified,osmnx,,12.97496781818182,77.60427583636364,369,police_station::cubbon park|12.97497|77.60428
372,374,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 374),Watch,18.61722835091716,3.955695067939496,0.2733142862740552,0.6078926774715496,0.8812069637456048,0.6078926774715496,121.34097479186639,20,0.0135775532605491,3,8.274423564394528,0.001322940811217482,1,502,False,Localized,0.0,2.5698969186497143e-14,0.0,1.0,0.0,1.0,4.255307217704285e-11,1.0,0.42453194721489496,0.0,,,,47.0,2.0,47.0,0.0,unclassified,osmnx,,12.971629823404257,77.65814534680851,374,police_station::jeevanbheemanagar|12.97163|77.65815
373,400,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 400),Watch,18.6149697289849,4.364318011015661,0.48149232948870213,0.7197672195639648,1.201259549052667,0.7197672195639648,416.9235628522128,58,0.0030718992370254,4,24.480080462814545,0.0012948853704035015,1,502,False,Moderate Propagator,0.0,2.6189875694525943e-14,0.0,1.0,0.0,1.0,1.0000000827403709e-10,1.0,0.3132502587572863,0.0,,,,20.0,2.0,25.0,0.0,residential,osmnx,,12.996271895,77.563142595,400,police_station::sheshadripuram|12.99627|77.56314
374,126,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 126),Watch,18.600193343429492,4.670870313693267,0.5285105808847096,0.6357231740453103,1.16423375493002,0.6357231740453103,485.4917138742851,58,0.0035415593921051,4,40.92380124579991,0.0013076959699403706,2,76,False,Moderate Propagator,0.0,1.0029628776416304e-14,0.0,1.0,0.0,1.0,1.333333443653828e-10,1.0,0.5958934387646315,0.0,,,,15.0,3.0,16.0,0.0,tertiary,osmnx,,12.932534054637587,77.68827450195242,126,police_station::hal old airport|12.93253|77.68827
375,363,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 363),Watch,18.576110627638403,3.8225412968657766,0.48279311448300466,0.803314313979743,1.2861074284627476,0.803314313979743,307.42619697386465,46,1.2872912173490113e-05,6,75.24671709683109,0.001403361576921975,2,76,False,Moderate Propagator,0.0,6.719487597965181e-12,0.0,1.0,0.0,1.0,2.3529400650090796e-11,1.0,0.4721886209837649,0.0,,,,85.0,2.0,91.0,0.0,primary,osmnx,,12.933772612941178,77.69099126470589,363,police_station::hal old airport|12.93377|77.69099
376,750,BTP074 - Leprosy Hospital Junction,BTP074 - Leprosy Hospital Junction (Cluster 750),Watch,18.559458271342642,5.485032928627887,0.4894364813690615,0.8211312716415581,1.3105677530106195,0.8211312716415581,504.69365340808895,48,0.0005753588323791,4,1.1005368734732262,0.0010436535943014976,1,502,False,Moderate Propagator,0.0,2.5335101773923876e-16,0.5263157894459833,1.5263157894459831,0.0,1.0,4.1666448069577193e-11,1.25,2.129656441394781,0.0,,,,48.0,8.0,62.0,0.0,residential,osmnx,,12.975731395900466,77.55932123645833,750,btp074 - leprosy hospital junction|12.97573|77.55932
377,80,BTP020 - Hosahalli Metro Station,BTP020 - Hosahalli Metro Station (Cluster 80),Watch,18.540910282966518,2.321678566441546,0.27923618466668104,0.9047263166369982,1.1839625013036792,0.9047263166369982,456.395685838,54,0.0057805912684683,4,26.2921080334249,0.0014603792936066227,1,502,False,Moderate Propagator,0.0,2.463286630057557e-11,-0.8854961831993474,1.0,0.0,1.0,1.3698375767035031e-11,0.5606060606060606,2.368869434175287,0.0,,,,146.0,8.0,295.0,0.0,road,fallback,,12.974472561643836,77.54625698219178,80,btp020 - hosahalli metro station|12.97447|77.54626
378,279,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 279),Watch,18.535080354441472,4.614311077726593,0.43801599568689786,0.6307226039717249,1.0687385996586227,0.6307226039717249,467.32826564116175,44,0.0064389200425907,4,93.76634499901436,0.0013301287233885293,2,76,False,Moderate Propagator,0.0,2.6132589923884173e-14,0.170731707312909,1.170731707312909,0.0,1.0,2.2472024241437797e-11,1.0833333333333333,2.486400969954615,0.0,,,,89.0,9.0,163.0,0.0,trunk,osmnx,,12.942963473252652,77.69740347977452,279,police_station::hal old airport|12.94296|77.6974
379,644,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 644),Watch,18.514315336127456,8.585187135441466,0.4292670923992016,0.24395422616992046,0.673221318569122,0.24395422616992046,78.96215816013812,12,0.0049076971965167,6,34.888642221372784,0.001351198988446082,5,43,False,Localized,0.0,1.3548564463667012e-12,0.9687499999394532,1.968749999939453,0.0,1.0,2.531663767513237e-11,1.911764705882353,3.9373378369459906,0.0,,,,79.0,14.0,155.0,0.0,tertiary,osmnx,,12.97918886188106,77.69516147685809,644,police_station::mahadevapura|12.97919|77.69516
380,530,BTP219 - Canara Bank Junction,BTP219 - Canara Bank Junction (Cluster 530),Watch,18.44665325558422,3.2313611316290145,0.3137197318884998,0.7035110152959753,1.017230747184475,0.7035110152959753,488.45867157988624,46,0.0082755225590929,5,82.67382207241847,0.0014444491695575427,1,502,False,Moderate Propagator,0.0,3.57544908390623e-14,-0.6874999999570313,1.0,0.0,1.0,9.523803967681488e-11,0.6764705882352942,1.4776518552997597,0.0,,,,21.0,6.0,22.0,0.0,secondary,osmnx,,12.931506266666666,77.58603991904762,530,btp219 - canara bank junction|12.93151|77.58604
381,659,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 659),Watch,18.440925257162817,4.461618050182873,0.5105645692592402,0.6485897150437577,1.159154284302998,0.6485897150437577,476.1786848841803,58,0.0035415593921051,4,22.29544705711748,0.0013202444195968975,2,76,False,Moderate Propagator,0.0,9.073938177992416e-14,0.0,1.0,0.0,1.0,1.0526313154457512e-10,1.0,0.6023370342909349,0.0,,,,19.0,3.0,21.0,0.0,tertiary,osmnx,,12.932645042105262,77.68840953684212,659,police_station::hal old airport|12.93265|77.68841
382,555,BTP135 - UCO Bank Junction,BTP135 - UCO Bank Junction (Cluster 555),Watch,18.434622644221804,6.179576860748262,0.37807572148678104,0.5751700462371662,0.9532457677239472,0.5751700462371662,268.52766849025227,24,0.000189624030493,4,30.50641745113455,0.0014281425446756796,1,502,False,Localized,0.0,4.3728924281067466e-14,0.928571428505102,1.9285714285051017,0.0,1.0,4.8780313122165347e-11,1.4333333333333331,0.9284744841008278,0.0,,,,41.0,4.0,41.0,0.0,tertiary,osmnx,,12.935590065853658,77.61571764634147,555,btp135 - uco bank junction|12.93559|77.61572
383,403,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 403),Watch,18.38942121938847,4.238629513973569,0.46610782356673214,0.7190625759415734,1.1851703995083056,0.7190625759415734,420.03506443309846,58,0.0030718992370254,4,23.06377897637292,0.0012909863904149127,1,502,False,Moderate Propagator,0.0,2.6358712786612316e-14,0.0,1.0,0.0,1.0,9.090905805919648e-11,1.0,0.02577438210521352,0.0,,,,22.0,1.0,32.0,0.0,residential,osmnx,,12.996323181818182,77.56306893636363,403,police_station::sheshadripuram|12.99632|77.56307
384,293,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 293),Watch,18.342948102929288,4.6114000068828025,0.34094540399712797,0.58590450885075,0.926849912847878,0.58590450885075,192.71356138301158,22,0.0086939424895445,3,32.04642555083762,0.0013083526542680374,1,502,False,Localized,0.0,0.0,0.0,1.0,0.0,1.0,1.2500001034254635e-10,1.0,0.6110618213772195,0.0,,,,16.0,3.0,25.0,0.0,secondary,osmnx,,13.01846801555082,77.5584636781076,293,police_station::yeshwanthpura|13.01847|77.55846
385,249,POLICE_STATION::Jnanabharathi,POLICE_STATION::Jnanabharathi (Cluster 249),Watch,18.329709440295066,4.034610942599938,0.21383470683863465,0.6278231827182119,0.8416578895568465,0.6278231827182119,171.38270301264026,16,0.0114191279397097,4,25.53279421295212,0.001401334280961596,1,502,False,Localized,0.0,6.491857382438174e-13,-0.1428571428503401,1.0,0.0,1.0,3.508748847025345e-11,0.8636363636363636,3.901898061551322,0.0,,,,57.0,14.0,83.0,0.0,secondary,osmnx,,12.96088065263158,77.51173931929824,249,police_station::jnanabharathi|12.96088|77.51174
386,589,BTP010 - Rajajinagar Entrance,BTP010 - Rajajinagar Entrance (Cluster 589),Watch,18.306405029908394,4.16528541037106,0.5052024226882204,0.8028860229710038,1.308088445659224,0.8028860229710038,635.2342528158448,80,0.0,2,32.10078135203623,0.0012553789519485015,1,502,False,Moderate Propagator,0.0,2.779754988955445e-12,0.0,1.0,0.0,1.0,6.451617018399247e-11,1.0,0.6487827883318694,0.0,,,,31.0,3.0,61.0,0.0,secondary,osmnx,,12.985633374193547,77.56007472580644,589,btp010 - rajajinagar entrance|12.98563|77.56007
387,638,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 638),Watch,18.245872801170457,3.7131735394416303,0.2819192043648835,0.7629088437031034,1.0448280480679868,0.7629088437031034,322.05656944288137,30,0.0040229861934683,8,58.78654505146018,0.00148887225509346,7,27,False,Moderate Propagator,0.0,2.3249680582232174e-12,-0.2441860465059492,1.0,0.0,1.0,1.3244960683778118e-11,0.7613636363636364,5.216113254080349,0.0,,,,151.0,18.0,221.0,0.0,tertiary,osmnx,,12.912490950331126,77.63469243708609,638,police_station::hsr layout|12.91249|77.63469
388,704,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 704),Watch,18.240126323655616,4.254020685175737,0.4234791025270777,0.8367478874978087,1.2602269900248864,0.8367478874978087,280.7929776574029,34,0.000572190889149,6,11.65694575161814,0.0012134385830608982,2,76,False,Moderate Propagator,0.0,5.17269771237475e-18,0.0,1.0,0.0,1.0,7.692313452878352e-11,1.0,0.6271708101929779,0.0,,,,26.0,3.0,35.0,0.0,trunk,osmnx,,12.925811646153846,77.6762706576923,704,police_station::bellandur|12.92581|77.67627
389,620,POLICE_STATION::Sadashivanagar,POLICE_STATION::Sadashivanagar (Cluster 620),Watch,18.238479752185484,3.6021897732693855,0.20574013425409168,0.6350523115165279,0.8407924457706195,0.6350523115165279,140.49177481370086,14,0.0103634988566703,6,65.51164337893297,0.0014627450648200806,1,502,False,Localized,0.0,9.827185637941402e-15,-0.4999999999642857,1.0,0.0,1.0,9.523803967681488e-11,0.7666666666666667,1.4776518552997597,0.0,,,,21.0,6.0,36.0,0.0,tertiary,osmnx,,13.028120557142856,77.5728588,620,police_station::sadashivanagar|13.02812|77.57286
390,656,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 656),Watch,18.211739668006217,4.657760266892535,0.34237434114191584,0.5806722789515366,0.9230466200934524,0.5806722789515366,198.08988925135364,22,0.0086939424895445,3,32.35841242652676,0.0013014798622605576,1,502,False,Localized,0.0,3.350212451104961e-16,0.0,1.0,0.0,1.0,1.0000000827403709e-10,1.0,1.7802961145644205,0.0,,,,20.0,7.0,26.0,0.0,trunk,osmnx,,13.018380845701802,77.55846866452403,656,police_station::yeshwanthpura|13.01838|77.55847
