zone_name,zone_hotspots,zone_priority_total,zone_priority_mean,zone_priority_max,zone_ccs_mean,zone_ccs_max,zone_escalation_mean,zone_tow_count,zone_patrol_units,zone_critical_count,zone_high_count,zone_top_label,zone_rank
POLICE_STATION::HAL Old Airport (Cluster 536),1,13.04974096124149,13.04974096124149,13.04974096124149,4.866049801651743,4.866049801651743,0.4376438955465953,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 536),250
POLICE_STATION::Mahadevapura (Cluster 360),1,13.041025326250356,13.041025326250356,13.041025326250356,10.075459066130664,10.075459066130664,0.3333333432674408,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 360),251
POLICE_STATION::Hebbala (Cluster 245),1,12.967195811221197,12.967195811221197,12.967195811221197,4.492647572049374,4.492647572049374,0.497131069501241,0,0,0,0,POLICE_STATION::Hebbala (Cluster 245),252
BTP105 - Shivasankara Circle (Cluster 460),1,12.919049760927148,12.919049760927148,12.919049760927148,5.577710846951147,5.577710846951147,0.4260979319612185,0,0,0,0,BTP105 - Shivasankara Circle (Cluster 460),253
"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 670)",1,12.916123669453908,12.916123669453908,12.916123669453908,19.282241320937917,19.282241320937917,0.2415654609600702,0,0,0,0,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 670)",254
POLICE_STATION::Ashok Nagar (Cluster 368),1,12.915962369509057,12.915962369509057,12.915962369509057,6.824984621665491,6.824984621665491,0.3616586923599243,0,0,0,0,POLICE_STATION::Ashok Nagar (Cluster 368),255
POLICE_STATION::Basavanagudi (Cluster 243),1,12.87779719438548,12.87779719438548,12.87779719438548,5.227954602414048,5.227954602414048,0.4293627962470054,0,0,0,0,POLICE_STATION::Basavanagudi (Cluster 243),256
BTP018 - Dhobi Ghat Junction (Cluster 622),1,12.864134537986347,12.864134537986347,12.864134537986347,5.59227080012999,5.59227080012999,0.4235320637623469,0,0,0,0,BTP018 - Dhobi Ghat Junction (Cluster 622),257
BTP136 - Hosur-Tavarkere Road Junction (Cluster 298),1,12.850682033040394,12.850682033040394,12.850682033040394,7.739134010450462,7.739134010450462,0.3846153964598973,0,0,0,0,BTP136 - Hosur-Tavarkere Road Junction (Cluster 298),258
POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 780),1,12.794066948074889,12.794066948074889,12.794066948074889,9.918560920880063,9.918560920880063,0.3319838096698125,0,0,0,0,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 780),259
POLICE_STATION::K.R. Pura (Cluster 5),1,12.76145272491836,12.76145272491836,12.76145272491836,10.720095952781646,10.720095952781646,0.4145175566275914,0,0,0,0,POLICE_STATION::K.R. Pura (Cluster 5),260
POLICE_STATION::Mico Layout (Cluster 492),1,12.731862141140828,12.731862141140828,12.731862141140828,26.879586226804367,26.879586226804367,0.0653907507658004,0,0,0,0,POLICE_STATION::Mico Layout (Cluster 492),261
POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 569),1,12.714353422319311,12.714353422319311,12.714353422319311,4.923370002546167,4.923370002546167,0.4241486142079035,0,0,0,0,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 569),262
BTP042 - Minsk Square Junction (CTO) (Cluster 216),1,12.697194336432126,12.697194336432126,12.697194336432126,5.164837611096889,5.164837611096889,0.4214230130116145,0,0,0,0,BTP042 - Minsk Square Junction (CTO) (Cluster 216),263
POLICE_STATION::HAL Old Airport (Cluster 126),1,12.68830785299222,12.68830785299222,12.68830785299222,5.108523191932286,5.108523191932286,0.4807017644246419,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 126),264
POLICE_STATION::Halasur (Cluster 727),1,12.68361841150141,12.68361841150141,12.68361841150141,5.187104207108117,5.187104207108117,0.4205514813462893,0,0,0,0,POLICE_STATION::Halasur (Cluster 727),265
POLICE_STATION::HSR Layout (Cluster 592),1,12.67304263160155,12.67304263160155,12.67304263160155,4.829498910321413,4.829498910321413,0.3850123137235641,0,0,0,0,POLICE_STATION::HSR Layout (Cluster 592),266
BTP108 - Tagore Park Junction (Cluster 548),1,12.642223194817412,12.642223194817412,12.642223194817412,5.087972696511274,5.087972696511274,0.3396011516451835,0,0,0,0,BTP108 - Tagore Park Junction (Cluster 548),267
"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 752)",1,12.639747086363936,12.639747086363936,12.639747086363936,4.721413636627117,4.721413636627117,0.4800585409005483,0,0,0,0,"BTP062 - Basava Mantapa, Dr. Rajkumar Road (Cluster 752)",268
POLICE_STATION::Adugodi (Cluster 211),1,12.582661843252266,12.582661843252266,12.582661843252266,5.266368248783454,5.266368248783454,0.4807017644246419,0,0,0,0,POLICE_STATION::Adugodi (Cluster 211),269
POLICE_STATION::Bellandur (Cluster 495),1,12.579384725341836,12.579384725341836,12.579384725341836,4.85486275512519,4.85486275512519,0.4767801960309346,0,0,0,0,POLICE_STATION::Bellandur (Cluster 495),270
"BTP123 - 10th Cross, Wilson Garden (Cluster 713)",1,12.575049984355626,12.575049984355626,12.575049984355626,5.20697367352168,5.20697367352168,0.3869616314768791,0,0,0,0,"BTP123 - 10th Cross, Wilson Garden (Cluster 713)",271
BTP185 - RV Teachers College (Cluster 423),1,12.571055141069268,12.571055141069268,12.571055141069268,8.349077580373088,8.349077580373088,0.4166281471649806,0,0,0,0,BTP185 - RV Teachers College (Cluster 423),272
BTP172 - Nanjappa Circle (Cluster 329),1,12.55367071754043,12.55367071754043,12.55367071754043,4.832508964079165,4.832508964079165,0.4880184729894002,0,0,0,0,BTP172 - Nanjappa Circle (Cluster 329),273
POLICE_STATION::Jnanabharathi (Cluster 161),1,12.547772161032317,12.547772161032317,12.547772161032317,33.26855737637608,33.26855737637608,0.0,0,0,0,0,POLICE_STATION::Jnanabharathi (Cluster 161),274
POLICE_STATION::HAL Old Airport (Cluster 543),1,12.540801704624165,12.540801704624165,12.540801704624165,5.300903357437309,5.300903357437309,0.4807017644246419,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 543),275
POLICE_STATION::Bellandur (Cluster 525),1,12.52864686037663,12.52864686037663,12.52864686037663,5.786129216046822,5.786129216046822,0.3863618473211924,0,0,0,0,POLICE_STATION::Bellandur (Cluster 525),276
POLICE_STATION::Hulimavu (Cluster 496),1,12.515117687938085,12.515117687938085,12.515117687938085,27.87857239384025,27.87857239384025,0.0303030312061309,0,0,0,0,POLICE_STATION::Hulimavu (Cluster 496),277
POLICE_STATION::Adugodi (Cluster 443),1,12.459412576421768,12.459412576421768,12.459412576421768,5.139797983847776,5.139797983847776,0.4767801960309346,0,0,0,0,POLICE_STATION::Adugodi (Cluster 443),278
POLICE_STATION::Adugodi (Cluster 570),1,12.455982582158052,12.455982582158052,12.455982582158052,5.471859343284538,5.471859343284538,0.4048471972346306,0,0,0,0,POLICE_STATION::Adugodi (Cluster 570),279
POLICE_STATION::HSR Layout (Cluster 125),1,12.451410446493014,12.451410446493014,12.451410446493014,7.836314593623898,7.836314593623898,0.2807017564773559,0,0,0,0,POLICE_STATION::HSR Layout (Cluster 125),280
"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 448)",1,12.425981494509603,12.425981494509603,12.425981494509603,10.512501820930948,10.512501820930948,0.3413078188896179,0,0,0,0,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 448)",281
POLICE_STATION::Banaswadi (Cluster 314),1,12.42546462620015,12.42546462620015,12.42546462620015,6.665086604209856,6.665086604209856,0.5294117828210195,0,0,0,0,POLICE_STATION::Banaswadi (Cluster 314),282
POLICE_STATION::Yeshwanthpura (Cluster 546),1,12.423659265623714,12.423659265623714,12.423659265623714,4.629309038203121,4.629309038203121,0.4241486142079035,0,0,0,0,POLICE_STATION::Yeshwanthpura (Cluster 546),283
BTP108 - Tagore Park Junction (Cluster 118),1,12.412261172512583,12.412261172512583,12.412261172512583,36.19385231686153,36.19385231686153,0.0459770113229751,0,0,0,0,BTP108 - Tagore Park Junction (Cluster 118),284
POLICE_STATION::R.T. Nagar (Cluster 643),1,12.41052900697677,12.41052900697677,12.41052900697677,5.21581195173437,5.21581195173437,0.4063277170062065,0,0,0,0,POLICE_STATION::R.T. Nagar (Cluster 643),285
POLICE_STATION::Mahadevapura (Cluster 60),1,12.408789253662414,12.408789253662414,12.408789253662414,5.410767608875682,5.410767608875682,0.3356795832514763,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 60),286
"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 795)",1,12.407881332663756,12.407881332663756,12.407881332663756,13.702096131442254,13.702096131442254,0.3711785475413005,0,0,0,0,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 795)",287
BTP180 - Swagath Poornima Theatre (Cluster 783),1,12.384102531212884,12.384102531212884,12.384102531212884,28.712921435747987,28.712921435747987,0.0810647308826446,0,0,0,0,BTP180 - Swagath Poornima Theatre (Cluster 783),288
POLICE_STATION::Banashankari (Cluster 461),1,12.356638899019332,12.356638899019332,12.356638899019332,26.060806232281077,26.060806232281077,0.1376518259445826,0,0,0,0,POLICE_STATION::Banashankari (Cluster 461),289
"BTP115 - Sahasra Hospital, Jayanagar (Cluster 684)",1,12.345946926216362,12.345946926216362,12.345946926216362,3.7385756492614752,3.7385756492614752,0.3103571385145187,0,0,0,0,"BTP115 - Sahasra Hospital, Jayanagar (Cluster 684)",290
BTP091 - Sirsi Circle (Cluster 199),1,12.340502660701494,12.340502660701494,12.340502660701494,7.606376166419624,7.606376166419624,0.444064716498057,0,0,0,0,BTP091 - Sirsi Circle (Cluster 199),291
POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 585),1,12.337198248942038,12.337198248942038,12.337198248942038,6.258742270505395,6.258742270505395,0.2614691903193791,0,0,0,0,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 585),292
POLICE_STATION::Jayanagara (Cluster 435),1,12.309967411003015,12.309967411003015,12.309967411003015,5.158337883147095,5.158337883147095,0.3869571561614672,0,0,0,0,POLICE_STATION::Jayanagara (Cluster 435),293
POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 337),1,12.283184245121923,12.283184245121923,12.283184245121923,4.488929088962035,4.488929088962035,0.4767801960309346,0,0,0,0,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 337),294
POLICE_STATION::HAL Old Airport (Cluster 793),1,12.276758540019662,12.276758540019662,12.276758540019662,29.58495818040063,29.58495818040063,0.0653907507658004,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 793),295
POLICE_STATION::Byatarayanapura (Cluster 1),1,12.272106222959083,12.272106222959083,12.272106222959083,12.670152464490572,12.670152464490572,0.3319838096698125,0,0,0,0,POLICE_STATION::Byatarayanapura (Cluster 1),296
"BTP102 - BMTC Junction, KH Road (Cluster 557)",1,12.241981368605243,12.241981368605243,12.241981368605243,32.651131194208915,32.651131194208915,0.0,0,0,0,0,"BTP102 - BMTC Junction, KH Road (Cluster 557)",297
POLICE_STATION::Jalahalli (Cluster 623),1,12.224946852746038,12.224946852746038,12.224946852746038,4.1349919620123545,4.1349919620123545,0.470157523949941,0,0,0,0,POLICE_STATION::Jalahalli (Cluster 623),298
BTP051 - Safina Plaza Junction (Cluster 650),1,12.22460836835155,12.22460836835155,12.22460836835155,5.609702329179537,5.609702329179537,0.3354132821162541,0,0,0,0,BTP051 - Safina Plaza Junction (Cluster 650),299
POLICE_STATION::Rajajinagar (Cluster 322),1,12.217216957698666,12.217216957698666,12.217216957698666,12.316100916281448,12.316100916281448,0.3319838096698125,0,0,0,0,POLICE_STATION::Rajajinagar (Cluster 322),300
POLICE_STATION::HAL Old Airport (Cluster 26),1,12.20957644005849,12.20957644005849,12.20957644005849,5.326147945439482,5.326147945439482,0.3865200728178024,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 26),301
POLICE_STATION::Sheshadripuram (Cluster 194),1,12.17951647861878,12.17951647861878,12.17951647861878,25.683286005483986,25.683286005483986,0.0830140486359596,0,0,0,0,POLICE_STATION::Sheshadripuram (Cluster 194),302
POLICE_STATION::Yeshwanthpura (Cluster 768),1,12.137520246184923,12.137520246184923,12.137520246184923,5.161324314214574,5.161324314214574,0.390810323258241,0,0,0,0,POLICE_STATION::Yeshwanthpura (Cluster 768),303
POLICE_STATION::Mahadevapura (Cluster 692),1,12.10967820343419,12.10967820343419,12.10967820343419,12.716421890258792,12.716421890258792,0.3319838096698125,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 692),304
POLICE_STATION::Malleshwaram (Cluster 563),1,12.099482491156873,12.099482491156873,12.099482491156873,11.327202453560757,11.327202453560757,0.2997031013170878,0,0,0,0,POLICE_STATION::Malleshwaram (Cluster 563),305
POLICE_STATION::Kodigehalli (Cluster 667),1,12.0808149806285,12.0808149806285,12.0808149806285,11.138200149910984,11.138200149910984,0.2928475091854731,0,0,0,0,POLICE_STATION::Kodigehalli (Cluster 667),306
POLICE_STATION::Hebbala (Cluster 151),1,12.062940138932108,12.062940138932108,12.062940138932108,9.173890502594894,9.173890502594894,0.4020841916402181,0,0,0,0,POLICE_STATION::Hebbala (Cluster 151),307
POLICE_STATION::Peenya (Cluster 561),1,12.05812325839094,12.05812325839094,12.05812325839094,12.884941864013674,12.884941864013674,0.3732089747985204,0,0,0,0,POLICE_STATION::Peenya (Cluster 561),308
POLICE_STATION::Mahadevapura (Cluster 437),1,12.04646628557223,12.04646628557223,12.04646628557223,31.080768839867883,31.080768839867883,0.0303030312061309,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 437),309
POLICE_STATION::Hebbala (Cluster 568),1,12.036354640492764,12.036354640492764,12.036354640492764,5.290613742404953,5.290613742404953,0.4376438955465953,0,0,0,0,POLICE_STATION::Hebbala (Cluster 568),310
POLICE_STATION::HAL Old Airport (Cluster 196),1,12.019779731924768,12.019779731924768,12.019779731924768,5.667881077768804,5.667881077768804,0.3337302654981613,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 196),311
POLICE_STATION::Electronic City (Cluster 665),1,12.010750938886376,12.010750938886376,12.010750938886376,18.42103201133302,18.42103201133302,0.2415654609600702,0,0,0,0,POLICE_STATION::Electronic City (Cluster 665),312
POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 779),1,11.981931533131283,11.981931533131283,11.981931533131283,5.0607189218128665,5.0607189218128665,0.3850123137235641,0,0,0,0,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 779),313
"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 289)",1,11.967912012045632,11.967912012045632,11.967912012045632,15.998304847402013,15.998304847402013,0.3413078188896179,0,0,0,0,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 289)",314
POLICE_STATION::Hebbala (Cluster 324),1,11.96152403159409,11.96152403159409,11.96152403159409,16.49482555006159,16.49482555006159,0.3319838096698125,0,0,0,0,POLICE_STATION::Hebbala (Cluster 324),315
POLICE_STATION::Bellandur (Cluster 463),1,11.93239867997665,11.93239867997665,11.93239867997665,4.781283831075202,4.781283831075202,0.4767801960309346,0,0,0,0,POLICE_STATION::Bellandur (Cluster 463),316
BTP023 - Mahalaxmi Layout Entrance (Cluster 99),1,11.922846174254106,11.922846174254106,11.922846174254106,33.19278284474483,33.19278284474483,0.0,0,0,0,0,BTP023 - Mahalaxmi Layout Entrance (Cluster 99),317
POLICE_STATION::Hebbala (Cluster 273),1,11.905516918619714,11.905516918619714,11.905516918619714,5.180196141845576,5.180196141845576,0.4619892438252767,0,0,0,0,POLICE_STATION::Hebbala (Cluster 273),318
POLICE_STATION::Yelahanka (Cluster 679),1,11.8997204042483,11.8997204042483,11.8997204042483,4.701644836548075,4.701644836548075,0.3869616314768791,0,0,0,0,POLICE_STATION::Yelahanka (Cluster 679),319
POLICE_STATION::Malleshwaram (Cluster 797),1,11.89621037898656,11.89621037898656,11.89621037898656,4.814041580161036,4.814041580161036,0.3850123137235641,0,0,0,0,POLICE_STATION::Malleshwaram (Cluster 797),320
"BTP204 - ESI Hospital, Rajajinagar (Cluster 86)",1,11.880169460641204,11.880169460641204,11.880169460641204,6.395586824361945,6.395586824361945,0.3586115787426631,0,0,0,0,"BTP204 - ESI Hospital, Rajajinagar (Cluster 86)",321
POLICE_STATION::Bellandur (Cluster 237),1,11.874986362771764,11.874986362771764,11.874986362771764,4.695544358112301,4.695544358112301,0.3850123137235641,0,0,0,0,POLICE_STATION::Bellandur (Cluster 237),322
POLICE_STATION::Hulimavu (Cluster 47),1,11.851994518214022,11.851994518214022,11.851994518214022,9.374730337970924,9.374730337970924,0.3094259152809779,0,0,0,0,POLICE_STATION::Hulimavu (Cluster 47),323
"BTP186 - 9th Cross, 4th Main, Jayanagar (Cluster 425)",1,11.840002130029301,11.840002130029301,11.840002130029301,6.275523513748817,6.275523513748817,0.2928475091854731,0,0,0,0,"BTP186 - 9th Cross, 4th Main, Jayanagar (Cluster 425)",324
POLICE_STATION::Kamakshipalya (Cluster 72),1,11.83670355391467,11.83670355391467,11.83670355391467,5.465761735618986,5.465761735618986,0.4376438955465953,0,0,0,0,POLICE_STATION::Kamakshipalya (Cluster 72),325
POLICE_STATION::Rajajinagar (Cluster 339),1,11.830636269057639,11.830636269057639,11.830636269057639,7.7515949435608515,7.7515949435608515,0.3333333482344945,0,0,0,0,POLICE_STATION::Rajajinagar (Cluster 339),326
POLICE_STATION::HSR Layout (Cluster 782),1,11.821447883454596,11.821447883454596,11.821447883454596,28.14901414584881,28.14901414584881,0.0810647308826446,0,0,0,0,POLICE_STATION::HSR Layout (Cluster 782),327
POLICE_STATION::Yelahanka (Cluster 655),1,11.803838136932942,11.803838136932942,11.803838136932942,12.718007762941596,12.718007762941596,0.2415654559930165,0,0,0,0,POLICE_STATION::Yelahanka (Cluster 655),328
"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar (Cluster 467)",1,11.753346741514816,11.753346741514816,11.753346741514816,5.317042791768404,5.317042791768404,0.3850276221831639,0,0,0,0,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar (Cluster 467)",329
BTP074 - Leprosy Hospital Junction (Cluster 454),1,11.746571287491275,11.746571287491275,11.746571287491275,9.422618041491477,9.422618041491477,0.3846153964598973,0,0,0,0,BTP074 - Leprosy Hospital Junction (Cluster 454),330
POLICE_STATION::HSR Layout (Cluster 217),1,11.700289150482858,11.700289150482858,11.700289150482858,31.535581976528363,31.535581976528363,0.0,0,0,0,0,POLICE_STATION::HSR Layout (Cluster 217),331
BTP219 - Canara Bank Junction (Cluster 370),1,11.686424381416327,11.686424381416327,11.686424381416327,17.32891882068145,17.32891882068145,0.2415654609600702,0,0,0,0,BTP219 - Canara Bank Junction (Cluster 370),332
BTP214 - 5th Main Chamrajpet  Junction (Cluster 175),1,11.667328435711582,11.667328435711582,11.667328435711582,5.557938929956743,5.557938929956743,0.2771431704362233,0,0,0,0,BTP214 - 5th Main Chamrajpet  Junction (Cluster 175),333
POLICE_STATION::Yeshwanthpura (Cluster 246),1,11.655839011666517,11.655839011666517,11.655839011666517,28.13308641484626,28.13308641484626,0.0810647308826446,0,0,0,0,POLICE_STATION::Yeshwanthpura (Cluster 246),334
POLICE_STATION::Kodigehalli (Cluster 475),1,11.638342924437364,11.638342924437364,11.638342924437364,6.508632895474277,6.508632895474277,0.2739959061145782,0,0,0,0,POLICE_STATION::Kodigehalli (Cluster 475),335
POLICE_STATION::Banashankari (Cluster 518),1,11.638003542896856,11.638003542896856,11.638003542896856,10.53348750576944,10.53348750576944,0.2813015456000964,0,0,0,0,POLICE_STATION::Banashankari (Cluster 518),336
BTP096 - Gali Anjaneya Temple (Cluster 282),1,11.576517563716877,11.576517563716877,11.576517563716877,4.86264483753578,4.86264483753578,0.3319838096698125,0,0,0,0,BTP096 - Gali Anjaneya Temple (Cluster 282),337
"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 24)",1,11.570814453422994,11.570814453422994,11.570814453422994,9.521917185202346,9.521917185202346,0.3319838096698125,0,0,0,0,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 24)",338
BTP172 - Nanjappa Circle (Cluster 531),1,11.561238649935174,11.561238649935174,11.561238649935174,5.690075167536353,5.690075167536353,0.4260979319612185,0,0,0,0,BTP172 - Nanjappa Circle (Cluster 531),339
POLICE_STATION::Malleshwaram (Cluster 440),1,11.544572001227873,11.544572001227873,11.544572001227873,5.101000305894302,5.101000305894302,0.3958993802467982,0,0,0,0,POLICE_STATION::Malleshwaram (Cluster 440),340
"BTP016 - 5th Main Road, RPC Layout (Cluster 145)",1,11.524125669530994,11.524125669530994,11.524125669530994,18.64721782064205,18.64721782064205,0.0810647308826446,0,0,0,0,"BTP016 - 5th Main Road, RPC Layout (Cluster 145)",341
POLICE_STATION::HAL Old Airport (Cluster 22),1,11.513761890241097,11.513761890241097,11.513761890241097,5.186735843669683,5.186735843669683,0.3869616314768791,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 22),342
POLICE_STATION::Kodigehalli (Cluster 540),1,11.501342404385069,11.501342404385069,11.501342404385069,5.76663824264605,5.76663824264605,0.2771431704362233,0,0,0,0,POLICE_STATION::Kodigehalli (Cluster 540),343
BTP054 - Shivananda Circle (Cluster 304),1,11.478810673305503,11.478810673305503,11.478810673305503,5.603283391954068,5.603283391954068,0.4219965537389119,0,0,0,0,BTP054 - Shivananda Circle (Cluster 304),344
POLICE_STATION::Yeshwanthpura (Cluster 346),1,11.467668551396935,11.467668551396935,11.467668551396935,4.872051369955358,4.872051369955358,0.3869616314768791,0,0,0,0,POLICE_STATION::Yeshwanthpura (Cluster 346),345
BTP137 - Madiwala Traffic PS Junction (Cluster 239),1,11.462796358217565,11.462796358217565,11.462796358217565,7.48684629363623,7.48684629363623,0.3413078188896179,0,0,0,0,BTP137 - Madiwala Traffic PS Junction (Cluster 239),346
POLICE_STATION::HAL Old Airport (Cluster 380),1,11.46120309455728,11.46120309455728,11.46120309455728,5.451772972600083,5.451772972600083,0.4260979319612185,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 380),347
POLICE_STATION::Halasur (Cluster 738),1,11.416228951448831,11.416228951448831,11.416228951448831,9.906702054960055,9.906702054960055,0.2928475091854731,0,0,0,0,POLICE_STATION::Halasur (Cluster 738),348
POLICE_STATION::HAL Old Airport (Cluster 192),1,11.403910478423027,11.403910478423027,11.403910478423027,5.139667228795872,5.139667228795872,0.4258380035559336,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 192),349
BTP214 - 5th Main Chamrajpet  Junction (Cluster 469),1,11.395103790318343,11.395103790318343,11.395103790318343,5.684815327787218,5.684815327787218,0.2928475091854731,0,0,0,0,BTP214 - 5th Main Chamrajpet  Junction (Cluster 469),350
BTP032 - Windsor Circle (Cluster 135),1,11.385544655567118,11.385544655567118,11.385544655567118,5.218572715910767,5.218572715910767,0.4258000453313191,0,0,0,0,BTP032 - Windsor Circle (Cluster 135),351
POLICE_STATION::Kodigehalli (Cluster 742),1,11.364708427737526,11.364708427737526,11.364708427737526,4.892873715771852,4.892873715771852,0.3930930346250534,0,0,0,0,POLICE_STATION::Kodigehalli (Cluster 742),352
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 391)",1,11.363713343287115,11.363713343287115,11.363713343287115,16.18340169676405,16.18340169676405,0.1801356549064318,0,0,0,0,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 391)",353
POLICE_STATION::HAL Old Airport (Cluster 473),1,11.362319358760576,11.362319358760576,11.362319358760576,9.612946145654927,9.612946145654927,0.2928475091854731,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 473),354
POLICE_STATION::Kodigehalli (Cluster 711),1,11.348173857065596,11.348173857065596,11.348173857065596,8.211641243841676,8.211641243841676,0.3523346831401189,0,0,0,0,POLICE_STATION::Kodigehalli (Cluster 711),355
POLICE_STATION::Rajajinagar (Cluster 494),1,11.347879919684786,11.347879919684786,11.347879919684786,5.065379313572602,5.065379313572602,0.4260979319612185,0,0,0,0,POLICE_STATION::Rajajinagar (Cluster 494),356
POLICE_STATION::K.G. Halli (Cluster 465),1,11.330545375811878,11.330545375811878,11.330545375811878,6.166048122833771,6.166048122833771,0.3356795832514763,0,0,0,0,POLICE_STATION::K.G. Halli (Cluster 465),357
POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 567),1,11.315220078044907,11.315220078044907,11.315220078044907,17.375055355750355,17.375055355750355,0.1282124395171801,0,0,0,0,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 567),358
POLICE_STATION::Yelahanka (Cluster 283),1,11.311047102339462,11.311047102339462,11.311047102339462,4.677660075084761,4.677660075084761,0.4292726665735245,0,0,0,0,POLICE_STATION::Yelahanka (Cluster 283),359
POLICE_STATION::Kamakshipalya (Cluster 516),1,11.302455593836811,11.302455593836811,11.302455593836811,6.002726192037489,6.002726192037489,0.3869616314768791,0,0,0,0,POLICE_STATION::Kamakshipalya (Cluster 516),360
POLICE_STATION::Chikkajala (Cluster 781),1,11.280619320562451,11.280619320562451,11.280619320562451,4.850726474722803,4.850726474722803,0.4260979319612185,0,0,0,0,POLICE_STATION::Chikkajala (Cluster 781),361
POLICE_STATION::Peenya (Cluster 306),1,11.214756039334786,11.214756039334786,11.214756039334786,7.157012472625095,7.157012472625095,0.3850123137235641,0,0,0,0,POLICE_STATION::Peenya (Cluster 306),362
POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 683),1,11.210376838400334,11.210376838400334,11.210376838400334,7.506665235326491,7.506665235326491,0.3290102928876877,0,0,0,0,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 683),363
BTP096 - Gali Anjaneya Temple (Cluster 554),1,11.195034027223286,11.195034027223286,11.195034027223286,19.78949392268649,19.78949392268649,0.0657040700316429,0,0,0,0,BTP096 - Gali Anjaneya Temple (Cluster 554),364
POLICE_STATION::HAL Old Airport (Cluster 143),1,11.157185685058613,11.157185685058613,11.157185685058613,8.103312789474105,8.103312789474105,0.2535885175069173,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 143),365
POLICE_STATION::Kodigehalli (Cluster 189),1,11.151140827621605,11.151140827621605,11.151140827621605,5.565109952224189,5.565109952224189,0.3857202356060346,0,0,0,0,POLICE_STATION::Kodigehalli (Cluster 189),366
POLICE_STATION::Ashok Nagar (Cluster 545),1,11.124875265514913,11.124875265514913,11.124875265514913,7.7168961536940035,7.7168961536940035,0.2508894701798757,0,0,0,0,POLICE_STATION::Ashok Nagar (Cluster 545),367
"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 157)",1,11.099353095726821,11.099353095726821,11.099353095726821,28.568453269965502,28.568453269965502,0.0303030312061309,0,0,0,0,"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 157)",368
POLICE_STATION::Yeshwanthpura (Cluster 293),1,11.091537503139543,11.091537503139543,11.091537503139543,4.953238103308026,4.953238103308026,0.4263801202178001,0,0,0,0,POLICE_STATION::Yeshwanthpura (Cluster 293),369
BTP020 - Hosahalli Metro Station (Cluster 80),1,11.072138374313177,11.072138374313177,11.072138374313177,11.457911894456972,11.457911894456972,0.3413078188896179,0,0,0,0,BTP020 - Hosahalli Metro Station (Cluster 80),370
POLICE_STATION::Basavanagudi (Cluster 362),1,11.060568150227027,11.060568150227027,11.060568150227027,6.719491531019755,6.719491531019755,0.3106603274742762,0,0,0,0,POLICE_STATION::Basavanagudi (Cluster 362),371
BTP074 - Leprosy Hospital Junction (Cluster 750),1,11.057801227999837,11.057801227999837,11.057801227999837,8.64330475733301,8.64330475733301,0.3523346831401189,0,0,0,0,BTP074 - Leprosy Hospital Junction (Cluster 750),372
