layer_c_rank,st_dbscan_cluster_id,cluster_label,cluster_label_display,records_total,distinct_days,active_days,observation_days,ROP,TVS,VDI,cluster_area_m2,validation_uncertainty,validation_confidence,review_total,review_present,approved_count,resurgence_score,dominant_vehicle_type,dominant_violation_tag,layer_c_index,lat,lon
381,339,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 339),58,10,10.0,134,0.07462686567108488,0.37931034481450654,0.005952201990026404,9744.29296875,3.448263896643766e-11,0.9999999999655174,58,58,58,0.7317073170731707,SCOOTER,['NO PARKING'],0.12461693075116949,13.00851821551724,77.54295425172414
382,634,POLICE_STATION::Halasur,POLICE_STATION::Halasur (Cluster 634),59,12,12.0,134,0.08955223880530186,0.3924012509220889,0.003095336951937272,19060.9296875,3.389821756627498e-11,0.9999999999661018,59,59,59,0.7916666666666666,CAR,['NO PARKING'],0.12437514721349363,12.973752284745764,77.6230504779661
383,253,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 253),27,6,6.0,134,0.04477611940265093,0.5555555555144033,0.0005854904588010517,46115.18359375,7.407408020299044e-11,0.9999999999259259,27,27,27,0.6590909090909091,SCOOTER,['WRONG PARKING'],0.12433309674493381,13.000462285185186,77.61510964444444
384,422,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 422),31,6,6.0,134,0.04477611940265093,0.5483870967388137,0.0013039236337143891,23774.3984375,6.451617018399247e-11,0.9999999999354838,31,31,31,0.66,SCOOTER,['NO PARKING'],0.12432237705684697,13.047656093548389,77.57644986129031
385,375,POLICE_STATION::High ground,POLICE_STATION::High ground (Cluster 375),35,4,4.0,134,0.029850746268433953,0.5428571428261224,0.0035032980266575574,9990.5859375,5.714273498824696e-11,0.9999999999428573,35,35,35,0.6607142857142857,CAR,['WRONG PARKING'],0.12411190391328061,12.989091785714288,77.59888672
386,750,BTP074 - Leprosy Hospital Junction,BTP074 - Leprosy Hospital Junction (Cluster 750),48,8,8.0,134,0.059701492536867906,0.2083333333246528,0.009845885608883635,4875.1328125,4.16664480695772e-11,0.9999999999583336,48,48,48,1.25,SCOOTER,['NO PARKING'],0.12396957152840737,12.975731395900466,77.55932123645833
387,174,POLICE_STATION::Malleshwaram,POLICE_STATION::Malleshwaram (Cluster 174),393,23,23.0,134,0.17164179104349522,0.18508717652654702,0.001127079641068687,348688.7578125,5.0890403002767925e-12,0.999999999994911,393,393,393,1.0785340314136125,CAR,['WRONG PARKING'],0.12363888440689066,12.998461690839694,77.57099575419848
388,287,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 287),41,5,5.0,134,0.03731343283554244,0.36585365851873886,0.0025464541063269165,16100.8203125,4.878031312216535e-11,0.9999999999512197,41,41,41,1.5357142857142858,SCOOTER,['WRONG PARKING'],0.12342079705876824,13.000396085365852,77.61139605365854
389,636,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 636),25,1,1.0,134,0.007462686567108488,0.0,0.024999999999975,1000.0,8.000000661922968e-11,0.99999999992,25,25,25,1.0,SCOOTER,['WRONG PARKING'],0.12267721684999011,12.996384352,77.56333186399999
390,73,BTP042 - Minsk Square Junction (CTO),BTP042 - Minsk Square Junction (CTO) (Cluster 73),46,2,2.0,134,0.014925373134216977,0.0,0.025395401396560532,1811.3515625,4.347811000116053e-11,0.9999999999565219,46,46,46,1.0,SCOOTER,['WRONG PARKING'],0.12145418605666378,12.981210243478262,77.59849502608695
391,531,BTP172 - Nanjappa Circle,BTP172 - Nanjappa Circle (Cluster 531),40,1,1.0,134,0.007462686567108488,0.0,0.025613575194836872,1561.671875,4.9999782092413625e-11,0.9999999999500002,40,40,40,1.0,SCOOTER,['NO PARKING'],0.12026968617132962,12.961864695,77.59901637499999
392,249,POLICE_STATION::Jnanabharathi,POLICE_STATION::Jnanabharathi (Cluster 249),57,14,14.0,134,0.10447761193951884,0.26836944806970603,0.004629970428094203,12311.09375,3.508748847025345e-11,0.9999999999649125,57,57,57,0.8636363636363636,CAR,['NO PARKING'],0.11955951294801566,12.96088065263158,77.51173931929824
393,106,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 106),85,6,6.0,134,0.04477611940265093,0.3647058823443599,0.0015222682804762245,55837.7265625,2.3529400650090793e-11,0.9999999999764706,85,85,85,1.5535714285714286,CAR,['WRONG PARKING'],0.11942816732622269,12.90651588117647,77.63118375294118
394,653,POLICE_STATION::Ashok Nagar,POLICE_STATION::Ashok Nagar (Cluster 653),105,11,11.0,134,0.08208955223819336,0.1999999999961905,0.007274971176173965,14433.046875,1.904765234428396e-11,0.9999999999809523,105,105,105,1.244186046511628,SCOOTER,['NO PARKING'],0.11912222262822181,12.97015036952381,77.6067255304762
395,581,BTP121 - KH Circle,BTP121 - KH Circle (Cluster 581),24,6,6.0,134,0.04477611940265093,0.49999999995833333,0.0008188497506666202,29309.40625,8.333334022836425e-11,0.9999999999166667,24,24,24,0.6842105263157895,CAR,['NO PARKING'],0.11911298243566516,12.952783670833334,77.59085782916667
396,542,"BTP179 - 9th Block, 28th Main, Jayanagar","BTP179 - 9th Block, 28th Main, Jayanagar (Cluster 542)",22,3,3.0,134,0.022388059701325465,0.5454545454049586,0.001211915157331568,18153.0859375,9.090905805919647e-11,0.9999999999090909,22,22,22,0.6666666666666666,CAR,"['NO PARKING', 'WRONG PARKING', 'PARKING IN A MAIN ROAD']",0.11902062546338407,12.91704953181818,77.59592615
397,381,"BTP095 - Satellite Bus Stand, Mysore Road","BTP095 - Satellite Bus Stand, Mysore Road (Cluster 381)",89,8,8.0,134,0.059701492536867906,0.5056179775167278,0.0015558137956379857,57204.7890625,2.2472024241437794e-11,0.999999999977528,89,89,89,0.6691176470588235,SCOOTER,['WRONG PARKING'],0.1186725434190947,12.95349292325946,77.54273083852891
398,332,BTP106 - VV Puram College,BTP106 - VV Puram College (Cluster 332),24,3,3.0,134,0.022388059701325465,0.49999999995833333,0.003087750615891266,7772.6484375,8.333334022836425e-11,0.9999999999166667,24,24,24,0.6842105263157895,CAR,['WRONG PARKING'],0.11813093635272796,12.951730125337244,77.57685115565486
399,510,"BTP186 - 9th Cross, 4th Main, Jayanagar","BTP186 - 9th Cross, 4th Main, Jayanagar (Cluster 510)",28,5,5.0,134,0.03731343283554244,0.35714285711734695,0.0006926266377170206,40425.8203125,7.142864077991362e-11,0.9999999999285714,28,28,28,1.5,SCOOTER,['WRONG PARKING'],0.11811137402988012,12.938736225,77.58443423928573
400,394,BTP120 - Lalbagh Main Gate Junction,BTP120 - Lalbagh Main Gate Junction (Cluster 394),39,7,7.0,134,0.05223880596975942,0.3333333333162393,0.0009517340071223485,40977.8359375,5.1281867641250756e-11,0.9999999999487181,39,39,39,1.4642857142857142,CAR,['NO PARKING'],0.1171800698774948,12.95410497948718,77.5846184871795
401,415,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 415),22,2,2.0,134,0.014925373134216977,0.0,0.021999999999978,1000.0,9.090905805919647e-11,0.9999999999090909,22,22,22,1.0,SCOOTER,['NO PARKING'],0.11698810958425947,12.971749854545454,77.6580992409091
402,88,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 88),23,1,1.0,134,0.007462686567108488,0.0,0.022999999999977,1000.0,8.695644204692599e-11,0.9999999999130436,23,23,23,1.0,SCOOTER,['NO PARKING'],0.1168990510720123,12.99634292173913,77.56319295652175
403,712,"BTP190 - 36th Cross, 4th Main, Jayanagar","BTP190 - 36th Cross, 4th Main, Jayanagar (Cluster 712)",23,1,1.0,134,0.007462686567108488,0.0,0.022999999999977,1000.0,8.695644204692599e-11,0.9999999999130436,23,23,23,1.0,SCOOTER,['NO PARKING'],0.1168990510720123,12.922509995652174,77.58073721304348
404,44,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 44),60,12,12.0,134,0.08955223880530186,0.2666666666577778,0.0012367940430329993,48512.5234375,3.3333114046740775e-11,0.9999999999666669,60,60,60,1.3478260869565217,CAR,['WRONG PARKING'],0.11658814896686576,12.906240648333332,77.62993785833334
405,348,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 348),657,14,14.0,134,0.10447761193951884,0.3333854549422704,0.00150372425485086,436915.2109375,3.0440094889172542e-12,0.999999999996956,657,657,657,0.9347826086956522,SCOOTER,['NO PARKING'],0.11585582078356801,12.933367415041864,77.68994128087768
406,291,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 291),18,5,5.0,134,0.03731343283554244,0.4444444443950617,0.0013550494116649678,13283.6484375,1.1111112030448567e-10,0.9999999998888889,18,18,18,0.7142857142857143,CAR,['NO PARKING'],0.11494961093653401,12.996629788888889,77.58447693888888
407,47,POLICE_STATION::Hulimavu,POLICE_STATION::Hulimavu (Cluster 47),121,17,17.0,134,0.1268656716408443,0.3247418628744031,0.0017463150418633902,69288.7578125,1.652900039061933e-11,0.999999999983471,121,121,121,0.5689655172413793,CAR,['WRONG PARKING'],0.11487441077816087,12.892124729808328,77.63798691754413
408,425,"BTP186 - 9th Cross, 4th Main, Jayanagar","BTP186 - 9th Cross, 4th Main, Jayanagar (Cluster 425)",27,5,5.0,134,0.03731343283554244,0.4814814814458162,0.0014075449459320362,19182.3359375,7.407408020299044e-11,0.9999999999259259,27,27,27,0.6904761904761905,SCOOTER,['WRONG PARKING'],0.11429163512594925,12.939379129629629,77.58421777037037
409,159,POLICE_STATION::Jalahalli,POLICE_STATION::Jalahalli (Cluster 159),21,2,2.0,134,0.014925373134216977,0.0,0.020999999999979,1000.0,9.523803967681488e-11,0.999999999904762,21,21,21,1.0,SCOOTER,['NO PARKING'],0.11422665009842616,13.050473333333333,77.52551848095239
410,354,BTP140 - Madiwala Check Post,BTP140 - Madiwala Check Post (Cluster 354),15,3,3.0,134,0.022388059701325465,0.06666666665777778,0.014999999999985001,1000.0,1.333333443653828e-10,0.9999999998666667,15,15,15,1.0625,CAR,['NO PARKING'],0.11412595448472204,12.930508493333331,77.60972117333334
411,251,"BTP022 - Marenahalli Junction, Vijayanagar","BTP022 - Marenahalli Junction, Vijayanagar (Cluster 251)",60,9,9.0,134,0.06716417910397639,0.3999999999866667,0.002960406870919176,20267.484375,3.3333114046740775e-11,0.9999999999666669,60,60,60,0.7209302325581395,MOTOR CYCLE,['NO PARKING'],0.11404683454734507,12.96866157,77.53648272333334
412,189,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 189),24,2,2.0,134,0.014925373134216977,0.0,0.02143948857884704,1119.4296875,8.333334022836425e-11,0.9999999999166667,24,24,24,1.0,CAR,['NO PARKING'],0.11393985211744133,13.0505294625,77.59278954583333
413,606,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 606),43,3,3.0,134,0.022388059701325465,0.5348837209053543,0.0021031386210608586,20445.6328125,4.651146134904138e-11,0.9999999999534885,43,43,43,0.6617647058823529,PASSENGER AUTO,['NO PARKING'],0.1136928275577601,12.995338590697674,77.69597469069767
414,51,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 51),21,6,6.0,134,0.04477611940265093,0.42857142853061225,0.0010811345638478181,19424.0390625,9.523803967681488e-11,0.999999999904762,21,21,21,0.71875,CAR,['WRONG PARKING'],0.11234180054825457,13.027153423809525,77.57871187619048
415,39,"BTP070 - Cholurpalya Junction, Magadi Road","BTP070 - Cholurpalya Junction, Magadi Road (Cluster 39)",59,8,8.0,134,0.059701492536867906,0.2881355932105717,0.00750945891524418,7856.7578125,3.389821756627498e-11,0.9999999999661018,59,59,59,0.782051282051282,SCOOTER,['NO PARKING'],0.11215529713730281,12.973489581355931,77.55088875423729
416,400,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 400),20,2,2.0,134,0.014925373134216977,0.0,0.01999999999998,1000.0,1.000000082740371e-10,0.9999999999,20,20,20,1.0,SCOOTER,['NO PARKING'],0.11153014314714933,12.996271895,77.563142595
417,208,"BTP001 - 10th Cross, Dr. Rajkumar Road","BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 208)",20,2,2.0,134,0.014925373134216977,0.0,0.01999999999998,1000.0,1.000000082740371e-10,0.9999999999,20,20,20,1.0,CAR,['WRONG PARKING'],0.11153014314714933,13.00297251,77.55331881
418,254,"BTP206 - Shankara Mutt Circle, Vijayanagar","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 254)",38,5,5.0,134,0.03731343283554244,0.47368421050138504,0.0016181679271730592,23483.34765625,5.2631454749985096e-11,0.9999999999473685,38,38,38,0.6896551724137931,CAR,['WRONG PARKING'],0.1106200894431119,12.998999518421051,77.54178999473685
419,533,BTP225 - Geetha Junction,BTP225 - Geetha Junction (Cluster 533),27,6,6.0,134,0.04477611940265093,0.4074074073772291,0.0022169336267005256,12178.984375,7.407408020299044e-11,0.9999999999259259,27,27,27,0.725,SCOOTER,['NO PARKING'],0.110117702968695,12.928352462962962,77.58578594814816
420,755,BTP051 - Safina Plaza Junction,BTP051 - Safina Plaza Junction (Cluster 755),36,6,6.0,134,0.04477611940265093,0.44444444441975306,0.0016210383193687493,22207.98828125,5.555533810763791e-11,0.9999999999444447,36,36,36,0.7037037037037037,SCOOTER,['WRONG PARKING'],0.11010359474422365,12.974212677777778,77.60758981666667
421,620,POLICE_STATION::Sadashivanagar,POLICE_STATION::Sadashivanagar (Cluster 620),21,6,6.0,134,0.04477611940265093,0.3333333333015873,0.003958570496573058,5304.9453125,9.523803967681488e-11,0.999999999904762,21,21,21,0.7666666666666667,SCOOTER,['WRONG PARKING'],0.10961161905140653,13.028120557142856,77.5728588
422,268,BTP017 - Attiguppe Circle,BTP017 - Attiguppe Circle (Cluster 268),69,2,2.0,134,0.014925373134216977,0.0,0.0225304972933738,3062.515625,2.8985702726913587e-11,0.9999999999710143,69,69,69,1.0,SCOOTER,"['NO PARKING', 'WRONG PARKING']",0.1095084120304493,12.960892034782608,77.52797763188406
423,640,BTP187 - South End Circle,BTP187 - South End Circle (Cluster 640),33,7,7.0,134,0.05223880596975942,0.3939393939155188,0.002222285355328758,14849.578125,6.060574264665775e-11,0.9999999999393943,33,33,33,0.7291666666666666,SCOOTER,['NO PARKING'],0.10916808484938756,12.93742293939394,77.58504761212122
424,412,BTP137 - Madiwala Traffic PS Junction,BTP137 - Madiwala Traffic PS Junction (Cluster 412),43,4,4.0,134,0.029850746268433953,0.48837209300054085,0.0017292150953188282,24866.7734375,4.651146134904138e-11,0.9999999999534885,43,43,43,0.6818181818181818,CAR,['NO PARKING'],0.10909470427278342,12.925231369767442,77.61902737209302
425,519,POLICE_STATION::Banaswadi,POLICE_STATION::Banaswadi (Cluster 519),19,2,2.0,134,0.014925373134216977,0.0,0.018999999999981,1000.0,1.0526313154457512e-10,0.9999999998947369,19,19,19,1.0,SCOOTER,['NO PARKING'],0.10890881459099772,13.00349817368421,77.66278950526315
426,50,BTP076 - Hudson Circle,BTP076 - Hudson Circle (Cluster 50),20,1,1.0,134,0.007462686567108488,0.0,0.01999999999998,1000.0,1.000000082740371e-10,0.9999999999,20,20,20,1.0,SCOOTER,['WRONG PARKING'],0.10862316640749275,12.968072265,77.58875191
427,463,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 463),20,1,1.0,134,0.007462686567108488,0.0,0.01999999999998,1000.0,1.000000082740371e-10,0.9999999999,20,20,20,1.0,MAXI-CAB,['NO PARKING'],0.10862316640749275,12.928055245,77.67964854499999
428,102,BTP051 - Safina Plaza Junction,BTP051 - Safina Plaza Junction (Cluster 102),49,4,4.0,134,0.029850746268433953,0.30612244896709706,0.0029708659041505535,16493.5078125,4.0816239277319255e-11,0.9999999999591838,49,49,49,1.4166666666666667,SCOOTER,['WRONG PARKING'],0.1083014575659596,12.97400319387755,77.6076430612245
429,199,BTP091 - Sirsi Circle,BTP091 - Sirsi Circle (Cluster 199),74,11,11.0,134,0.08208955223819336,0.2985232707226885,0.005289149871903024,13990.90625,2.7027047266869886e-11,0.999999999972973,74,74,74,0.6,SCOOTER,['NO PARKING'],0.1081881577126958,12.964401916216216,77.55508381621623
430,205,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 205),16,3,3.0,134,0.022388059701325465,0.24999999996875,0.0034405654085412026,4650.3984375,1.2500001034254637e-10,0.999999999875,16,16,16,1.2857142857142858,PASSENGER AUTO,['NO PARKING'],0.10732396303298315,12.995677023329218,77.6953448076584
431,390,BTP155 - Katriguppe Junction,BTP155 - Katriguppe Junction (Cluster 390),52,5,5.0,134,0.03731343283554244,0.19230769230029585,0.01200386663011366,4331.9375,3.84614562420893e-11,0.9999999999615385,52,52,52,0.84375,SCOOTER,['NO PARKING'],0.1072421027463317,12.926669757692308,77.55074664038462
432,527,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 527),15,5,5.0,134,0.03731343283554244,0.19999999997333334,0.007430858186712112,2018.609375,1.333333443653828e-10,0.9999999998666667,15,15,15,0.85,CAR,['NO PARKING'],0.10720129917085441,12.969875953333334,77.64134192
433,295,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 295),34,6,6.0,134,0.04477611940265093,0.41176470585813146,0.0017580364929917988,19339.7578125,5.882339060292452e-11,0.9999999999411766,34,34,34,0.72,CAR,['WRONG PARKING'],0.10675207437138907,12.958777382352942,77.71587821470588
434,450,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 450),39,9,9.0,134,0.06716417910397639,0.23076923075739644,0.006424958492604833,6070.078125,5.1281867641250756e-11,0.9999999999487181,39,39,39,0.82,CAR,"['PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC', 'WRONG PARKING']",0.1066948554787897,13.028884464102564,77.53944665897436
435,769,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 769),18,2,2.0,134,0.014925373134216977,0.0,0.017999999999982,1000.0,1.1111112030448567e-10,0.9999999998888889,18,18,18,1.0,SCOOTER,['NO PARKING'],0.10637522191998554,12.996204866666666,77.56315024444444
436,627,POLICE_STATION::Banashankari,POLICE_STATION::Banashankari (Cluster 627),18,2,2.0,134,0.014925373134216977,0.0,0.017999999999982,1000.0,1.1111112030448567e-10,0.9999999998888889,18,18,18,1.0,SCOOTER,['NO PARKING'],0.10637522191998554,12.934975305555556,77.5364884611111
437,353,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 353),25,1,1.0,134,0.007462686567108488,0.0,0.020183798717050998,1238.6171875,8.000000661922968e-11,0.99999999992,25,25,25,1.0,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.10624986902019866,12.945086756,77.698481756
438,588,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 588),44,5,5.0,134,0.03731343283554244,0.40909090907231405,0.0031665043214741755,13895.44921875,4.545430698499331e-11,0.9999999999545457,44,44,44,0.71875,CAR,['WRONG PARKING'],0.10621145561996509,13.01698915909091,77.5312329
439,281,BTP069 - MC Circle,BTP069 - MC Circle (Cluster 281),19,1,1.0,134,0.007462686567108488,0.0,0.018999999999981,1000.0,1.0526313154457512e-10,0.9999999998947369,19,19,19,1.0,CAR,['NO PARKING'],0.10600183785134114,12.974539184210526,77.54783481578947
440,315,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 315),19,1,1.0,134,0.007462686567108488,0.0,0.018999999999981,1000.0,1.0526313154457512e-10,0.9999999998947369,19,19,19,1.0,SCOOTER,['NO PARKING'],0.10600183785134114,12.996344084210524,77.56316521578947
441,529,POLICE_STATION::Chikkabanavara,POLICE_STATION::Chikkabanavara (Cluster 529),19,1,1.0,134,0.007462686567108488,0.0,0.018999999999981,1000.0,1.0526313154457512e-10,0.9999999998947369,19,19,19,1.0,SCOOTER,['WRONG PARKING'],0.10600183785134114,13.085203484210528,77.48646901578948
442,410,POLICE_STATION::K.R. Pura,POLICE_STATION::K.R. Pura (Cluster 410),41,5,5.0,134,0.03731343283554244,0.2195121951112433,0.006064121615218569,6761.078125,4.878031312216535e-11,0.9999999999512197,41,41,41,1.2647058823529411,CAR,['WRONG PARKING'],0.10551611750040513,13.00546916829268,77.68535350487805
443,585,POLICE_STATION::Pulikeshinagar(F.Town),POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 585),15,4,4.0,134,0.029850746268433953,0.0,0.014999999999985001,1000.0,1.333333443653828e-10,0.9999999998666667,15,15,15,1.0,SCOOTER,['NO PARKING'],0.10529018454040141,12.999925933333332,77.61104387333333
444,395,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 395),15,4,4.0,134,0.029850746268433953,0.0,0.014999999999985001,1000.0,1.333333443653828e-10,0.9999999998666667,15,15,15,1.0,SCOOTER,['NO PARKING'],0.10529018454040141,12.971677306666669,77.65810464666667
445,214,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 214),63,7,7.0,134,0.05223880596975942,0.23809523808767952,0.003884000173392625,16220.390625,3.174593921073665e-11,0.9999999999682541,63,63,63,1.3,PASSENGER AUTO,['NO PARKING'],0.10516300985465148,13.000515276190477,77.67714484126985
446,590,POLICE_STATION::Hebbala,POLICE_STATION::Hebbala (Cluster 590),16,3,3.0,134,0.022388059701325465,0.0,0.015999999999984,1000.0,1.2500001034254637e-10,0.999999999875,16,16,16,1.0,SCOOTER,['NO PARKING'],0.1045439729234025,13.039635025,77.5898041875
447,701,POLICE_STATION::Banaswadi,POLICE_STATION::Banaswadi (Cluster 701),59,3,3.0,134,0.022388059701325465,0.18644067795978167,0.009842522250589078,5994.3984375,3.389821756627498e-11,0.9999999999661018,59,59,59,1.22,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.10410951903752663,12.99164486779661,77.65267897966102
448,303,POLICE_STATION::R.T. Nagar,POLICE_STATION::R.T. Nagar (Cluster 303),17,2,2.0,134,0.014925373134216977,0.0,0.016999999999983,1000.0,1.1764700325045396e-10,0.999999999882353,17,17,17,1.0,SCOOTER,['NO PARKING'],0.10394482050643804,13.010824635294115,77.59514411176471
449,328,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 328),17,2,2.0,134,0.014925373134216977,0.0,0.016999999999983,1000.0,1.1764700325045396e-10,0.999999999882353,17,17,17,1.0,SCOOTER,['NO PARKING'],0.10394482050643804,12.994046529411763,77.58908112352941
450,125,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 125),54,7,7.0,134,0.05223880596975942,0.14814814814266117,0.008379857789738465,6444.0234375,3.70368180568903e-11,0.9999999999629632,54,54,54,1.1666666666666667,MOTOR CYCLE,['NO PARKING'],0.10393684133647832,12.912521224074077,77.63509509074073
451,555,BTP135 - UCO Bank Junction,BTP135 - UCO Bank Junction (Cluster 555),41,4,4.0,134,0.029850746268433953,0.3170731707162403,0.0006399087739808701,64071.6328125,4.878031312216535e-11,0.9999999999512197,41,41,41,1.4333333333333333,SCOOTER,['NO PARKING'],0.10367183219886608,12.935590065853658,77.61571764634147
452,212,POLICE_STATION::Malleshwaram,POLICE_STATION::Malleshwaram (Cluster 212),24,3,3.0,134,0.022388059701325465,0.41666666663194446,0.002072010457177597,11582.953125,8.333334022836425e-11,0.9999999999166667,24,24,24,0.7222222222222222,CAR,['NO PARKING'],0.10356906324171587,13.005883195833334,77.56902789583333
453,198,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 198),18,1,1.0,134,0.007462686567108488,0.0,0.017999999999982,1000.0,1.1111112030448567e-10,0.9999999998888889,18,18,18,1.0,SCOOTER,['WRONG PARKING'],0.10346824518032895,12.841678855555555,77.64701408333333
454,694,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 694),18,1,1.0,134,0.007462686567108488,0.0,0.017999999999982,1000.0,1.1111112030448567e-10,0.9999999998888889,18,18,18,1.0,SCOOTER,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.10346824518032895,12.840782077777778,77.67670802222223
455,245,POLICE_STATION::Hebbala,POLICE_STATION::Hebbala (Cluster 245),18,1,1.0,134,0.007462686567108488,0.0,0.017999999999982,1000.0,1.1111112030448567e-10,0.9999999998888889,18,18,18,1.0,SCOOTER,['NO PARKING'],0.10346824518032895,13.049344461111112,77.59341987777778
456,570,POLICE_STATION::Adugodi,POLICE_STATION::Adugodi (Cluster 570),18,1,1.0,134,0.007462686567108488,0.0,0.017999999999982,1000.0,1.1111112030448567e-10,0.9999999998888889,18,18,18,1.0,MOTOR CYCLE,['WRONG PARKING'],0.10346824518032895,12.93812131111111,77.62134601111111
457,711,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 711),17,2,2.0,134,0.014925373134216977,0.17647058821453288,0.007512826355654432,2262.796875,1.1764700325045396e-10,0.999999999882353,17,17,17,1.1875,CAR,['NO PARKING'],0.10334940878203146,13.06877847647059,77.5927252882353
458,611,POLICE_STATION::Yelahanka,POLICE_STATION::Yelahanka (Cluster 611),19,4,4.0,134,0.029850746268433953,0.26315789470914125,0.005938123386974805,3199.6640625,1.0526313154457512e-10,0.9999999998947369,19,19,19,0.8076923076923077,SCOOTER,['NO PARKING'],0.10298637469560043,13.09966984736842,77.58883381052631
459,466,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 466),15,3,3.0,134,0.022388059701325465,0.0,0.014999999999985001,1000.0,1.333333443653828e-10,0.9999999998666667,15,15,15,1.0,SCOOTER,['NO PARKING'],0.10238320780074485,12.98834764,77.57225600666668
460,255,POLICE_STATION::K.G. Halli,POLICE_STATION::K.G. Halli (Cluster 255),28,4,4.0,134,0.029850746268433953,0.4285714285408163,0.0009513197172159348,29432.796875,7.142864077991362e-11,0.9999999999285714,28,28,28,0.7142857142857143,CAR,['NO PARKING'],0.10237575411192984,13.035734960714285,77.62504381071429
461,22,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 22),18,1,1.0,134,0.007462686567108488,0.0,0.0176404382546206,1020.3828125,1.1111112030448567e-10,0.9999999998888889,18,18,18,1.0,SCOOTER,['WRONG PARKING'],0.10224183342750608,12.956899883333334,77.70346168333333
462,506,POLICE_STATION::Banaswadi,POLICE_STATION::Banaswadi (Cluster 506),46,1,1.0,134,0.007462686567108488,0.0,0.02054811252603367,2238.6484375,4.347811000116053e-11,0.9999999999565219,46,46,46,1.0,SCOOTER,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.10201382633944235,12.991537626086958,77.65180846304348
463,233,POLICE_STATION::Chikkajala,POLICE_STATION::Chikkajala (Cluster 233),16,2,2.0,134,0.014925373134216977,0.0,0.015999999999984,1000.0,1.2500001034254637e-10,0.999999999875,16,16,16,1.0,CAR,['WRONG PARKING'],0.10163699618374593,13.1838499375,77.68633704999999
464,231,POLICE_STATION::Kamakshipalya,POLICE_STATION::Kamakshipalya (Cluster 231),16,2,2.0,134,0.014925373134216977,0.0,0.015999999999984,1000.0,1.2500001034254637e-10,0.999999999875,16,16,16,1.0,SCOOTER,['WRONG PARKING'],0.10163699618374593,12.98935383125,77.5007601
465,385,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 385),55,9,9.0,134,0.06716417910397639,0.19999999999272727,0.0031039401080645576,17719.4140625,3.63635788147576e-11,0.9999999999636364,55,55,55,1.2391304347826086,MOTOR CYCLE,['NO PARKING'],0.10152317877382214,13.027546856363635,77.54267219636364
