st_dbscan_cluster_id,records_total,peak_window_records,distinct_days,severity_sum,severity_mean,unique_vehicles,centroid_lat,centroid_lon,dominant_police_station,dominant_junction_name,unique_vehicle_types,dominant_vehicle_type,records_peak_hour,gap_count,mean_dwell_minutes,median_dwell_minutes,std_dwell_minutes,mu_departures_per_hour,growth_first_half_mean,growth_second_half_mean,growth_pct_change,growth_multiplier,lambda_hr_peak_window,lambda_hr_peak_hour,cluster_label,lat,lon,vehicle_width_avg_m,cluster_label_mu,gap_count_mu,median_dwell_minutes_mu,std_dwell_minutes_mu,blocking_vehicles_L,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,dominant_violation_tag,lat_key,lon_key,geometry_source,road_class,lane_count,carriageway_width_m,link_length_m,junction_degree,betweenness_centrality,base_saturation_per_lane_pcu_hr,base_capacity_pcu_hr,blocked_width_fraction,reduced_capacity_pcu_hr,capacity_loss_pct,free_flow_speed_kmh,free_flow_time_min,V_over_C0,V_over_Cp,delay_minutes_per_vehicle,criticality_factor,stage5_rank,mappls_address,unique_hotspots,weekly_count_list,active_days,observation_days,ROP,TVS,resurgence_score,cluster_area_m2,VDI,review_total,review_present,approved_count,reviewed_ratio,approval_rate,validation_confidence,validation_uncertainty,ROP_norm,TVS_norm,VDI_norm,validation_uncertainty_norm,resurgence_norm,layer_c_index,cluster_label_display,layer_c_rank
590,16,15,3,19,1.1875,16,13.039635025,77.5898041875,Hebbala,,5,SCOOTER,8.0,,94.4,,,0.635593220338983,16.0,16.0,0.0,1.0,0.0283018867924528,2.6666666666666665,POLICE_STATION::Hebbala,13.039635025,77.5898041875,1.01875,,,,,0.0445283018167345,0,0,['NO PARKING'],13.0396,77.5898,osmnx,tertiary,2,7.0,79.45199167461176,4,9.735139831201898e-05,1700.0,3400.0,0.0064804582099025,3377.9664420863314,0.0064804582101947,35.0,0.1362034142993305,8.324084350718972e-06,8.378380092776877e-06,1.8023469072202522e-14,1.215002332394393,356,,1,[16],3.0,134,0.022388059701325465,0.0,1.0,1000.0,0.015999999999984,16,16,16,0.9999999999375,0.9999999999375,0.999999999875,1.2500001034254637e-10,0.02325581391725257,0.0,0.26666688992821735,0.09368736929938336,0.1777277839904615,0.1045439729234025,POLICE_STATION::Hebbala (Cluster 590),446
701,59,0,3,117,1.9830508474576272,51,12.99164486779661,77.65267897966102,Banaswadi,,3,CAR,0.0,,94.4,,,0.635593220338983,24.0,35.0,0.4583333333142361,1.458333333314236,0.0,0.0,POLICE_STATION::Banaswadi,12.99164486779661,77.65267897966102,1.5779661016949151,,,,,0.0,8,0,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",12.9916,77.6527,osmnx,secondary,2,7.0,586.8492976510557,3,0.0002737746596497,1800.0,3600.0,0.0,3600.0,2.7777780076121417e-13,40.0,0.8802739464765618,0.0,0.0,0.0,1.1448724388734115,785,,1,"[24, 35]",3.0,134,0.022388059701325465,0.18644067795978167,1.22,5994.3984375,0.009842522250589078,59,59,59,0.9999999999830509,0.9999999999830509,0.9999999999661018,3.389821756627498e-11,0.02325581391725257,0.13725128131879993,0.16165567590135976,0.025356303676147825,0.22295275585967983,0.10410951903752663,POLICE_STATION::Banaswadi (Cluster 701),447
303,17,17,2,20,1.1764705882352942,17,13.010824635294115,77.59514411176471,R.T. Nagar,,2,SCOOTER,14.0,,94.4,,,0.635593220338983,17.0,17.0,0.0,1.0,0.0320754716981132,7.0,POLICE_STATION::R.T. Nagar,13.010824635294115,77.59514411176471,0.8176470588235294,,,,,0.0504654087256325,0,0,['NO PARKING'],13.0108,77.5951,osmnx,tertiary,2,7.0,130.14604686620214,6,0.0171837930021484,1700.0,3400.0,0.0058946990015637,3379.958023394684,0.005894699001856,35.0,0.223107508913483,9.433962264148167e-06,9.489902382245712e-06,3.4983153598218373e-14,1.483635316169742,295,,1,[17],2.0,134,0.014925373134216977,0.0,1.0,1000.0,0.016999999999983,17,17,17,0.9999999999411765,0.9999999999411765,0.999999999882353,1.1764700325045396e-10,0.011627906958626285,0.0,0.2837211479053691,0.08817223293569207,0.1777277839904615,0.10394482050643804,POLICE_STATION::R.T. Nagar (Cluster 303),448
328,17,7,2,17,1.0,16,12.994046529411763,77.58908112352941,High ground,BTP032 - Windsor Circle,3,SCOOTER,7.0,,94.4,,,0.635593220338983,17.0,17.0,0.0,1.0,0.0132075471698113,3.5,BTP032 - Windsor Circle,12.994046529411763,77.58908112352941,1.088235294117647,,,,,0.0207798741811428,1,0,['NO PARKING'],12.994,77.5891,osmnx,unclassified,2,7.0,230.1074737032866,6,5.184565377873143e-05,1650.0,3300.0,0.0032304846411447,3289.3394006842223,0.0032304846414468,30.0,0.4602149474065578,4.002287021153733e-06,4.01525825126467e-06,6.394971209641653e-15,1.3575245006694887,446,,1,[17],2.0,134,0.014925373134216977,0.0,1.0,1000.0,0.016999999999983,17,17,17,0.9999999999411765,0.9999999999411765,0.999999999882353,1.1764700325045396e-10,0.011627906958626285,0.0,0.2837211479053691,0.08817223293569207,0.1777277839904615,0.10394482050643804,BTP032 - Windsor Circle (Cluster 328),449
125,54,18,7,72,1.3333333333333333,54,12.912521224074077,77.63509509074073,HSR Layout,,4,MOTOR CYCLE,13.0,,94.4,,,0.635593220338983,23.0,31.0,0.3478260869413989,1.347826086941399,0.0339622641509433,1.8571428571428568,POLICE_STATION::HSR Layout,12.912521224074077,77.63509509074073,1.274074074074074,,,,,0.0534339621800815,0,0,['NO PARKING'],12.9125,77.6351,osmnx,tertiary,2,7.0,125.94768718207852,8,0.0041094519354236,1700.0,3400.0,0.0097255465541387,3366.9331417159283,0.00972554655443,35.0,0.215910320883557,9.988901220862768e-06,1.0087002836541249e-05,6.343314043141011e-14,1.5302502875518689,251,,1,"[23, 31]",7.0,134,0.05223880596975942,0.14814814814266117,1.1666666666666667,6444.0234375,0.008379857789738465,54,54,54,0.9999999999814816,0.9999999999814816,0.9999999999629632,3.70368180568903e-11,0.06976744175175771,0.10906162421257615,0.1367110188519769,0.027710416691421155,0.2119891263156269,0.10393684133647832,POLICE_STATION::HSR Layout (Cluster 125),450
555,41,19,4,41,1.0,41,12.935590065853658,77.61571764634147,Adugodi,BTP135 - UCO Bank Junction,6,SCOOTER,17.0,,94.4,,,0.635593220338983,14.0,27.0,0.928571428505102,1.9285714285051017,0.0358490566037735,4.25,BTP135 - UCO Bank Junction,12.935590065853658,77.61571764634147,1.3243902439024389,,,,,0.0564025156345304,0,0,['NO PARKING'],12.9356,77.6157,osmnx,tertiary,2,7.0,70.45501178392246,4,0.000179866765344,1700.0,3400.0,0.0106712773467508,3363.717657021047,0.0106712773470417,35.0,0.1207800202010065,1.0543840177577364e-05,1.0657570063568095e-05,4.3728924281067466e-14,1.2156097402982415,278,,3,"[14, 27]",4.0,134,0.029850746268433953,0.3170731707162403,1.4333333333333333,64071.6328125,0.0006399087739808701,41,41,41,0.9999999999756098,0.9999999999756098,0.9999999999512197,4.878031312216535e-11,0.034883720875878856,0.23341847620832123,0.004711931607113227,0.03651864655712869,0.2668072740358916,0.10367183219886608,BTP135 - UCO Bank Junction (Cluster 555),451
212,24,13,3,33,1.375,24,13.005883195833334,77.56902789583333,Malleshwaram,,2,CAR,8.0,,94.4,,,0.635593220338983,17.0,7.0,-0.588235294083045,1.0,0.0245283018867924,2.6666666666666665,POLICE_STATION::Malleshwaram,13.005883195833334,77.56902789583333,1.35,,,,,0.0385911949078366,0,0,['NO PARKING'],13.0059,77.569,osmnx,primary,2,7.0,107.33475625307808,6,0.0003807163775309,1900.0,3800.0,0.0074425875883052,3771.71816716444,0.0074425875885665,45.0,0.1431130083374342,6.454816285996316e-06,6.503217048485416e-06,1.2704147484521778e-14,1.3599453670382209,388,,1,"[17, 7]",3.0,134,0.022388059701325465,0.41666666663194446,0.7222222222222222,11582.953125,0.002072010457177597,24,24,24,0.9999999999583333,0.9999999999583333,0.9999999999166667,8.333334022836425e-11,0.02325581391725257,0.30673581808366973,0.029135363161887855,0.062435207480066715,0.12062554678185242,0.10356906324171587,POLICE_STATION::Malleshwaram (Cluster 212),452
198,18,18,1,32,1.7777777777777777,18,12.841678855555555,77.64701408333333,Electronic City,,4,SCOOTER,17.0,,94.4,,,0.635593220338983,18.0,18.0,0.0,1.0,0.0339622641509433,17.0,POLICE_STATION::Electronic City,12.841678855555555,77.64701408333333,1.0166666666666666,,,,,0.0534339621800815,0,0,['WRONG PARKING'],12.8417,77.647,osmnx,residential,2,7.0,30.35239789502993,4,6.436456086745057e-06,1500.0,3000.0,0.0077606468869507,2976.718059339148,0.0077606468872815,30.0,0.0607047957900578,1.1320754716977358e-05,1.140929825193853e-05,1.8498767793658992e-14,1.214333093966791,353,,1,[18],1.0,134,0.007462686567108488,0.0,1.0,1000.0,0.017999999999982,18,18,18,0.9999999999444444,0.9999999999444444,0.9999999998888889,1.1111112030448567e-10,0.0,0.0,0.30077540588252083,0.0832699820262778,0.1777277839904615,0.10346824518032895,POLICE_STATION::Electronic City (Cluster 198),453
694,18,3,1,45,2.5,17,12.840782077777778,77.67670802222223,Electronic City,,3,SCOOTER,3.0,1.0,326.0,326.0,0.0,0.1840490797540366,18.0,18.0,0.0,1.0,0.0056603773584905,3.0,POLICE_STATION::Electronic City,12.840782077777778,77.67670802222223,0.8999999999999999,POLICE_STATION::Electronic City,1.0,326.0,0.0,0.0307547168141257,1,0,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",12.8408,77.6767,osmnx,motorway,2,7.0,16.10467662286898,2,0.0,2200.0,4400.0,0.003954177875537,4382.601617347637,0.0039541778757634,60.0,0.0161046766228687,1.2864493996566545e-06,1.291556443570828e-06,2.4724635457146477e-17,1.0714285714183671,663,,1,[18],1.0,134,0.007462686567108488,0.0,1.0,1000.0,0.017999999999982,18,18,18,0.9999999999444444,0.9999999999444444,0.9999999998888889,1.1111112030448567e-10,0.0,0.0,0.30077540588252083,0.0832699820262778,0.1777277839904615,0.10346824518032895,POLICE_STATION::Electronic City (Cluster 694),454
245,18,0,1,18,1.0,18,13.049344461111112,77.59341987777778,Hebbala,,2,SCOOTER,0.0,,94.4,,,0.635593220338983,18.0,18.0,0.0,1.0,0.0,0.0,POLICE_STATION::Hebbala,13.049344461111112,77.59341987777778,0.8111111111111112,,,,,0.0,0,0,['NO PARKING'],13.0493,77.5934,osmnx,tertiary,1,3.5,242.76590053078064,4,0.0066200559966194,1700.0,1700.0,0.0,1700.0,5.881961584464079e-13,35.0,0.4161701151956121,0.0,0.0,0.0,1.2630169322196767,725,,1,[18],1.0,134,0.007462686567108488,0.0,1.0,1000.0,0.017999999999982,18,18,18,0.9999999999444444,0.9999999999444444,0.9999999998888889,1.1111112030448567e-10,0.0,0.0,0.30077540588252083,0.0832699820262778,0.1777277839904615,0.10346824518032895,POLICE_STATION::Hebbala (Cluster 245),455
570,18,0,1,36,2.0,18,12.93812131111111,77.62134601111111,Adugodi,,2,MOTOR CYCLE,0.0,,94.4,,,0.635593220338983,18.0,18.0,0.0,1.0,0.0,0.0,POLICE_STATION::Adugodi,12.93812131111111,77.62134601111111,0.8722222222222222,,,,,0.0,0,0,['WRONG PARKING'],12.9381,77.6213,osmnx,residential,2,7.0,72.00029907085388,6,5.3615679202586325e-05,1500.0,3000.0,0.0,3000.0,3.33288951992472e-13,30.0,0.1440005981417029,0.0,0.0,0.0,1.3575375300902033,773,,1,[18],1.0,134,0.007462686567108488,0.0,1.0,1000.0,0.017999999999982,18,18,18,0.9999999999444444,0.9999999999444444,0.9999999998888889,1.1111112030448567e-10,0.0,0.0,0.30077540588252083,0.0832699820262778,0.1777277839904615,0.10346824518032895,POLICE_STATION::Adugodi (Cluster 570),456
711,17,17,2,23,1.3529411764705883,17,13.06877847647059,77.5927252882353,Kodigehalli,,5,CAR,14.0,,94.4,,,0.635593220338983,7.0,10.0,0.4285714285102041,1.428571428510204,0.0320754716981132,7.0,POLICE_STATION::Kodigehalli,13.06877847647059,77.5927252882353,1.4764705882352942,,,,,0.0504654087256325,0,0,['NO PARKING'],13.0688,77.5927,osmnx,tertiary,2,7.0,363.2167501688096,4,0.0087259678813611,1700.0,3400.0,0.0106443845280035,3363.809092604788,0.0106443845282945,35.0,0.6226572860036558,9.433962264148167e-06,9.535461381747384e-06,1.7762436746329256e-13,1.2785188631885294,179,,1,"[7, 10]",2.0,134,0.014925373134216977,0.17647058821453288,1.1875,2262.796875,0.007512826355654432,17,17,17,0.9999999999411765,0.9999999999411765,0.999999999882353,1.1764700325045396e-10,0.011627906958626285,0.12991164059568472,0.12192444110079319,0.08817223293569207,0.21627179410627262,0.10334940878203146,POLICE_STATION::Kodigehalli (Cluster 711),457
611,19,11,4,19,1.0,19,13.09966984736842,77.58883381052631,Yelahanka,,4,SCOOTER,5.0,,94.4,,,0.635593220338983,12.0,7.0,-0.4166666666319444,1.0,0.020754716981132,1.25,POLICE_STATION::Yelahanka,13.09966984736842,77.58883381052631,1.105263157894737,,,,,0.0326540879989387,0,0,['NO PARKING'],13.0997,77.5888,osmnx,secondary,2,7.0,46.72125457986108,5,0.0001159527564027,1800.0,3600.0,0.0051559086306748,3581.4387289295705,0.0051559086309511,40.0,0.0700818818697898,5.765199161423975e-06,5.795078054379979e-06,3.3795980727586658e-15,1.2865678311795403,490,,1,"[12, 7]",4.0,134,0.029850746268433953,0.26315789470914125,0.8076923076923077,3199.6640625,0.005938123386974805,19,19,19,0.9999999999473684,0.9999999999473684,0.9999999998947369,1.0526313154457512e-10,0.034883720875878856,0.19372788510122715,0.09506905043551728,0.07888368740418698,0.1381954659229629,0.10298637469560043,POLICE_STATION::Yelahanka (Cluster 611),458
466,15,5,3,16,1.0666666666666669,13,12.98834764,77.57225600666668,Sheshadripuram,,2,SCOOTER,4.0,,94.4,,,0.635593220338983,15.0,15.0,0.0,1.0,0.0094339622641509,1.3333333333333333,POLICE_STATION::Sheshadripuram,12.98834764,77.57225600666668,0.8333333333333334,,,,,0.0148427672722448,2,0,['NO PARKING'],12.9883,77.5723,osmnx,primary,2,7.0,93.94278231983571,4,0.0048755833034289,1900.0,3800.0,0.0017669961035862,3793.285414806373,0.0017669961038488,45.0,0.1252570430931115,2.4826216484601213e-06,2.4870161963886945e-06,3.4512019352971783e-16,1.2501756089607003,606,,1,[15],3.0,134,0.022388059701325465,0.0,1.0,1000.0,0.014999999999985001,15,15,15,0.9999999999333333,0.9999999999333333,0.9999999998666667,1.333333443653828e-10,0.02325581391725257,0.0,0.2496126319510657,0.09993780166324669,0.1777277839904615,0.10238320780074485,POLICE_STATION::Sheshadripuram (Cluster 466),459
255,28,5,4,30,1.0714285714285714,27,13.035734960714285,77.62504381071429,K.G. Halli,,6,CAR,5.0,,94.4,,,0.635593220338983,20.0,8.0,-0.59999999997,1.0,0.0094339622641509,1.25,POLICE_STATION::K.G. Halli,13.035734960714285,77.62504381071429,1.9107142857142856,,,,,0.0148427672722448,1,0,['NO PARKING'],13.0357,77.625,osmnx,residential,2,7.0,67.33661877153322,2,0.0,1500.0,3000.0,0.0040514696375084,2987.8455910874745,0.0040514696378404,30.0,0.1346732375430619,3.144654088049266e-06,3.157446386215073e-06,1.4093659299089045e-15,1.0714285714183671,546,,1,"[20, 8]",4.0,134,0.029850746268433953,0.4285714285408163,0.7142857142857143,29432.796875,0.0009513197172159348,28,28,28,0.9999999999642857,0.9999999999642857,0.9999999999285714,7.142864077991362e-11,0.034883720875878856,0.31549969860410193,0.010022814169957487,0.05350606597310779,0.11899405429017787,0.10237575411192984,POLICE_STATION::K.G. Halli (Cluster 255),460
22,18,1,1,36,2.0,18,12.956899883333334,77.70346168333333,HAL Old Airport,,4,SCOOTER,1.0,,94.4,,,0.635593220338983,18.0,18.0,0.0,1.0,0.0018867924528301,1.0,POLICE_STATION::HAL Old Airport,12.956899883333334,77.70346168333333,1.0055555555555555,,,,,0.0029685534544489,0,0,['WRONG PARKING'],12.9569,77.7035,osmnx,tertiary,2,7.0,281.5793173574476,4,0.0147516493406501,1700.0,3400.0,0.0004264350596654,3398.5501207971374,0.0004264350599594,35.0,0.4827074011841822,5.549389567145981e-07,5.551757030986738e-07,1.3370559591035264e-17,1.3228748016772152,676,,1,[18],1.0,134,0.007462686567108488,0.0,1.0,1020.3828125,0.0176404382546206,18,18,18,0.9999999999444444,0.9999999999444444,0.9999999998888889,1.1111112030448567e-10,0.0,0.0,0.29464334711840645,0.0832699820262778,0.1777277839904615,0.10224183342750608,POLICE_STATION::HAL Old Airport (Cluster 22),461
506,46,0,1,52,1.1304347826086956,46,12.991537626086958,77.65180846304348,Banaswadi,,2,SCOOTER,0.0,,94.4,,,0.635593220338983,46.0,46.0,0.0,1.0,0.0,0.0,POLICE_STATION::Banaswadi,12.991537626086958,77.65180846304348,0.8130434782608695,,,,,0.0,0,0,"['NO PARKING', 'PARKING IN A MAIN ROAD']",12.9915,77.6518,osmnx,secondary,2,7.0,586.8492976510557,3,0.0002756734141952,1800.0,3600.0,0.0,3600.0,2.7777780076121417e-13,40.0,0.8802739464765618,0.0,0.0,0.0,1.1448864158883598,766,,1,[46],1.0,134,0.007462686567108488,0.0,1.0,2238.6484375,0.02054811252603367,46,46,46,0.999999999978261,0.999999999978261,0.9999999999565219,4.347811000116053e-11,0.0,0.0,0.34423157425666123,0.03254171944770443,0.1777277839904615,0.10201382633944235,POLICE_STATION::Banaswadi (Cluster 506),462
233,16,8,2,35,2.1875,16,13.1838499375,77.68633704999999,Chikkajala,,1,CAR,4.0,,94.4,,,0.635593220338983,16.0,16.0,0.0,1.0,0.0150943396226415,2.0,POLICE_STATION::Chikkajala,13.1838499375,77.68633704999999,1.9,,,,,0.0237484276355917,0,0,['WRONG PARKING'],13.1838,77.6863,osmnx,residential,2,7.0,32.21333224576199,4,6.436456086745057e-06,1500.0,3000.0,0.0064460017858826,2980.661994642352,0.0064460017862137,30.0,0.0644266644915218,5.031446540878826e-06,5.064089671948063e-06,2.916438137308073e-15,1.214333093966791,502,,1,[16],2.0,134,0.014925373134216977,0.0,1.0,1000.0,0.015999999999984,16,16,16,0.9999999999375,0.9999999999375,0.999999999875,1.2500001034254637e-10,0.011627906958626285,0.0,0.26666688992821735,0.09368736929938336,0.1777277839904615,0.10163699618374593,POLICE_STATION::Chikkajala (Cluster 233),463
231,16,2,2,29,1.8125,16,12.98935383125,77.5007601,Kamakshipalya,,2,SCOOTER,2.0,,94.4,,,0.635593220338983,16.0,16.0,0.0,1.0,0.0037735849056603,1.0,POLICE_STATION::Kamakshipalya,12.98935383125,77.5007601,0.83125,,,,,0.0059371069088979,0,0,['WRONG PARKING'],12.9894,77.5008,osmnx,primary,2,7.0,171.76544369017682,4,0.0024293438031006,1900.0,3800.0,0.0007050314453309,3797.3208805077434,0.0007050314455938,45.0,0.2290205915868973,9.930486593840484e-07,9.937492838779571e-07,3.602983625179143e-17,1.2321684757363098,657,,1,[16],2.0,134,0.014925373134216977,0.0,1.0,1000.0,0.015999999999984,16,16,16,0.9999999999375,0.9999999999375,0.999999999875,1.2500001034254637e-10,0.011627906958626285,0.0,0.26666688992821735,0.09368736929938336,0.1777277839904615,0.10163699618374593,POLICE_STATION::Kamakshipalya (Cluster 231),464
385,55,37,9,68,1.2363636363636363,50,13.027546856363635,77.54267219636364,Yeshwanthpura,,4,MOTOR CYCLE,12.0,1.0,1.0,1.0,0.0,59.99999994,22.0,33.0,0.4999999999772727,1.4999999999772728,0.0698113207547169,1.3333333333333333,POLICE_STATION::Yeshwanthpura,13.027546856363635,77.54267219636364,0.9363636363636364,POLICE_STATION::Yeshwanthpura,1.0,1.0,0.0,0.0011635220137227,5,0,['NO PARKING'],13.0275,77.5427,osmnx,trunk,2,7.0,434.08764690408026,2,0.0,2100.0,4200.0,0.0001556399576575,4199.346312177839,0.0001556399578955,55.0,0.473550160258988,1.6621743036833415e-05,1.662433044692026e-05,6.455810165485992e-15,1.0714285714183671,445,,1,"[22, 33]",9.0,134,0.06716417910397639,0.19999999999272727,1.2391304347826086,17719.4140625,0.0031039401080645576,55,55,55,0.9999999999818182,0.9999999999818182,0.9999999999636364,3.63635788147576e-11,0.09302325566901028,0.14723319268707696,0.0467341576424038,0.02720545237148421,0.22688536210917706,0.10152317877382214,POLICE_STATION::Yeshwanthpura (Cluster 385),465
216,19,1,3,28,1.4736842105263157,19,12.981593357894738,77.59857037894737,Shivajinagar,BTP042 - Minsk Square Junction (CTO),5,SCOOTER,1.0,,94.4,,,0.635593220338983,19.0,19.0,0.0,1.0,0.0018867924528301,0.3333333333333333,BTP042 - Minsk Square Junction (CTO),12.981593357894738,77.59857037894737,1.136842105263158,,,,,0.0029685534544489,0,0,['NO PARKING'],12.9816,77.5986,osmnx,residential,2,7.0,123.74213174435968,6,4.956071186793694e-06,1500.0,3000.0,0.0004821109368942,2998.553667189317,0.0004821109372274,30.0,0.2474842634887111,6.289308176098532e-07,6.292341782890741e-07,1.0106092770554853e-17,1.357179339469837,684,,2,[19],3.0,134,0.022388059701325465,0.0,1.0,1192.890625,0.01592769664023814,19,19,19,0.9999999999473684,0.9999999999473684,0.9999999998947369,1.0526313154457512e-10,0.02325581391725257,0.0,0.26543380977849546,0.07888368740418698,0.1777277839904615,0.10133662051441884,BTP042 - Minsk Square Junction (CTO) (Cluster 216),466
190,17,17,1,18,1.0588235294117647,17,12.986934847058825,77.5192972882353,Kamakshipalya,,2,SCOOTER,17.0,,94.4,,,0.635593220338983,17.0,17.0,0.0,1.0,0.0320754716981132,17.0,POLICE_STATION::Kamakshipalya,12.986934847058825,77.5192972882353,0.8294117647058824,,,,,0.0504654087256325,0,0,['NO PARKING'],12.9869,77.5193,osmnx,trunk,3,10.5,1486.4370115515912,4,0.0072356064744753,2100.0,6300.0,0.0039863432098803,6274.886037777753,0.0039863432100386,55.0,1.6215676489653428,5.091344713985415e-06,5.111721791439515e-06,4.63687835631943e-14,1.2675480909470211,276,,1,[17],1.0,134,0.007462686567108488,0.0,1.0,1000.0,0.016999999999983,17,17,17,0.9999999999411765,0.9999999999411765,0.999999999882353,1.1764700325045396e-10,0.0,0.0,0.2837211479053691,0.08817223293569207,0.1777277839904615,0.10103784376678146,POLICE_STATION::Kamakshipalya (Cluster 190),467
746,17,17,1,18,1.0588235294117647,17,12.941350370588236,77.56681632941176,Basavanagudi,,2,SCOOTER,10.0,,94.4,,,0.635593220338983,17.0,17.0,0.0,1.0,0.0320754716981132,10.0,POLICE_STATION::Basavanagudi,12.941350370588236,77.56681632941176,0.8294117647058824,,,,,0.0504654087256325,0,0,['NO PARKING'],12.9414,77.5668,osmnx,tertiary,4,14.0,284.66212699742334,2,0.0,1700.0,6800.0,0.0029897574074814,6779.669649629125,0.0029897574076283,35.0,0.4879922177098547,4.716981132074777e-06,4.731126051232176e-06,8.887300588058406e-15,1.0714285714183671,421,,1,[17],1.0,134,0.007462686567108488,0.0,1.0,1000.0,0.016999999999983,17,17,17,0.9999999999411765,0.9999999999411765,0.999999999882353,1.1764700325045396e-10,0.0,0.0,0.2837211479053691,0.08817223293569207,0.1777277839904615,0.10103784376678146,POLICE_STATION::Basavanagudi (Cluster 746),468
135,17,0,1,34,2.0,17,12.99139198235294,77.58854887058823,High ground,BTP032 - Windsor Circle,2,SCOOTER,0.0,,94.4,,,0.635593220338983,17.0,17.0,0.0,1.0,0.0,0.0,BTP032 - Windsor Circle,12.99139198235294,77.58854887058823,0.8117647058823529,,,,,0.0,0,0,['WRONG PARKING'],12.9914,77.5885,osmnx,tertiary,2,7.0,156.75668750470095,4,9.690084638594684e-05,1700.0,3400.0,0.0,3400.0,2.94098079223204e-13,35.0,0.2687257500080511,0.0,0.0,0.0,1.2149990158145747,714,,2,[17],1.0,134,0.007462686567108488,0.0,1.0,1000.0,0.016999999999983,17,17,17,0.9999999999411765,0.9999999999411765,0.999999999882353,1.1764700325045396e-10,0.0,0.0,0.2837211479053691,0.08817223293569207,0.1777277839904615,0.10103784376678146,BTP032 - Windsor Circle (Cluster 135),469
191,17,0,1,34,2.0,17,12.935764752941177,77.51808434117648,Byatarayanapura,,2,SCOOTER,0.0,,94.4,,,0.635593220338983,17.0,17.0,0.0,1.0,0.0,0.0,POLICE_STATION::Byatarayanapura,12.935764752941177,77.51808434117648,0.8352941176470589,,,,,0.0,0,0,['WRONG PARKING'],12.9358,77.5181,osmnx,secondary,2,7.0,363.8594907712813,4,0.0065858784147988,1800.0,3600.0,0.0,3600.0,2.7777780076121417e-13,40.0,0.5457892361569083,0.0,0.0,0.0,1.26276534595061,719,,1,[17],1.0,134,0.007462686567108488,0.0,1.0,1000.0,0.016999999999983,17,17,17,0.9999999999411765,0.9999999999411765,0.999999999882353,1.1764700325045396e-10,0.0,0.0,0.2837211479053691,0.08817223293569207,0.1777277839904615,0.10103784376678146,POLICE_STATION::Byatarayanapura (Cluster 191),470
462,18,0,4,18,1.0,16,12.946016894444446,77.58746107222221,Wilson Garden,,4,CAR,0.0,1.0,102.0,102.0,0.0,0.58823529411188,7.0,11.0,0.5714285713469388,1.5714285713469387,0.0,0.0,POLICE_STATION::Wilson Garden,12.946016894444446,77.58746107222221,1.261111111111111,POLICE_STATION::Wilson Garden,1.0,102.0,0.0,0.0,1,0,['NO PARKING'],12.946,77.5875,osmnx,secondary,2,7.0,95.25123150101903,2,0.0,1800.0,3600.0,0.0,3600.0,2.7777780076121417e-13,40.0,0.142876847251525,0.0,0.0,0.0,1.0714285714183671,756,,1,"[7, 11]",4.0,134,0.029850746268433953,0.22222222219753085,1.25,6327.20703125,0.0028448571243354878,18,18,18,0.9999999999444444,0.9999999999444444,0.9999999998888889,1.1111112030448567e-10,0.034883720875878856,0.16359243630674628,0.04231568960039363,0.0832699820262778,0.22911979747820965,0.1009245214273847,POLICE_STATION::Wilson Garden (Cluster 462),471
441,21,8,3,36,1.7142857142857142,21,12.956109161904765,77.58085333333334,City Market,BTP119 - Minerva Circle,4,CAR,5.0,,94.4,,,0.635593220338983,13.0,8.0,-0.3846153845857988,1.0,0.0150943396226415,1.6666666666666667,BTP119 - Minerva Circle,12.956109161904765,77.58085333333334,1.5428571428571427,,,,,0.0237484276355917,0,0,['WRONG PARKING'],12.9561,77.5809,osmnx,primary,5,17.5,144.79785369984828,4,0.0192966562594638,1900.0,9500.0,0.0020937389261202,9480.109480201858,0.0020937389262253,45.0,0.1930638049331267,1.5888778550147284e-06,1.5922115302742808e-06,2.4483834418857965e-16,1.356331274390484,618,,2,"[13, 8]",3.0,134,0.022388059701325465,0.23809523807256236,0.8214285714285714,2812.26953125,0.0074672785686578326,21,21,21,0.999999999952381,0.999999999952381,0.999999999904762,9.523803967681488e-11,0.02325581391725257,0.1752776103314389,0.12114765739106403,0.07136434898702564,0.14101920292778422,0.10052475726038648,BTP119 - Minerva Circle (Cluster 441),472
235,80,36,8,120,1.5,80,12.950273177986851,77.69974689830354,HAL Old Airport,,7,CAR,18.0,,94.4,,,0.635593220338983,31.0,49.0,0.580645161271592,1.5806451612715922,0.0679245283018867,2.25,POLICE_STATION::HAL Old Airport,12.950273177986851,77.69974689830354,1.53625,,,,,0.106867924360163,0,0,['NO PARKING'],12.9503,77.6997,osmnx,tertiary,2,7.0,212.4606540060012,4,0.0105985260506778,1700.0,3400.0,0.0234536926821209,3320.2574448807886,0.0234536926824081,35.0,0.3642182640102773,1.9977802441725533e-05,2.04576089142103e-05,1.1464966083217129e-12,1.29230304271011,102,,1,"[31, 49]",8.0,134,0.059701492536867906,0.22499999999437503,1.28125,30202.421875,0.002648794203693221,80,80,80,0.9999999999875,0.9999999999875,0.999999999975,2.5000002068509275e-11,0.081395348710384,0.16563734177484385,0.03897198197200324,0.01868218093302342,0.23554379916417817,0.10033870798819683,POLICE_STATION::HAL Old Airport (Cluster 235),473
